Unit:(mV)
                     CH1         CH2
Frequency              ? 261.373 kHz
00001              -2.00    -4000.00
00002              -2.00    -4000.00
00003               0.00    -3800.00
00004              -2.00    -3600.00
00005              -2.00    -3400.00
00006              -8.00    -3200.00
00007              -8.00    -3000.00
00008              -2.00    -2800.00
00009              -2.00    -2600.00
00010              -2.00    -2400.00
00011              -4.00    -2400.00
00012              -8.00    -2000.00
00013              -6.00    -1800.00
00014              -4.00    -1600.00
00015              -4.00    -1600.00
00016              -2.00    -1400.00
00017              -4.00    -1200.00
00018              -4.00    -1000.00
00019              -8.00     -800.00
00020             -10.00     -800.00
00021              -8.00     -400.00
00022              -2.00     -200.00
00023              -2.00        0.00
00024              -4.00        0.00
00025              -2.00      400.00
00026              22.00      400.00
00027              12.00      800.00
00028             -20.00      800.00
00029             -18.00     1000.00
00030               6.00     1200.00
00031              12.00     1200.00
00032              36.00     1400.00
00033             238.00     1800.00
00034             210.00     2000.00
00035            -248.00     2200.00
00036            -248.00     2400.00
00037             -18.00     2200.00
00038             204.00     2400.00
00039             252.00     2800.00
00040             166.00     3000.00
00041            -248.00     3000.00
00042             108.00     3400.00
00043             252.00     3200.00
00044            -248.00     4000.00
00045            -248.00     3600.00
00046             252.00     3800.00
00047            -230.00     4600.00
00048              32.00     4000.00
00049             156.00     4600.00
00050            -248.00     5200.00
00051             186.00     4400.00
00052             180.00     5200.00
00053            -248.00     5400.00
00054              22.00     4800.00
00055              16.00     6000.00
00056             -36.00     5800.00
00057              46.00     5200.00
00058              28.00     6800.00
00059            -100.00     6200.00
00060            -140.00     6200.00
00061             214.00     6800.00
00062             -18.00     6400.00
00063            -226.00     6800.00
00064             168.00     7200.00
00065             -58.00     7400.00
00066            -108.00     7200.00
00067             118.00     7400.00
00068             -80.00     7800.00
00069             -24.00     7400.00
00070              30.00     8000.00
00071             -68.00     8200.00
00072             -36.00     7800.00
00073              32.00     8400.00
00074              16.00     8400.00
00075             -96.00     8400.00
00076              12.00     8600.00
00077               4.00     8600.00
00078             -84.00     8800.00
