Unit:(mV)
                     CH1         CH2
Frequency              ? 261.418 kHz
00001              -6.00    -4200.00
00002              -6.00    -4000.00
00003              -2.00    -3800.00
00004              -4.00    -3600.00
00005              -4.00    -3600.00
00006              -8.00    -3400.00
00007              -8.00    -3200.00
00008              -4.00    -2800.00
00009              -4.00    -2800.00
00010              -4.00    -2800.00
00011              -4.00    -2600.00
00012              -6.00    -2400.00
00013              -8.00    -2000.00
00014              -8.00    -2000.00
00015              -8.00    -1800.00
00016              -4.00    -1600.00
00017              -4.00    -1400.00
00018              -4.00    -1200.00
00019              -4.00    -1000.00
00020              -8.00    -1000.00
00021              -8.00     -800.00
00022              -8.00     -600.00
00023              -4.00     -400.00
00024              -2.00     -200.00
00025               0.00        0.00
00026               0.00        0.00
00027              20.00      400.00
00028              14.00      600.00
00029             -16.00     1000.00
00030             -20.00     1000.00
00031               4.00     1000.00
00032              12.00     1200.00
00033              20.00     1600.00
00034             182.00     1600.00
00035             248.00     2000.00
00036            -248.00     2000.00
00037            -248.00     2400.00
00038             -92.00     2200.00
00039             152.00     2400.00
00040             252.00     2800.00
00041             252.00     2800.00
00042            -248.00     2800.00
00043            -212.00     3400.00
00044             252.00     3200.00
00045            -196.00     3800.00
00046            -248.00     3600.00
00047             252.00     3800.00
00048             -36.00     4400.00
00049             -34.00     4000.00
00050             140.00     4600.00
00051            -248.00     5200.00
00052             136.00     4600.00
00053             174.00     5200.00
00054            -208.00     5400.00
00055              86.00     4800.00
00056             -58.00     5600.00
00057             -66.00     6000.00
00058             172.00     5400.00
00059             -48.00     6200.00
00060             -92.00     6200.00
00061             -34.00     6200.00
00062             108.00     6800.00
00063              40.00     6400.00
00064            -164.00     6600.00
00065              86.00     7000.00
00066              -2.00     7000.00
00067             -92.00     7200.00
00068             108.00     7200.00
00069             -52.00     7600.00
00070             -20.00     7600.00
00071              48.00     7800.00
00072             -66.00     8000.00
00073             -12.00     7600.00
00074              24.00     8400.00
00075              24.00     8200.00
00076             -48.00     8000.00
00077             -10.00     8800.00
00078              24.00     8400.00
00079             -56.00     8600.00
00080              44.00     8600.00
00081               4.00     8800.00
00082             -72.00     9000.00
00083              44.00     9200.00
00084               6.00     9400.00
00085             -44.00     9400.00
00086               2.00     9400.00
00087               4.00     9600.00
00088             -10.00     9600.00
00089               0.00     9800.00
00090              -2.00    10000.00
00091             -28.00    10000.00
00092              12.00    10000.00
00093              14.00    10000.00
00094             -40.00    10200.00
