Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
3.030000e-06	-1.423088e+04	1.064193e+02
3.040000e-06	-1.504762e+04	1.136773e+02
3.050000e-06	-1.586179e+04	1.203498e+02
3.060000e-06	-1.667213e+04	1.264677e+02
3.070000e-06	-1.747620e+04	1.325740e+02
3.080000e-06	-1.827254e+04	1.390775e+02
3.090000e-06	-1.906201e+04	1.458512e+02
3.100000e-06	-1.984680e+04	1.525148e+02
3.110000e-06	-2.062832e+04	1.589288e+02
3.120000e-06	-2.140606e+04	1.652377e+02
3.130000e-06	-2.217845e+04	1.715206e+02
3.140000e-06	-2.294444e+04	1.776548e+02
3.150000e-06	-2.370418e+04	1.835976e+02
3.160000e-06	-2.445842e+04	1.895963e+02
3.170000e-06	-2.520736e+04	1.959048e+02
3.180000e-06	-2.595021e+04	2.023561e+02
3.190000e-06	-2.668553e+04	2.084553e+02
3.200000e-06	-2.741205e+04	2.139766e+02
3.210000e-06	-2.812950e+04	2.192988e+02
3.220000e-06	-2.883879e+04	2.249797e+02
3.230000e-06	-2.954123e+04	2.310779e+02
3.240000e-06	-3.023734e+04	2.370951e+02
3.250000e-06	-3.092616e+04	2.426094e+02
3.260000e-06	-3.160601e+04	2.477685e+02
3.270000e-06	-3.227604e+04	2.530302e+02
3.280000e-06	-3.293704e+04	2.585566e+02
3.290000e-06	-3.359059e+04	2.640855e+02
3.300000e-06	-3.423722e+04	2.693784e+02
3.310000e-06	-3.487564e+04	2.745426e+02
3.320000e-06	-3.550376e+04	2.797734e+02
3.330000e-06	-3.612037e+04	2.849593e+02
3.340000e-06	-3.672566e+04	2.898027e+02
3.350000e-06	-3.732043e+04	2.943115e+02
3.360000e-06	-3.790498e+04	2.988961e+02
3.370000e-06	-3.847908e+04	3.038307e+02
3.380000e-06	-3.904260e+04	3.088040e+02
3.390000e-06	-3.959590e+04	3.132611e+02
3.400000e-06	-4.013929e+04	3.171557e+02
3.410000e-06	-4.067254e+04	3.210858e+02
3.420000e-06	-4.119500e+04	3.255570e+02
3.430000e-06	-4.170616e+04	3.303237e+02
3.440000e-06	-4.220604e+04	3.347000e+02
3.450000e-06	-4.269473e+04	3.384417e+02
3.460000e-06	-4.317198e+04	3.420120e+02
3.470000e-06	-4.363715e+04	3.458927e+02
3.480000e-06	-4.408967e+04	3.499210e+02
3.490000e-06	-4.452919e+04	3.535816e+02
3.500000e-06	-4.495555e+04	3.568123e+02
3.510000e-06	-4.536873e+04	3.601278e+02
3.520000e-06	-4.576909e+04	3.638390e+02
3.530000e-06	-4.615741e+04	3.674957e+02
3.540000e-06	-4.653445e+04	3.704416e+02
3.550000e-06	-4.690041e+04	3.727847e+02
3.560000e-06	-4.725493e+04	3.753857e+02
3.570000e-06	-4.759760e+04	3.787511e+02
3.580000e-06	-4.792829e+04	3.822971e+02
3.590000e-06	-4.824672e+04	3.850548e+02
3.600000e-06	-4.855202e+04	3.869432e+02
3.610000e-06	-4.884307e+04	3.888869e+02
3.620000e-06	-4.911957e+04	3.915712e+02
3.630000e-06	-4.938257e+04	3.945075e+02
3.640000e-06	-4.963348e+04	3.966998e+02
3.650000e-06	-4.987254e+04	3.980113e+02
3.660000e-06	-5.009851e+04	3.993357e+02
3.670000e-06	-5.030993e+04	4.013277e+02
3.680000e-06	-5.050663e+04	4.034868e+02
3.690000e-06	-5.068963e+04	4.049188e+02
3.700000e-06	-5.085978e+04	4.056992e+02
3.710000e-06	-5.101673e+04	4.068208e+02
3.720000e-06	-5.115945e+04	4.086944e+02
3.730000e-06	-5.128737e+04	4.103595e+02
3.740000e-06	-5.140078e+04	4.107296e+02
3.750000e-06	-5.150009e+04	4.102696e+02
3.760000e-06	-5.158534e+04	4.106233e+02
3.770000e-06	-5.165666e+04	4.124135e+02
3.780000e-06	-5.171483e+04	4.141813e+02
3.790000e-06	-5.176090e+04	4.141782e+02
3.800000e-06	-5.179476e+04	4.128057e+02
3.810000e-06	-5.181486e+04	4.122691e+02
3.820000e-06	-5.181902e+04	4.136159e+02
