Unit:(mV)
                     CH1         CH2
Frequency              ? 261.322 kHz
00001               0.00    -4000.00
00002               4.00    -3800.00
00003               0.00    -3600.00
00004              -2.00    -3600.00
00005              -2.00    -3400.00
00006              -4.00    -3200.00
00007              -4.00    -3200.00
00008               0.00    -2800.00
00009              -2.00    -2600.00
00010              -2.00    -2400.00
00011              -4.00    -2400.00
00012              -6.00    -2200.00
00013              -8.00    -1800.00
00014              -2.00    -1800.00
00015              -4.00    -1600.00
00016              -4.00    -1200.00
00017              -4.00    -1200.00
00018              -4.00     -800.00
00019              -8.00     -800.00
00020              -4.00     -600.00
00021              -4.00     -200.00
00022              -4.00     -400.00
00023              -2.00        0.00
00024               0.00      200.00
00025               8.00      400.00
00026              22.00      400.00
00027               0.00      800.00
00028             -18.00     1000.00
00029              -4.00     1200.00
00030               8.00     1200.00
00031               6.00     1200.00
00032              84.00     1600.00
00033             252.00     2000.00
00034              20.00     2200.00
00035            -248.00     2200.00
00036            -248.00     2400.00
00037              46.00     2400.00
00038             200.00     2800.00
00039             252.00     3000.00
00040            -248.00     2800.00
00041            -248.00     3200.00
00042             252.00     3200.00
00043             252.00     3800.00
00044            -248.00     4000.00
00045             152.00     3600.00
00046             252.00     4400.00
00047            -248.00     4600.00
00048             140.00     4200.00
00049             -72.00     5200.00
00050            -120.00     5000.00
00051             234.00     4600.00
00052            -164.00     5600.00
00053             -26.00     5200.00
00054              90.00     5200.00
00055            -152.00     6400.00
00056              86.00     5600.00
00057              38.00     6000.00
00058             -80.00     6400.00
00059             -56.00     5800.00
00060             -18.00     6400.00
00061             116.00     6800.00
00062            -122.00     6600.00
00063             -36.00     7200.00
00064             110.00     7200.00
00065            -146.00     7400.00
00066              18.00     7200.00
00067              40.00     7600.00
00068             -74.00     8000.00
00069              32.00     7600.00
00070             -40.00     8200.00
00071             -42.00     8000.00
00072              -4.00     8000.00
00073              16.00     8600.00
00074             -16.00     8400.00
00075             -68.00     8800.00
00076              24.00     8600.00
00077             -40.00     8800.00
00078             -32.00     9200.00
00079              42.00     9000.00
00080             -68.00     9200.00
00081             -26.00     9200.00
00082              28.00     9600.00
00083             -44.00     9600.00
00084             -34.00     9600.00
00085               0.00    10000.00
00086             -10.00    10000.00
00087             -26.00    10000.00
00088             -10.00    10000.00
00089             -28.00    10000.00
00090             -34.00    10200.00
00091               8.00    10200.00
00092             -28.00    10400.00
00093             -34.00    10400.00
00094               6.00    10400.00
00095             -26.00    10800.00
00096             -26.00    10800.00
00097              -4.00    10800.00
00098             -32.00    10800.00
00099             -30.00    10800.00
00100               6.00    11000.00
00101             -14.00    11000.00
00102             -36.00    11200.00
00103             -16.00    11200.00
