Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
0.000000e+00	-5.184825e+04	2.904904e+02
1.000000e-08	-5.183097e+04	2.899954e+02
2.000000e-08	-5.179901e+04	2.889775e+02
3.000000e-08	-5.175088e+04	2.890576e+02
4.000000e-08	-5.168749e+04	2.904763e+02
5.000000e-08	-5.161228e+04	2.912864e+02
6.000000e-08	-5.152807e+04	2.896552e+02
7.000000e-08	-5.143342e+04	2.866618e+02
8.000000e-08	-5.132282e+04	2.857059e+02
9.000000e-08	-5.119133e+04	2.885499e+02
1.000000e-07	-5.103931e+04	2.925808e+02
1.100000e-07	-5.087237e+04	2.930426e+02
1.200000e-07	-5.069651e+04	2.881530e+02
1.300000e-07	-5.051354e+04	2.811860e+02
1.400000e-07	-5.032105e+04	2.769008e+02
1.500000e-07	-5.011613e+04	2.764719e+02
1.600000e-07	-4.989801e+04	2.769835e+02
1.700000e-07	-4.966714e+04	2.759428e+02
1.800000e-07	-4.942292e+04	2.749351e+02
1.900000e-07	-4.916355e+04	2.775158e+02
2.000000e-07	-4.888846e+04	2.837556e+02
2.100000e-07	-4.859960e+04	2.884590e+02
2.200000e-07	-4.829961e+04	2.859424e+02
2.300000e-07	-4.798860e+04	2.762052e+02
2.400000e-07	-4.766369e+04	2.652624e+02
2.500000e-07	-4.732218e+04	2.590665e+02
2.600000e-07	-4.696471e+04	2.578805e+02
2.700000e-07	-4.659473e+04	2.572425e+02
2.800000e-07	-4.621476e+04	2.538038e+02
2.900000e-07	-4.582374e+04	2.489173e+02
3.000000e-07	-4.541841e+04	2.461475e+02
3.100000e-07	-4.499698e+04	2.463969e+02
3.200000e-07	-4.456116e+04	2.468002e+02
3.300000e-07	-4.411433e+04	2.443900e+02
3.400000e-07	-4.365845e+04	2.396353e+02
3.500000e-07	-4.319276e+04	2.355439e+02
3.600000e-07	-4.271520e+04	2.338263e+02
3.700000e-07	-4.222448e+04	2.330651e+02
3.800000e-07	-4.172076e+04	2.308770e+02
3.900000e-07	-4.120479e+04	2.269493e+02
4.000000e-07	-4.067714e+04	2.231064e+02
4.100000e-07	-4.013813e+04	2.207045e+02
4.200000e-07	-3.958801e+04	2.189688e+02
4.300000e-07	-3.902707e+04	2.162767e+02
4.400000e-07	-3.845549e+04	2.123864e+02
4.500000e-07	-3.787365e+04	2.085947e+02
4.600000e-07	-3.728237e+04	2.058260e+02
4.700000e-07	-3.668260e+04	2.034023e+02
4.800000e-07	-3.607458e+04	2.001101e+02
4.900000e-07	-3.545740e+04	1.959515e+02
5.000000e-07	-3.482970e+04	1.921166e+02
5.100000e-07	-3.419106e+04	1.892654e+02
5.200000e-07	-3.354262e+04	1.865546e+02
5.300000e-07	-3.288621e+04	1.827738e+02
5.400000e-07	-3.222281e+04	1.780325e+02
5.500000e-07	-3.155166e+04	1.736696e+02
5.600000e-07	-3.087102e+04	1.704868e+02
5.700000e-07	-3.017953e+04	1.676797e+02
5.800000e-07	-2.947745e+04	1.639003e+02
5.900000e-07	-2.876655e+04	1.590236e+02
6.000000e-07	-2.804914e+04	1.542786e+02
6.100000e-07	-2.732660e+04	1.506151e+02
6.200000e-07	-2.659853e+04	1.475072e+02
6.300000e-07	-2.586308e+04	1.437385e+02
6.400000e-07	-2.511842e+04	1.390392e+02
6.500000e-07	-2.436422e+04	1.343690e+02
6.600000e-07	-2.360213e+04	1.305400e+02
6.700000e-07	-2.283471e+04	1.271057e+02
6.800000e-07	-2.206377e+04	1.230151e+02
6.900000e-07	-2.128958e+04	1.180919e+02
7.000000e-07	-2.051131e+04	1.132976e+02
7.100000e-07	-1.972792e+04	1.094254e+02
7.200000e-07	-1.893870e+04	1.060112e+02
7.300000e-07	-1.814319e+04	1.019416e+02
7.400000e-07	-1.734117e+04	9.693433e+01
7.500000e-07	-1.653300e+04	9.190198e+01
7.600000e-07	-1.571972e+04	8.772938e+01
7.700000e-07	-1.490251e+04	8.411641e+01
7.800000e-07	-1.408182e+04	8.001446e+01
7.900000e-07	-1.325723e+04	7.503107e+01
8.000000e-07	-1.242827e+04	6.991469e+01
8.100000e-07	-1.159537e+04	6.551347e+01
8.200000e-07	-1.075977e+04	6.164625e+01
8.300000e-07	-9.922330e+03	5.738708e+01
8.400000e-07	-9.082755e+03	5.233025e+01
8.500000e-07	-8.240094e+03	4.711701e+01
8.600000e-07	-7.394115e+03	4.255428e+01
8.700000e-07	-6.545961e+03	3.855309e+01
8.800000e-07	-5.697308e+03	3.429771e+01
8.900000e-07	-4.848911e+03	2.935405e+01
9.000000e-07	-4.000123e+03	2.419384e+01
9.100000e-07	-3.149871e+03	1.947705e+01
9.200000e-07	-2.298004e+03	1.513926e+01
9.300000e-07	-1.445566e+03	1.053858e+01
9.400000e-07	-5.938045e+02	5.409527e+00
9.500000e-07	2.569707e+02	2.679948e-01
9.600000e-07	1.107498e+03	-4.293721e+00
9.700000e-07	1.958656e+03	-8.433813e+00
9.800000e-07	2.810563e+03	-1.286523e+01
9.900000e-07	3.662560e+03	-1.791259e+01
1.000000e-06	4.513911e+03	-2.311208e+01
1.010000e-06	5.364362e+03	-2.787327e+01
1.020000e-06	6.214029e+03	-3.226202e+01
1.030000e-06	7.062838e+03	-3.683482e+01
1.040000e-06	7.910228e+03	-4.180048e+01
1.050000e-06	8.755343e+03	-4.671142e+01
1.060000e-06	9.597445e+03	-5.111706e+01
1.070000e-06	1.043611e+04	-5.524218e+01
1.080000e-06	1.127121e+04	-5.971036e+01
1.090000e-06	1.210297e+04	-6.467930e+01
1.100000e-06	1.293198e+04	-6.960332e+01
1.110000e-06	1.375891e+04	-7.398381e+01
1.120000e-06	1.458361e+04	-7.808031e+01
1.130000e-06	1.540445e+04	-8.257366e+01
1.140000e-06	1.621876e+04	-8.761020e+01
1.150000e-06	1.702456e+04	-9.254120e+01
1.160000e-06	1.782226e+04	-9.675622e+01
