Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
0.000000e+00	-5.183224e+04	4.035521e+02
1.000000e-08	-5.181455e+04	4.032337e+02
2.000000e-08	-5.178382e+04	4.015064e+02
3.000000e-08	-5.173766e+04	4.008173e+02
4.000000e-08	-5.167552e+04	4.026044e+02
5.000000e-08	-5.160007e+04	4.047260e+02
6.000000e-08	-5.151453e+04	4.036057e+02
7.000000e-08	-5.141856e+04	3.990877e+02
8.000000e-08	-5.130750e+04	3.957398e+02
9.000000e-08	-5.117637e+04	3.979874e+02
1.000000e-07	-5.102482e+04	4.042709e+02
1.100000e-07	-5.085778e+04	4.075407e+02
1.200000e-07	-5.068098e+04	4.023832e+02
1.300000e-07	-5.049632e+04	3.909747e+02
1.400000e-07	-5.030154e+04	3.809872e+02
1.500000e-07	-5.009379e+04	3.778371e+02
1.600000e-07	-4.987240e+04	3.801423e+02
1.700000e-07	-4.963822e+04	3.830512e+02
1.800000e-07	-4.939121e+04	3.845210e+02
1.900000e-07	-4.913012e+04	3.865668e+02
2.000000e-07	-4.885447e+04	3.905253e+02
2.100000e-07	-4.856582e+04	3.932597e+02
2.200000e-07	-4.826594e+04	3.898739e+02
2.300000e-07	-4.795417e+04	3.798020e+02
2.400000e-07	-4.762739e+04	3.684246e+02
2.500000e-07	-4.728334e+04	3.617731e+02
2.600000e-07	-4.692339e+04	3.605063e+02
2.700000e-07	-4.655143e+04	3.602116e+02
2.800000e-07	-4.616988e+04	3.572148e+02
2.900000e-07	-4.577739e+04	3.525521e+02
3.000000e-07	-4.537068e+04	3.496222e+02
3.100000e-07	-4.494841e+04	3.492028e+02
3.200000e-07	-4.451257e+04	3.484364e+02
3.300000e-07	-4.406641e+04	3.447414e+02
3.400000e-07	-4.361135e+04	3.391681e+02
3.500000e-07	-4.314615e+04	3.348119e+02
3.600000e-07	-4.266861e+04	3.326532e+02
3.700000e-07	-4.217732e+04	3.304562e+02
3.800000e-07	-4.167206e+04	3.260257e+02
3.900000e-07	-4.115331e+04	3.202559e+02
4.000000e-07	-4.062209e+04	3.158601e+02
4.100000e-07	-4.008007e+04	3.136166e+02
4.200000e-07	-3.952896e+04	3.112775e+02
4.300000e-07	-3.896925e+04	3.065990e+02
4.400000e-07	-3.839986e+04	3.003572e+02
4.500000e-07	-3.781927e+04	2.952767e+02
4.600000e-07	-3.722722e+04	2.923428e+02
4.700000e-07	-3.662499e+04	2.894778e+02
4.800000e-07	-3.601418e+04	2.843510e+02
4.900000e-07	-3.539534e+04	2.775303e+02
