Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
6.500000e-07	-2.447237e+04	1.856273e+02
6.600000e-07	-2.371298e+04	1.802005e+02
6.700000e-07	-2.294822e+04	1.754770e+02
6.800000e-07	-2.217972e+04	1.700602e+02
6.900000e-07	-2.140711e+04	1.634258e+02
7.000000e-07	-2.062893e+04	1.566733e+02
7.100000e-07	-1.984450e+04	1.510744e+02
7.200000e-07	-1.905462e+04	1.463918e+02
7.300000e-07	-1.826047e+04	1.412078e+02
7.400000e-07	-1.746213e+04	1.347778e+02
7.500000e-07	-1.665843e+04	1.279264e+02
7.600000e-07	-1.584834e+04	1.218631e+02
7.700000e-07	-1.503207e+04	1.165837e+02
7.800000e-07	-1.421076e+04	1.109790e+02
7.900000e-07	-1.338525e+04	1.043984e+02
8.000000e-07	-1.255571e+04	9.749710e+01
8.100000e-07	-1.172241e+04	9.127733e+01
8.200000e-07	-1.088634e+04	8.571623e+01
8.300000e-07	-1.004853e+04	7.985982e+01
8.400000e-07	-9.208826e+03	7.318132e+01
8.500000e-07	-8.365855e+03	6.628635e+01
8.600000e-07	-7.518644e+03	6.001785e+01
8.700000e-07	-6.668096e+03	5.425191e+01
8.800000e-07	-5.816505e+03	4.807250e+01
8.900000e-07	-4.965506e+03	4.106943e+01
9.000000e-07	-4.114767e+03	3.394390e+01
9.100000e-07	-3.262908e+03	2.757518e+01
9.200000e-07	-2.409461e+03	2.183138e+01
9.300000e-07	-1.555508e+03	1.575500e+01
9.400000e-07	-7.023413e+02	8.862455e+00
9.500000e-07	1.500916e+02	1.781826e+00
9.600000e-07	1.002992e+03	-4.621624e+00
9.700000e-07	1.857096e+03	-1.041827e+01
9.800000e-07	2.711695e+03	-1.649646e+01
9.900000e-07	3.565432e+03	-2.335303e+01
1.000000e-06	4.417717e+03	-3.045798e+01
1.010000e-06	5.268907e+03	-3.702174e+01
1.020000e-06	6.119141e+03	-4.305792e+01
1.030000e-06	6.967555e+03	-4.927895e+01
1.040000e-06	7.813048e+03	-5.602663e+01
1.050000e-06	8.655603e+03	-6.277540e+01
1.060000e-06	9.496291e+03	-6.890604e+01
1.070000e-06	1.033574e+04	-7.463777e+01
1.080000e-06	1.117299e+04	-8.077309e+01
1.090000e-06	1.200629e+04	-8.758087e+01
1.100000e-06	1.283497e+04	-9.437984e+01
1.110000e-06	1.365997e+04	-1.004396e+02
1.120000e-06	1.448216e+04	-1.059812e+02
1.130000e-06	1.530050e+04	-1.118895e+02
1.140000e-06	1.611239e+04	-1.185050e+02
1.150000e-06	1.691623e+04	-1.251462e+02
1.160000e-06	1.771326e+04	-1.310272e+02
1.170000e-06	1.850643e+04	-1.363287e+02
1.180000e-06	1.929743e+04	-1.419570e+02
1.190000e-06	2.008510e+04	-1.483162e+02
1.200000e-06	2.086694e+04	-1.547671e+02
1.210000e-06	2.164192e+04	-1.605100e+02
1.220000e-06	2.241144e+04	-1.656802e+02
1.230000e-06	2.317750e+04	-1.711556e+02
1.240000e-06	2.394027e+04	-1.773422e+02
1.250000e-06	2.469760e+04	-1.836052e+02
1.260000e-06	2.544672e+04	-1.891279e+02
1.270000e-06	2.618622e+04	-1.940251e+02
1.280000e-06	2.691643e+04	-1.991868e+02
1.290000e-06	2.763858e+04	-2.050636e+02
1.300000e-06	2.835383e+04	-2.110485e+02
1.310000e-06	2.906290e+04	-2.162927e+02
1.320000e-06	2.976576e+04	-2.208427e+02
1.330000e-06	3.046134e+04	-2.255597e+02
1.340000e-06	3.114775e+04	-2.309586e+02
1.350000e-06	3.182362e+04	-2.365560e+02
1.360000e-06	3.248932e+04	-2.415901e+02
1.370000e-06	3.314678e+04	-2.460800e+02
1.380000e-06	3.379761e+04	-2.507576e+02
1.390000e-06	3.444132e+04	-2.559950e+02
1.400000e-06	3.507570e+04	-2.612454e+02
1.410000e-06	3.569887e+04	-2.657908e+02
1.420000e-06	3.631097e+04	-2.697515e+02
1.430000e-06	3.691359e+04	-2.739399e+02
1.440000e-06	3.750787e+04	-2.787456e+02
1.450000e-06	3.809336e+04	-2.835973e+02
1.460000e-06	3.866880e+04	-2.877615e+02
1.470000e-06	3.923347e+04	-2.913765e+02
1.480000e-06	3.978747e+04	-2.952779e+02
1.490000e-06	4.033084e+04	-2.998389e+02
1.500000e-06	4.086300e+04	-3.044297e+02
1.510000e-06	4.138330e+04	-3.082636e+02
1.520000e-06	4.189178e+04	-3.114764e+02
1.530000e-06	4.238913e+04	-3.149408e+02
1.540000e-06	4.287556e+04	-3.190527e+02
1.550000e-06	4.335036e+04	-3.231631e+02
1.560000e-06	4.381262e+04	-3.264586e+02
1.570000e-06	4.426238e+04	-3.290930e+02
1.580000e-06	4.470060e+04	-3.320025e+02
1.590000e-06	4.512800e+04	-3.356336e+02
1.600000e-06	4.554421e+04	-3.393268e+02
1.610000e-06	4.594829e+04	-3.422121e+02
1.620000e-06	4.633982e+04	-3.443946e+02
1.630000e-06	4.671897e+04	-3.467956e+02
1.640000e-06	4.708551e+04	-3.498635e+02
1.650000e-06	4.743828e+04	-3.529447e+02
1.660000e-06	4.777603e+04	-3.552006e+02
1.670000e-06	4.809886e+04	-3.568064e+02
1.680000e-06	4.840828e+04	-3.587446e+02
1.690000e-06	4.870568e+04	-3.614452e+02
1.700000e-06	4.899095e+04	-3.641542e+02
1.710000e-06	4.926287e+04	-3.659497e+02
1.720000e-06	4.952070e+04	-3.670372e+02
1.730000e-06	4.976500e+04	-3.685162e+02
1.740000e-06	4.999662e+04	-3.708900e+02
1.750000e-06	5.021550e+04	-3.733489e+02
1.760000e-06	5.042087e+04	-3.748390e+02
1.770000e-06	5.061262e+04	-3.754727e+02
1.780000e-06	5.079185e+04	-3.763360e+02
1.790000e-06	5.095950e+04	-3.779549e+02
1.800000e-06	5.111483e+04	-3.795641e+02
1.810000e-06	5.125574e+04	-3.802312e+02
1.820000e-06	5.138087e+04	-3.802659e+02
1.830000e-06	5.149111e+04	-3.808697e+02
1.840000e-06	5.158863e+04	-3.824222e+02
1.850000e-06	5.167449e+04	-3.838132e+02
1.860000e-06	5.174752e+04	-3.838964e+02
1.870000e-06	5.180555e+04	-3.831487e+02
1.880000e-06	5.184737e+04	-3.831511e+02
1.890000e-06	5.187339e+04	-3.844299e+02
1.900000e-06	5.188480e+04	-3.856004e+02
1.910000e-06	5.188281e+04	-3.851533e+02
1.920000e-06	5.186850e+04	-3.835625e+02
1.930000e-06	5.184273e+04	-3.827265e+02
1.940000e-06	5.180535e+04	-3.833131e+02
1.950000e-06	5.175490e+04	-3.836726e+02
1.960000e-06	5.169003e+04	-3.821228e+02
1.970000e-06	5.161159e+04	-3.796711e+02
1.980000e-06	5.152261e+04	-3.791059e+02
1.990000e-06	5.142470e+04	-3.810097e+02
2.000000e-06	5.131435e+04	-3.819204e+02
2.010000e-06	5.118366e+04	-3.779576e+02
2.020000e-06	5.102645e+04	-3.702780e+02
2.030000e-06	5.084453e+04	-3.654232e+02
2.040000e-06	5.064761e+04	-3.689675e+02
2.050000e-06	5.044620e+04	-3.791198e+02
2.060000e-06	5.024369e+04	-3.878801e+02
2.070000e-06	5.003486e+04	-3.890688e+02
2.080000e-06	4.981152e+04	-3.844618e+02
2.090000e-06	4.956941e+04	-3.811561e+02
2.100000e-06	4.931026e+04	-3.832588e+02
2.110000e-06	4.903824e+04	-3.874109e+02
2.120000e-06	4.875551e+04	-3.870250e+02
2.130000e-06	4.846106e+04	-3.800206e+02
2.140000e-06	4.815280e+04	-3.711431e+02
2.150000e-06	4.782999e+04	-3.666233e+02
2.160000e-06	4.749368e+04	-3.676884e+02
2.170000e-06	4.714547e+04	-3.701126e+02
2.180000e-06	4.678624e+04	-3.695107e+02
2.190000e-06	4.641581e+04	-3.657803e+02
2.200000e-06	4.603337e+04	-3.620191e+02
2.210000e-06	4.563803e+04	-3.601727e+02
2.220000e-06	4.522949e+04	-3.589669e+02
2.230000e-06	4.480820e+04	-3.560753e+02
2.240000e-06	4.437488e+04	-3.511873e+02
2.250000e-06	4.392970e+04	-3.461530e+02
2.260000e-06	4.347202e+04	-3.425160e+02
2.270000e-06	4.300123e+04	-3.398298e+02
2.280000e-06	4.251769e+04	-3.366361e+02
2.290000e-06	4.202258e+04	-3.324319e+02
2.300000e-06	4.151665e+04	-3.280445e+02
2.310000e-06	4.099930e+04	-3.242622e+02
2.320000e-06	4.046951e+04	-3.207784e+02
2.330000e-06	3.992744e+04	-3.167512e+02
2.340000e-06	3.937463e+04	-3.119872e+02
2.350000e-06	3.881241e+04	-3.071023e+02
2.360000e-06	3.824024e+04	-3.026115e+02
2.370000e-06	3.765641e+04	-2.983239e+02
2.380000e-06	3.706042e+04	-2.938002e+02
2.390000e-06	3.645425e+04	-2.890632e+02
2.400000e-06	3.584061e+04	-2.844925e+02
2.410000e-06	3.522005e+04	-2.801175e+02
2.420000e-06	3.459014e+04	-2.754240e+02
2.430000e-06	3.394802e+04	-2.700247e+02
2.440000e-06	3.329334e+04	-2.642645e+02
2.450000e-06	3.262860e+04	-2.588656e+02
2.460000e-06	3.195646e+04	-2.540315e+02
2.470000e-06	3.127735e+04	-2.491910e+02
2.480000e-06	3.058978e+04	-2.437233e+02
2.490000e-06	2.989257e+04	-2.377179e+02
2.500000e-06	2.918631e+04	-2.318100e+02
2.510000e-06	2.847248e+04	-2.263706e+02
2.520000e-06	2.775190e+04	-2.211256e+02
2.530000e-06	2.702429e+04	-2.156272e+02
2.540000e-06	2.628943e+04	-2.098536e+02
2.550000e-06	2.554794e+04	-2.041299e+02
2.560000e-06	2.480068e+04	-1.985603e+02
2.570000e-06	2.404775e+04	-1.928227e+02
2.580000e-06	2.328828e+04	-1.866214e+02
2.590000e-06	2.252147e+04	-1.801462e+02
2.600000e-06	2.174744e+04	-1.738751e+02
2.610000e-06	2.096698e+04	-1.679694e+02
2.620000e-06	2.018082e+04	-1.620814e+02
2.630000e-06	1.938933e+04	-1.558348e+02
2.640000e-06	1.859292e+04	-1.493376e+02
2.650000e-06	1.779234e+04	-1.430451e+02
2.660000e-06	1.698840e+04	-1.371565e+02
2.670000e-06	1.618148e+04	-1.313332e+02
2.680000e-06	1.537138e+04	-1.250935e+02
2.690000e-06	1.455769e+04	-1.183775e+02
2.700000e-06	1.373990e+04	-1.115940e+02
2.710000e-06	1.291738e+04	-1.051370e+02
2.720000e-06	1.208961e+04	-9.898151e+01
2.730000e-06	1.125671e+04	-9.278870e+01
2.740000e-06	1.041971e+04	-8.630702e+01
2.750000e-06	9.579947e+03	-7.958128e+01
2.760000e-06	8.738010e+03	-7.281979e+01
2.770000e-06	7.893570e+03	-6.617537e+01
2.780000e-06	7.046395e+03	-5.967774e+01
2.790000e-06	6.197386e+03	-5.327774e+01
2.800000e-06	5.348182e+03	-4.687109e+01
2.810000e-06	4.499575e+03	-4.031695e+01
2.820000e-06	3.650573e+03	-3.353327e+01
2.830000e-06	2.799400e+03	-2.660474e+01
2.840000e-06	1.945491e+03	-1.974149e+01
2.850000e-06	1.090282e+03	-1.308824e+01
2.860000e-06	2.358864e+02	-6.598630e+00
2.870000e-06	-6.168770e+02	-1.268805e-01
2.880000e-06	-1.469001e+03	6.392550e+00
2.890000e-06	-2.321926e+03	1.291382e+01
2.900000e-06	-3.175898e+03	1.941044e+01
2.910000e-06	-4.029720e+03	2.595037e+01
2.920000e-06	-4.881873e+03	3.259558e+01
2.930000e-06	-5.731660e+03	3.928479e+01
2.940000e-06	-6.579335e+03	4.589505e+01
2.950000e-06	-7.425408e+03	5.240548e+01
2.960000e-06	-8.269923e+03	5.891213e+01
2.970000e-06	-9.112185e+03	6.545010e+01
2.980000e-06	-9.950917e+03	7.188666e+01
2.990000e-06	-1.078477e+04	7.808509e+01
3.000000e-06	-1.161307e+04	8.414883e+01
3.010000e-06	-1.243634e+04	9.038552e+01
3.020000e-06	-1.325607e+04	9.696973e+01
3.030000e-06	-1.407364e+04	1.037073e+02
3.040000e-06	-1.488935e+04	1.102216e+02
3.050000e-06	-1.570225e+04	1.163594e+02
3.060000e-06	-1.651105e+04	1.223312e+02
3.070000e-06	-1.731494e+04	1.284347e+02
3.080000e-06	-1.811381e+04	1.347260e+02
3.090000e-06	-1.890791e+04	1.410258e+02
3.100000e-06	-1.969758e+04	1.471842e+02
3.110000e-06	-2.048314e+04	1.532215e+02
3.120000e-06	-2.126456e+04	1.592029e+02
3.130000e-06	-2.204096e+04	1.651044e+02
3.140000e-06	-2.281064e+04	1.708961e+02
3.150000e-06	-2.357206e+04	1.766883e+02
3.160000e-06	-2.432504e+04	1.826484e+02
3.170000e-06	-2.507079e+04	1.887464e+02
3.180000e-06	-2.581060e+04	1.947042e+02
3.190000e-06	-2.654455e+04	2.002968e+02
3.200000e-06	-2.727170e+04	2.056490e+02
3.210000e-06	-2.799133e+04	2.111111e+02
3.220000e-06	-2.870353e+04	2.168310e+02
3.230000e-06	-2.940857e+04	2.225706e+02
3.240000e-06	-3.010595e+04	2.280152e+02
3.250000e-06	-3.079475e+04	2.331746e+02
3.260000e-06	-3.147489e+04	2.383485e+02
3.270000e-06	-3.214748e+04	2.437170e+02
3.280000e-06	-3.281338e+04	2.491189e+02
3.290000e-06	-3.347165e+04	2.543016e+02
3.300000e-06	-3.412001e+04	2.592655e+02
3.310000e-06	-3.475705e+04	2.642075e+02
3.320000e-06	-3.538354e+04	2.691700e+02
3.330000e-06	-3.600124e+04	2.739409e+02
3.340000e-06	-3.661033e+04	2.783887e+02
3.350000e-06	-3.720883e+04	2.827384e+02
3.360000e-06	-3.779479e+04	2.873239e+02
3.370000e-06	-3.836864e+04	2.920993e+02
3.380000e-06	-3.893291e+04	2.966170e+02
3.390000e-06	-3.948957e+04	3.005938e+02
3.400000e-06	-4.003801e+04	3.043383e+02
3.410000e-06	-4.057604e+04	3.084084e+02
3.420000e-06	-4.110222e+04	3.128847e+02
3.430000e-06	-4.161680e+04	3.172204e+02
3.440000e-06	-4.212043e+04	3.209191e+02
3.450000e-06	-4.261254e+04	3.241748e+02
3.460000e-06	-4.309170e+04	3.276159e+02
3.470000e-06	-4.355719e+04	3.314745e+02
3.480000e-06	-4.400958e+04	3.352930e+02
3.490000e-06	-4.444967e+04	3.385699e+02
3.500000e-06	-4.487739e+04	3.414655e+02
3.510000e-06	-4.529231e+04	3.445876e+02
3.520000e-06	-4.569491e+04	3.481304e+02
3.530000e-06	-4.608678e+04	3.515587e+02
3.540000e-06	-4.646900e+04	3.543088e+02
3.550000e-06	-4.684073e+04	3.565719e+02
3.560000e-06	-4.719994e+04	3.590703e+02
3.570000e-06	-4.754523e+04	3.620956e+02
3.580000e-06	-4.787683e+04	3.651183e+02
3.590000e-06	-4.819551e+04	3.675178e+02
3.600000e-06	-4.850125e+04	3.694407e+02
3.610000e-06	-4.879346e+04	3.715867e+02
3.620000e-06	-4.907213e+04	3.742000e+02
3.630000e-06	-4.933818e+04	3.766757e+02
3.640000e-06	-4.959221e+04	3.783695e+02
3.650000e-06	-4.983349e+04	3.795097e+02
3.660000e-06	-5.006069e+04	3.809141e+02
3.670000e-06	-5.027356e+04	3.828626e+02
3.680000e-06	-5.047330e+04	3.847021e+02
3.690000e-06	-5.066090e+04	3.857876e+02
3.700000e-06	-5.083555e+04	3.864615e+02
3.710000e-06	-5.099526e+04	3.876308e+02
3.720000e-06	-5.113899e+04	3.894454e+02
3.730000e-06	-5.126757e+04	3.909495e+02
3.740000e-06	-5.138248e+04	3.913345e+02
3.750000e-06	-5.148428e+04	3.911401e+02
3.760000e-06	-5.157277e+04	3.916440e+02
3.770000e-06	-5.164820e+04	3.931204e+02
3.780000e-06	-5.171133e+04	3.943521e+02
3.790000e-06	-5.176179e+04	3.942236e+02
3.800000e-06	-5.179751e+04	3.933145e+02
3.810000e-06	-5.181712e+04	3.932038e+02
3.820000e-06	-5.182267e+04	3.942930e+02
