Unit:(mV)
                     CH1         CH2
Frequency              ? 261.352 kHz
00001             -16.00    -4200.00
00002             -10.00    -4000.00
00003             -10.00    -3800.00
00004             -12.00    -3600.00
00005             -12.00    -3400.00
00006             -14.00    -3200.00
00007             -12.00    -3000.00
00008             -12.00    -2800.00
00009              -8.00    -2600.00
00010              -8.00    -2600.00
00011              -8.00    -2400.00
00012             -10.00    -2400.00
00013             -14.00    -2000.00
00014             -10.00    -1800.00
00015              -4.00    -1600.00
00016              -4.00    -1600.00
00017              -4.00    -1000.00
00018             -10.00    -1200.00
00019             -12.00    -1000.00
00020             -10.00     -800.00
00021              -8.00     -400.00
00022              -4.00     -400.00
00023              -4.00     -200.00
00024               0.00        0.00
00025              -2.00        0.00
00026              18.00      400.00
00027              20.00      600.00
00028             -12.00      600.00
00029             -20.00     1000.00
00030               6.00     1000.00
00031              16.00     1200.00
00032              24.00     1400.00
00033             174.00     1800.00
00034             252.00     2000.00
00035            -248.00     2200.00
00036            -248.00     2400.00
00037            -132.00     2400.00
00038             198.00     2400.00
00039             252.00     2800.00
00040             252.00     2800.00
00041            -248.00     2800.00
00042            -248.00     3400.00
00043             252.00     3200.00
00044              66.00     3800.00
00045            -248.00     3800.00
00046             252.00     3600.00
00047              10.00     4400.00
00048              48.00     4000.00
00049             252.00     4400.00
00050            -248.00     5200.00
00051             -10.00     4400.00
00052             252.00     4800.00
00053            -164.00     5400.00
00054             -72.00     4800.00
00055              10.00     5600.00
00056             -56.00     6000.00
00057             140.00     5400.00
00058              70.00     6400.00
00059            -122.00     6200.00
00060            -164.00     6000.00
00061             198.00     6600.00
00062             136.00     6400.00
00063            -240.00     6400.00
00064              84.00     7000.00
00065              44.00     7000.00
00066            -104.00     7200.00
00067             144.00     7000.00
00068             -48.00     7800.00
00069             -58.00     7600.00
00070              96.00     7600.00
00071             -40.00     8000.00
00072             -28.00     7800.00
00073              44.00     8400.00
00074              38.00     8400.00
00075             -42.00     8000.00
00076              12.00     8600.00
00077              38.00     8600.00
00078             -60.00     8800.00
00079              70.00     8800.00
00080              32.00     9200.00
00081             -82.00     9200.00
00082              56.00     9200.00
00083              38.00     9400.00
00084             -38.00     9200.00
00085              14.00     9600.00
00086              24.00     9800.00
00087              -4.00     9400.00
00088              16.00    10000.00
00089              20.00    10000.00
00090             -24.00    10000.00
00091              22.00    10000.00
00092              42.00    10200.00
00093             -28.00    10200.00
00094              12.00    10200.00
00095              32.00    10400.00
00096             -12.00    10400.00
00097              20.00    10400.00
00098              22.00    10600.00
00099             -24.00    10400.00
00100              16.00    10400.00
00101              44.00    10800.00
00102              -8.00    10800.00
00103              -4.00    10800.00
00104              22.00    11200.00
00105              -2.00    11000.00
00106               8.00    11000.00
00107              28.00    11000.00
00108              -4.00    11000.00
00109               4.00    11000.00
00110              22.00    11000.00
00111              -2.00    11000.00
00112               6.00    11200.00
00113              24.00    11200.00
00114               4.00    11000.00
00115               8.00    11200.00
00116              20.00    11200.00
00117              -4.00    11200.00
00118               6.00    11200.00
00119              28.00    11200.00
00120               6.00    11200.00
00121               2.00    11200.00
00122              20.00    11200.00
00123               4.00    11200.00
00124               6.00    11200.00
00125              20.00    11200.00
00126               4.00    11000.00
00127               4.00    11200.00
00128              20.00    11200.00
00129              12.00    11200.00
00130               6.00    11000.00
00131              12.00    11000.00
00132               4.00    10800.00
00133               8.00    11000.00
00134              22.00    11000.00
00135              12.00    10800.00
00136               4.00    10800.00
00137              12.00    10800.00
00138              10.00    10600.00
00139               6.00    10400.00
00140              20.00    10400.00
00141              12.00    10400.00
00142               4.00    10400.00
00143              12.00    10400.00
00144              10.00    10200.00
00145               6.00    10000.00
00146              14.00    10200.00
00147              12.00    10000.00
00148               8.00    10000.00
00149              12.00     9800.00
00150               8.00     9600.00
00151               6.00     9600.00
00152              12.00     9600.00
00153              12.00     9400.00
00154              12.00     9200.00
00155              12.00     9200.00
00156               8.00     9200.00
00157               4.00     9200.00
00158              10.00     8800.00
00159               8.00     8800.00
00160               6.00     8800.00
00161              12.00     8400.00
00162              12.00     8600.00
00163               4.00     8400.00
00164               8.00     8400.00
00165              10.00     8000.00
00166              16.00     8000.00
00167              12.00     7800.00
00168              -8.00     7600.00
00169              12.00     7600.00
00170               4.00     7600.00
00171               0.00     7400.00
00172             -34.00     7000.00
00173              46.00     7000.00
00174              38.00     6800.00
00175               4.00     6800.00
00176             -10.00     6600.00
00177              -2.00     6400.00
00178              32.00     6400.00
00179             -24.00     6000.00
00180             -26.00     6200.00
00181              20.00     5800.00
00182              40.00     5600.00
00183              -2.00     5600.00
00184             -28.00     5200.00
00185              12.00     5200.00
00186              38.00     5000.00
00187               6.00     4800.00
00188             -20.00     4600.00
00189              -4.00     4600.00
00190              12.00     4400.00
00191              12.00     4000.00
00192              -6.00     4000.00
00193              -4.00     3800.00
00194               2.00     3600.00
00195               8.00     3600.00
00196               6.00     3200.00
00197               6.00     3000.00
00198              -4.00     3000.00
00199              -8.00     2600.00
00200               6.00     2600.00
00201              12.00     2400.00
00202               0.00     2200.00
00203             -10.00     2000.00
00204               0.00     2000.00
00205               8.00     1600.00
00206               6.00     1600.00
00207              -8.00     1400.00
00208              -4.00     1200.00
00209               4.00     1000.00
00210               6.00      800.00
00211               0.00      800.00
00212              -8.00      400.00
00213              -2.00      200.00
00214               4.00        0.00
00215              12.00     -200.00
00216              -2.00     -400.00
00217               6.00     -400.00
00218              22.00     -600.00
00219               6.00     -800.00
00220             -14.00    -1000.00
00221              -2.00    -1000.00
00222              14.00    -1200.00
00223              16.00    -1600.00
00224              46.00    -1600.00
00225             210.00    -1800.00
00226             204.00    -2400.00
00227            -248.00    -2600.00
00228            -248.00    -2600.00
00229              -8.00    -2800.00
00230             198.00    -2600.00
00231             252.00    -2600.00
00232             252.00    -3400.00
00233            -248.00    -3400.00
00234            -248.00    -3000.00
00235             252.00    -4200.00
00236             252.00    -3600.00
00237            -248.00    -3600.00
00238             -60.00    -4800.00
00239             104.00    -4200.00
00240             142.00    -4400.00
00241             134.00    -5000.00
00242            -248.00    -4600.00
00243            -116.00    -5200.00
00244             252.00    -5400.00
00245              80.00    -5200.00
00246            -148.00    -5800.00
00247            -144.00    -5800.00
00248              50.00    -5800.00
00249             152.00    -6000.00
00250              20.00    -6200.00
00251            -154.00    -6400.00
00252            -122.00    -6400.00
00253             154.00    -6600.00
00254             116.00    -6800.00
00255            -154.00    -6800.00
00256             -82.00    -7200.00
00257              32.00    -7200.00
00258              60.00    -7400.00
00259              16.00    -7600.00
00260             -88.00    -7600.00
00261             -32.00    -7600.00
00262              46.00    -8000.00
00263               8.00    -8000.00
00264             -50.00    -8200.00
00265             -36.00    -8200.00
00266              28.00    -8400.00
00267              16.00    -8800.00
00268             -24.00    -8800.00
00269             -46.00    -8800.00
00270             -26.00    -9000.00
00271              36.00    -9200.00
00272               8.00    -9200.00
00273             -46.00    -9400.00
00274             -28.00    -9600.00
00275               4.00    -9600.00
00276               4.00    -9600.00
00277             -20.00    -9600.00
00278             -24.00    -9800.00
00279              -4.00   -10000.00
00280              -2.00   -10000.00
00281             -12.00   -10000.00
00282             -26.00   -10000.00
00283             -20.00   -10200.00
00284              -2.00   -10400.00
00285              -4.00   -10400.00
00286             -16.00   -10400.00
00287             -18.00   -10600.00
00288             -16.00   -10600.00
00289             -14.00   -10600.00
00290             -16.00   -10600.00
00291             -18.00   -10600.00
00292             -12.00   -10800.00
00293              -4.00   -10800.00
00294             -10.00   -10800.00
00295             -26.00   -11000.00
00296             -20.00   -11200.00
00297             -10.00   -11000.00
00298             -10.00   -11000.00
00299             -12.00   -11200.00
00300             -16.00   -11200.00
00301             -20.00   -11200.00
00302             -18.00   -11200.00
00303             -16.00   -11200.00
00304             -18.00   -11400.00
00305             -12.00   -11200.00
00306             -10.00   -11400.00
00307             -16.00   -11200.00
00308             -20.00   -11200.00
00309             -24.00   -11400.00
00310             -20.00   -11400.00
00311             -12.00   -11200.00
00312             -12.00   -11200.00
00313             -18.00   -11400.00
00314             -20.00   -11400.00
00315             -20.00   -11400.00
00316             -20.00   -11400.00
00317             -20.00   -11200.00
00318             -12.00   -11200.00
00319             -12.00   -11200.00
00320             -18.00   -11200.00
00321             -20.00   -11200.00
00322             -24.00   -11200.00
00323             -22.00   -11200.00
00324             -16.00   -11200.00
00325             -12.00   -11000.00
00326             -18.00   -11000.00
00327             -18.00   -10800.00
00328             -20.00   -10800.00
00329             -20.00   -10800.00
00330             -18.00   -10800.00
