Unit:(mV)
                     CH1         CH2
Frequency              ? 300.291 kHz
00001              21.80     -480.00
00002             -13.40     -640.00
00003             -25.00     -560.00
00004              25.00     -560.00
00005              16.40     -640.00
00006             -25.00     -800.00
00007              25.00     -640.00
00008              -3.80     -800.00
00009             -25.00     -800.00
00010              25.00     -720.00
00011             -11.40     -880.00
00012             -11.80     -960.00
00013               7.00     -960.00
00014               1.40    -1040.00
00015              -9.20     -960.00
00016               5.80    -1040.00
00017              13.60    -1040.00
00018             -24.40    -1120.00
00019              15.00    -1120.00
00020               0.40    -1120.00
00021             -11.80    -1200.00
00022              11.00    -1200.00
00023              -0.60    -1280.00
00024              -3.20    -1280.00
00025              -3.80    -1360.00
00026               7.40    -1360.00
00027              -4.60    -1440.00
00028               2.40    -1440.00
00029              -1.80    -1440.00
00030               0.40    -1440.00
00031               0.60    -1440.00
00032              -5.80    -1600.00
00033               5.20    -1520.00
00034              -0.20    -1600.00
00035              -1.00    -1600.00
00036              -3.40    -1680.00
00037               4.00    -1680.00
00038              -1.80    -1680.00
00039              -1.00    -1680.00
00040               3.00    -1760.00
00041              -0.80    -1760.00
00042              -1.80    -1760.00
00043              -0.60    -1760.00
00044               1.00    -1760.00
00045              -0.60    -1840.00
00046              -0.60    -1840.00
00047              -1.40    -1840.00
00048               1.20    -1840.00
00049              -2.00    -1920.00
00050               0.40    -1840.00
00051               1.20    -1840.00
00052              -0.60    -1920.00
00053              -0.60    -1920.00
00054              -0.40    -2000.00
00055               0.40    -2000.00
00056              -1.00    -2000.00
00057               0.60    -2000.00
00058               0.80    -2000.00
00059              -1.40    -2000.00
00060              -1.00    -2080.00
00061              -1.00    -2080.00
00062               0.20    -2000.00
00063              -0.20    -2000.00
00064              -1.00    -2080.00
00065               0.40    -2080.00
00066              -0.60    -2080.00
00067              -0.60    -2080.00
00068               0.40    -2080.00
00069              -0.20    -2080.00
00070               0.40    -2080.00
00071              -0.40    -2080.00
00072              -0.40    -2160.00
00073              -0.20    -2080.00
00074              -0.60    -2080.00
00075               0.40    -2080.00
00076              -0.40    -2080.00
00077              -0.40    -2080.00
00078              -0.60    -2080.00
00079              -0.60    -2000.00
00080               0.20    -2000.00
00081              -0.60    -2080.00
00082              -0.20    -2000.00
00083               0.60    -2000.00
00084              -0.40    -2000.00
00085              -0.60    -2000.00
00086               0.20    -2000.00
00087               0.40    -2000.00
00088              -0.80    -1840.00
00089               0.20    -1920.00
00090               0.00    -1920.00
00091              -0.60    -1840.00
00092               0.20    -1840.00
00093              -0.60    -1840.00
00094              -0.60    -1840.00
00095               0.20    -1840.00
00096              -0.60    -1840.00
00097              -0.40    -1840.00
00098               0.20    -1760.00
00099              -0.40    -1760.00
00100               0.20    -1760.00
00101               0.20    -1680.00
00102              -0.40    -1680.00
00103               0.20    -1680.00
00104              -0.20    -1680.00
00105              -0.60    -1600.00
00106              -0.40    -1600.00
00107              -0.40    -1600.00
00108              -1.00    -1600.00
00109              -0.60    -1520.00
00110              -0.60    -1520.00
00111              -0.80    -1520.00
00112              -0.40    -1440.00
00113              -0.40    -1440.00
00114              -0.80    -1360.00
00115              -0.20    -1360.00
00116               0.20    -1360.00
00117               0.20    -1360.00
00118              -0.60    -1280.00
00119              -0.60    -1280.00
00120               0.20    -1200.00
00121              -1.20    -1200.00
00122              -0.80    -1120.00
00123               0.20    -1120.00
00124              -1.40    -1120.00
00125              -1.60    -1040.00
00126               1.00    -1040.00
00127              -1.60     -960.00
00128              -1.60     -960.00
00129               2.60     -880.00
00130              -2.00     -880.00
00131              -2.60     -880.00
00132               3.00     -880.00
00133              -1.40     -800.00
00134              -2.20     -720.00
00135               2.60     -720.00
00136              -1.80     -640.00
00137              -2.20     -640.00
00138               1.80     -640.00
00139              -2.00     -560.00
00140              -1.80     -480.00
00141               1.20     -480.00
00142              -1.80     -480.00
00143              -1.20     -400.00
00144               1.80     -400.00
00145              -1.80     -320.00
00146               0.40     -240.00
00147               1.00     -240.00
00148              -2.00     -240.00
00149              -0.60     -160.00
00150               1.00      -80.00
00151              -2.00      -80.00
00152              -0.40      -80.00
00153               1.00        0.00
00154              -1.40        0.00
00155              -0.40      160.00
00156               3.00      160.00
00157              -0.20      160.00
00158              -1.80      160.00
00159               1.20      240.00
00160               0.40      240.00
00161               0.20      240.00
00162               1.80      320.00
00163               3.60      320.00
00164              11.40      480.00
00165              14.60      480.00
00166             -25.00      560.00
00167             -19.40      560.00
00168              16.40      640.00
00169               3.80      640.00
00170             -25.00      640.00
00171               0.60      720.00
00172              25.00      800.00
00173             -17.60      720.00
00174             -25.00      800.00
00175              25.00      880.00
00176              -6.20      880.00
00177             -19.60      880.00
00178              13.80      960.00
00179               2.40      960.00
00180              -2.20      960.00
00181             -15.00     1120.00
00182              14.60     1040.00
00183               3.00     1120.00
00184             -12.40     1120.00
00185              -0.20     1200.00
00186               9.00     1200.00
00187              -1.00     1280.00
00188             -11.80     1280.00
00189               7.40     1280.00
00190               4.40     1280.00
00191              -7.40     1360.00
00192              -2.60     1440.00
00193               4.20     1440.00
00194               2.00     1440.00
00195              -4.20     1520.00
00196              -0.20     1520.00
00197               1.60     1520.00
00198               0.20     1520.00
00199              -4.40     1600.00
00200               2.20     1600.00
00201               2.80     1680.00
00202              -5.00     1680.00
00203              -0.80     1680.00
00204               2.60     1760.00
00205              -1.20     1760.00
00206              -3.40     1760.00
00207               2.80     1840.00
00208               1.20     1840.00
00209              -3.00     1840.00
00210              -0.60     1920.00
00211               2.20     1840.00
00212               0.00     1920.00
00213              -1.40     1920.00
00214              -0.40     1920.00
00215               1.00     1920.00
00216              -1.20     1920.00
00217              -2.00     1920.00
00218               1.40     2080.00
00219               0.00     2000.00
00220              -1.40     2000.00
00221              -0.20     2080.00
00222               1.00     2080.00
00223              -0.60     2080.00
00224              -0.60     2080.00
00225               1.40     2080.00
00226               0.00     2080.00
00227              -2.00     2080.00
00228               0.40     2160.00
00229               0.40     2080.00
00230              -1.00     2160.00
00231              -1.20     2160.00
00232               0.20     2160.00
00233              -0.20     2160.00
00234              -1.20     2160.00
00235               0.00     2160.00
00236               0.20     2160.00
00237              -0.20     2160.00
00238              -0.40     2160.00
00239              -0.20     2160.00
00240               0.20     2160.00
00241              -0.60     2080.00
00242              -0.40     2160.00
00243               0.20     2160.00
00244              -0.60     2160.00
00245              -1.00     2080.00
00246              -0.60     2080.00
00247              -0.40     2080.00
00248              -0.80     2080.00
00249              -0.80     2080.00
00250               0.20     2080.00
00251              -0.20     2080.00
00252              -0.40     2080.00
00253              -0.40     2000.00
00254               0.20     2080.00
00255              -0.40     2000.00
00256              -0.60     2000.00
00257               0.20     1920.00
00258               0.40     1920.00
00259              -0.80     1920.00
00260              -0.60     1920.00
00261              -0.40     1920.00
00262              -0.60     1920.00
00263              -1.00     1920.00
00264              -0.20     1840.00
00265              -0.20     1840.00
00266              -0.60     1840.00
00267              -0.40     1840.00
00268              -0.40     1760.00
00269               0.20     1760.00
00270               0.00     1760.00
00271              -0.20     1760.00
00272              -0.40     1680.00
00273              -0.60     1760.00
00274              -0.40     1600.00
00275               0.20     1600.00
00276              -0.60     1600.00
00277              -0.60     1600.00
00278               0.00     1520.00
00279              -0.40     1520.00
00280              -0.60     1440.00
00281              -0.40     1440.00
00282              -0.20     1440.00
00283               0.20     1440.00
00284              -0.20     1360.00
00285              -0.60     1360.00
00286               0.20     1280.00
00287              -0.20     1200.00
00288              -0.40     1280.00
00289               0.20     1200.00
00290              -0.20     1200.00
00291              -0.60     1120.00
00292              -0.20     1120.00
00293              -0.40     1040.00
00294              -0.60     1040.00
00295              -0.40      960.00
00296              -0.20      960.00
00297              -0.20      880.00
00298              -0.40      880.00
00299              -0.40      800.00
00300               0.00      800.00
00301              -0.40      800.00
00302              -0.20      720.00
00303              -0.40      800.00
00304              -0.40      720.00
00305              -0.60      640.00
00306              -0.60      640.00
00307              -0.60      560.00
00308              -0.40      480.00
00309              -0.80      480.00
00310              -0.60      400.00
00311              -0.20      320.00
00312              -0.60      320.00
00313              -0.60      240.00
00314               0.20      320.00
00315              -0.40      240.00
00316              -0.40      160.00
00317               0.20      160.00
00318              -0.60       80.00
00319              -0.40      160.00
00320               0.20       80.00
00321              -0.40        0.00
00322               0.20      -80.00
00323               2.20      -80.00
00324              -1.00      -80.00
00325              -1.20     -160.00
00326               0.00     -160.00
00327               0.20     -160.00
00328              -0.60     -160.00
00329               3.80     -320.00
00330              16.60     -320.00
00331              14.80     -400.00
00332             -25.00     -480.00
00333              -7.40     -480.00
00334              22.20     -480.00
00335             -12.80     -560.00
00336             -25.00     -560.00
00337              25.00     -480.00
00338              17.80     -640.00
00339             -25.00     -800.00
00340              25.00     -640.00
00341              -2.20     -800.00
00342             -25.00     -880.00
00343              25.00     -720.00
00344             -10.60     -800.00
00345             -12.40     -960.00
00346               7.80     -960.00
00347               2.20     -880.00
00348              -9.00     -960.00
00349               5.20    -1040.00
00350              14.00    -1040.00
00351             -23.80    -1120.00
00352              15.00    -1120.00
00353               1.00    -1120.00
00354             -12.60    -1200.00
00355              10.80    -1280.00
00356              -0.80    -1280.00
00357              -3.80    -1360.00
00358              -3.80    -1360.00
00359               7.40    -1440.00
00360              -5.00    -1440.00
00361               2.60    -1440.00
00362              -1.20    -1440.00
00363               0.80    -1440.00
00364               1.40    -1440.00
00365              -5.40    -1600.00
00366               5.20    -1520.00
00367              -0.20    -1600.00
00368              -1.20    -1680.00
00369              -3.60    -1680.00
00370               3.40    -1680.00
00371              -2.60    -1680.00
00372              -1.20    -1760.00
00373               2.60    -1760.00
00374              -1.40    -1760.00
00375              -1.40    -1760.00
00376              -0.40    -1760.00
00377               1.00    -1760.00
00378               0.20    -1840.00
00379              -0.40    -1840.00
00380              -1.40    -1840.00
00381               1.80    -1840.00
00382              -2.20    -1920.00
00383              -0.40    -1840.00
00384               1.40    -1920.00
00385              -1.20    -1920.00
00386              -1.20    -1840.00
00387              -0.40    -1920.00
00388               0.20    -2000.00
00389              -1.40    -1840.00
00390               0.20    -2000.00
00391               0.60    -2000.00
00392              -1.20    -2000.00
00393              -0.80    -2080.00
00394              -0.20    -2080.00
00395               0.60    -2000.00
00396               0.20    -2080.00
00397              -1.00    -2000.00
00398               0.00    -2080.00
00399              -0.60    -2080.00
00400              -0.80    -2000.00
00401              -0.40    -2080.00
00402              -0.40    -2080.00
00403               0.20    -2080.00
00404              -0.60    -2080.00
00405              -0.60    -2080.00
00406               0.20    -2000.00
00407              -0.40    -2080.00
00408               0.40    -2000.00
00409               0.20    -2080.00
00410              -0.40    -2080.00
00411              -0.40    -2080.00
00412              -0.20    -2000.00
00413               0.40    -2000.00
00414              -0.60    -2000.00
00415              -0.40    -2000.00
00416               0.20    -2000.00
00417              -1.00    -2000.00
00418              -0.60    -2000.00
00419              -0.40    -1920.00
00420               0.40    -2000.00
00421              -0.60    -2000.00
00422              -0.20    -1840.00
00423               0.40    -1920.00
00424               0.00    -1840.00
00425               0.20    -1920.00
00426              -0.60    -1840.00
00427               0.20    -1840.00
00428               0.20    -1840.00
00429              -1.00    -1840.00
00430              -1.00    -1760.00
00431              -0.40    -1760.00
00432              -0.60    -1760.00
00433              -0.40    -1760.00
00434              -0.80    -1760.00
00435              -0.60    -1680.00
00436               0.20    -1680.00
00437              -0.40    -1680.00
00438              -0.40    -1680.00
00439               0.20    -1600.00
00440              -0.20    -1600.00
00441              -0.60    -1600.00
00442              -0.20    -1520.00
00443              -0.80    -1600.00
00444              -0.80    -1520.00
00445               0.20    -1440.00
00446              -0.80    -1440.00
00447              -1.20    -1440.00
00448              -0.40    -1360.00
00449              -0.40    -1360.00
00450              -0.20    -1360.00
00451              -0.60    -1280.00
00452              -1.00    -1280.00
00453               0.20    -1280.00
00454              -0.40    -1200.00
00455              -0.60    -1200.00
00456              -0.20    -1120.00
00457               0.20    -1120.00
00458              -0.60    -1040.00
00459              -0.40    -1040.00
00460              -0.40    -1040.00
00461              -0.60     -960.00
00462              -0.60     -960.00
00463              -0.60     -960.00
00464              -0.60     -800.00
00465              -0.60     -800.00
00466              -0.40     -800.00
00467              -0.40     -720.00
00468              -0.40     -720.00
00469              -0.20     -640.00
00470               0.20     -640.00
00471              -0.60     -640.00
00472              -0.60     -560.00
00473               0.20     -640.00
00474              -0.40     -480.00
00475              -0.60     -400.00
00476              -1.00     -400.00
00477              -1.00     -320.00
00478              -0.20     -320.00
00479              -0.60     -240.00
00480              -0.80     -160.00
00481               0.20     -160.00
00482              -0.40     -160.00
00483              -0.40      -80.00
00484              -0.40      -80.00
00485              -0.60        0.00
00486              -0.40      -80.00
00487               0.40        0.00
00488               0.20        0.00
00489               2.20      160.00
00490               1.00      160.00
00491              -2.00      160.00
00492               0.40      160.00
00493               1.20      320.00
00494              -1.00      240.00
00495               0.60      320.00
00496               4.60      320.00
00497              10.80      320.00
00498              13.60      480.00
00499             -25.00      560.00
00500             -19.60      560.00
00501              15.00      560.00
00502               5.80      640.00
00503             -24.60      720.00
00504              -0.60      640.00
00505              25.00      720.00
00506             -16.60      800.00
00507             -25.00      720.00
00508              25.00      880.00
00509              -5.80      880.00
00510             -20.60      880.00
00511              13.80      960.00
00512               2.60      880.00
00513              -3.20      960.00
00514             -14.60     1120.00
00515              14.80     1040.00
00516               3.00     1120.00
00517             -11.60     1200.00
00518               0.40     1120.00
00519               9.00     1200.00
00520              -1.00     1280.00
00521             -11.80     1280.00
00522               7.00     1280.00
00523               4.60     1280.00
00524              -8.20     1360.00
00525              -2.20     1440.00
00526               3.60     1440.00
00527               1.40     1440.00
00528              -4.00     1520.00
00529               0.60     1520.00
00530               1.40     1600.00
00531               0.40     1520.00
00532              -4.20     1600.00
00533               2.00     1600.00
00534               3.60     1600.00
