Unit:(mV)
                     CH1         CH2
Frequency              ? 300.269 kHz
00001              20.60     -480.00
00002              -5.20     -560.00
00003             -25.00     -560.00
00004              25.00     -480.00
00005              25.00     -640.00
00006             -25.00     -720.00
00007              25.00     -640.00
00008              16.40     -720.00
00009             -25.00     -880.00
00010              25.00     -720.00
00011              -2.00     -800.00
00012             -13.80     -880.00
00013               3.60     -960.00
00014              -1.40     -960.00
00015              -1.00     -960.00
00016              -4.20    -1040.00
00017              13.40    -1040.00
00018             -17.40    -1120.00
00019               6.20    -1120.00
00020               2.20    -1120.00
00021             -13.20    -1200.00
00022               9.80    -1200.00
00023              -4.40    -1280.00
00024              -1.80    -1280.00
00025              -6.20    -1280.00
00026               3.40    -1280.00
00027              -2.20    -1360.00
00028              -1.00    -1360.00
00029              -0.80    -1440.00
00030              -1.80    -1440.00
00031               1.00    -1440.00
00032              -8.40    -1520.00
00033               4.20    -1600.00
00034              -1.20    -1600.00
00035              -2.20    -1600.00
00036              -4.40    -1600.00
00037               1.20    -1680.00
00038              -2.60    -1680.00
00039              -4.60    -1600.00
00040               2.60    -1680.00
00041              -1.80    -1680.00
00042              -3.60    -1760.00
00043              -2.60    -1760.00
00044               0.40    -1760.00
00045              -2.20    -1760.00
00046              -1.60    -1760.00
00047              -2.00    -1760.00
00048              -0.20    -1760.00
00049              -3.80    -1840.00
00050              -2.60    -1840.00
00051               0.20    -1840.00
00052              -3.00    -1840.00
00053              -2.20    -1840.00
00054              -2.20    -1920.00
00055              -1.40    -2000.00
00056              -2.80    -1840.00
00057              -1.40    -1920.00
00058              -1.00    -2000.00
00059              -3.00    -1840.00
00060              -2.20    -2000.00
00061              -2.20    -2000.00
00062              -1.40    -2000.00
00063              -1.60    -2000.00
00064              -2.80    -2000.00
00065              -1.20    -2000.00
00066              -2.80    -2000.00
00067              -3.00    -2000.00
00068              -1.80    -2000.00
00069              -2.40    -2000.00
00070              -2.20    -2080.00
00071              -2.60    -2000.00
00072              -2.20    -2080.00
00073              -2.20    -2080.00
00074              -2.60    -2000.00
00075              -1.40    -2000.00
00076              -2.20    -2000.00
00077              -2.20    -2000.00
00078              -2.20    -2000.00
00079              -2.20    -2000.00
00080              -2.00    -2080.00
00081              -2.80    -2000.00
00082              -2.20    -2000.00
00083              -2.00    -1840.00
00084              -2.80    -2000.00
00085              -2.60    -1920.00
00086              -2.00    -1840.00
00087              -2.00    -1920.00
00088              -2.20    -1920.00
