Unit:(mV)
                     CH1         CH2
Frequency              ? 300.377 kHz
00001              -2.80     -480.00
00002              19.80     -480.00
00003             -17.80     -560.00
00004             -23.00     -480.00
00005              25.00     -480.00
00006             -12.60     -720.00
00007             -25.00     -640.00
00008              25.00     -640.00
00009             -25.00     -800.00
00010             -25.00     -800.00
00011              25.00     -720.00
00012             -19.60     -880.00
00013              -6.80     -880.00
00014               1.20     -960.00
00015               3.40     -960.00
00016              -7.00     -960.00
00017               0.80    -1040.00
00018              10.00    -1040.00
00019             -17.40    -1120.00
00020              10.20    -1120.00
00021              -5.40    -1120.00
00022              -3.80    -1200.00
00023               5.80    -1200.00
00024              -6.20    -1280.00
00025              -1.00    -1280.00
00026              -5.00    -1280.00
00027               3.00    -1280.00
00028              -4.20    -1360.00
00029               1.80    -1440.00
00030              -4.40    -1440.00
00031              -0.40    -1520.00
00032              -0.40    -1440.00
00033              -5.20    -1440.00
00034               2.60    -1520.00
00035              -1.20    -1600.00
00036              -1.80    -1600.00
00037              -5.80    -1600.00
00038               1.40    -1600.00
00039              -2.60    -1680.00
00040              -3.60    -1680.00
00041               0.40    -1760.00
00042              -2.60    -1680.00
00043              -3.80    -1680.00
00044              -2.00    -1760.00
00045               0.20    -1760.00
00046              -2.20    -1760.00
00047              -2.00    -1760.00
00048              -2.20    -1760.00
00049              -1.00    -1840.00
00050              -3.60    -1840.00
00051              -1.40    -1840.00
00052              -1.20    -1920.00
00053              -2.60    -1840.00
00054              -2.80    -1920.00
00055              -3.00    -1920.00
00056              -1.40    -1840.00
00057              -3.40    -1920.00
00058              -1.40    -2000.00
00059              -2.00    -2000.00
00060              -3.40    -2000.00
00061              -2.40    -1840.00
00062              -2.20    -2000.00
00063              -1.20    -2000.00
00064              -2.00    -2000.00
00065              -2.80    -2000.00
00066              -2.20    -2000.00
00067              -3.60    -2000.00
00068              -2.20    -2000.00
00069              -2.20    -2080.00
00070              -3.00    -2000.00
00071              -2.20    -2000.00
00072              -2.80    -2000.00
00073              -2.60    -2000.00
00074              -2.60    -2000.00
00075              -2.20    -2000.00
00076              -1.60    -2000.00
00077              -2.20    -2080.00
00078              -2.00    -2000.00
00079              -2.80    -2000.00
00080              -2.60    -2000.00
00081              -1.40    -2000.00
00082              -2.20    -2000.00
00083              -2.80    -2000.00
00084              -2.60    -1840.00
00085              -2.00    -2000.00
00086              -2.80    -1840.00
00087              -2.80    -1920.00
00088              -2.00    -1840.00
00089              -2.20    -1840.00
00090              -2.20    -1840.00
00091              -2.00    -1920.00
00092              -2.20    -1840.00
00093              -1.80    -1840.00
00094              -1.80    -1840.00
00095              -2.20    -1840.00
00096              -2.00    -1760.00
00097              -2.20    -1760.00
00098              -2.00    -1760.00
00099              -2.20    -1760.00
00100              -2.80    -1760.00
00101              -2.20    -1680.00
00102              -2.20    -1680.00
00103              -2.20    -1680.00
00104              -2.20    -1680.00
00105              -1.80    -1680.00
00106              -1.80    -1600.00
00107              -2.20    -1600.00
00108              -1.80    -1600.00
00109              -1.80    -1520.00
00110              -1.80    -1440.00
00111              -2.00    -1440.00
00112              -2.00    -1440.00
00113              -2.00    -1360.00
00114              -2.20    -1440.00
00115              -2.20    -1360.00
00116              -2.20    -1360.00
00117              -2.20    -1280.00
00118              -2.00    -1280.00
00119              -2.00    -1280.00
00120              -2.00    -1280.00
00121              -1.80    -1120.00
00122              -1.40    -1120.00
00123              -1.00    -1120.00
00124              -1.80    -1120.00
00125              -2.00     -960.00
00126              -1.20    -1040.00
00127              -1.20    -1040.00
00128              -2.00     -960.00
00129              -1.80     -960.00
00130              -1.40     -880.00
00131              -1.60     -880.00
00132              -1.80     -880.00
00133              -1.80     -800.00
00134              -2.00     -800.00
00135              -1.00     -720.00
00136              -1.20     -640.00
00137              -1.20     -640.00
00138              -0.60     -640.00
00139              -1.00     -640.00
00140              -1.20     -480.00
00141              -0.20     -480.00
00142              -1.00     -400.00
00143              -1.00     -400.00
00144              -0.80     -320.00
00145              -1.00     -320.00
00146              -1.60     -320.00
00147              -0.60     -240.00
00148              -0.40     -240.00
00149              -1.80     -160.00
00150              -0.40     -160.00
00151              -0.20      -80.00
00152              -1.20      -80.00
00153               0.60      -80.00
00154              -0.20        0.00
