Unit:(mV)
                     CH1         CH2
Frequency              ? 300.353 kHz
00001             -18.00     -640.00
00002             -22.80     -480.00
00003              25.00     -480.00
00004             -22.20     -720.00
00005             -25.00     -720.00
00006              25.00     -560.00
00007             -25.00     -720.00
00008             -25.00     -800.00
00009              25.00     -720.00
00010             -25.00     -880.00
00011              -9.20     -960.00
00012              10.20     -800.00
00013              -2.80     -960.00
00014             -13.60     -960.00
00015              10.80    -1040.00
00016               5.80     -960.00
00017             -25.00    -1040.00
00018              17.00    -1120.00
00019              -7.00    -1120.00
00020             -12.80    -1120.00
00021              10.00    -1120.00
00022              -7.40    -1280.00
00023              -7.40    -1280.00
00024              -4.40    -1280.00
00025               2.60    -1280.00
00026              -8.80    -1360.00
00027               0.40    -1280.00
00028              -5.40    -1360.00
00029              -4.60    -1440.00
00030              -2.60    -1440.00
00031              -7.80    -1440.00
00032               0.20    -1440.00
00033              -5.40    -1440.00
00034              -5.20    -1600.00
00035              -8.40    -1600.00
00036              -2.40    -1600.00
00037              -6.80    -1600.00
00038              -5.80    -1680.00
00039              -3.00    -1680.00
00040              -8.00    -1680.00
00041              -6.60    -1600.00
00042              -6.00    -1680.00
00043              -5.00    -1680.00
00044              -6.00    -1680.00
00045              -6.60    -1760.00
00046              -7.60    -1760.00
00047              -6.00    -1760.00
00048              -8.40    -1760.00
00049              -6.80    -1840.00
00050              -7.00    -1840.00
00051              -8.40    -1840.00
00052              -8.60    -1840.00
00053              -9.20    -1840.00
00054              -7.40    -1920.00
00055              -9.20    -1840.00
00056              -7.60    -1920.00
00057              -8.60    -1920.00
00058              -9.60    -1920.00
00059              -9.00    -1840.00
00060              -9.40    -1920.00
00061              -8.60    -2000.00
00062              -9.40    -2000.00
00063             -10.60    -2000.00
00064             -10.20    -1840.00
00065             -11.00    -2000.00
00066             -10.20    -1840.00
00067             -10.80    -2000.00
00068             -10.80    -2000.00
00069             -10.80    -1840.00
00070             -11.80    -2000.00
00071             -10.60    -1840.00
00072             -10.80    -2000.00
00073             -10.80    -1920.00
00074             -10.00    -1920.00
00075             -10.80    -1920.00
00076             -10.20    -1920.00
00077             -10.60    -2000.00
00078             -10.20    -1840.00
00079              -9.40    -1920.00
00080              -9.80    -1920.00
00081              -9.60    -1840.00
00082              -9.80    -1920.00
00083              -9.20    -1920.00
00084              -9.20    -1840.00
00085              -8.60    -1840.00
00086              -7.80    -1920.00
00087              -8.60    -1840.00
00088              -8.20    -1760.00
00089              -7.00    -1840.00
00090              -7.60    -1840.00
00091              -7.00    -1840.00
00092              -6.80    -1760.00
00093              -7.00    -1760.00
00094              -7.40    -1760.00
00095              -7.00    -1760.00
00096              -6.20    -1760.00
00097              -6.80    -1760.00
00098              -7.40    -1760.00
00099              -5.80    -1680.00
00100              -5.20    -1600.00
00101              -6.20    -1600.00
00102              -5.80    -1600.00
00103              -4.60    -1600.00
00104              -5.40    -1520.00
00105              -5.40    -1600.00
00106              -3.80    -1520.00
00107              -4.40    -1520.00
00108              -5.00    -1440.00
00109              -4.60    -1440.00
00110              -4.40    -1440.00
00111              -3.80    -1360.00
00112              -4.20    -1360.00
00113              -4.40    -1360.00
00114              -4.20    -1280.00
00115              -5.00    -1280.00
00116              -4.60    -1280.00
00117              -2.80    -1280.00
00118              -2.40    -1280.00
00119              -3.00    -1120.00
00120              -2.80    -1120.00
00121              -3.00    -1120.00
00122              -3.40    -1040.00
00123              -3.00    -1040.00
00124              -2.20     -960.00
00125              -2.20     -960.00
00126              -2.60     -960.00
00127              -3.00     -960.00
00128              -2.80     -800.00
00129              -2.20     -880.00
00130              -2.60     -800.00
00131              -2.00     -800.00
00132              -2.20     -720.00
00133              -2.20     -720.00
00134              -2.20     -640.00
00135              -1.20     -640.00
00136              -0.60     -640.00
00137              -1.20     -560.00
00138              -1.40     -480.00
00139              -1.40     -480.00
00140              -2.00     -400.00
00141              -1.80     -400.00
00142              -1.40     -400.00
00143              -1.20     -320.00
00144              -1.00     -320.00
00145              -1.00     -240.00
00146              -1.00     -240.00
00147              -0.60     -160.00
00148              -1.00     -160.00
00149              -0.60      -80.00
00150              -0.20      -80.00
00151              -0.40        0.00
00152              -0.40        0.00
00153              -0.20        0.00
00154               0.20        0.00
00155               2.20      160.00
00156               0.60      160.00
00157              -1.00      160.00
00158               0.40      160.00
00159               0.40      240.00
00160              -0.60      240.00
00161               1.00      320.00
00162               5.20      320.00
00163              13.00      320.00
00164              12.00      480.00
00165             -25.00      480.00
00166             -15.60      480.00
00167              16.80      560.00
00168               2.00      560.00
00169             -24.40      560.00
00170              14.80      720.00
00171              25.00      720.00
00172             -25.00      640.00
00173              -6.20      720.00
00174              25.00      800.00
00175             -25.00      800.00
00176              -1.40      880.00
00177              16.60      880.00
00178              -0.60      880.00
00179              -1.80      960.00
00180              -7.60     1040.00
00181              16.80     1040.00
00182               2.00     1040.00
00183              -6.00     1120.00
00184               4.40     1120.00
00185               8.40     1120.00
00186               0.40     1200.00
00187              -7.60     1200.00
00188              14.00     1280.00
00189               3.40     1280.00
00190              -4.60     1280.00
00191               2.80     1360.00
00192               8.00     1360.00
00193               3.60     1440.00
00194              -0.40     1360.00
00195               5.60     1440.00
00196               5.80     1440.00
00197               3.80     1520.00
00198              -0.20     1520.00
00199               8.60     1520.00
00200               7.40     1520.00
00201              -0.60     1600.00
00202               4.60     1600.00
00203               7.80     1600.00
00204               3.40     1600.00
00205               2.00     1680.00
00206               9.00     1760.00
00207               5.00     1760.00
00208               2.60     1760.00
00209               6.60     1760.00
00210               8.20     1760.00
00211               5.80     1760.00
00212               5.40     1840.00
00213               7.00     1840.00
00214               7.80     1840.00
00215               5.80     1920.00
00216               5.80     1840.00
00217               9.40     1920.00
00218               6.80     1920.00
00219               5.80     1840.00
00220               7.80     1840.00
00221               9.00     1920.00
00222               6.80     1920.00
00223               7.60     1920.00
00224              10.00     1920.00
00225               8.60     2000.00
00226               7.40     2080.00
00227               9.40     1920.00
00228              10.80     2000.00
00229               9.20     2000.00
00230               9.40     2000.00
00231              10.20     1920.00
00232               9.80     2000.00
00233               9.20     1920.00
00234              10.00     2000.00
00235              10.20     2080.00
00236              10.40     2000.00
00237               9.80     2000.00
00238              10.20     2080.00
00239              11.20     2000.00
00240              10.00     1920.00
00241              10.60     2000.00
00242              10.80     2080.00
00243               9.80     2000.00
00244               9.20     2000.00
00245               9.80     2000.00
00246               9.80     1920.00
00247               8.40     1920.00
00248               8.40     2000.00
00249               8.60     1920.00
00250               8.20     1920.00
00251               7.60     1920.00
00252               7.80     1920.00
00253               7.40     1920.00
00254               7.60     1840.00
00255               7.00     1840.00
00256               7.40     1840.00
00257               7.40     1840.00
00258               6.80     1840.00
00259               6.80     1840.00
00260               7.00     1840.00
00261               6.20     1760.00
00262               5.80     1760.00
00263               6.00     1760.00
00264               5.40     1760.00
00265               4.60     1760.00
00266               5.20     1760.00
00267               5.40     1680.00
00268               4.60     1600.00
00269               4.40     1600.00
00270               4.60     1600.00
00271               5.00     1600.00
00272               4.20     1520.00
00273               4.40     1600.00
00274               5.00     1520.00
00275               4.20     1440.00
00276               3.60     1440.00
00277               3.80     1440.00
00278               3.40     1440.00
00279               3.40     1440.00
00280               3.00     1360.00
00281               2.60     1280.00
00282               2.60     1280.00
00283               3.00     1280.00
00284               2.80     1200.00
00285               1.80     1280.00
00286               2.60     1200.00
00287               2.80     1200.00
00288               2.00     1120.00
00289               2.60     1120.00
00290               2.00     1120.00
00291               1.60     1120.00
00292               2.00      960.00
00293               2.00      960.00
00294               1.20      960.00
00295               1.80      880.00
00296               1.40      880.00
00297               0.40      800.00
00298               1.20      800.00
00299               1.40      640.00
00300               0.60      720.00
00301               1.20      720.00
00302               1.20      640.00
00303               0.40      640.00
00304               1.20      640.00
00305               1.20      560.00
00306               0.60      480.00
00307               0.60      560.00
00308               0.60      480.00
00309               0.40      320.00
00310               0.20      320.00
00311               0.20      320.00
00312               0.00      320.00
