Unit:(mV)
                     CH1         CH2
Frequency              ? 300.369 kHz
00001              15.80     -480.00
00002               5.20     -480.00
00003             -25.00     -640.00
00004              25.00     -480.00
00005              25.00     -640.00
00006             -25.00     -720.00
00007              25.00     -640.00
00008              25.00     -720.00
00009             -25.00     -880.00
00010              25.00     -720.00
00011              16.20     -800.00
00012             -25.00     -960.00
00013              11.00     -880.00
00014               5.40     -960.00
00015              -7.40     -960.00
00016              -6.20    -1040.00
00017              23.80    -1040.00
00018             -19.00    -1040.00
00019              -3.20    -1120.00
00020              18.40    -1120.00
00021             -19.00    -1120.00
00022               7.60    -1120.00
00023               3.40    -1200.00
00024              -4.40    -1280.00
00025              -5.20    -1280.00
00026               5.40    -1280.00
00027               0.20    -1280.00
00028              -1.80    -1360.00
00029               4.60    -1360.00
00030              -4.60    -1440.00
00031               3.80    -1440.00
00032              -4.20    -1520.00
00033               2.80    -1440.00
00034               1.40    -1440.00
00035               0.20    -1600.00
00036              -2.80    -1600.00
00037              -0.60    -1600.00
00038               2.00    -1600.00
00039              -2.80    -1600.00
00040               2.60    -1680.00
00041              -0.80    -1680.00
00042              -1.20    -1760.00
00043              -0.60    -1680.00
00044               1.00    -1760.00
00045               1.00    -1760.00
00046               1.00    -1760.00
00047              -1.00    -1760.00
00048               0.20    -1760.00
00049              -0.20    -1840.00
00050              -1.20    -1840.00
00051               1.00    -1840.00
00052              -0.40    -1920.00
00053               0.00    -1920.00
00054              -1.20    -1840.00
00055              -0.40    -1920.00
00056              -0.40    -1840.00
00057              -0.20    -1920.00
00058               1.00    -2000.00
00059              -0.80    -1920.00
00060              -0.40    -1920.00
00061              -0.60    -1920.00
00062              -0.20    -1920.00
00063               1.00    -2000.00
00064              -0.40    -2000.00
00065              -0.20    -1840.00
00066              -0.60    -2000.00
00067              -0.60    -2000.00
00068               0.00    -2000.00
00069              -0.60    -2080.00
00070              -0.20    -2000.00
00071              -0.60    -2000.00
00072              -0.60    -2000.00
00073              -0.20    -2000.00
00074              -0.40    -2000.00
00075               0.20    -2000.00
00076              -0.20    -2000.00
00077               0.20    -2000.00
00078               0.00    -2000.00
00079              -0.40    -2000.00
00080               0.40    -1840.00
00081               0.20    -2000.00
00082              -0.40    -1840.00
00083              -0.40    -1920.00
00084              -0.60    -2000.00
00085              -0.40    -1840.00
00086              -0.60    -1920.00
00087               0.00    -1840.00
00088              -0.20    -1840.00
00089              -0.20    -1840.00
00090               0.40    -1840.00
00091               0.20    -1840.00
00092               0.20    -1920.00
00093               0.40    -1760.00
00094              -0.20    -1760.00
00095               0.20    -1840.00
00096               0.00    -1760.00
00097              -0.40    -1760.00
00098              -0.20    -1680.00
00099              -0.20    -1680.00
00100              -1.00    -1680.00
00101              -0.60    -1680.00
00102               0.20    -1680.00
00103              -0.40    -1600.00
00104               0.20    -1600.00
00105              -0.40    -1600.00
00106              -0.40    -1600.00
00107               1.00    -1600.00
00108              -0.20    -1600.00
00109              -0.20    -1600.00
00110               0.60    -1440.00
00111              -0.60    -1440.00
00112              -0.20    -1440.00
00113               0.00    -1360.00
00114              -1.20    -1360.00
00115              -0.40    -1360.00
00116              -0.20    -1360.00
00117              -0.60    -1280.00
00118              -0.60    -1280.00
00119              -0.40    -1200.00
00120              -0.20    -1200.00
00121              -0.60    -1200.00
00122              -0.20    -1120.00
00123              -0.20    -1120.00
00124              -0.20    -1120.00
00125              -0.20    -1040.00
00126              -0.80     -960.00
00127              -0.40     -960.00
00128              -0.20     -960.00
00129              -1.00     -960.00
00130              -0.60     -880.00
00131              -0.60     -880.00
00132              -0.80     -800.00
00133              -1.00     -800.00
00134              -0.40     -720.00
00135              -0.20     -720.00
00136              -0.60     -720.00
00137              -0.20     -720.00
00138              -0.20     -640.00
00139              -0.60     -560.00
00140              -0.20     -480.00
00141               0.20     -480.00
00142              -0.60     -400.00
00143              -0.60     -400.00
00144              -0.40     -400.00
00145              -0.80     -320.00
00146              -0.40     -320.00
00147              -0.80     -240.00
00148              -0.40     -240.00
00149              -0.60     -160.00
00150              -0.60     -160.00
00151              -0.60      -80.00
00152              -0.20      -80.00
00153              -0.20        0.00
00154               0.40        0.00
00155               0.20        0.00
