Unit:(mV)
                     CH1         CH2
Frequency              ? 300.382 kHz
00001              10.20     -480.00
00002              10.20     -640.00
00003             -25.00     -560.00
00004               8.60     -480.00
00005              25.00     -560.00
00006             -25.00     -720.00
00007              -1.00     -640.00
00008              25.00     -640.00
00009             -25.00     -800.00
00010              17.20     -720.00
00011              25.00     -800.00
00012             -25.00     -880.00
00013               1.00     -880.00
00014               3.00     -960.00
00015              -1.20     -960.00
00016             -15.60    -1040.00
00017              17.40    -1040.00
00018              -9.00    -1040.00
00019             -16.20    -1120.00
00020              15.60    -1120.00
00021             -16.20    -1120.00
00022              -0.60    -1200.00
00023               0.20    -1200.00
00024              -4.60    -1280.00
00025              -9.00    -1280.00
00026              -2.20    -1280.00
00027               0.40    -1360.00
00028              -8.20    -1360.00
00029              -0.20    -1360.00
00030              -7.80    -1440.00
00031              -1.00    -1440.00
00032              -9.00    -1440.00
00033              -3.00    -1440.00
00034              -2.20    -1520.00
00035              -6.00    -1520.00
00036              -6.80    -1600.00
00037              -7.00    -1600.00
00038              -2.80    -1680.00
00039              -9.00    -1600.00
00040              -4.20    -1680.00
00041              -5.40    -1680.00
00042              -7.40    -1680.00
00043              -7.60    -1760.00
00044              -5.40    -1760.00
00045              -5.80    -1760.00
00046              -6.80    -1760.00
00047              -8.20    -1840.00
00048              -7.60    -1760.00
00049              -7.60    -1840.00
00050              -9.20    -1840.00
00051              -6.60    -1840.00
00052              -8.60    -1920.00
00053              -9.00    -1840.00
00054              -9.80    -1920.00
00055              -9.00    -1840.00
00056              -9.20    -1920.00
00057              -9.60    -1840.00
00058              -8.60    -1920.00
00059             -10.40    -2000.00
00060             -10.20    -2000.00
00061             -10.40    -2000.00
00062             -10.20    -2000.00
00063              -9.60    -2000.00
00064             -11.00    -2000.00
00065             -11.40    -2000.00
00066             -11.60    -2000.00
00067             -12.20    -2080.00
00068             -11.20    -2000.00
00069             -12.20    -2000.00
00070             -11.80    -2000.00
00071             -12.40    -2000.00
00072             -12.40    -2000.00
00073             -11.60    -2000.00
00074             -12.20    -2080.00
00075             -11.00    -2000.00
00076             -11.60    -2000.00
00077             -11.60    -2000.00
00078             -11.00    -2000.00
00079             -11.60    -2000.00
00080             -10.60    -2000.00
00081             -10.20    -1840.00
00082             -10.80    -2000.00
00083             -10.60    -1920.00
00084             -10.20    -2000.00
00085             -10.00    -1840.00
00086              -9.60    -1920.00
00087              -9.20    -1840.00
00088              -9.00    -1840.00
00089              -8.60    -1920.00
00090              -8.20    -1840.00
00091              -8.20    -1840.00
00092              -8.20    -1920.00
00093              -7.80    -1840.00
00094              -8.20    -1840.00
00095              -7.60    -1760.00
00096              -7.40    -1760.00
00097              -7.60    -1760.00
00098              -7.40    -1680.00
00099              -7.00    -1760.00
00100              -6.60    -1760.00
00101              -7.00    -1680.00
00102              -7.00    -1680.00
00103              -5.80    -1680.00
00104              -6.00    -1680.00
00105              -6.00    -1600.00
00106              -5.80    -1600.00
00107              -5.40    -1600.00
00108              -5.00    -1520.00
00109              -5.20    -1520.00
00110              -5.20    -1440.00
00111              -5.20    -1440.00
00112              -5.40    -1440.00
00113              -5.00    -1440.00
00114              -5.00    -1440.00
00115              -4.60    -1360.00
00116              -4.60    -1360.00
00117              -4.40    -1280.00
00118              -4.20    -1280.00
00119              -4.40    -1280.00
00120              -3.80    -1200.00
00121              -3.40    -1200.00
00122              -3.60    -1120.00
00123              -3.60    -1120.00
00124              -3.60    -1040.00
00125              -3.20    -1040.00
00126              -3.40    -1040.00
00127              -3.40    -1040.00
00128              -3.00     -960.00
00129              -3.60     -960.00
00130              -3.40     -880.00
00131              -2.80     -880.00
00132              -3.00     -800.00
00133              -2.80     -800.00
00134              -2.20     -720.00
00135              -2.80     -720.00
00136              -2.00     -720.00
00137              -1.40     -640.00
00138              -2.20     -560.00
00139              -2.00     -480.00
00140              -1.20     -560.00
00141              -2.00     -480.00
00142              -2.20     -480.00
00143              -1.80     -400.00
00144              -2.00     -400.00
00145              -2.00     -320.00
00146              -1.20     -320.00
00147              -1.40     -320.00
00148              -1.20     -240.00
00149              -0.80     -160.00
00150              -1.00     -160.00
00151              -1.00     -160.00
00152               0.20      -80.00
00153               0.00        0.00
00154              -0.20        0.00
00155               0.00        0.00
00156               0.60        0.00
00157               2.80      160.00
00158              -0.60      160.00
00159              -0.60      160.00
00160               1.20      240.00
00161               0.60      240.00
00162              -1.00      240.00
00163               3.60      320.00
00164               7.00      320.00
00165              18.80      480.00
00166              -3.80      560.00
00167             -25.00      480.00
00168               0.20      560.00
00169              18.20      640.00
00170             -13.00      720.00
00171             -17.20      560.00
00172              25.00      720.00
00173              25.00      720.00
00174             -25.00      720.00
00175              25.00      800.00
00176              25.00      880.00
00177             -25.00      800.00
00178               7.60      880.00
00179              12.60      880.00
00180               3.60      880.00
00181             -13.40      960.00
00182               5.80     1040.00
00183              20.20     1040.00
00184             -11.40     1120.00
00185              -1.00     1120.00
00186              14.60     1200.00
00187               2.60     1200.00
00188              -6.00     1280.00
00189               4.20     1200.00
00190              11.60     1280.00
00191              -3.80     1280.00
00192               2.80     1280.00
00193               3.00     1360.00
00194               7.00     1360.00
00195               4.40     1440.00
00196               0.20     1440.00
00197               6.20     1440.00
00198               7.00     1440.00
00199               2.00     1520.00
00200               2.60     1520.00
00201              11.60     1600.00
00202               2.00     1600.00
00203               2.20     1600.00
00204               8.00     1600.00
00205               6.40     1600.00
00206               2.60     1680.00
00207               5.20     1760.00
00208               9.40     1760.00
00209               3.80     1760.00
00210               4.80     1760.00
00211               8.60     1760.00
00212               8.20     1760.00
00213               5.20     1840.00
00214               6.60     1840.00
00215               9.20     1920.00
00216               7.20     1840.00
00217               6.80     1920.00
00218               8.80     1920.00
00219               8.60     1920.00
00220               6.40     1920.00
00221               8.00     1920.00
00222               9.40     2000.00
00223               9.00     2000.00
00224               8.40     2000.00
00225              10.20     2080.00
00226              10.20     2080.00
00227               8.40     2000.00
00228              10.00     2080.00
00229              11.60     2080.00
00230              10.60     2080.00
00231               9.80     2080.00
00232              10.60     2000.00
00233              11.60     2080.00
00234              10.60     2080.00
00235              10.80     2080.00
00236              11.60     2080.00
00237              11.40     2080.00
00238              10.80     2080.00
00239              11.00     2080.00
00240              11.60     2080.00
00241              11.60     2080.00
00242              11.40     2000.00
00243              11.60     2080.00
00244              11.00     2080.00
00245              10.20     2080.00
00246              10.60     2080.00
00247              11.00     2000.00
00248              10.00     2000.00
00249               9.40     2080.00
00250               9.40     2000.00
00251               8.60     1920.00
00252               8.60     2000.00
00253               9.00     1920.00
00254               7.80     1920.00
00255               9.20     1920.00
00256               8.40     1920.00
00257               7.00     1920.00
00258               8.20     1920.00
00259               7.80     1920.00
00260               6.80     1920.00
00261               7.60     1840.00
00262               7.80     1840.00
00263               6.20     1840.00
00264               6.20     1840.00
00265               6.80     1760.00
00266               6.20     1840.00
00267               5.80     1760.00
00268               5.80     1680.00
00269               5.80     1760.00
00270               5.40     1680.00
00271               5.20     1600.00
00272               5.40     1600.00
00273               5.40     1600.00
00274               5.00     1600.00
00275               5.20     1520.00
00276               4.80     1600.00
00277               4.20     1520.00
00278               4.60     1440.00
00279               4.60     1440.00
00280               3.60     1440.00
00281               3.60     1440.00
00282               3.80     1440.00
00283               3.60     1440.00
00284               3.60     1360.00
00285               3.60     1280.00
00286               3.00     1280.00
00287               2.80     1280.00
00288               3.00     1200.00
00289               3.40     1200.00
00290               3.00     1200.00
00291               2.80     1120.00
00292               2.80     1120.00
00293               2.60     1040.00
00294               2.20      960.00
00295               2.20      960.00
00296               2.00      960.00
00297               1.80      960.00
00298               1.80      800.00
00299               1.20      800.00
00300               1.80      800.00
00301               1.80      800.00
00302               1.60      800.00
00303               1.80      640.00
00304               1.40      640.00
00305               1.20      720.00
00306               1.20      560.00
00307               1.40      560.00
00308               1.40      560.00
00309               0.80      400.00
00310               0.40      480.00
00311               0.20      400.00
00312               0.60      320.00
00313               0.20      320.00
00314              -0.40      320.00
00315               0.20      240.00
00316               0.00      160.00
00317               0.20      160.00
00318              -0.20      160.00
00319              -0.40      160.00
00320               0.40        0.00
00321               0.20        0.00
00322              -0.20        0.00
00323               1.40        0.00
00324               1.80      -80.00
00325              -2.20      -80.00
00326              -1.20     -160.00
00327              -0.20     -160.00
00328              -1.20     -160.00
00329              -0.60     -240.00
00330               7.20     -240.00
00331              25.00     -320.00
00332             -19.60     -480.00
00333             -25.00     -480.00
00334              13.20     -480.00
00335               7.00     -480.00
00336             -25.00     -560.00
00337              19.00     -480.00
00338              25.00     -640.00
00339             -25.00     -800.00
00340              14.80     -640.00
00341              25.00     -720.00
00342             -25.00     -880.00
00343              25.00     -720.00
00344              22.00     -800.00
00345             -25.00     -880.00
00346               2.40     -800.00
00347               2.60     -960.00
00348              -3.00     -880.00
00349             -14.60    -1040.00
00350              19.20    -1040.00
00351             -13.00    -1040.00
00352             -11.80    -1120.00
00353              14.80    -1120.00
00354             -17.00    -1120.00
00355               1.80    -1120.00
00356              -1.20    -1280.00
00357              -4.40    -1280.00
00358              -9.40    -1280.00
00359              -0.80    -1360.00
00360              -1.20    -1360.00
00361              -7.80    -1360.00
00362              -1.00    -1360.00
00363              -7.60    -1440.00
00364              -0.60    -1440.00
