Unit:(mV)
                     CH1         CH2
Frequency              ? 300.376 kHz
00001              -7.00     -560.00
00002              20.40     -480.00
00003             -14.00     -560.00
00004             -25.00     -640.00
00005              25.00     -480.00
00006               9.20     -720.00
00007             -25.00     -720.00
00008              25.00     -640.00
00009             -10.80     -800.00
00010             -25.00     -800.00
00011              25.00     -720.00
00012             -15.00     -880.00
00013             -18.00     -880.00
00014               9.00     -960.00
00015               3.40     -960.00
00016             -15.80     -960.00
00017               4.40    -1040.00
00018              16.20    -1040.00
00019             -25.00    -1120.00
00020              11.60    -1120.00
00021               2.60    -1120.00
00022             -14.00    -1200.00
00023               7.00    -1280.00
00024              -2.00    -1280.00
00025              -5.40    -1280.00
00026              -7.60    -1280.00
00027               5.20    -1360.00
00028              -7.00    -1360.00
00029              -0.40    -1440.00
00030              -3.80    -1440.00
00031              -3.80    -1440.00
00032              -1.80    -1520.00
00033              -6.00    -1520.00
00034               1.20    -1520.00
00035              -3.80    -1600.00
00036              -1.80    -1600.00
00037              -7.40    -1600.00
00038              -1.80    -1680.00
00039              -3.60    -1680.00
00040              -4.60    -1760.00
00041              -4.00    -1680.00
00042              -4.40    -1760.00
00043              -3.40    -1760.00
00044              -7.00    -1760.00
00045              -5.00    -1760.00
00046              -1.20    -1760.00
00047              -6.80    -1840.00
00048              -7.80    -1840.00
00049               0.40    -1920.00
00050              -7.20    -1840.00
00051              -7.60    -1840.00
00052              -2.20    -1920.00
00053              -4.40    -2000.00
00054              -7.60    -1920.00
00055              -7.00    -1920.00
00056              -2.80    -2000.00
00057              -8.20    -1920.00
00058              -7.40    -2000.00
00059              -5.20    -2000.00
00060              -7.40    -2000.00
00061              -7.60    -2000.00
00062              -7.60    -2000.00
00063              -5.40    -2000.00
00064              -6.40    -2080.00
00065              -7.80    -2000.00
00066              -7.00    -2000.00
00067              -7.00    -2080.00
00068              -7.00    -2080.00
00069              -8.60    -2000.00
00070              -7.40    -2080.00
00071              -6.80    -2080.00
00072              -9.80    -2080.00
00073              -8.20    -2000.00
00074              -7.00    -2080.00
00075              -8.40    -2080.00
00076              -8.20    -2080.00
00077              -7.80    -2080.00
00078              -7.60    -2000.00
00079              -7.40    -2080.00
00080              -7.00    -1920.00
00081              -6.60    -2000.00
00082              -6.20    -2000.00
00083              -7.00    -2000.00
00084              -7.00    -2000.00
00085              -5.40    -1840.00
00086              -6.20    -2000.00
00087              -7.00    -1920.00
00088              -5.40    -1920.00
00089              -6.60    -1920.00
00090              -6.20    -1840.00
00091              -5.20    -1840.00
00092              -5.20    -1840.00
00093              -5.80    -1920.00
00094              -5.20    -1840.00
00095              -5.00    -1840.00
00096              -5.00    -1760.00
00097              -4.40    -1760.00
00098              -3.80    -1760.00
00099              -4.40    -1760.00
00100              -4.60    -1760.00
00101              -4.20    -1760.00
00102              -4.80    -1760.00
00103              -4.60    -1680.00
00104              -3.60    -1680.00
00105              -4.20    -1680.00
00106              -4.60    -1680.00
00107              -4.40    -1600.00
00108              -3.60    -1600.00
00109              -3.60    -1520.00
00110              -3.60    -1520.00
00111              -2.80    -1440.00
00112              -2.80    -1520.00
00113              -3.40    -1440.00
00114              -3.40    -1440.00
00115              -3.00    -1360.00
00116              -2.60    -1360.00
00117              -2.80    -1360.00
00118              -3.00    -1280.00
00119              -3.40    -1280.00
00120              -2.80    -1280.00
00121              -2.60    -1200.00
00122              -2.80    -1200.00
00123              -2.60    -1120.00
00124              -2.80    -1120.00
00125              -2.40    -1040.00
00126              -2.00    -1040.00
00127              -2.20     -960.00
00128              -1.80     -960.00
00129              -1.80     -960.00
00130              -2.00     -880.00
00131              -1.80     -880.00
00132              -1.80     -800.00
00133              -1.80     -800.00
00134              -2.00     -800.00
00135              -1.80     -720.00
00136              -1.40     -720.00
00137              -2.00     -720.00
00138              -1.40     -640.00
00139              -1.40     -640.00
00140              -1.20     -480.00
00141              -0.60     -560.00
00142              -1.00     -480.00
00143              -1.00     -400.00
00144              -0.60     -400.00
00145              -1.00     -320.00
00146              -0.60     -320.00
00147              -0.60     -320.00
00148              -1.20     -240.00
00149              -0.40     -160.00
00150              -1.20     -160.00
00151              -1.00      -80.00
00152              -1.00      -80.00
00153              -0.40      -80.00
00154              -0.40        0.00
00155               0.00        0.00
00156              -0.20        0.00
00157               2.60      160.00
00158               1.20      160.00
00159              -1.00      240.00
00160               1.20      240.00
00161               1.60      240.00
00162              -0.60      240.00
00163               1.80      240.00
00164               5.00      320.00
00165              12.20      320.00
00166              12.60      480.00
00167             -25.00      480.00
00168             -17.20      560.00
00169              16.40      560.00
00170               3.00      560.00
00171             -23.00      720.00
