Unit:(mV)
                     CH1         CH2
Frequency              ? 300.368 kHz
00001             -25.00     -560.00
00002             -10.20     -480.00
00003              20.80     -480.00
00004             -12.80     -480.00
00005             -25.00     -480.00
00006              25.00     -480.00
00007               1.80     -640.00
00008             -25.00     -720.00
00009              25.00     -640.00
00010             -19.80     -800.00
00011             -25.00     -800.00
00012              25.00     -720.00
00013             -17.00     -800.00
00014              -5.40     -800.00
00015               1.80     -960.00
00016              -0.20     -960.00
00017              -3.00     -960.00
00018               0.20    -1040.00
00019               9.20     -960.00
00020             -17.20    -1120.00
00021              10.20    -1120.00
00022              -5.80    -1120.00
00023              -4.60    -1120.00
00024               9.00    -1200.00
00025              -8.60    -1280.00
00026               1.20    -1120.00
00027              -3.80    -1280.00
00028               1.40    -1280.00
00029              -2.20    -1360.00
00030               2.80    -1360.00
00031              -4.60    -1440.00
00032              -0.40    -1440.00
00033               1.00    -1440.00
00034              -7.00    -1440.00
00035               4.00    -1440.00
00036              -1.20    -1520.00
00037              -2.20    -1600.00
00038              -5.00    -1600.00
00039               1.80    -1600.00
00040              -2.60    -1600.00
00041              -3.00    -1680.00
00042               1.60    -1680.00
00043              -1.80    -1680.00
00044              -3.00    -1760.00
00045              -2.60    -1760.00
00046               1.00    -1760.00
00047              -1.80    -1760.00
00048              -2.20    -1760.00
00049              -2.00    -1760.00
00050              -0.60    -1760.00
00051              -3.80    -1920.00
00052              -1.20    -1760.00
00053              -1.00    -1840.00
00054              -2.80    -1840.00
00055              -2.00    -1920.00
00056              -2.20    -1920.00
00057              -0.60    -1840.00
00058              -2.60    -1920.00
00059              -1.00    -1920.00
00060              -1.00    -1920.00
00061              -2.80    -1920.00
00062              -1.80    -2000.00
00063              -1.80    -2000.00
00064              -1.60    -2000.00
00065              -2.00    -2000.00
00066              -2.20    -1920.00
00067              -2.20    -2000.00
00068              -2.60    -2000.00
00069              -1.80    -2000.00
00070              -2.20    -2000.00
00071              -2.20    -2000.00
00072              -1.00    -2000.00
00073              -1.80    -2080.00
00074              -1.40    -2000.00
00075              -1.80    -2080.00
00076              -1.40    -2000.00
00077              -1.40    -2000.00
00078              -2.00    -2000.00
00079              -1.80    -2000.00
00080              -2.20    -2000.00
00081              -2.00    -2000.00
00082              -1.40    -2000.00
00083              -2.60    -1840.00
00084              -1.80    -1840.00
00085              -1.40    -1920.00
00086              -2.20    -1920.00
00087              -1.80    -1920.00
00088              -1.80    -1920.00
00089              -1.20    -1840.00
00090              -1.20    -1840.00
00091              -1.60    -1840.00
00092              -1.20    -1760.00
00093              -1.40    -1840.00
00094              -2.00    -1840.00
00095              -2.00    -1840.00
00096              -1.40    -1760.00
00097              -2.00    -1760.00
00098              -1.80    -1760.00
00099              -2.00    -1760.00
00100              -2.20    -1760.00
00101              -1.80    -1680.00
00102              -1.20    -1680.00
00103              -2.00    -1680.00
00104              -1.40    -1680.00
00105              -1.00    -1680.00
00106              -1.20    -1680.00
00107              -1.20    -1600.00
00108              -1.80    -1600.00
00109              -1.20    -1600.00
00110              -1.20    -1520.00
00111              -2.00    -1440.00
00112              -2.00    -1440.00
00113              -2.20    -1440.00
00114              -1.80    -1440.00
00115              -1.40    -1440.00
00116              -1.80    -1360.00
00117              -1.80    -1280.00
00118              -1.00    -1360.00
00119              -1.20    -1280.00
00120              -1.40    -1280.00
00121              -0.80    -1280.00
00122              -1.40    -1200.00
00123              -1.40    -1120.00
00124              -1.00    -1120.00
00125              -1.40    -1120.00
00126              -1.40    -1120.00
00127              -1.20    -1040.00
00128              -2.00     -960.00
00129              -1.40     -960.00
00130              -1.20     -960.00
00131              -1.20     -880.00
00132              -1.00     -800.00
00133              -1.40     -880.00
00134              -0.80     -720.00
00135              -0.60     -720.00
00136              -1.00     -720.00
00137              -0.60     -720.00
00138              -0.60     -640.00
00139              -1.00     -640.00
00140              -1.00     -480.00
00141              -1.00     -480.00
00142              -0.60     -480.00
00143              -1.20     -480.00
00144              -1.20     -400.00
00145              -1.20     -400.00
00146              -1.00     -320.00
00147              -1.00     -320.00
00148              -0.40     -240.00
00149              -0.20     -240.00
00150              -0.20     -160.00
00151              -0.40     -160.00
00152               0.20     -160.00
00153              -0.40      -80.00
00154              -0.20        0.00
00155              -0.20        0.00
00156               0.00        0.00
00157               0.20       80.00
00158               2.00       80.00
00159               0.40       80.00
00160              -1.80      160.00
00161               0.60      160.00
00162               1.20      240.00
00163              -0.40      240.00
00164               0.60      240.00
00165               5.40      320.00
00166              11.40      320.00
00167              14.80      480.00
00168             -25.00      480.00
00169             -19.60      560.00
00170              15.40      560.00
00171               5.20      720.00
00172             -25.00      560.00
00173               7.80      720.00
00174              25.00      640.00
00175             -25.00      720.00
00176             -19.00      800.00
00177              25.00      800.00
00178             -18.80      800.00
00179             -10.20      880.00
00180              14.80      960.00
00181               4.40      880.00
00182              -4.40      960.00
00183             -15.20      960.00
00184              20.60     1040.00
00185               2.60     1040.00
00186             -14.00     1120.00
00187               6.00     1120.00
00188               9.20     1120.00
00189              -7.00     1200.00
00190              -7.60     1200.00
00191              13.20     1200.00
00192              -2.00     1280.00
00193              -4.40     1280.00
00194               2.40     1360.00
