Unit:(mV)
                     CH1         CH2
Frequency              ? 300.361 kHz
00001              18.60     -480.00
00002              -4.00     -560.00
00003             -25.00     -560.00
00004              25.00     -480.00
00005              25.00     -640.00
00006             -25.00     -800.00
00007              25.00     -640.00
00008              20.40     -800.00
00009             -25.00     -800.00
00010              25.00     -720.00
00011              -0.60     -800.00
00012             -19.40     -960.00
00013               2.80     -960.00
00014              -1.40     -960.00
00015              -2.00     -960.00
00016              -9.60    -1040.00
00017              13.80    -1040.00
00018             -16.60    -1040.00
00019               0.20    -1120.00
00020               2.40    -1120.00
00021             -12.40    -1200.00
00022               7.80    -1200.00
00023              -8.60    -1280.00
00024              -1.40    -1280.00
00025              -7.00    -1280.00
00026              -1.00    -1360.00
00027              -3.40    -1360.00
00028              -3.00    -1360.00
00029              -4.20    -1440.00
00030              -6.80    -1440.00
00031              -0.60    -1440.00
00032             -10.40    -1520.00
00033              -0.60    -1520.00
00034              -3.80    -1600.00
00035              -3.80    -1600.00
00036              -8.40    -1600.00
00037              -3.80    -1680.00
00038              -3.00    -1680.00
00039              -7.80    -1680.00
00040              -2.80    -1760.00
00041              -5.20    -1680.00
00042              -7.00    -1760.00
00043              -7.60    -1760.00
00044              -3.80    -1760.00
00045              -6.20    -1760.00
00046              -7.00    -1760.00
00047              -7.60    -1760.00
00048              -6.00    -1840.00
00049              -8.20    -1840.00
00050              -7.40    -1840.00
00051              -5.40    -1920.00
00052              -7.60    -1920.00
00053              -7.60    -1840.00
00054              -8.60    -1840.00
00055              -6.80    -1920.00
00056              -8.40    -1920.00
00057              -8.40    -2000.00
00058              -7.40    -2000.00
00059              -9.40    -2000.00
00060              -9.40    -1920.00
00061              -9.40    -1920.00
00062              -9.20    -2000.00
00063              -9.40    -1920.00
00064             -10.60    -2000.00
00065             -10.00    -2000.00
00066             -10.20    -2000.00
00067             -10.60    -2000.00
00068              -9.80    -2080.00
00069             -10.20    -2000.00
00070              -9.80    -2080.00
00071             -10.60    -2080.00
00072             -10.80    -2000.00
00073             -10.60    -2000.00
00074             -11.00    -2000.00
00075             -10.20    -2000.00
00076             -11.00    -1920.00
00077             -10.20    -2080.00
00078             -10.60    -2000.00
00079             -10.20    -2000.00
00080              -9.20    -1840.00
00081              -9.80    -2000.00
00082              -9.40    -2000.00
00083              -9.20    -2000.00
00084              -8.60    -2000.00
00085              -8.20    -2000.00
00086              -8.60    -1840.00
00087              -8.20    -1920.00
00088              -7.60    -1840.00
00089              -8.40    -1840.00
00090              -7.40    -1840.00
00091              -7.60    -1840.00
00092              -7.80    -1840.00
00093              -7.40    -1840.00
00094              -7.60    -1760.00
00095              -6.80    -1840.00
00096              -6.80    -1760.00
00097              -6.60    -1760.00
00098              -6.60    -1760.00
00099              -6.20    -1760.00
00100              -5.60    -1760.00
00101              -5.40    -1680.00
00102              -5.20    -1680.00
00103              -5.40    -1680.00
00104              -5.20    -1600.00
00105              -5.20    -1600.00
00106              -5.60    -1680.00
00107              -5.00    -1520.00
00108              -4.60    -1600.00
00109              -5.20    -1520.00
00110              -4.60    -1440.00
00111              -4.40    -1440.00
00112              -4.20    -1440.00
00113              -4.00    -1440.00
00114              -3.80    -1440.00
00115              -3.80    -1360.00
00116              -3.80    -1360.00
00117              -3.40    -1360.00
00118              -3.40    -1280.00
00119              -3.60    -1280.00
00120              -3.40    -1120.00
00121              -3.60    -1120.00
00122              -3.40    -1120.00
00123              -3.00    -1120.00
00124              -3.40    -1040.00
00125              -3.00    -1040.00
00126              -2.80    -1040.00
00127              -2.60     -960.00
00128              -2.80     -960.00
00129              -2.20     -960.00
00130              -2.20     -880.00
00131              -2.60     -880.00
00132              -2.20     -800.00
00133              -2.00     -800.00
00134              -2.00     -720.00
00135              -2.00     -720.00
00136              -2.20     -720.00
00137              -2.60     -640.00
00138              -2.00     -640.00
00139              -2.20     -560.00
00140              -1.60     -480.00
00141              -2.00     -480.00
00142              -1.80     -400.00
00143              -1.40     -400.00
00144              -1.20     -400.00
00145              -1.20     -320.00
00146              -1.00     -320.00
00147              -1.00     -240.00
00148              -0.80     -160.00
00149              -0.80     -160.00
00150              -0.80     -160.00
00151              -1.00      -80.00
00152              -0.80      -80.00
00153              -1.00        0.00
00154              -1.00        0.00
00155              -0.60        0.00
00156               1.00       80.00
00157               1.80      160.00
00158              -1.20      160.00
00159               1.40      160.00
00160               2.60      160.00
00161               0.60      240.00
00162               0.60      240.00
00163               5.00      240.00
00164               8.40      400.00
00165              17.40      480.00
00166             -19.60      480.00
00167             -25.00      480.00
00168              10.00      560.00
00169              13.00      560.00
00170             -20.80      640.00
00171              -4.60      720.00
00172              25.00      720.00
00173              -5.40      720.00
00174             -25.00      720.00
00175              25.00      880.00
00176               2.60      800.00
00177             -22.00      800.00
00178              16.40      960.00
00179               8.40      880.00
00180               1.80      880.00
00181             -16.60     1040.00
00182              15.00      960.00
