Unit:(mV)
                     CH1         CH2
Frequency              ? 300.379 kHz
00001              19.60     -480.00
00002              -0.60     -640.00
00003             -25.00     -560.00
00004              25.00     -480.00
00005              25.00     -640.00
00006             -25.00     -720.00
00007              25.00     -640.00
00008              23.80     -800.00
00009             -25.00     -800.00
00010              25.00     -720.00
00011               2.00     -800.00
00012             -16.60     -880.00
00013               5.00     -960.00
00014              -2.20     -960.00
00015               1.80     -960.00
00016              -7.40    -1040.00
00017              14.00    -1040.00
00018             -13.40    -1040.00
00019               1.20    -1120.00
00020               4.00    -1120.00
00021             -11.80    -1120.00
00022               9.80    -1120.00
00023              -7.00    -1280.00
00024              -0.40    -1280.00
00025              -4.20    -1280.00
00026              -0.40    -1360.00
00027              -0.40    -1360.00
00028               0.20    -1360.00
00029              -1.00    -1440.00
00030              -4.00    -1440.00
00031               3.60    -1440.00
00032              -7.40    -1440.00
00033               2.00    -1520.00
00034              -0.20    -1520.00
00035              -1.00    -1600.00
00036              -4.60    -1520.00
00037              -0.60    -1600.00
00038               0.40    -1600.00
00039              -4.80    -1680.00
00040               1.40    -1680.00
00041              -1.00    -1680.00
00042              -3.00    -1680.00
00043              -3.00    -1760.00
00044               1.20    -1760.00
00045              -1.00    -1760.00
00046              -2.20    -1840.00
00047              -2.00    -1760.00
00048               0.20    -1760.00
00049              -2.80    -1840.00
00050              -2.40    -1840.00
00051               0.20    -1840.00
00052              -2.20    -1920.00
00053              -2.20    -1840.00
00054              -3.20    -1920.00
00055              -0.60    -1840.00
00056              -2.00    -1920.00
00057              -1.60    -1920.00
00058              -0.20    -1920.00
00059              -2.80    -1920.00
00060              -2.00    -2000.00
00061              -1.40    -2000.00
00062              -1.40    -2000.00
00063              -1.20    -1840.00
00064              -2.60    -2000.00
00065              -1.60    -2000.00
00066              -2.60    -2000.00
00067              -2.60    -2000.00
00068              -1.60    -2000.00
00069              -2.00    -2000.00
00070              -1.80    -2000.00
00071              -2.20    -2000.00
00072              -2.00    -2080.00
00073              -1.40    -2000.00
00074              -2.00    -2000.00
00075              -1.20    -2000.00
00076              -2.00    -2000.00
00077              -1.80    -2000.00
00078              -1.80    -2000.00
00079              -2.60    -2000.00
00080              -1.20    -1920.00
00081              -1.80    -2000.00
00082              -2.00    -2000.00
00083              -2.40    -1920.00
00084              -2.20    -1840.00
00085              -2.00    -2000.00
00086              -2.00    -1840.00
00087              -2.00    -1920.00
00088              -1.80    -1840.00
00089              -1.60    -1840.00
00090              -1.40    -1840.00
00091              -1.60    -1920.00
00092              -1.40    -1840.00
00093              -1.20    -1840.00
00094              -1.60    -1760.00
00095              -1.40    -1760.00
00096              -2.20    -1840.00
00097              -2.20    -1760.00
00098              -1.80    -1760.00
00099              -2.00    -1760.00
00100              -1.80    -1680.00
00101              -2.00    -1680.00
00102              -1.80    -1680.00
00103              -1.40    -1680.00
00104              -1.40    -1680.00
00105              -1.40    -1600.00
00106              -1.40    -1600.00
00107              -1.20    -1600.00
00108              -1.20    -1520.00
00109              -1.40    -1520.00
00110              -1.20    -1440.00
00111              -1.80    -1440.00
00112              -1.60    -1440.00
00113              -1.40    -1440.00
00114              -2.20    -1360.00
00115              -1.60    -1360.00
00116              -1.40    -1280.00
00117              -1.40    -1280.00
00118              -1.40    -1280.00
00119              -1.40    -1280.00
00120              -1.00    -1120.00
00121              -1.20    -1200.00
00122              -0.60    -1120.00
00123              -0.60    -1120.00
00124              -1.00    -1040.00
00125              -1.20    -1040.00
00126              -1.20    -1040.00
00127              -1.00     -960.00
00128              -1.20     -960.00
00129              -1.80     -960.00
00130              -1.20     -880.00
00131              -1.40     -800.00
00132              -1.40     -800.00
00133              -1.20     -720.00
00134              -1.00     -720.00
00135              -0.80     -640.00
00136              -1.00     -720.00
00137              -1.00     -640.00
00138              -0.60     -640.00
00139              -0.60     -560.00
00140              -0.20     -480.00
00141              -1.20     -400.00
00142              -1.20     -400.00
00143              -1.20     -400.00
00144              -1.20     -400.00
00145              -1.00     -320.00
00146              -1.20     -320.00
00147              -1.20     -240.00
00148              -0.40     -160.00
00149              -1.00     -160.00
00150              -1.00     -160.00
00151              -0.60      -80.00
00152              -0.40        0.00
00153              -0.20        0.00
00154              -0.20        0.00
00155               0.20       80.00
00156               1.40        0.00
00157               2.00       80.00
00158              -1.40      160.00
00159               0.40      160.00
00160               1.00      240.00
00161              -0.60      240.00
00162              -1.00      240.00
00163               3.60      320.00
00164               8.40      320.00
00165              18.00      480.00
00166             -18.00      480.00
00167             -25.00      560.00
00168               9.20      560.00
00169              12.60      560.00
00170             -22.60      560.00
00171              -7.00      720.00
00172              25.00      720.00
00173              -6.80      720.00
00174             -25.00      720.00
00175              25.00      800.00
00176               1.20      800.00
00177             -23.60      800.00
00178              13.80      960.00
00179               5.40      880.00
00180              -0.60      960.00
00181             -17.20      960.00
00182              13.80      960.00
00183              11.20      960.00
00184             -16.00     1120.00
00185               2.20     1120.00
00186              13.40     1120.00
00187              -4.20     1200.00
00188              -9.40     1200.00
00189              10.60     1200.00
00190               3.60     1280.00
00191              -8.60     1280.00
00192               3.00     1360.00
00193               2.00     1280.00
00194               0.60     1360.00
00195               0.00     1440.00
00196               0.40     1440.00
00197               1.60     1520.00
00198               2.40     1520.00
00199              -2.20     1520.00
00200               1.80     1520.00
00201               5.20     1600.00
00202              -3.20     1600.00
00203               1.00     1680.00
00204               3.60     1600.00
00205              -0.40     1600.00
00206              -1.40     1680.00
00207               2.20     1680.00
00208               2.00     1680.00
00209              -1.40     1760.00
00210               0.40     1760.00
00211               2.60     1760.00
00212               2.00     1760.00
00213              -0.40     1760.00
00214               0.60     1840.00
00215               3.40     1840.00
00216               0.60     1920.00
00217              -0.20     1920.00
00218               3.40     1840.00
00219               1.40     1920.00
00220              -1.00     1920.00
00221               1.40     1920.00
00222               2.00     1920.00
00223               1.00     1920.00
00224               0.40     1920.00
