Unit:(mV)
                     CH1         CH2
Frequency              ? 300.388 kHz
00001             -25.00     -480.00
00002               2.00     -480.00
00003              16.00     -480.00
00004             -25.00     -560.00
00005              -9.40     -560.00
00006              25.00     -560.00
00007             -25.00     -720.00
00008             -25.00     -720.00
00009              25.00     -640.00
00010             -25.00     -800.00
00011              -4.20     -800.00
00012              25.00     -800.00
00013             -25.00     -880.00
00014              -2.60     -880.00
00015               8.40     -960.00
00016              -3.00     -960.00
00017             -12.60     -960.00
00018              16.60     -960.00
00019              -0.20    -1040.00
00020             -23.00    -1120.00
00021              20.40    -1120.00
00022             -12.20    -1120.00
00023              -5.40    -1200.00
00024               9.40    -1120.00
00025              -5.00    -1280.00
00026              -5.00    -1280.00
00027              -0.60    -1280.00
00028               4.20    -1360.00
00029              -6.80    -1360.00
00030               3.60    -1440.00
00031              -4.80    -1440.00
00032              -0.80    -1440.00
00033              -2.60    -1440.00
00034              -3.20    -1520.00
00035               1.40    -1440.00
00036              -3.00    -1520.00
00037               0.40    -1600.00
00038              -3.80    -1600.00
00039              -1.20    -1600.00
00040              -2.80    -1600.00
00041              -0.60    -1600.00
00042              -1.00    -1680.00
00043              -1.80    -1680.00
00044              -2.00    -1680.00
00045              -2.80    -1680.00
00046              -0.20    -1760.00
00047              -2.00    -1760.00
00048              -2.80    -1760.00
00049              -1.40    -1760.00
00050              -1.60    -1760.00
00051              -3.60    -1840.00
00052               0.40    -1840.00
00053              -2.40    -1840.00
00054              -5.00    -1840.00
00055              -1.40    -1840.00
00056              -0.40    -1840.00
00057              -2.00    -1920.00
00058              -2.20    -1840.00
00059               0.20    -1920.00
00060              -3.40    -2000.00
00061              -3.00    -1920.00
00062              -1.00    -1840.00
00063              -2.20    -1920.00
00064              -1.80    -1840.00
00065              -2.60    -2000.00
00066              -3.00    -2000.00
00067              -2.00    -1840.00
00068              -2.80    -1920.00
00069              -2.20    -2000.00
00070              -1.40    -2000.00
00071              -2.60    -2000.00
00072              -2.60    -2000.00
00073              -2.00    -2000.00
00074              -1.20    -1840.00
00075              -2.80    -2000.00
00076              -2.00    -2000.00
00077              -2.00    -2000.00
00078              -2.80    -2000.00
00079              -2.20    -2000.00
00080              -2.80    -2000.00
00081              -2.20    -1920.00
00082              -2.20    -1920.00
00083              -2.80    -1840.00
00084              -2.20    -1920.00
00085              -2.20    -1920.00
00086              -2.20    -1840.00
00087              -2.00    -1840.00
00088              -2.00    -1920.00
00089              -2.00    -1840.00
00090              -2.40    -1840.00
00091              -1.80    -1840.00
00092              -2.00    -1840.00
00093              -2.20    -1840.00
00094              -2.00    -1840.00
00095              -2.60    -1760.00
00096              -2.40    -1760.00
00097              -2.20    -1760.00
00098              -2.40    -1760.00
00099              -2.20    -1760.00
00100              -2.00    -1680.00
00101              -2.00    -1680.00
00102              -2.00    -1680.00
00103              -1.80    -1600.00
00104              -1.20    -1600.00
00105              -1.40    -1600.00
00106              -1.80    -1600.00
00107              -1.80    -1600.00
00108              -2.00    -1600.00
00109              -1.80    -1440.00
00110              -2.00    -1520.00
00111              -2.00    -1440.00
00112              -2.00    -1440.00
00113              -2.20    -1440.00
00114              -1.80    -1440.00
00115              -1.80    -1360.00
00116              -1.40    -1280.00
00117              -1.20    -1360.00
00118              -1.20    -1280.00
00119              -1.40    -1280.00
00120              -1.80    -1280.00
00121              -1.20    -1200.00
00122              -1.20    -1120.00
00123              -1.80    -1120.00
00124              -1.20    -1120.00
00125              -1.40    -1040.00
00126              -2.00    -1040.00
00127              -1.20    -1040.00
00128              -1.40     -960.00
00129              -1.40     -960.00
00130              -1.80     -960.00
00131              -1.20     -960.00
00132              -1.40     -800.00
00133              -1.20     -800.00
00134              -1.20     -800.00
00135              -1.00     -720.00
00136              -0.80     -720.00
00137              -1.00     -640.00
00138              -1.20     -640.00
00139              -1.00     -640.00
00140              -1.40     -560.00
00141              -0.80     -480.00
00142              -1.20     -480.00
00143              -1.20     -480.00
00144              -1.40     -400.00
00145              -1.20     -400.00
00146              -1.20     -320.00
00147              -0.40     -320.00
00148              -0.60     -240.00
00149              -0.40     -240.00
00150              -0.60     -160.00
00151               0.00     -160.00
00152              -0.60      -80.00
00153              -0.60      -80.00
00154              -0.40        0.00
00155              -0.60        0.00
00156              -0.60        0.00
00157               0.20       80.00
00158               2.60      160.00
00159              -0.60       80.00
00160              -0.80      160.00
00161               1.20      160.00
00162               0.80      240.00
00163              -1.00      240.00
00164               2.20      240.00
00165               5.80      320.00
00166              15.60      400.00
00167               5.20      480.00
00168             -25.00      480.00
00169              -8.60      560.00
00170              17.00      560.00
00171              -6.60      640.00
00172             -22.60      720.00
00173              23.60      640.00
00174              25.00      720.00
00175             -25.00      720.00
00176               8.40      800.00
00177              25.00      800.00
00178             -25.00      800.00
00179               5.00      880.00
00180              13.00      960.00
00181              -1.00      880.00
00182              -5.80      960.00
00183              -5.20     1040.00
00184              16.20      960.00
00185              -3.60     1040.00
00186              -6.20     1120.00
00187               5.40     1120.00
00188               5.80     1120.00
00189              -4.60     1280.00
00190              -6.80     1200.00
00191              13.40     1280.00
00192              -1.40     1280.00
00193              -5.00     1280.00
00194               1.80     1360.00
00195               5.80     1280.00
00196               0.60     1360.00
00197              -2.00     1440.00
00198               3.40     1440.00
00199               2.20     1440.00
00200               0.20     1520.00
00201              -3.00     1520.00
00202               6.60     1600.00
00203               1.20     1600.00
00204              -3.80     1600.00
00205               2.60     1600.00
00206               3.60     1600.00
00207              -1.20     1680.00
00208              -0.60     1680.00
00209               5.40     1760.00
00210               0.20     1760.00
00211              -0.80     1760.00
00212               2.60     1760.00
00213               2.80     1760.00
00214               1.00     1760.00
00215               0.20     1840.00
00216               1.80     1840.00
00217               2.20     1840.00
00218              -0.40     1920.00
00219               0.40     1840.00
00220               3.60     1920.00
00221               0.40     1920.00
00222              -0.20     1920.00
00223               1.80     1920.00
00224               2.40     1920.00
00225               0.60     1920.00
00226               2.00     1920.00
00227               3.00     2080.00
00228               1.00     2080.00
00229               1.20     1920.00
00230               1.80     1920.00
00231               2.60     2000.00
00232               0.60     2000.00
00233               0.40     1920.00
00234               2.60     2080.00
00235               1.00     2080.00
00236               0.40     2080.00
00237               2.00     2000.00
00238               2.00     2080.00
00239               1.40     2080.00
00240               1.40     2080.00
00241               2.20     2000.00
00242               2.00     2080.00
00243               1.00     2000.00
00244               2.20     2080.00
00245               2.60     2080.00
00246               1.00     1920.00
00247               1.00     2080.00
00248               2.00     2080.00
00249               1.80     1920.00
00250               0.80     2000.00
00251               1.80     1920.00
00252               1.40     2000.00
00253               1.20     1920.00
00254               2.20     1920.00
00255               0.80     1920.00
00256               1.20     1920.00
00257               3.60     1920.00
00258               0.40     1920.00
00259               0.20     1840.00
00260               3.40     1920.00
00261               0.80     1920.00
00262               0.20     1840.00
00263               3.60     1840.00
00264               0.20     1760.00
00265              -0.40     1760.00
00266               1.80     1760.00
00267               1.40     1760.00
00268               1.00     1760.00
00269               1.00     1680.00
00270               1.20     1680.00
00271               1.80     1680.00
00272               1.20     1600.00
00273               0.20     1600.00
00274               1.40     1600.00
00275               1.80     1520.00
00276              -0.20     1520.00
00277               1.00     1600.00
00278               2.00     1520.00
00279               0.40     1440.00
00280               1.20     1440.00
00281               0.40     1440.00
00282              -0.60     1440.00
00283               1.20     1360.00
00284               1.00     1280.00
00285               0.40     1280.00
00286               1.40     1280.00
00287               0.60     1200.00
00288               1.00     1200.00
00289               2.00     1200.00
00290               0.40     1120.00
00291               0.20     1120.00
00292               0.80     1120.00
00293               0.20     1120.00
00294               0.60     1040.00
00295               1.00      960.00
00296               0.40      960.00
00297               0.20      960.00
00298              -0.20      880.00
00299               0.40      880.00
00300               0.40      880.00
00301               0.40      800.00
00302               1.00      720.00
00303               1.00      800.00
00304               0.40      720.00
00305               0.40      640.00
00306               0.40      640.00
00307               0.40      560.00
00308               0.20      560.00
00309              -0.40      560.00
00310              -0.40      480.00
00311               0.00      400.00
00312               0.20      480.00
00313               0.20      320.00
00314              -0.20      320.00
00315              -0.40      320.00
00316              -0.40      240.00
00317              -0.20      160.00
00318               0.20      160.00
00319               0.40      160.00
00320              -0.20       80.00
00321               0.20        0.00
00322              -0.20        0.00
00323              -0.40        0.00
00324               0.60      -80.00
00325               2.00      -80.00
00326              -2.20     -160.00
00327              -1.20     -160.00
00328               0.20     -160.00
00329              -0.40     -160.00
00330              -0.60     -240.00
00331               6.00     -320.00
00332              23.40     -400.00
00333              -5.20     -400.00
00334             -25.00     -560.00
00335               6.60     -480.00
00336              15.00     -480.00
00337             -25.00     -560.00
00338              -0.40     -480.00
00339              25.00     -560.00
00340             -25.00     -720.00
00341             -15.00     -640.00
00342              25.00     -640.00
00343             -25.00     -880.00
00344               7.80     -800.00
00345              25.00     -800.00
00346             -25.00     -880.00
00347               1.80     -880.00
00348               7.80     -960.00
00349              -5.20     -960.00
00350             -11.80     -960.00
00351              19.40    -1040.00
00352              -5.40    -1040.00
00353             -18.00    -1120.00
00354              21.40    -1120.00
00355             -15.80    -1120.00
00356              -1.40    -1120.00
00357               8.40    -1120.00
00358              -6.60    -1280.00
00359              -5.40    -1200.00
00360               0.60    -1280.00
00361               2.40    -1360.00
00362              -6.20    -1360.00
00363               4.60    -1360.00
00364              -5.40    -1440.00
00365               0.60    -1440.00
00366              -3.00    -1440.00
00367              -2.20    -1440.00
00368               2.20    -1440.00
00369              -2.20    -1520.00
00370              -2.60    -1600.00
00371              -4.00    -1600.00
00372               1.20    -1600.00
00373              -5.00    -1680.00
00374              -0.20    -1600.00
00375              -0.60    -1680.00
00376              -3.40    -1680.00
00377              -2.40    -1680.00
00378              -1.40    -1760.00
00379              -0.60    -1760.00
00380              -1.20    -1760.00
00381              -2.40    -1760.00
00382              -2.20    -1760.00
00383              -0.80    -1840.00
00384              -3.40    -1840.00
00385              -1.20    -1840.00
00386              -1.40    -1840.00
00387              -2.00    -1840.00
00388              -3.40    -1920.00
00389              -2.20    -1840.00
00390              -1.60    -1840.00
00391              -2.80    -2000.00
00392              -1.00    -1840.00
00393              -2.20    -2000.00
00394              -2.60    -1920.00
00395              -2.20    -2000.00
00396              -2.20    -1920.00
00397              -1.20    -1840.00
00398              -2.20    -2000.00
00399              -2.80    -2000.00
00400              -2.40    -2000.00
00401              -2.80    -2000.00
00402              -2.20    -2000.00
00403              -2.40    -2000.00
00404              -2.20    -2000.00
00405              -2.80    -2000.00
00406              -3.00    -2000.00
00407              -2.00    -2000.00
00408              -2.40    -2000.00
00409              -1.80    -2080.00
00410              -1.80    -2000.00
00411              -2.20    -2000.00
00412              -2.00    -2000.00
00413              -2.80    -2000.00
00414              -2.00    -1920.00
00415              -1.80    -2000.00
00416              -2.40    -1840.00
00417              -2.60    -1920.00
00418              -2.60    -1920.00
00419              -2.60    -1840.00
00420              -2.40    -1920.00
00421              -2.40    -1920.00
00422              -2.00    -1840.00
00423              -2.20    -1840.00
00424              -2.00    -1920.00
00425              -2.00    -1760.00
00426              -2.00    -1760.00
00427              -2.00    -1840.00
00428              -2.00    -1840.00
00429              -2.00    -1760.00
00430              -2.00    -1760.00
00431              -2.20    -1760.00
00432              -2.40    -1680.00
00433              -2.20    -1680.00
00434              -2.00    -1680.00
00435              -2.80    -1680.00
00436              -2.20    -1680.00
00437              -1.60    -1680.00
00438              -1.80    -1680.00
00439              -2.00    -1600.00
00440              -1.20    -1600.00
00441              -2.20    -1520.00
00442              -1.80    -1520.00
00443              -1.20    -1520.00
00444              -1.40    -1440.00
00445              -1.80    -1440.00
00446              -2.00    -1440.00
00447              -1.40    -1440.00
00448              -2.00    -1360.00
00449              -2.20    -1360.00
