Unit:(mV)
                     CH1         CH2
Frequency              ? 299.952 kHz
00001              25.00    -6400.00
00002             -24.20    -7200.00
00003             -25.00    -8000.00
00004              21.20    -8000.00
00005              10.20    -8000.00
00006             -25.00    -8000.00
00007              21.40    -8800.00
00008              25.00   -10400.00
00009             -25.00    -9600.00
00010              25.00   -11200.00
00011              25.00   -11200.00
00012             -25.00   -12000.00
00013              25.00   -12800.00
00014              -2.20   -13600.00
00015              -3.80   -13600.00
00016              20.40   -14400.00
00017             -25.00   -14400.00
00018              25.00   -16000.00
00019               1.00   -16000.00
00020             -25.00   -16800.00
00021              25.00   -16800.00
00022               3.60   -17600.00
00023             -25.00   -17600.00
00024              16.40   -18400.00
00025              15.00   -19200.00
00026             -25.00   -20000.00
00027              22.60   -20000.00
00028               8.80   -20800.00
00029             -18.20   -20800.00
00030              18.20   -20800.00
00031              -6.00   -22400.00
00032              -6.20   -22400.00
00033              10.40   -23200.00
00034              -1.80   -23200.00
00035              -2.60   -24000.00
00036              12.20   -23200.00
00037              -6.80   -24000.00
00038              -1.00   -25600.00
00039              10.60   -25600.00
00040              -9.40   -25600.00
00041               5.80   -26400.00
00042               5.60   -26400.00
00043              -4.20   -26400.00
00044               3.80   -27200.00
00045               3.00   -27200.00
00046              -2.00   -27200.00
00047               3.00   -28800.00
00048               3.00   -28000.00
00049              -2.00   -28800.00
00050               3.00   -28800.00
00051               1.80   -28800.00
00052              -1.00   -29600.00
00053               4.20   -29600.00
00054               1.40   -29600.00
00055               0.00   -30400.00
00056               4.40   -30400.00
00057               0.40   -30400.00
00058               0.40   -30400.00
00059               3.40   -30400.00
00060               0.60   -30400.00
00061               2.60   -31200.00
00062               2.60   -32000.00
00063               0.40   -32000.00
00064               1.80   -32000.00
00065               1.80   -32000.00
00066               1.20   -32000.00
00067               1.80   -32000.00
00068               2.00   -32000.00
00069               1.60   -32000.00
00070               2.20   -32000.00
00071               1.80   -32000.00
00072               0.40   -32800.00
00073               2.80   -32000.00
00074               1.80   -32800.00
00075               0.80   -32000.00
00076               3.00   -32800.00
00077               0.80   -32000.00
00078               1.40   -32000.00
00079               2.60   -32800.00
00080               1.00   -32000.00
00081               1.80   -32000.00
00082               1.80   -32000.00
00083               1.40   -32000.00
00084               1.40   -31200.00
00085               1.80   -32000.00
00086               1.20   -31200.00
00087               1.00   -31200.00
00088               1.80   -31200.00
00089               1.80   -30400.00
00090               1.40   -30400.00
00091               1.40   -30400.00
00092               1.20   -29600.00
00093               1.40   -29600.00
00094               1.40   -29600.00
00095               1.40   -28800.00
00096               1.80   -29600.00
00097               1.00   -28800.00
00098               1.00   -28800.00
00099               1.40   -28000.00
00100               1.00   -28800.00
00101               0.60   -27200.00
00102               2.00   -27200.00
00103               1.00   -27200.00
00104               0.20   -27200.00
00105               1.40   -27200.00
00106               1.40   -26400.00
00107               1.00   -25600.00
00108               1.40   -25600.00
00109               1.40   -25600.00
00110               1.00   -24800.00
00111               1.00   -24800.00
00112               1.00   -24000.00
00113               1.00   -24000.00
00114               1.00   -24000.00
00115               1.00   -23200.00
00116               1.00   -23200.00
00117               1.00   -22400.00
00118               1.00   -22400.00
00119               0.60   -20800.00
00120               1.00   -20800.00
00121               1.20   -20800.00
00122               0.60   -20000.00
00123               0.40   -18400.00
00124               0.60   -19200.00
00125               0.60   -17600.00
00126               0.60   -17600.00
00127               1.00   -16800.00
00128               0.60   -16800.00
00129               0.20   -16000.00
00130               0.20   -16000.00
00131               0.40   -15200.00
00132               0.20   -14400.00
00133               0.40   -13600.00
00134               1.00   -13600.00
00135               1.00   -12800.00
00136               0.40   -12000.00
00137               0.40   -12000.00
00138               0.20   -11200.00
00139               0.20   -10400.00
00140               0.20   -10400.00
00141              -0.40    -9600.00
00142               0.00    -9600.00
00143               0.40    -8800.00
00144              -0.40    -8000.00
00145              -0.40    -7200.00
00146               0.20    -6400.00
00147              -0.60    -6400.00
00148              -0.20    -4800.00
00149               0.40    -4800.00
00150              -0.40    -4000.00
00151              -0.60    -3200.00
00152               0.20    -2400.00
00153              -0.40    -2400.00
00154              -0.60    -1600.00
