Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51776.865233	-169.218416
0.0000000100	-51766.122149	-169.220598
0.0000000200	-51740.198045	-169.163484
0.0000000300	-51699.840368	-169.057551
0.0000000400	-51650.000166	-168.931678
0.0000000500	-51589.142898	-168.824804
0.0000000600	-51514.628630	-168.773444
0.0000000700	-51424.977310	-168.799728
0.0000000800	-51321.382261	-168.904593
0.0000000900	-51200.214282	-169.068928
0.0000001000	-51057.033212	-169.262485
0.0000001100	-50901.431494	-169.457281
0.0000001200	-50738.800791	-169.640312
0.0000001300	-50564.839048	-169.820386
0.0000001400	-50380.503968	-170.025879
0.0000001500	-50178.210773	-170.293597
0.0000001600	-49959.667992	-170.652348
0.0000001700	-49740.019822	-171.107133
0.0000001800	-49506.512480	-171.630014
0.0000001900	-49248.731099	-172.161661
0.0000002000	-48978.325955	-172.623899
0.0000002100	-48694.896081	-172.939685
0.0000002200	-48401.163140	-173.054108
0.0000002300	-48103.767552	-172.949463
0.0000002400	-47791.577072	-172.649273
0.0000002500	-47457.632044	-172.209852
0.0000002600	-47110.243653	-171.702233
0.0000002700	-46747.641737	-171.190554
0.0000002800	-46370.270289	-170.714103
0.0000002900	-45989.439309	-170.278849
0.0000003000	-45593.472217	-169.860820
0.0000003100	-45182.680164	-169.419530
0.0000003200	-44767.285424	-168.916141
0.0000003300	-44332.793733	-168.329606
0.0000003400	-43887.706986	-167.664971
0.0000003500	-43436.488269	-166.951111
0.0000003600	-42968.619940	-166.229093
0.0000003700	-42487.566792	-165.535843
0.0000003800	-41995.282001	-164.889370
0.0000003900	-41489.779885	-164.281118
0.0000004000	-40973.600980	-163.678253
0.0000004100	-40451.861683	-163.034928
0.0000004200	-39916.729192	-162.308310
0.0000004300	-39369.583222	-161.473408
0.0000004400	-38813.483279	-160.531341
0.0000004500	-38243.896005	-159.508151
0.0000004600	-37664.996817	-158.444810
0.0000004700	-37073.006946	-157.382232
0.0000004800	-36469.025580	-156.346806
0.0000004900	-35858.257052	-155.341602
0.0000005000	-35236.300848	-154.346129
0.0000005100	-34603.684577	-153.324327
0.0000005200	-33963.137048	-152.237479
0.0000005300	-33311.462534	-151.057122
0.0000005400	-32650.826902	-149.773290
0.0000005500	-31987.485388	-148.395420
0.0000005600	-31314.975324	-146.946158
0.0000005700	-30632.630055	-145.450930
0.0000005800	-29942.650778	-143.927591
0.0000005900	-29239.305552	-142.380153
0.0000006000	-28527.274477	-140.798738
0.0000006100	-27812.537519	-139.165325
0.0000006200	-27090.039912	-137.462527
0.0000006300	-26359.632089	-135.681542
0.0000006400	-25626.006555	-133.825865
0.0000006500	-24886.171638	-131.909235
0.0000006600	-24138.889105	-129.948708
0.0000006700	-23382.575186	-127.955808
0.0000006800	-22615.727841	-125.929517
0.0000006900	-21842.752847	-123.854182
0.0000007000	-21062.990691	-121.703423
0.0000007100	-20274.746741	-119.448714
0.0000007200	-19482.778513	-117.069390
0.0000007300	-18685.679046	-114.560185
0.0000007400	-17879.124300	-111.933282
0.0000007500	-17069.967387	-109.213962
0.0000007600	-16259.199459	-106.431387
0.0000007700	-15441.308410	-103.607922
0.0000007800	-14618.780287	-100.751020
0.0000007900	-13793.375672	-97.850657
0.0000008000	-12964.048924	-94.883230
0.0000008100	-12133.473422	-91.820355
0.0000008200	-11301.374840	-88.639117
0.0000008300	-10464.611939	-85.329864
0.0000008400	-9624.334075	-81.898591
0.0000008500	-8782.026564	-78.363103
0.0000008600	-7937.623454	-74.744585
