Unit:(mV)
                     CH1         CH2
Frequency              ? 260.738 kHz
00001               0.00    -3000.00
00002               2.00    -2800.00
00003               2.00    -2800.00
00004               6.00    -2400.00
00005               0.00    -2400.00
00006              -2.00    -2200.00
00007              -2.00    -2000.00
00008               0.00    -1600.00
00009               0.00    -1400.00
00010               2.00    -1200.00
00011               0.00    -1000.00
00012              -2.00     -800.00
00013              -4.00     -600.00
00014              -2.00     -600.00
00015              -6.00     -200.00
00016               0.00        0.00
00017               0.00        0.00
00018               2.00      400.00
00019               6.00      400.00
00020              26.00      800.00
00021              18.00      800.00
00022              -8.00     1200.00
00023             -16.00     1200.00
00024               0.00     1400.00
00025              16.00     1600.00
00026              90.00     1800.00
00027             246.00     2200.00
00028              50.00     2600.00
00029            -254.00     2600.00
00030            -254.00     2600.00
00031             -26.00     2800.00
00032             246.00     3000.00
00033             246.00     3400.00
00034            -234.00     3400.00
00035            -254.00     3400.00
00036             246.00     4000.00
00037             -46.00     4000.00
00038             -50.00     4400.00
00039              94.00     4400.00
00040            -144.00     4400.00
00041             168.00     4800.00
00042             -46.00     5000.00
00043            -162.00     5200.00
00044              34.00     5400.00
00045              12.00     5600.00
00046              68.00     5800.00
00047             -52.00     5600.00
00048             -12.00     6200.00
00049             -58.00     6000.00
00050              12.00     6600.00
00051              64.00     6600.00
00052            -104.00     6600.00
00053              26.00     7200.00
00054             -14.00     7200.00
00055              -8.00     7400.00
00056              -2.00     7400.00
00057             -50.00     7800.00
00058              -6.00     7600.00
00059              22.00     8000.00
00060               0.00     8200.00
00061             -56.00     8200.00
00062              -2.00     8400.00
00063             -18.00     8800.00
00064               0.00     8800.00
00065              -8.00     9000.00
00066             -30.00     9000.00
00067             -30.00     9200.00
00068              -2.00     9400.00
00069              -2.00     9600.00
00070             -22.00     9600.00
00071              -2.00     9800.00
00072             -38.00     9800.00
00073             -14.00     9800.00
00074             -10.00    10000.00
00075             -16.00    10200.00
00076             -10.00    10200.00
00077             -18.00    10400.00
00078             -34.00    10400.00
00079             -22.00    10600.00
00080              -2.00    10800.00
00081             -16.00    10800.00
00082             -16.00    11200.00
00083             -26.00    11200.00
00084             -32.00    11200.00
00085             -24.00    11200.00
00086             -14.00    11400.00
00087             -18.00    11400.00
00088             -10.00    11800.00
00089             -18.00    11600.00
00090             -26.00    11800.00
00091             -22.00    11800.00
00092             -32.00    12000.00
00093             -18.00    12000.00
00094             -10.00    12000.00
00095             -16.00    12200.00
00096             -26.00    12000.00
