Unit:(mV)
                     CH1         CH2
Frequency              ? 260.763 kHz
00001               6.00    -3000.00
00002               6.00    -2800.00
00003               0.00    -2400.00
00004              -2.00    -2400.00
00005               0.00    -2200.00
00006               2.00    -2000.00
00007               0.00    -1600.00
00008               2.00    -1400.00
00009              -2.00    -1000.00
00010              -2.00    -1000.00
00011              -2.00     -800.00
00012              -2.00     -600.00
00013              -2.00     -400.00
00014              -2.00     -400.00
00015               0.00        0.00
00016               0.00      200.00
00017               2.00      200.00
00018               2.00      400.00
00019              22.00      800.00
00020              28.00      800.00
00021               0.00     1000.00
00022             -18.00     1200.00
00023              -8.00     1400.00
00024              16.00     1600.00
00025              64.00     1800.00
00026             246.00     2200.00
00027             224.00     2600.00
00028            -254.00     2600.00
00029            -254.00     2600.00
00030             -82.00     2800.00
00031             246.00     3000.00
00032             246.00     3400.00
00033              74.00     3400.00
00034            -254.00     3400.00
00035             106.00     3800.00
00036             246.00     4000.00
00037             -48.00     4200.00
00038             102.00     4400.00
00039            -254.00     4400.00
00040              54.00     4800.00
00041             200.00     5000.00
00042            -170.00     5400.00
00043             -86.00     5400.00
00044               6.00     5600.00
00045             120.00     5800.00
00046              -2.00     5800.00
00047             -30.00     6200.00
00048             -74.00     6200.00
00049             -64.00     6400.00
00050             166.00     6800.00
00051             -74.00     6600.00
00052             -52.00     7000.00
00053               8.00     7200.00
00054             -22.00     7200.00
00055              32.00     7600.00
00056             -40.00     7600.00
00057             -42.00     8000.00
00058               8.00     8000.00
00059              46.00     8200.00
00060             -56.00     8400.00
00061             -26.00     8400.00
00062              -8.00     8800.00
00063             -16.00     8800.00
00064               6.00     9000.00
00065             -24.00     9000.00
00066             -40.00     9200.00
00067              -6.00     9200.00
00068              14.00     9600.00
00069             -38.00     9600.00
00070              -2.00     9800.00
00071             -40.00     9800.00
00072             -28.00     9800.00
00073               2.00    10000.00
00074             -16.00    10400.00
00075             -18.00    10400.00
00076             -22.00    10400.00
00077             -40.00    10600.00
00078             -38.00    10600.00
00079               6.00    10800.00
00080             -14.00    10800.00
00081             -18.00    11200.00
00082             -32.00    11200.00
00083             -46.00    11200.00
00084             -28.00    11400.00
00085             -10.00    11400.00
00086             -24.00    11600.00
00087             -24.00    11800.00
00088             -24.00    11800.00
00089             -38.00    11800.00
00090             -26.00    12000.00
00091             -34.00    12000.00
00092             -38.00    12000.00
00093             -18.00    12000.00
00094             -20.00    12000.00
00095             -38.00    12000.00
00096             -40.00    12200.00
00097             -40.00    12400.00
00098             -40.00    12400.00
00099             -26.00    12400.00
00100             -30.00    12400.00
00101             -36.00    12600.00
00102             -40.00    12600.00
00103             -48.00    12600.00
00104             -46.00    12800.00
00105             -38.00    12800.00
00106             -40.00    12600.00
00107             -40.00    12600.00
00108             -42.00    12800.00
00109             -50.00    12800.00
00110             -54.00    12800.00
00111             -54.00    12800.00
00112             -56.00    12800.00
00113             -50.00    12600.00
00114             -54.00    12600.00
00115             -62.00    12800.00
00116             -70.00    12800.00
00117             -78.00    12600.00
00118             -80.00    12800.00
00119             -70.00    12800.00
00120             -72.00    12400.00
00121             -78.00    12600.00
00122             -82.00    12600.00
00123             -90.00    12400.00
00124             -88.00    12400.00
00125             -80.00    12400.00
00126             -72.00    12400.00
00127             -70.00    12200.00
00128             -74.00    12400.00
00129             -74.00    12200.00
00130             -74.00    12000.00
00131             -66.00    12200.00
00132             -60.00    12200.00
00133             -54.00    12000.00
00134             -50.00    11800.00
00135             -54.00    11600.00
00136             -54.00    11800.00
00137             -52.00    11800.00
00138             -46.00    11600.00
00139             -38.00    11400.00
00140             -32.00    11400.00
00141             -34.00    11200.00
00142             -40.00    11200.00
00143             -40.00    11200.00
00144             -40.00    11000.00
00145             -32.00    10800.00
00146             -26.00    10800.00
00147             -24.00    10600.00
00148             -26.00    10600.00
00149             -32.00    10400.00
00150             -30.00    10400.00
00151             -30.00    10200.00
00152             -24.00    10000.00
00153             -22.00    10000.00
00154             -18.00     9800.00
00155             -22.00     9600.00
00156             -26.00     9600.00
00157             -28.00     9600.00
00158             -24.00     9200.00
00159             -16.00     9200.00
00160             -10.00     9200.00
00161             -16.00     8800.00
00162             -24.00     8800.00
00163             -26.00     8600.00
00164             -22.00     8400.00
00165             -16.00     8200.00
00166             -10.00     8200.00
00167             -14.00     8000.00
00168             -16.00     7800.00
00169             -18.00     7600.00
00170             -18.00     7600.00
00171             -10.00     7400.00
00172             -10.00     7200.00
00173             -14.00     7000.00
00174             -16.00     6800.00
00175             -10.00     6600.00
00176             -10.00     6400.00
00177             -10.00     6200.00
00178             -16.00     6000.00
00179             -10.00     5800.00
00180              -6.00     5800.00
00181              -8.00     5600.00
00182             -14.00     5400.00
00183             -14.00     5000.00
00184             -16.00     5000.00
00185             -10.00     4800.00
00186              -2.00     4600.00
00187              -2.00     4400.00
00188             -10.00     4200.00
00189             -10.00     4000.00
00190             -10.00     3800.00
00191             -12.00     3400.00
00192              -8.00     3400.00
00193              -8.00     3400.00
00194              -6.00     3000.00
00195              -6.00     2800.00
00196              -8.00     2800.00
00197             -10.00     2600.00
00198              -8.00     2200.00
00199              -6.00     2000.00
00200              -2.00     1800.00
00201              -2.00     1600.00
00202              -8.00     1400.00
00203             -10.00     1200.00
00204              -8.00     1000.00
00205              -8.00      800.00
00206              -6.00      800.00
00207               0.00      400.00
00208              -2.00      200.00
00209               0.00        0.00
00210               4.00        0.00
00211              30.00     -400.00
00212              18.00     -600.00
00213             -14.00     -600.00
00214             -24.00     -800.00
00215               0.00    -1200.00
00216              18.00    -1000.00
00217              42.00    -1400.00
00218             186.00    -1600.00
00219             246.00    -2200.00
00220            -202.00    -2400.00
00221            -254.00    -2400.00
00222            -192.00    -2800.00
00223             196.00    -2800.00
00224             214.00    -2600.00
00225             246.00    -3200.00
00226            -194.00    -3400.00
00227            -254.00    -3200.00
00228             242.00    -4000.00
00229             128.00    -3600.00
00230               6.00    -4000.00
00231             -44.00    -4600.00
00232             -94.00    -4200.00
00233             146.00    -4800.00
00234              16.00    -4800.00
00235             -88.00    -4800.00
00236             -92.00    -5200.00
00237              48.00    -5200.00
00238             170.00    -5800.00
00239             -58.00    -5400.00
00240             -40.00    -6000.00
00241             -50.00    -6200.00
00242              32.00    -6000.00
00243             116.00    -6800.00
00244             -46.00    -6400.00
00245             -30.00    -7000.00
00246              -6.00    -7000.00
00247              48.00    -7000.00
00248               6.00    -7400.00
00249             -24.00    -7200.00
00250              16.00    -7800.00
00251              14.00    -7600.00
00252              44.00    -8000.00
00253             -10.00    -8000.00
00254             -24.00    -8200.00
00255              32.00    -8600.00
00256              18.00    -8400.00
00257               0.00    -8800.00
00258               6.00    -8800.00
00259              10.00    -9000.00
00260              22.00    -9200.00
00261              22.00    -9200.00
00262               4.00    -9400.00
00263               0.00    -9600.00
00264              18.00    -9600.00
00265              16.00    -9800.00
00266              12.00   -10000.00
00267              22.00   -10000.00
00268               6.00   -10200.00
00269              14.00   -10200.00
00270              14.00   -10200.00
00271               8.00   -10400.00
00272              30.00   -10600.00
00273              32.00   -10800.00
00274              14.00   -11000.00
00275               8.00   -10800.00
00276              10.00   -11000.00
00277              16.00   -11200.00
00278              30.00   -11200.00
00279              30.00   -11200.00
00280              16.00   -11200.00
00281              18.00   -11400.00
00282              16.00   -11600.00
00283              18.00   -11600.00
00284              26.00   -11600.00
00285              26.00   -11600.00
00286              30.00   -11800.00
00287              30.00   -11800.00
00288              22.00   -11800.00
00289              22.00   -11800.00
00290              30.00   -12000.00
00291              30.00   -12000.00
00292              34.00   -12000.00
00293              40.00   -12200.00
00294              30.00   -12200.00
00295              30.00   -12200.00
00296              34.00   -12200.00
00297              32.00   -12400.00
00298              40.00   -12400.00
00299              42.00   -12400.00
00300              42.00   -12200.00
00301              48.00   -12400.00
00302              46.00   -12200.00
00303              38.00   -12400.00
00304              50.00   -12200.00
00305              60.00   -12200.00
00306              62.00   -12400.00
00307              60.00   -12200.00
00308              56.00   -12000.00
00309              62.00   -12200.00
00310              70.00   -12200.00
00311              76.00   -12000.00
00312              80.00   -12000.00
00313              80.00   -12200.00
00314              80.00   -12200.00
00315              74.00   -12000.00
00316              70.00   -12000.00
00317              72.00   -12000.00
00318              80.00   -12000.00
00319              78.00   -11800.00
00320              68.00   -11800.00
00321              62.00   -11800.00
00322              56.00   -11800.00
00323              54.00   -11800.00
00324              56.00   -11600.00
00325              56.00   -11600.00
00326              50.00   -11600.00
00327              48.00   -11200.00
00328              40.00   -11400.00
00329              34.00   -11200.00
00330              32.00   -11200.00
00331              38.00   -11000.00
00332              34.00   -11000.00
00333              34.00   -11000.00
00334              28.00   -10800.00
00335              24.00   -10800.00
00336              22.00   -10600.00
00337              22.00   -10400.00
00338              22.00   -10400.00
00339              26.00   -10200.00
00340              24.00   -10000.00
00341              18.00   -10000.00
00342              14.00    -9800.00
00343              14.00    -9800.00
00344              18.00    -9600.00
00345              22.00    -9600.00
00346              20.00    -9400.00
00347              16.00    -9400.00
00348              14.00    -9200.00
00349              10.00    -9200.00
00350              10.00    -8800.00
00351              16.00    -8800.00
00352              14.00    -8800.00
00353              14.00    -8600.00
00354              14.00    -8400.00
00355              10.00    -8400.00
00356               8.00    -8000.00
00357               6.00    -7800.00
00358               8.00    -7400.00
00359              14.00    -7600.00
00360              16.00    -7400.00
00361              12.00    -7200.00
00362               2.00    -7200.00
00363               2.00    -6800.00
00364               6.00    -6800.00
00365              14.00    -6400.00
00366              14.00    -6400.00
00367               6.00    -6200.00
00368               2.00    -6000.00
00369               0.00    -5800.00
00370               4.00    -5600.00
00371               8.00    -5400.00
00372              14.00    -5200.00
00373               6.00    -5200.00
00374               2.00    -4800.00
00375              -2.00    -4600.00
00376               0.00    -4600.00
00377               6.00    -4400.00
00378               8.00    -4000.00
00379              10.00    -4000.00
00380               0.00    -3800.00
00381              -6.00    -3600.00
00382               0.00    -3400.00
00383               6.00    -3000.00
00384               8.00    -3000.00
00385               2.00    -2800.00
00386              -8.00    -2600.00
00387              -6.00    -2400.00
00388               6.00    -2200.00
00389               8.00    -2200.00
00390               0.00    -2000.00
00391              -6.00    -1600.00
00392              -8.00    -1400.00
00393               2.00    -1200.00
00394               6.00    -1000.00
00395               0.00     -800.00
00396              -6.00     -600.00
00397              -8.00     -400.00
00398              -2.00     -200.00
00399               2.00        0.00
00400               2.00      200.00
00401               2.00      400.00
00402              10.00      400.00
00403              32.00      800.00
00404              16.00      800.00
00405             -16.00     1200.00
00406             -18.00     1200.00
00407               6.00     1600.00
00408              32.00     1800.00
00409             168.00     2000.00
00410             246.00     2400.00
00411            -122.00     2400.00
00412            -254.00     2600.00
00413            -254.00     2800.00
00414             102.00     2800.00
00415             246.00     3200.00
00416             246.00     3600.00
00417            -254.00     3200.00
00418            -254.00     3400.00
00419             246.00     4200.00
00420              30.00     4000.00
00421              70.00     4400.00
00422             -74.00     4400.00
00423            -206.00     4800.00
00424             246.00     4800.00
00425             -22.00     5200.00
00426            -162.00     5400.00
00427             -40.00     5400.00
00428              72.00     6000.00
00429              88.00     5800.00
00430             -48.00     6000.00
00431             -10.00     6400.00
00432            -142.00     6200.00
00433              86.00     6800.00
00434              76.00     6600.00
00435            -114.00     6800.00
00436              22.00     7200.00
00437             -32.00     7200.00
00438              14.00     7400.00
00439              -6.00     7600.00
00440             -46.00     7800.00
00441             -24.00     7800.00
00442              42.00     8000.00
00443              -4.00     8400.00
00444             -70.00     8200.00
00445               0.00     8800.00
00446             -18.00     8600.00
00447              10.00     9000.00
00448              -6.00     9000.00
00449             -38.00     9200.00
00450             -38.00     9400.00
00451              20.00     9600.00
00452             -16.00     9600.00
00453             -18.00     9800.00
00454             -14.00    10000.00
00455             -54.00     9800.00
00456              -2.00    10000.00
00457              -2.00    10400.00
00458             -10.00    10400.00
00459             -16.00    10400.00
00460             -34.00    10600.00
00461             -50.00    10600.00
00462             -10.00    10800.00
00463               6.00    10800.00
00464             -18.00    10800.00
00465             -20.00    11200.00
00466             -42.00    11200.00
00467             -42.00    11200.00
00468             -16.00    11400.00
00469             -10.00    11800.00
00470             -26.00    11600.00
00471             -22.00    11800.00
00472             -38.00    11800.00
00473             -36.00    11800.00
00474             -24.00    12000.00
00475             -32.00    12000.00
00476             -26.00    12000.00
00477             -18.00    12200.00
00478             -34.00    12200.00
00479             -38.00    12200.00
00480             -34.00    12400.00
00481             -44.00    12400.00
00482             -32.00    12400.00
00483             -26.00    12400.00
00484             -34.00    12400.00
00485             -34.00    12400.00
00486             -42.00    12400.00
00487             -50.00    12600.00
00488             -42.00    12800.00
00489             -40.00    12600.00
00490             -38.00    12600.00
00491             -38.00    12800.00
00492             -48.00    12800.00
00493             -56.00    12600.00
00494             -56.00    12800.00
00495             -50.00    12800.00
00496             -50.00    12800.00
00497             -48.00    12800.00
00498             -56.00    12600.00
00499             -66.00    12800.00
00500             -72.00    12800.00
00501             -80.00    12600.00
00502             -80.00    12600.00
00503             -70.00    12400.00
00504             -66.00    12600.00
00505             -74.00    12400.00
00506             -86.00    12400.00
00507             -98.00    12400.00
00508             -94.00    12400.00
00509             -72.00    12400.00
00510             -64.00    12400.00
00511             -66.00    12400.00
00512             -78.00    12200.00
00513             -86.00    12200.00
00514             -72.00    12200.00
00515             -56.00    12000.00
00516             -56.00    12000.00
00517             -50.00    12000.00
00518             -50.00    12000.00
00519             -54.00    11800.00
00520             -48.00    11800.00
00521             -48.00    11600.00
00522             -46.00    11600.00
00523             -34.00    11400.00
00524             -34.00    11200.00
00525             -38.00    11400.00
00526             -38.00    11200.00
00527             -38.00    11200.00
00528             -34.00    10800.00
00529             -26.00    10800.00
00530             -26.00    10800.00
00531             -26.00    10600.00
00532             -26.00    10600.00
00533             -32.00    10400.00
00534             -30.00    10200.00
00535             -26.00    10200.00
00536             -26.00    10000.00
00537             -22.00     9800.00
00538             -22.00     9800.00
00539             -22.00     9600.00
00540             -26.00     9600.00
00541             -24.00     9200.00
00542             -24.00     9200.00
00543             -18.00     9000.00
00544             -14.00     9000.00
00545             -20.00     8800.00
00546             -24.00     8800.00
00547             -24.00     8400.00
00548             -22.00     8400.00
00549             -14.00     8200.00
00550             -14.00     8000.00
00551             -16.00     8000.00
00552             -18.00     7800.00
00553             -16.00     7400.00
00554             -16.00     7400.00
00555             -10.00     7200.00
00556             -16.00     7000.00
00557             -16.00     6800.00
00558             -14.00     6800.00
00559             -14.00     6600.00
00560             -14.00     6400.00
00561             -14.00     6200.00
00562             -14.00     6000.00
00563             -10.00     5800.00
00564              -8.00     5600.00
00565             -10.00     5400.00
00566             -16.00     5400.00
00567             -14.00     5000.00
00568             -10.00     5000.00
00569             -12.00     4600.00
00570              -8.00     4600.00
00571              -2.00     4200.00
00572              -8.00     4200.00
00573             -10.00     4000.00
00574             -16.00     3800.00
00575             -10.00     3600.00
00576              -2.00     3400.00
00577              -2.00     3200.00
00578              -8.00     2800.00
00579             -10.00     2600.00
00580              -8.00     2600.00
00581              -8.00     2400.00
00582              -6.00     2200.00
00583              -8.00     2000.00
00584               0.00     1800.00
00585              -2.00     1600.00
00586              -6.00     1600.00
00587              -8.00     1200.00
00588             -10.00     1000.00
00589              -6.00      800.00
00590               0.00      800.00
00591               0.00      400.00
00592               0.00        0.00
00593               2.00        0.00
00594              18.00     -400.00
00595              30.00     -400.00
00596               0.00     -600.00
00597             -26.00     -800.00
00598              -6.00     -800.00
00599              18.00    -1200.00
00600              26.00    -1400.00
00601              92.00    -1600.00
00602             246.00    -1800.00
00603              82.00    -2400.00
00604            -254.00    -2400.00
00605            -254.00    -2600.00
00606              66.00    -2800.00
00607             206.00    -2800.00
