Unit:(mV)
                     CH1         CH2
Frequency              ? 303.210 kHz
00001              -0.20     9200.00
00002               0.20     9000.00
00003              -0.60     8600.00
00004              -0.60     8200.00
00005               0.20     7800.00
00006              -0.60     7600.00
00007              -0.60     6800.00
00008               0.20     6800.00
00009              -0.40     6200.00
00010              -0.40     5800.00
00011               0.00     5400.00
00012              -0.60     4800.00
00013              -1.00     4400.00
00014              -0.20     4000.00
00015              -0.60     3600.00
00016              -0.40     3200.00
00017               0.20     2800.00
00018              -0.80     2400.00
00019              -1.00     2000.00
00020               1.80     1600.00
00021              -1.00     1200.00
00022              -3.00      800.00
00023               1.40      400.00
00024               2.60        0.00
00025              -0.80     -400.00
00026               1.40     -800.00
00027               3.00    -1400.00
00028              -4.40    -1800.00
00029              -1.20    -2000.00
00030               4.60    -2400.00
00031              -1.20    -2800.00
00032              -2.20    -3000.00
00033              13.40    -3600.00
00034              25.00    -4200.00
00035             -23.60    -5000.00
00036             -25.00    -5200.00
00037              23.40    -5800.00
00038              23.60    -6000.00
00039             -25.00    -6000.00
00040              17.80    -6400.00
00041              25.00    -7200.00
00042             -25.00    -7200.00
00043             -25.00    -7800.00
00044              25.00    -8800.00
00045             -25.00    -8400.00
00046             -25.00    -9200.00
00047              25.00    -9200.00
00048             -25.00    -9400.00
00049             -23.00   -10000.00
00050              25.00   -10400.00
00051              -8.40   -10800.00
00052              -3.60   -11400.00
00053             -21.00   -11400.00
00054              17.20   -12200.00
00055              11.80   -12400.00
00056             -23.80   -12600.00
00057              14.20   -13200.00
00058               7.80   -13200.00
00059              -2.60   -14200.00
00060             -19.00   -14200.00
00061               8.20   -14600.00
00062              20.20   -14800.00
00063             -25.00   -15000.00
00064              13.00   -15600.00
00065              19.80   -15800.00
00066             -24.20   -16000.00
00067               1.00   -16400.00
00068              13.40   -16800.00
00069             -10.80   -17000.00
00070              -4.60   -17200.00
00071              15.40   -17600.00
00072              -5.40   -17600.00
00073              -5.40   -18000.00
00074               8.40   -18400.00
00075              -6.00   -18600.00
00076              -4.20   -18800.00
00077               5.40   -19000.00
00078              -0.20   -19200.00
00079              -2.20   -19400.00
