Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51836.775077	-1362.877620
0.0000000100	-51828.491480	-1362.674060
0.0000000200	-51810.290419	-1362.341468
0.0000000300	-51784.302399	-1361.889424
0.0000000400	-51752.602505	-1361.328612
0.0000000500	-51714.455680	-1360.670670
0.0000000600	-51665.082758	-1359.928025
0.0000000700	-51604.811479	-1359.113706
0.0000000800	-51535.933827	-1358.241146
0.0000000900	-51455.458933	-1357.323969
0.0000001000	-51362.256435	-1356.375777
0.0000001100	-51258.967760	-1355.409918
0.0000001200	-51149.041734	-1354.439268
0.0000001300	-51035.534339	-1353.476001
0.0000001400	-50917.486381	-1352.531376
0.0000001500	-50787.918305	-1351.615526
0.0000001600	-50645.468379	-1350.737259
0.0000001700	-50497.964512	-1349.903876
0.0000001800	-50340.924019	-1349.121010
0.0000001900	-50175.380757	-1348.392484
0.0000002000	-50006.487493	-1347.720187
0.0000002100	-49826.088580	-1347.103986
0.0000002200	-49635.827623	-1346.541656
0.0000002300	-49440.842921	-1346.028848
0.0000002400	-49236.082989	-1345.559077
0.0000002500	-49022.625092	-1345.123747
0.0000002600	-48801.633309	-1344.712206
0.0000002700	-48570.157720	-1344.311827
0.0000002800	-48331.288022	-1343.908123
0.0000002900	-48085.045917	-1343.484886
0.0000003000	-47828.944226	-1343.024354
0.0000003100	-47561.628451	-1342.507405
0.0000003200	-47285.298984	-1341.913765
0.0000003300	-46999.432892	-1341.222243
0.0000003400	-46703.880705	-1340.410975
0.0000003500	-46404.619383	-1339.457686
0.0000003600	-46098.513503	-1338.339955
0.0000003700	-45780.542840	-1337.035489
0.0000003800	-45454.826169	-1335.522396
0.0000003900	-45122.824046	-1333.779452
0.0000004000	-44783.659183	-1331.786364
0.0000004100	-44437.493059	-1329.524026
0.0000004200	-44081.754136	-1326.974747
0.0000004300	-43717.787220	-1324.122471
0.0000004400	-43347.043178	-1320.952975
0.0000004500	-42968.478460	-1317.454032
0.0000004600	-42583.129382	-1313.615558
0.0000004700	-42189.335411	-1309.429714
0.0000004800	-41787.258028	-1304.890993
0.0000004900	-41378.017903	-1299.996251
0.0000005000	-40960.277467	-1294.744725
0.0000005100	-40533.251019	-1289.137993
0.0000005200	-40099.187139	-1283.179915
0.0000005300	-39659.180015	-1276.876527
0.0000005400	-39213.328475	-1270.235905
0.0000005500	-38763.432826	-1263.267988
0.0000005600	-38308.210918	-1255.984385
0.0000005700	-37847.306073	-1248.398130
0.0000005800	-37380.303739	-1240.523431
0.0000005900	-36907.890788	-1232.375380
0.0000006000	-36427.678865	-1223.969657
0.0000006100	-35938.699089	-1215.322205
0.0000006200	-35445.414898	-1206.448901
0.0000006300	-34946.749028	-1197.365223
0.0000006400	-34441.103600	-1188.085905
0.0000006500	-33928.625627	-1178.624603
0.0000006600	-33410.267064	-1168.993568
0.0000006700	-32886.252046	-1159.203321
0.0000006800	-32356.084120	-1149.262363
0.0000006900	-31821.423817	-1139.176887
0.0000007000	-31281.073343	-1128.950533
0.0000007100	-30734.401246	-1118.584160
0.0000007200	-30183.530795	-1108.075662
0.0000007300	-29629.611599	-1097.419812
0.0000007400	-29071.375976	-1086.608153
0.0000007500	-28507.127222	-1075.628931
0.0000007600	-27936.479721	-1064.467070
0.0000007700	-27360.814451	-1053.104192
0.0000007800	-26780.054291	-1041.518689
0.0000007900	-26193.883514	-1029.685835
0.0000008000	-25603.073348	-1017.577954
0.0000008100	-25007.392426	-1005.164621
0.0000008200	-24409.621950	-992.412921
0.0000008300	-23809.147394	-979.287734
0.0000008400	-23201.931884	-965.752078
0.0000008500	-22588.071790	-951.767467
0.0000008600	-21969.389124	-937.294317
0.0000008700	-21347.966206	-922.292371
0.0000008800	-20722.836609	-906.721151
0.0000008900	-20093.523126	-890.540424
0.0000009000	-19461.223554	-873.710685
0.0000009100	-18826.415097	-856.193641
0.0000009200	-18188.943510	-837.952704
0.0000009300	-17548.948571	-818.953472
0.0000009400	-16907.594356	-799.164204
0.0000009500	-16265.538801	-778.556278
0.0000009600	-15620.757462	-757.104626
0.0000009700	-14970.314890	-734.788143
0.0000009800	-14314.068851	-711.590064
0.0000009900	-13653.764236	-687.498303
0.0000010000	-12992.688391	-662.505748
0.0000010100	-12331.381177	-636.610519
0.0000010200	-11669.170192	-609.816164
0.0000010300	-11003.476663	-582.131816
0.0000010400	-10335.259780	-553.572285
0.0000010500	-9666.881418	-524.158105
0.0000010600	-8997.136546	-493.915511
0.0000010700	-8325.863684	-462.876371
0.0000010800	-7653.147191	-431.078054
0.0000010900	-6979.890837	-398.563241
0.0000011000	-6305.954845	-365.379691
0.0000011100	-5630.582456	-331.579940
0.0000011200	-4953.843558	-297.220964
0.0000011300	-4276.774465	-262.363788
0.0000011400	-3598.052074	-227.073058
0.0000011500	-2917.360660	-191.416570
0.0000011600	-2237.095811	-155.464776
0.0000011700	-1555.633167	-119.290251
0.0000011800	-872.943791	-82.967146
0.0000011900	-192.734361	-46.570628
0.0000012000	486.682136	-10.176300
0.0000012100	1168.361679	26.140372
0.0000012200	1850.602786	62.304638
0.0000012300	2531.694284	98.243022
0.0000012400	3212.491759	133.883881
0.0000012500	3891.720295	169.157930
0.0000012600	4568.635142	203.998750
0.0000012700	5244.778760	238.343255
0.0000012800	5920.642825	272.132133
0.0000012900	6595.728426	305.310240
0.0000013000	7269.671651	337.826951
0.0000013100	7943.776358	369.636463
