Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51681.710606	-1347.834119
0.0000000100	-51676.231985	-1347.670568
0.0000000200	-51659.781971	-1347.328601
0.0000000300	-51634.231265	-1346.818914
0.0000000400	-51600.511771	-1346.154119
0.0000000500	-51557.624235	-1345.348531
0.0000000600	-51501.956083	-1344.417919
0.0000000700	-51432.407550	-1343.379214
0.0000000800	-51351.787111	-1342.250192
0.0000000900	-51258.927649	-1341.049126
0.0000001000	-51152.081423	-1339.794428
0.0000001100	-51030.640519	-1338.504270
0.0000001200	-50898.234092	-1337.196204
0.0000001300	-50756.977739	-1335.886791
0.0000001400	-50608.329406	-1334.591228
0.0000001500	-50452.388574	-1333.323005
0.0000001600	-50283.566614	-1332.093579
0.0000001700	-50105.996271	-1330.912077
0.0000001800	-49919.178795	-1329.785046
0.0000001900	-49717.475814	-1328.716233
0.0000002000	-49507.867580	-1327.706422
0.0000002100	-49289.157626	-1326.753318
0.0000002200	-49056.550710	-1325.851481
0.0000002300	-48815.708683	-1324.992325
0.0000002400	-48562.928141	-1324.164162
0.0000002500	-48292.928891	-1323.352312
0.0000002600	-48013.192714	-1322.539262
0.0000002700	-47723.634650	-1321.704880
0.0000002800	-47423.356988	-1320.826679
0.0000002900	-47116.619247	-1319.880122
0.0000003000	-46800.406057	-1318.838975
0.0000003100	-46471.071683	-1317.675680
0.0000003200	-46130.168711	-1316.361771
0.0000003300	-45779.997185	-1314.868297
0.0000003400	-45417.849142	-1313.166261
0.0000003500	-45044.797057	-1311.227067
0.0000003600	-44663.715725	-1309.022955
0.0000003700	-44273.002821	-1306.527427
0.0000003800	-43872.463190	-1303.715650
0.0000003900	-43460.271029	-1300.564836
0.0000004000	-43037.045992	-1297.054573
0.0000004100	-42603.793204	-1293.167127
0.0000004200	-42161.316762	-1288.887680
0.0000004300	-41712.000641	-1284.204528
0.0000004400	-41255.336411	-1279.109204
0.0000004500	-40789.107960	-1273.596551
0.0000004600	-40314.761490	-1267.664720
0.0000004700	-39833.362578	-1261.315111
0.0000004800	-39340.852728	-1254.552238
0.0000004900	-38840.046287	-1247.383534
0.0000005000	-38333.522383	-1239.819096
0.0000005100	-37818.913622	-1231.871366
0.0000005200	-37294.488844	-1223.554762
0.0000005300	-36759.997283	-1214.885255
0.0000005400	-36219.034932	-1205.879915
0.0000005500	-35671.450508	-1196.556413
0.0000005600	-35115.356727	-1186.932504
0.0000005700	-34553.110274	-1177.025492
0.0000005800	-33984.079754	-1166.851691
0.0000005900	-33405.579654	-1156.425886
0.0000006000	-32820.284778	-1145.760810
0.0000006100	-32228.870390	-1134.866645
0.0000006200	-31629.332113	-1123.750554
0.0000006300	-31023.194215	-1112.416257
0.0000006400	-30410.719199	-1100.863659
0.0000006500	-29790.499895	-1089.088535
0.0000006600	-29162.296245	-1077.082287
0.0000006700	-28527.336849	-1064.831766
0.0000006800	-27886.637541	-1052.319180
0.0000006900	-27239.199066	-1039.522077
0.0000007000	-26585.585469	-1026.413420
0.0000007100	-25925.265867	-1012.961743
0.0000007200	-25257.207845	-999.131390
0.0000007300	-24584.521416	-984.882847
0.0000007400	-23906.776210	-970.173144
0.0000007500	-23223.654110	-954.956344
0.0000007600	-22536.082177	-939.184094
0.0000007700	-21844.099442	-922.806248
0.0000007800	-21149.632219	-905.771538
0.0000007900	-20450.680972	-888.028297
0.0000008000	-19743.784412	-869.525216
0.0000008100	-19032.226284	-850.212127
0.0000008200	-18318.200248	-830.040803
0.0000008300	-17601.946361	-808.965753
0.0000008400	-16882.358987	-786.945016
0.0000008500	-16157.919731	-763.940929
0.0000008600	-15430.632969	-739.920858
0.0000008700	-14698.929534	-714.857892
0.0000008800	-13962.938261	-688.731471
0.0000008900	-13225.847221	-661.527956
0.0000009000	-12487.667127	-633.241117
0.0000009100	-11746.762490	-603.872541
0.0000009200	-11004.819568	-573.431939
0.0000009300	-10261.703660	-541.937372
0.0000009400	-9513.411882	-509.415356
0.0000009500	-8761.574881	-475.900875
0.0000009600	-8007.169461	-441.437283
0.0000009700	-7250.458128	-406.076099
0.0000009800	-6492.440135	-369.876694
0.0000009900	-5731.798111	-332.905886
0.0000010000	-4969.816265	-295.237428
0.0000010100	-4207.973963	-256.951406
0.0000010200	-3446.209723	-218.133563
0.0000010300	-2683.524292	-178.874539
0.0000010400	-1919.376076	-139.269049
0.0000010500	-1153.714306	-99.415007
0.0000010600	-388.019375	-59.412613
0.0000010700	376.106390	-19.363403
0.0000010800	1139.534439	20.630715
0.0000010900	1903.867098	60.468427
0.0000011000	2669.081918	100.049972
0.0000011100	3433.989332	139.278083
0.0000011200	4197.433961	178.058881
0.0000011300	4959.477287	216.302742
0.0000011400	5720.638454	253.925086
0.0000011500	6480.934040	290.847116
0.0000011600	7239.844905	326.996467
0.0000011700	7997.633553	362.307775
0.0000011800	8754.255084	396.723155
0.0000011900	9508.285746	430.192579
0.0000012000	10257.548457	462.674155
0.0000012100	11002.902928	494.134297
0.0000012200	11745.900714	524.547797
0.0000012300	12485.771908	553.897790
0.0000012400	13222.818047	582.175614
0.0000012500	13957.921290	609.380577
0.0000012600	14692.119923	635.519630
0.0000012700	15422.722562	660.606947
0.0000012800	16148.590413	684.663435
0.0000012900	16869.483418	707.716167
0.0000013000	17585.910009	729.797756
0.0000013100	18301.476890	750.945681
0.0000013200	19016.680753	771.201568
0.0000013300	19729.148333	790.610448
0.0000013400	20434.027748	809.219994
0.0000013500	21130.850626	827.079754
0.0000013600	21823.139739	844.240396
0.0000013700	22510.755544	860.752959
0.0000013800	23194.385047	876.668142
0.0000013900	23874.418557	892.035625
0.0000014000	24549.979783	906.903443
0.0000014100	25222.961879	921.317408
0.0000014200	25891.353569	935.320600
0.0000014300	26549.471582	948.952919
0.0000014400	27200.303996	962.250722
0.0000014500	27847.562867	975.246522
0.0000014600	28489.885924	987.968775
0.0000014700	29126.848667	1000.441747
0.0000014800	29757.435263	1012.685453
0.0000014900	30381.315854	1024.715678
0.0000015000	30995.101341	1036.544069
0.0000015100	31598.909847	1048.178303
0.0000015200	32198.268520	1059.622306
0.0000015300	32792.467903	1070.876543
0.0000015400	33380.028633	1081.938353
0.0000015500	33961.207346	1092.802325
0.0000015600	34532.994541	1103.460711
0.0000015700	35095.976713	1113.903863
0.0000015800	35652.605187	1124.120689
0.0000015900	36202.153928	1134.099115
0.0000016000	36744.756608	1143.826541
0.0000016100	37278.168796	1153.290297
0.0000016200	37801.575681	1162.478072
0.0000016300	38316.680105	1171.378317
0.0000016400	38824.581832	1179.980622
0.0000016500	39325.967868	1188.276041
0.0000016600	39818.582042	1196.257389
0.0000016700	40300.922538	1203.919469
0.0000016800	40774.486330	1211.259265
0.0000016900	41241.009420	1218.276069
0.0000017000	41699.888733	1224.971552
0.0000017100	42151.085238	1231.349786
0.0000017200	42593.247374	1237.417201
0.0000017300	43025.906770	1243.182497
0.0000017400	43449.236131	1248.656500
0.0000017500	43861.130567	1253.851977
0.0000017600	44262.176572	1258.783401
0.0000017700	44654.093565	1263.466694
0.0000017800	45036.786905	1267.918926
0.0000017900	45410.373685	1272.158001
0.0000018000	45773.161775	1276.202324
0.0000018100	46124.397847	1280.070458
0.0000018200	46467.839889	1283.780782
0.0000018300	46803.593253	1287.351158
0.0000018400	47128.469865	1290.798600
0.0000018500	47442.660041	1294.138978
0.0000018600	47747.302575	1297.386739
0.0000018700	48042.514561	1300.554658
0.0000018800	48327.128882	1303.653633
0.0000018900	48598.248291	1306.692517
0.0000019000	48857.620528	1309.677991
0.0000019100	49107.338741	1312.614491
0.0000019200	49347.347320	1315.504176
0.0000019300	49575.842913	1318.346950
0.0000019400	49793.065574	1321.140526
0.0000019500	50001.304638	1323.880542
0.0000019600	50200.359079	1326.560717
0.0000019700	50387.849763	1329.173047
0.0000019800	50562.180233	1331.708044
0.0000019900	50725.746203	1334.154997
0.0000020000	50880.267094	1336.502264
0.0000020100	51023.732659	1338.737585
0.0000020200	51155.863812	1340.848404
0.0000020300	51277.626645	1342.822201
0.0000020400	51388.836713	1344.646821
0.0000020500	51489.879487	1346.310799
0.0000020600	51579.766422	1347.803671
0.0000020700	51658.318946	1349.116255
0.0000020800	51725.777112	1350.240923
0.0000020900	51779.857459	1351.171822
0.0000021000	51820.900555	1351.905071
0.0000021100	51852.379428	1352.438911
0.0000021200	51874.349692	1352.773810
0.0000021300	51884.801100	1352.912521
0.0000021400	51883.304311	1352.860092
0.0000021500	51871.695838	1352.623821
0.0000021600	51851.460915	1352.213172
0.0000021700	51820.734710	1351.639628
0.0000021800	51778.551130	1350.916511
0.0000021900	51726.663785	1350.058750
