Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51846.025142	-1119.538923
0.0000000100	-51844.564161	-1119.542464
0.0000000200	-51843.103180	-1119.536640
0.0000000300	-51841.642199	-1119.521187
0.0000000400	-51838.790859	-1119.495781
0.0000000500	-51833.114095	-1119.460048
0.0000000600	-51827.538293	-1119.413562
0.0000000700	-51819.428400	-1119.355846
0.0000000800	-51804.523928	-1119.286378
0.0000000900	-51785.953187	-1119.204593
0.0000001000	-51765.151241	-1119.109884
0.0000001100	-51743.059897	-1119.001610
0.0000001200	-51720.026745	-1118.879094
0.0000001300	-51697.935400	-1118.741631
0.0000001400	-51675.395505	-1118.588490
0.0000001500	-51648.987416	-1118.418919
0.0000001600	-51620.550045	-1118.232150
0.0000001700	-51592.011712	-1118.027402
0.0000001800	-51561.387840	-1117.803884
0.0000001900	-51526.402519	-1117.560805
0.0000002000	-51491.316236	-1117.297371
0.0000002100	-51455.389107	-1117.012799
0.0000002200	-51417.477401	-1116.706310
0.0000002300	-51376.538347	-1116.377145
0.0000002400	-51331.484473	-1116.024562
0.0000002500	-51286.183970	-1115.647843
0.0000002600	-51238.304672	-1115.246297
0.0000002700	-51186.949475	-1114.819266
0.0000002800	-51131.333790	-1114.366128
0.0000002900	-51076.065696	-1113.886302
0.0000003000	-51020.943268	-1113.379247
0.0000003100	-50959.822402	-1112.844473
0.0000003200	-50896.470332	-1112.281536
0.0000003300	-50831.727902	-1111.690048
0.0000003400	-50762.769689	-1111.069674
0.0000003500	-50691.782194	-1110.420139
0.0000003600	-50624.561930	-1109.741225
0.0000003700	-50555.256127	-1109.032776
0.0000003800	-50480.299477	-1108.294700
0.0000003900	-50405.690417	-1107.526967
0.0000004000	-50328.547266	-1106.729612
0.0000004100	-50243.174473	-1105.902735
0.0000004200	-50158.698783	-1105.046498
0.0000004300	-50077.788401	-1104.161129
0.0000004400	-49990.879582	-1103.246920
0.0000004500	-49901.739557	-1102.304222
0.0000004600	-49810.861583	-1101.333449
0.0000004700	-49715.173608	-1100.335071
0.0000004800	-49618.297198	-1099.309618
0.0000004900	-49522.463556	-1098.257670
