Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-10527.382934	-428.531522
0.0000000100	-10529.194818	-428.549873
0.0000000200	-10530.401449	-428.544757
0.0000000300	-10531.429994	-428.516161
0.0000000400	-10533.293352	-428.464069
0.0000000500	-10533.969869	-428.388463
0.0000000600	-10532.197569	-428.289322
0.0000000700	-10526.714473	-428.166620
0.0000000800	-10517.267356	-428.020333
0.0000000900	-10506.732203	-427.850428
0.0000001000	-10498.645869	-427.656875
0.0000001100	-10492.478238	-427.439638
0.0000001200	-10487.295696	-427.198678
0.0000001300	-10479.415256	-426.933955
0.0000001400	-10467.542986	-426.645426
0.0000001500	-10455.820994	-426.333045
0.0000001600	-10445.815955	-425.996764
0.0000001700	-10435.205664	-425.636531
0.0000001800	-10425.200626	-425.252293
0.0000001900	-10414.111694	-424.843996
0.0000002000	-10400.597610	-424.411580
0.0000002100	-10386.680025	-423.954985
0.0000002200	-10371.373849	-423.474149
0.0000002300	-10354.955972	-422.969008
0.0000002400	-10338.866458	-422.439494
0.0000002500	-10323.433670	-421.885539
0.0000002600	-10305.730150	-421.307073
0.0000002700	-10284.489776	-420.704022
0.0000002800	-10263.047652	-420.076314
0.0000002900	-10242.665754	-419.423871
0.0000003000	-10220.895267	-418.746617
0.0000003100	-10197.937940	-418.044472
0.0000003200	-10174.980613	-417.317356
0.0000003300	-10152.023286	-416.565188
0.0000003400	-10129.065958	-415.787883
0.0000003500	-10105.301628	-414.985359
0.0000003600	-10077.775029	-414.157529
0.0000003700	-10050.272094	-413.304308
0.0000003800	-10025.142838	-412.425608
0.0000003900	-10000.140195	-411.521342
0.0000004000	-9974.128798	-410.591421
0.0000004100	-9946.602198	-409.635756
0.0000004200	-9917.635534	-408.654258
0.0000004300	-9887.810394	-407.646836
0.0000004400	-9857.455140	-406.613402
0.0000004500	-9827.883224	-405.553864
0.0000004600	-9797.377693	-404.468132
0.0000004700	-9764.043507	-403.356116
0.0000004800	-9729.874510	-402.217727
0.0000004900	-9696.160488	-401.052874
0.0000005000	-9662.221051	-399.861469
0.0000005100	-9627.043300	-398.643424
0.0000005200	-9590.425485	-397.398649
