Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-10555.205751	-453.140566
0.0000000100	-10553.498037	-453.146507
0.0000000200	-10551.923698	-453.139857
0.0000000300	-10552.010848	-453.120607
0.0000000400	-10555.348596	-453.088745
0.0000000500	-10557.619347	-453.044260
0.0000000600	-10555.183766	-452.987138
0.0000000700	-10555.137542	-452.917367
0.0000000800	-10554.157695	-452.834931
0.0000000900	-10551.321991	-452.739814
0.0000001000	-10550.742268	-452.632000
0.0000001100	-10549.034554	-452.511469
0.0000001200	-10547.326841	-452.378204
0.0000001300	-10545.085629	-452.232184
0.0000001400	-10540.188312	-452.073388
0.0000001500	-10530.184538	-451.901794
0.0000001600	-10521.575505	-451.717379
0.0000001700	-10518.606426	-451.520118
0.0000001800	-10516.365214	-451.309988
0.0000001900	-10510.873404	-451.086961
0.0000002000	-10505.514969	-450.851012
0.0000002100	-10501.017775	-450.602112
0.0000002200	-10494.798098	-450.340232
0.0000002300	-10489.500658	-450.065343
0.0000002400	-10478.696637	-449.777415
0.0000002500	-10467.564873	-449.476415
0.0000002600	-10460.411574	-449.162313
0.0000002700	-10451.669166	-448.835074
0.0000002800	-10443.121127	-448.494665
0.0000002900	-10432.450481	-448.141051
0.0000003000	-10419.790603	-447.774197
0.0000003100	-10406.924969	-447.394066
0.0000003200	-10390.214245	-447.000622
0.0000003300	-10373.903645	-446.593826
0.0000003400	-10360.310145	-446.173641
0.0000003500	-10345.988777	-445.740027
0.0000003600	-10332.067533	-445.292945
0.0000003700	-10317.212667	-444.832353
0.0000003800	-10299.240578	-444.358211
0.0000003900	-10282.529854	-443.870478
0.0000004000	-10266.413623	-443.369111
0.0000004100	-10248.174784	-442.854066
0.0000004200	-10228.674581	-442.325302
0.0000004300	-10208.046386	-441.782773
0.0000004400	-10187.418191	-441.226436
0.0000004500	-10166.789997	-440.656246
0.0000004600	-10146.161802	-440.072157
0.0000004700	-10125.666982	-439.474123
0.0000004800	-10106.300153	-438.862099
0.0000004900	-10087.333447	-438.236038
0.0000005000	-10069.227983	-437.595893
0.0000005100	-10050.589021	-436.941617
0.0000005200	-10029.960826	-436.273163
0.0000005300	-10008.799134	-435.590483
0.0000005400	-9985.648208	-434.893528
0.0000005500	-9963.030781	-434.182251
0.0000005600	-9942.269212	-433.456603
0.0000005700	-9920.379652	-432.716536
0.0000005800	-9898.089968	-431.962002
0.0000005900	-9874.939043	-431.192950
0.0000006000	-9852.188241	-430.409333
