Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51821.933966	-1407.170344
0.0000000100	-51816.089865	-1407.041037
0.0000000200	-51800.539625	-1406.787650
0.0000000300	-51775.316955	-1406.419832
0.0000000400	-51743.359548	-1405.948321
0.0000000500	-51705.818971	-1405.384791
0.0000000600	-51659.483483	-1404.741679
0.0000000700	-51602.994888	-1404.032003
0.0000000800	-51538.002723	-1403.269156
0.0000000900	-51463.408169	-1402.466691
0.0000001000	-51374.933506	-1401.638102
0.0000001100	-51273.281582	-1400.796592
0.0000001200	-51163.296386	-1399.954851
0.0000001300	-51048.586499	-1399.124822
0.0000001400	-50931.196551	-1398.317486
0.0000001500	-50806.387180	-1397.542646
0.0000001600	-50667.010391	-1396.808730
0.0000001700	-50518.045884	-1396.122609
0.0000001800	-50361.128527	-1395.489427
0.0000001900	-50194.984835	-1394.912464
0.0000002000	-50026.005454	-1394.393016
0.0000002100	-49849.091389	-1393.930300
0.0000002200	-49660.959108	-1393.521395
0.0000002300	-49466.762106	-1393.161202
0.0000002400	-49262.602207	-1392.842447
0.0000002500	-49048.872756	-1392.555701
0.0000002600	-48828.271107	-1392.289446
0.0000002700	-48598.169948	-1392.030158
0.0000002800	-48361.849313	-1391.762429
0.0000002900	-48119.258202	-1391.469116
0.0000003000	-47867.786594	-1391.131513
0.0000003100	-47603.569150	-1390.729553
0.0000003200	-47327.960572	-1390.242026
0.0000003300	-47044.569441	-1389.646821
0.0000003400	-46751.901848	-1388.921182
0.0000003500	-46453.083072	-1388.041976
0.0000003600	-46148.011986	-1386.985968
0.0000003700	-45832.513743	-1385.730107
0.0000003800	-45508.115963	-1384.251799
0.0000003900	-45177.567876	-1382.529195
0.0000004000	-44839.203527	-1380.541453
0.0000004100	-44492.335607	-1378.268998
0.0000004200	-44137.290041	-1375.693767
0.0000004300	-43775.681784	-1372.799428
0.0000004400	-43407.356956	-1369.571577
0.0000004500	-43031.713835	-1365.997917
0.0000004600	-42648.665961	-1362.068394
0.0000004700	-42257.510484	-1357.775313
0.0000004800	-41857.439052	-1353.113408
0.0000004900	-41449.481315	-1348.079889
0.0000005000	-41036.077871	-1342.674442
0.0000005100	-40612.248143	-1336.899196
0.0000005200	-40179.243957	-1330.758649
0.0000005300	-39740.105881	-1324.259560
0.0000005400	-39293.959018	-1317.410801
0.0000005500	-38843.757481	-1310.223177
0.0000005600	-38389.312803	-1302.709211
0.0000005700	-37928.769695	-1294.882900
0.0000005800	-37461.733062	-1286.759439
0.0000005900	-36987.790520	-1278.354930
0.0000006000	-36506.049008	-1269.686058
0.0000006100	-36018.208190	-1260.769761
0.0000006200	-35525.832018	-1251.622887
0.0000006300	-35027.752507	-1242.261839
0.0000006400	-34523.677442	-1232.702217
0.0000006500	-34013.864453	-1222.958477
0.0000006600	-33498.125079	-1213.043574
0.0000006700	-32974.123347	-1202.968643
0.0000006800	-32442.595819	-1192.742677
0.0000006900	-31907.116493	-1182.372242
0.0000007000	-31368.338966	-1171.861211
0.0000007100	-30825.370176	-1161.210535
0.0000007200	-30275.787692	-1150.418040
0.0000007300	-29720.793209	-1139.478278
0.0000007400	-29161.572880	-1128.382403
0.0000007500	-28595.910902	-1117.118106
0.0000007600	-28023.668940	-1105.669584
0.0000007700	-27447.234842	-1094.017570
0.0000007800	-26866.660481	-1082.139398
0.0000007900	-26281.224842	-1070.009128
0.0000008000	-25692.318957	-1057.597714
0.0000008100	-25098.843134	-1044.873219
0.0000008200	-24501.845189	-1031.801080
0.0000008300	-23903.885015	-1018.344416
0.0000008400	-23300.549173	-1004.464369
0.0000008500	-22688.967392	-990.120491
0.0000008600	-22072.248536	-975.271164
0.0000008700	-21451.475004	-959.874041
0.0000008800	-20827.076472	-943.886521
0.0000008900	-20199.242278	-927.266234
0.0000009000	-19567.250531	-909.971543
0.0000009100	-18931.204981	-891.962059
0.0000009200	-18291.912233	-873.199144
0.0000009300	-17651.295872	-853.646422
0.0000009400	-17010.198833	-833.270276
0.0000009500	-16367.383963	-812.040322
0.0000009600	-15721.288184	-789.929871
0.0000009700	-15071.018433	-766.916356
0.0000009800	-14418.136915	-742.981725
0.0000009900	-13760.994966	-718.112800
0.0000010000	-13099.850217	-692.301590
0.0000010100	-12438.206624	-665.545557
0.0000010200	-11776.167938	-637.847832
0.0000010300	-11112.480589	-609.217373
0.0000010400	-10447.126411	-579.669076
0.0000010500	-9779.316092	-549.223815
0.0000010600	-9107.967234	-517.908436
0.0000010700	-8435.157301	-485.755678
0.0000010800	-7761.144799	-452.804047
0.0000010900	-7086.324821	-419.097621
0.0000011000	-6411.247211	-384.685806
0.0000011100	-5734.846863	-349.623032
0.0000011200	-5057.913961	-313.968402
0.0000011300	-4380.105288	-277.785289
0.0000011400	-3699.874185	-241.140888
0.0000011500	-3019.471036	-204.105736
0.0000011600	-2339.308227	-166.753190
0.0000011700	-1657.822679	-129.158882
0.0000011800	-975.598822	-91.400145
0.0000011900	-293.528844	-53.555427
0.0000012000	387.355856	-15.703696
0.0000012100	1067.844590	22.076168
0.0000012200	1748.694707	59.705964
0.0000012300	2428.634469	97.108770
0.0000012400	3108.402186	134.209513
0.0000012500	3787.328716	170.935525
0.0000012600	4464.605708	207.217074
0.0000012700	5141.641488	242.987856
0.0000012800	5818.351343	278.185457
0.0000012900	6494.975613	312.751767
0.0000013000	7170.895283	346.633353
0.0000013100	7845.114414	379.781778
0.0000013200	8518.233853	412.153872
0.0000013300	9190.202599	443.711946
0.0000013400	9860.058421	474.423945
0.0000013500	10528.522337	504.263558
0.0000013600	11194.512821	533.210249
0.0000013700	11857.342565	561.249254
0.0000013800	12519.038034	588.371501
0.0000013900	13180.423996	614.573491
0.0000014000	13840.848602	639.857117
0.0000014100	14498.009591	664.229442
0.0000014200	15150.910149	687.702420
0.0000014300	15799.773323	710.292588
0.0000014400	16443.826220	732.020712
0.0000014500	17084.803963	752.911400
0.0000014600	17724.956938	772.992693
0.0000014700	18363.529543	792.295629
0.0000014800	18998.769363	810.853792
0.0000014900	19631.380998	828.702849
0.0000015000	20261.724956	845.880079
0.0000015100	20886.417450	862.423911
0.0000015200	21506.522714	878.373453
0.0000015300	22123.810456	893.768047
0.0000015400	22735.687947	908.646827
0.0000015500	23340.899869	923.048309
0.0000015600	23941.043009	937.009996
0.0000015700	24538.539798	950.568019
0.0000015800	25134.336047	963.756810
0.0000015900	25726.542755	976.608809
0.0000016000	26313.801725	989.154208
0.0000016100	26896.164832	1001.420739
0.0000016200	27474.353093	1013.433502
0.0000016300	28050.084341	1025.214838
0.0000016400	28623.290280	1036.784240
0.0000016500	29190.433246	1048.158310
0.0000016600	29748.815010	1059.350762
0.0000016700	30300.805254	1070.372455
0.0000016800	30848.552359	1081.231474
0.0000016900	31391.214264	1091.933242
0.0000017000	31928.808261	1102.480671
0.0000017100	32462.519628	1112.874334
0.0000017200	32990.408360	1123.112673
0.0000017300	33509.381138	1133.192223
0.0000017400	34022.357487	1143.107859
0.0000017500	34530.060174	1152.853057
0.0000017600	35030.479151	1162.420162
0.0000017700	35526.121562	1171.800663
0.0000017800	36017.933218	1180.985475
0.0000017900	36503.526272	1189.965212
0.0000018000	36980.547463	1198.730453
0.0000018100	37451.246301	1207.272002
0.0000018200	37917.065694	1215.581128
0.0000018300	38375.757006	1223.649796
0.0000018400	38828.039505	1231.470863
0.0000018500	39276.422082	1239.038268
0.0000018600	39718.758103	1246.347179
0.0000018700	40152.865477	1253.394126
0.0000018800	40578.933541	1260.177102
0.0000018900	40998.232284	1266.695624
0.0000019000	41411.295133	1272.950783
0.0000019100	41817.056982	1278.945245
0.0000019200	42215.122738	1284.683236
0.0000019300	42605.577985	1290.170492
0.0000019400	42990.105973	1295.414185
0.0000019500	43366.371603	1300.422822
0.0000019600	43733.789572	1305.206120
0.0000019700	44096.448267	1309.774866
0.0000019800	44453.026696	1314.140753
0.0000019900	44800.122032	1318.316205
0.0000020000	45138.352416	1322.314190
0.0000020100	45469.539430	1326.148026
0.0000020200	45794.318506	1329.831178
0.0000020300	46111.848456	1333.377061
0.0000020400	46420.101943	1336.798840
0.0000020500	46720.795925	1340.109239
0.0000020600	47014.326367	1343.320354
0.0000020700	47298.632222	1346.443487
0.0000020800	47573.386690	1349.488986
0.0000020900	47837.833298	1352.466107
0.0000021000	48093.209198	1355.382895
0.0000021100	48340.046944	1358.246087
0.0000021200	48579.445354	1361.061036
0.0000021300	48812.934670	1363.831665
0.0000021400	49036.787013	1366.560436
0.0000021500	49252.530005	1369.248358
0.0000021600	49461.436257	1371.895005
0.0000021700	49660.739246	1374.498575
0.0000021800	49852.500022	1377.055956
0.0000021900	50034.882331	1379.562830
0.0000022000	50207.952719	1382.013788
0.0000022100	50373.412600	1384.402466
0.0000022200	50529.991109	1386.721703
0.0000022300	50680.195391	1388.963700
0.0000022400	50822.927500	1391.120209
0.0000022500	50956.383146	1393.182708
0.0000022600	51080.510453	1395.142604
0.0000022700	51194.484653	1396.991417
0.0000022800	51301.346315	1398.720976
0.0000022900	51400.426298	1400.323603
0.0000023000	51490.933543	1401.792296
0.0000023100	51572.714171	1403.120891
0.0000023200	51644.376275	1404.304218
0.0000023300	51705.576639	1405.338237
0.0000023400	51756.366264	1406.220156
0.0000023500	51798.651446	1406.948527
0.0000023600	51833.000195	1407.523317
0.0000023700	51859.085713	1407.945958
0.0000023800	51876.547491	1408.219368
0.0000023900	51884.801100	1408.347947
0.0000024000	51884.516555	1408.337550
0.0000024100	51875.608270	1408.195425
0.0000024200	51859.312525	1407.930132
0.0000024300	51836.265625	1407.551435
0.0000024400	51802.636815	1407.070173
0.0000024500	51761.053407	1406.498104
0.0000024600	51713.336983	1405.847733
0.0000024700	51656.223926	1405.132123
0.0000024800	51589.696945	1404.364694
0.0000024900	51513.635870	1403.559003
0.0000025000	51422.269068	1402.728524
0.0000025100	51317.879760	1401.886421
0.0000025200	51204.745669	1401.045318
0.0000025300	51085.081722	1400.217072
0.0000025400	50966.310837	1399.412556
0.0000025500	50836.909663	1398.641444
0.0000025600	50696.425113	1397.912017
