Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-10554.776904	-435.686527
0.0000000100	-10554.886838	-435.934338
0.0000000200	-10554.607526	-436.130110
0.0000000300	-10553.102107	-436.273635
0.0000000400	-10550.373689	-436.364681
0.0000000500	-10543.245791	-436.402988
0.0000000600	-10532.098335	-436.388274
0.0000000700	-10521.144983	-436.320228
0.0000000800	-10507.598502	-436.198520
0.0000000900	-10494.980754	-436.022795
0.0000001000	-10481.047098	-435.792673
0.0000001100	-10460.355693	-435.507755
0.0000001200	-10438.389137	-435.167620
0.0000001300	-10415.103566	-434.771825
0.0000001400	-10388.685378	-434.319910
0.0000001500	-10360.793789	-433.811393
0.0000001600	-10335.155129	-433.245778
0.0000001700	-10308.980090	-432.622550
0.0000001800	-10279.526337	-431.941177
0.0000001900	-10248.653408	-431.201115
0.0000002000	-10215.966877	-430.401805
0.0000002100	-10179.564378	-429.542676
0.0000002200	-10140.712773	-428.623146
0.0000002300	-10100.485856	-427.642622
0.0000002400	-10061.336877	-426.600503
0.0000002500	-10022.240051	-425.496180
0.0000002600	-9979.472157	-424.329040
0.0000002700	-9935.184926	-423.098461
0.0000002800	-9889.333458	-421.803822
0.0000002900	-9839.615782	-420.444497
0.0000003000	-9784.902841	-419.019862
0.0000003100	-9729.748502	-417.529290
0.0000003200	-9676.944144	-415.972160
0.0000003300	-9621.106294	-414.347853
0.0000003400	-9560.618562	-412.655755
0.0000003500	-9498.659501	-410.895259
0.0000003600	-9436.213106	-409.065767
0.0000003700	-9371.173581	-407.166689
0.0000003800	-9302.215694	-405.197448
0.0000003900	-9234.480806	-403.157478
0.0000004000	-9166.795998	-401.046228
0.0000004100	-9095.196972	-398.863163
0.0000004200	-9021.343982	-396.607764
0.0000004300	-8945.631454	-394.279530
0.0000004400	-8868.743936	-391.877983
0.0000004500	-8792.147574	-389.402663
0.0000004600	-8716.483054	-386.853134
0.0000004700	-8639.596572	-384.228987
0.0000004800	-8558.111324	-381.529833
0.0000004900	-8471.828026	-378.755316
0.0000005000	-8383.632001	-375.905104
0.0000005100	-8293.529465	-372.978897
0.0000005200	-8201.564283	-369.976424
0.0000005300	-8110.479826	-366.897449
0.0000005400	-8018.271495	-363.741765
0.0000005500	-7923.663103	-360.509204
0.0000005600	-7828.469287	-357.199630
0.0000005700	-7731.707091	-353.812947
0.0000005800	-7634.603657	-350.349093
0.0000005900	-7535.297375	-346.808049
0.0000006000	-7433.201785	-343.189832
0.0000006100	-7329.833117	-339.494501
0.0000006200	-7224.356580	-335.722158
0.0000006300	-7118.734983	-331.872943
0.0000006400	-7012.477882	-327.947045
0.0000006500	-6904.458296	-323.944690
0.0000006600	-6795.801134	-319.866155
0.0000006700	-6686.605521	-315.711756
0.0000006800	-6577.409909	-311.481859
0.0000006900	-6468.410473	-307.176874
0.0000007000	-6358.530312	-302.797256
0.0000007100	-6247.671338	-298.343510
0.0000007200	-6135.343108	-293.816185
0.0000007300	-6021.841960	-289.215878
0.0000007400	-5906.480237	-284.543236
0.0000007500	-5789.844399	-279.798949
0.0000007600	-5673.747012	-274.983758
0.0000007700	-5556.817945	-270.098450
0.0000007800	-5438.372649	-265.143860
0.0000007900	-5318.946468	-260.120871
0.0000008000	-5198.737650	-255.030412
0.0000008100	-5078.332656	-249.873459
0.0000008200	-4957.045900	-244.651035
0.0000008300	-4835.906277	-239.364210
0.0000008400	-4715.844593	-234.014097
0.0000008500	-4594.560945	-228.601856
0.0000008600	-4471.755889	-223.128693
0.0000008700	-4348.071145	-217.595855
0.0000008800	-4222.040563	-212.004634
0.0000008900	-4093.168522	-206.356366
0.0000009000	-3964.783815	-200.652424
0.0000009100	-3836.742419	-194.894228
0.0000009200	-3707.330890	-189.083232
0.0000009300	-3577.674141	-183.220934
0.0000009400	-3447.773206	-177.308867
0.0000009500	-3317.578005	-171.348601
0.0000009600	-3186.502080	-165.341743
0.0000009700	-3055.229977	-159.289933
0.0000009800	-2924.838599	-153.194847
0.0000009900	-2794.497302	-147.058189
0.0000010000	-2663.568509	-140.881698
0.0000010100	-2531.219505	-134.667139
0.0000010200	-2398.234997	-128.416308
0.0000010300	-2264.662994	-122.131024
0.0000010400	-2130.893777	-115.813134
0.0000010500	-1997.565959	-109.464508
0.0000010600	-1863.699691	-103.087038
0.0000010700	-1729.244890	-96.682635
0.0000010800	-1594.448852	-90.253231
0.0000010900	-1459.409665	-83.800774
0.0000011000	-1323.439673	-77.327228
0.0000011100	-1186.731944	-70.834572
0.0000011200	-1051.298331	-64.324796
0.0000011300	-916.307152	-57.799900
0.0000011400	-780.825530	-51.261895
0.0000011500	-644.951554	-44.712798
0.0000011600	-508.050756	-38.154631
0.0000011700	-371.346136	-31.589421
0.0000011800	-234.591435	-25.019196
0.0000011900	-97.788726	-18.445984
0.0000012000	39.357293	-11.871812
0.0000012100	176.942638	-5.298705
0.0000012200	315.311656	1.271320
0.0000012300	454.171116	7.836249
0.0000012400	592.884480	14.394079
0.0000012500	730.669110	20.942817
0.0000012600	866.152804	27.480480
0.0000012700	1000.069154	34.005100
0.0000012800	1134.276660	40.514724
0.0000012900	1269.660193	47.007416
0.0000013000	1405.191896	53.481255
0.0000013100	1539.059200	59.934345
0.0000013200	1673.217663	66.364809
0.0000013300	1808.306930	72.770791
0.0000013400	1942.810775	79.150463
0.0000013500	2077.461752	85.502020
0.0000013600	2210.448332	91.823686
0.0000013700	2342.013664	98.113713
0.0000013800	2473.383855	104.370383
0.0000013900	2604.460817	110.592008
0.0000014000	2735.585787	116.776936
0.0000014100	2867.395304	122.923545
0.0000014200	2999.352991	129.030249
0.0000014300	3130.626129	135.095498
0.0000014400	3261.213684	141.117779
0.0000014500	3390.920514	147.095617
0.0000014600	3519.598450	153.027576
0.0000014700	3647.199485	158.912259
0.0000014800	3774.018919	164.748310
0.0000014900	3899.710335	170.534415
0.0000015000	4025.939165	176.269301
0.0000015100	4153.784385	181.951738
0.0000015200	4280.947129	187.580539
0.0000015300	4405.075344	193.154562
0.0000015400	4528.074505	198.672708
0.0000015500	4651.515065	204.133923
0.0000015600	4773.291227	209.537199
0.0000015700	4895.065317	214.881572
0.0000015800	5017.772284	220.166125
0.0000015900	5138.815891	225.389985
0.0000016000	5258.145020	230.552326
0.0000016100	5376.250114	235.652367
0.0000016200	5493.815721	240.689374
0.0000016300	5611.480452	245.662657
0.0000016400	5728.019238	250.571575
0.0000016500	5844.361846	255.415527
0.0000016600	5958.894996	260.193963
0.0000016700	6071.372431	264.906373
0.0000016800	6182.870017	269.552294
0.0000016900	6292.310851	274.131307
0.0000017000	6401.212198	278.643033
0.0000017100	6510.407811	283.087142
0.0000017200	6619.262186	287.463340
0.0000017300	6727.038623	291.771378
0.0000017400	6834.031388	296.011048
0.0000017500	6941.415471	300.182180
0.0000017600	7049.240952	304.284645
0.0000017700	7155.110879	308.318351
0.0000017800	7256.917383	312.283245
0.0000017900	7356.421915	316.179310
0.0000018000	7455.974455	320.006562
0.0000018100	7554.988543	323.765055
0.0000018200	7651.214361	327.454874
0.0000018300	7745.922914	331.076136
0.0000018400	7839.454404	334.628991
0.0000018500	7931.567755	338.113617
0.0000018600	8024.218521	341.530220
0.0000018700	8117.552798	344.879035
0.0000018800	8209.716229	348.160322
0.0000018900	8297.279859	351.374364
0.0000019000	8382.734585	354.521471
0.0000019100	8467.699905	357.601971
0.0000019200	8550.806722	360.616215
0.0000019300	8632.103045	363.564572
0.0000019400	8711.245564	366.447428
0.0000019500	8789.063888	369.265187
0.0000019600	8866.295753	372.018265
0.0000019700	8942.892114	374.707094
0.0000019800	9018.165316	377.332117
0.0000019900	9091.581052	379.893786
0.0000020000	9162.792903	382.392563
0.0000020100	9231.752862	384.828918
0.0000020200	9298.217780	387.203325
0.0000020300	9363.407546	389.516264
0.0000020400	9428.156950	391.768217
0.0000020500	9491.733436	393.959670
0.0000020600	9552.079215	396.091105
0.0000020700	9610.317127	398.163007
0.0000020800	9666.990803	400.175855
0.0000020900	9721.657807	402.130126
0.0000021000	9773.732717	404.026291
0.0000021100	9820.765392	405.864814
0.0000021200	9865.395933	407.646152
0.0000021300	9909.733244	409.370751
0.0000021400	9953.581148	411.039049
0.0000021500	9997.085743	412.651469
0.0000021600	10040.003879	414.208425
0.0000021700	10080.866299	415.710313
0.0000021800	10120.065358	417.157518
0.0000021900	10158.137435	418.550405
0.0000022000	10194.006664	419.889325
0.0000022100	10227.380851	421.174609
0.0000022200	10259.872241	422.406569
0.0000022300	10290.700270	423.585498
0.0000022400	10319.326486	424.711668
0.0000022500	10346.434403	425.785329
0.0000022600	10371.436524	426.806709
0.0000022700	10396.340556	427.776013
0.0000022800	10420.608048	428.693424
0.0000022900	10443.407321	429.559097
0.0000023000	10465.571090	430.373166
0.0000023100	10485.238782	431.135740
0.0000023200	10503.339128	431.846899
0.0000023300	10520.170540	432.506702
0.0000023400	10530.148187	433.115177
0.0000023500	10536.548709	433.672329
0.0000023600	10542.362772	434.178136
0.0000023700	10545.975023	434.632548
0.0000023800	10548.167062	435.035490
0.0000023900	10549.672481	435.386859
0.0000024000	10551.177900	435.686527
0.0000024100	10551.069002	435.934338
0.0000024200	10549.003514	436.130110
0.0000024300	10544.831194	436.273635
0.0000024400	10539.583008	436.364681
0.0000024500	10532.769549	436.402988
0.0000024600	10524.191533	436.388274
0.0000024700	10513.558837	436.320228
0.0000024800	10498.767739	436.198520
0.0000024900	10481.232233	436.022795
0.0000025000	10463.646647	435.792673
0.0000025100	10445.426594	435.507755
0.0000025200	10427.742919	435.167620
0.0000025300	10409.180592	434.771825
0.0000025400	10387.778877	434.319910
0.0000025500	10365.592453	433.811393
0.0000025600	10341.746813	433.245778
0.0000025700	10312.025184	432.622550
0.0000025800	10277.309328	431.941177
0.0000025900	10243.863442	431.201115
0.0000026000	10211.691672	430.401805
0.0000026100	10175.021297	429.542676
0.0000026200	10133.646816	428.623146
0.0000026300	10091.538742	427.642622
0.0000026400	10048.745085	426.600503
0.0000026500	10004.531217	425.496180
0.0000026600	9959.291562	424.329040
0.0000026700	9914.440118	423.098461
0.0000026800	9868.367747	421.803822
0.0000026900	9819.604157	420.444497
0.0000027000	9768.537558	419.019862
0.0000027100	9715.905687	417.529290
0.0000027200	9662.049781	415.972160
0.0000027300	9607.263070	414.347853
0.0000027400	9551.742767	412.655755
0.0000027500	9493.581325	410.895259
0.0000027600	9432.432327	409.065767
0.0000027700	9369.568852	407.166689
0.0000027800	9306.705376	405.197448
0.0000027900	9242.766034	403.157478
0.0000028000	9175.401882	401.046228
0.0000028100	9105.733685	398.863163
0.0000028200	9035.184763	396.607764
0.0000028300	8962.731403	394.279530
0.0000028400	8886.601794	391.877983
0.0000028500	8808.809860	389.402663
0.0000028600	8728.817150	386.853134
0.0000028700	8645.541582	384.228987
0.0000028800	8560.944927	381.529833
0.0000028900	8475.466510	378.755316
0.0000029000	8389.400599	375.905104
0.0000029100	8302.942333	372.978897
0.0000029200	8216.339006	369.976424
0.0000029300	8128.121363	366.897449
0.0000029400	8037.259473	363.741765
0.0000029500	7944.341868	360.509204
0.0000029600	7850.052059	357.199630
0.0000029700	7755.174755	353.812947
0.0000029800	7659.661947	350.349093
0.0000029900	7563.170326	346.808049
0.0000030000	7465.356582	343.189832
0.0000030100	7366.172706	339.494501
0.0000030200	7265.912964	335.722158
0.0000030300	7163.987789	331.872943
0.0000030400	7059.713669	327.947045
0.0000030500	6953.628019	323.944690
0.0000030600	6847.001846	319.866155
0.0000030700	6740.817072	315.711756
0.0000030800	6634.389148	311.481859
0.0000030900	6526.736154	307.176874
0.0000031000	6419.082123	302.797256
0.0000031100	6312.211765	298.343510
0.0000031200	6204.314585	293.816185
0.0000031300	6094.217665	289.215878
0.0000031400	5981.279285	284.543236
0.0000031500	5867.066790	279.798949
0.0000031600	5750.947785	274.983758
0.0000031700	5633.893831	270.098450
0.0000031800	5517.185258	265.143860
0.0000031900	5396.564540	260.120871
0.0000032000	5274.177192	255.030412
0.0000032100	5151.644784	249.873459
0.0000032200	5026.616298	244.651035
0.0000032300	4900.019431	239.364210
0.0000032400	4773.374555	234.014097
0.0000032500	4647.804510	228.601856
0.0000032600	4522.235501	223.128693
0.0000032700	4394.857033	217.595855
0.0000032800	4266.595769	212.004634
0.0000032900	4138.334505	206.356366
0.0000033000	4009.878100	200.652424
0.0000033100	3880.687066	194.894228
0.0000033200	3751.054634	189.083232
0.0000033300	3621.618380	183.220934
0.0000033400	3492.476391	177.308867
0.0000033500	3363.187269	171.348601
0.0000033600	3232.577060	165.341743
0.0000033700	3100.694808	159.289933
0.0000033800	2968.811519	153.194847
0.0000033900	2836.097587	147.058189
0.0000034000	2701.375947	140.881698
0.0000034100	2566.848412	134.667139
0.0000034200	2433.152558	128.416308
0.0000034300	2299.948182	122.131024
0.0000034400	2165.423756	115.813134
0.0000034500	2028.254046	109.464508
0.0000034600	1892.012034	103.087038
0.0000034700	1757.289358	96.682635
0.0000034800	1620.610092	90.253231
0.0000034900	1483.195161	83.800774
0.0000035000	1346.808088	77.327228
0.0000035100	1209.540290	70.834572
0.0000035200	1071.146546	64.324796
0.0000035300	933.681535	57.799900
0.0000035400	797.049241	51.261895
0.0000035500	660.026664	44.712798
0.0000035600	522.270496	38.154631
0.0000035700	383.436389	31.589421
0.0000035800	245.334839	25.019196
0.0000035900	107.527554	18.445984
0.0000036000	-30.082518	11.871812
0.0000036100	-167.643546	5.298705
0.0000036200	-305.743024	-1.271320
0.0000036300	-444.088760	-7.836249
0.0000036400	-582.629637	-14.394079
0.0000036500	-720.827204	-20.942817
0.0000036600	-859.026843	-27.480480
0.0000036700	-997.175366	-34.005100
0.0000036800	-1134.737429	-40.514724
0.0000036900	-1271.320679	-47.007416
0.0000037000	-1408.880671	-53.481255
0.0000037100	-1547.471628	-59.934345
0.0000037200	-1685.425010	-66.364809
0.0000037300	-1822.644799	-72.770791
0.0000037400	-1958.738643	-79.150463
0.0000037500	-2094.928502	-85.502020
0.0000037600	-2231.512789	-91.823686
0.0000037700	-2366.874076	-98.113713
0.0000037800	-2500.030443	-104.370383
0.0000037900	-2632.305050	-110.592008
0.0000038000	-2765.265240	-116.776936
0.0000038100	-2897.884192	-122.923545
0.0000038200	-3028.936836	-129.030249
0.0000038300	-3159.351904	-135.095498
0.0000038400	-3290.501600	-141.117779
0.0000038500	-3422.139667	-147.095617
0.0000038600	-3553.191275	-153.027576
0.0000038700	-3683.117972	-158.912259
0.0000038800	-3812.407094	-164.748310
0.0000038900	-3941.745260	-170.534415
0.0000039000	-4071.181515	-176.269301
0.0000039100	-4200.226452	-181.951738
0.0000039200	-4329.271388	-187.580539
0.0000039300	-4457.728829	-193.154562
0.0000039400	-4585.354590	-198.672708
0.0000039500	-4712.686085	-204.133923
0.0000039600	-4839.430085	-209.537199
0.0000039700	-4964.120442	-214.881572
0.0000039800	-5086.509862	-220.166125
0.0000039900	-5207.476998	-225.389985
0.0000040000	-5327.613490	-230.552326
0.0000040100	-5446.282797	-235.652367
0.0000040200	-5564.068271	-240.689374
0.0000040300	-5682.149048	-245.662657
0.0000040400	-5797.783826	-250.571575
0.0000040500	-5910.480093	-255.415527
0.0000040600	-6021.414910	-260.193963
0.0000040700	-6130.586205	-264.906373
0.0000040800	-6239.561323	-269.552294
0.0000040900	-6347.802849	-274.131307
0.0000041000	-6454.085712	-278.643033
0.0000041100	-6560.270486	-283.087142
0.0000041200	-6666.798571	-287.463340
0.0000041300	-6772.983345	-291.771378
0.0000041400	-6878.873854	-296.011048
0.0000041500	-6984.424161	-300.182180
0.0000041600	-7088.262063	-304.284645
0.0000041700	-7190.139230	-308.318351
0.0000041800	-7290.499132	-312.283245
0.0000041900	-7388.314949	-316.179310
0.0000042000	-7485.396137	-320.006562
0.0000042100	-7582.526370	-323.765055
0.0000042200	-7678.383524	-327.454874
0.0000042300	-7772.772457	-331.076136
0.0000042400	-7866.376682	-334.628991
0.0000042500	-7959.638634	-338.113617
0.0000042600	-8050.995111	-341.530220
0.0000042700	-8139.755349	-344.879035
0.0000042800	-8226.555889	-348.160322
0.0000042900	-8313.112243	-351.374364
0.0000043000	-8399.961827	-354.521471
0.0000043100	-8485.686501	-357.601971
0.0000043200	-8569.895983	-360.616215
0.0000043300	-8652.633100	-363.564572
0.0000043400	-8734.586545	-366.447428
0.0000043500	-8814.684596	-369.265187
0.0000043600	-8890.472967	-372.018265
0.0000043700	-8964.596941	-374.707094
0.0000043800	-9036.471094	-377.332117
0.0000043900	-9104.526011	-379.893786
0.0000044000	-9171.550997	-382.392563
0.0000044100	-9237.597171	-384.828918
0.0000044200	-9302.322257	-387.203325
0.0000044300	-9366.068529	-389.516264
0.0000044400	-9428.492679	-391.768217
0.0000044500	-9489.888970	-393.959670
0.0000044600	-9549.474768	-396.091105
0.0000044700	-9606.809710	-398.163007
0.0000044800	-9661.794670	-400.175855
