Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-10551.516013	-394.068946
0.0000000100	-10552.649797	-394.341659
0.0000000200	-10551.857632	-394.562181
0.0000000300	-10549.707604	-394.730355
0.0000000400	-10546.234074	-394.845968
0.0000000500	-10537.678810	-394.908754
0.0000000600	-10524.903268	-394.918396
0.0000000700	-10511.494057	-394.874524
0.0000000800	-10493.755386	-394.776719
0.0000000900	-10473.747328	-394.624510
0.0000001000	-10454.129449	-394.417379
0.0000001100	-10433.100684	-394.154758
0.0000001200	-10409.546662	-393.836035
0.0000001300	-10382.018996	-393.460551
0.0000001400	-10349.999481	-393.027605
0.0000001500	-10315.688779	-392.536454
0.0000001600	-10282.520530	-391.986314
0.0000001700	-10247.551218	-391.376365
0.0000001800	-10210.231416	-390.705750
0.0000001900	-10171.135493	-389.973576
0.0000002000	-10129.361344	-389.178923
0.0000002100	-10085.355312	-388.320837
0.0000002200	-10038.674197	-387.398339
0.0000002300	-9988.590663	-386.410426
0.0000002400	-9936.334548	-385.356073
0.0000002500	-9882.932839	-384.234234
0.0000002600	-9825.348357	-383.043849
0.0000002700	-9764.483202	-381.783842
0.0000002800	-9701.720179	-380.453126
0.0000002900	-9636.394397	-379.050609
0.0000003000	-9568.418471	-377.575189
0.0000003100	-9499.840098	-376.025767
0.0000003200	-9430.599974	-374.401240
0.0000003300	-9358.744069	-372.700511
0.0000003400	-9281.709623	-370.922492
0.0000003500	-9202.920856	-369.066102
0.0000003600	-9124.796979	-367.130273
0.0000003700	-9041.441540	-365.113956
0.0000003800	-8954.103035	-363.016118
0.0000003900	-8866.218245	-360.835751
0.0000004000	-8778.096244	-358.571871
0.0000004100	-8688.382309	-356.223522
0.0000004200	-8596.136837	-353.789781
0.0000004300	-8502.442977	-351.269759
0.0000004400	-8407.307010	-348.662604
0.0000004500	-8309.758111	-345.967505
0.0000004600	-8211.188505	-343.183693
0.0000004700	-8111.086268	-340.310447
0.0000004800	-8008.627261	-337.347092
0.0000004900	-7905.478422	-334.293008
0.0000005000	-7801.848880	-331.147626
0.0000005100	-7695.931293	-327.910434
0.0000005200	-7588.568458	-324.580981
0.0000005300	-7480.812305	-321.158875
0.0000005400	-7370.649501	-317.643789
0.0000005500	-7258.348477	-314.035462
0.0000005600	-7144.177666	-310.333699
0.0000005700	-7029.254580	-306.538376
0.0000005800	-6912.798863	-302.649440
0.0000005900	-6794.142484	-298.666913
0.0000006000	-6675.183310	-294.590889
0.0000006100	-6555.593608	-290.421542
0.0000006200	-6433.868827	-286.159119
0.0000006300	-6309.703032	-281.803951
0.0000006400	-6185.140778	-277.356445
0.0000006500	-6060.581664	-272.817091
0.0000006600	-5934.124683	-268.186460
0.0000006700	-5807.155777	-263.465206
0.0000006800	-5679.197386	-258.654066
0.0000006900	-5548.557631	-253.753861
0.0000007000	-5417.252984	-248.765493
0.0000007100	-5285.011873	-243.689951
0.0000007200	-5150.067598	-238.528305
0.0000007300	-5012.142304	-233.281712
0.0000007400	-4873.068276	-227.951408
0.0000007500	-4732.583364	-222.538715
0.0000007600	-4590.106918	-217.045036
0.0000007700	-4447.568029	-211.471856
0.0000007800	-4304.670184	-205.820739
0.0000007900	-4160.476919	-200.093329
0.0000008000	-4016.252432	-194.291350
0.0000008100	-3871.909340	-188.416602
0.0000008200	-3726.661005	-182.470959
0.0000008300	-3581.050574	-176.456371
0.0000008400	-3435.140489	-170.374860
0.0000008500	-3288.627955	-164.228516
0.0000008600	-3141.032272	-158.019501
0.0000008700	-2992.834141	-151.750042
0.0000008800	-2844.695312	-145.422428
0.0000008900	-2695.626300	-139.039014
0.0000009000	-2544.269243	-132.602210
0.0000009100	-2392.153629	-126.114486
0.0000009200	-2239.950632	-119.578366
0.0000009300	-2086.664484	-112.996424
0.0000009400	-1933.646769	-106.371283
0.0000009500	-1780.538529	-99.705613
0.0000009600	-1627.158717	-93.002126
0.0000009700	-1473.869429	-86.263574
0.0000009800	-1320.761189	-79.492745
0.0000009900	-1167.652950	-72.692463
0.0000010000	-1013.973483	-65.865578
0.0000010100	-859.844537	-59.014970
0.0000010200	-705.322272	-52.143541
0.0000010300	-550.528434	-45.254216
0.0000010400	-396.365125	-38.349932
0.0000010500	-241.811638	-31.433642
0.0000010600	-86.627623	-24.508310
0.0000010700	68.556393	-17.576904
0.0000010800	224.133727	-10.642395
0.0000010900	379.320884	-3.707755
0.0000011000	534.717169	3.224050
0.0000011100	689.573450	10.150061
0.0000011200	842.475701	17.067331
0.0000011300	994.497650	23.972926
0.0000011400	1147.059604	30.863932
0.0000011500	1299.930633	37.737456
0.0000011600	1452.617473	44.590628
0.0000011700	1605.903620	51.420609
0.0000011800	1758.893255	58.224590
0.0000011900	1911.068171	64.999797
0.0000012000	2062.609417	71.743493
0.0000012100	2213.220481	78.452982
0.0000012200	2364.340328	85.125614
0.0000012300	2516.212451	91.758782
0.0000012400	2666.973341	98.349932
0.0000012500	2816.229682	104.896560
0.0000012600	2964.100079	111.396218
0.0000012700	3111.124536	117.846515
0.0000012800	3259.740926	124.245121
0.0000012900	3408.123246	130.589767
0.0000013000	3554.039613	136.878249
0.0000013100	3699.287947	143.108429
0.0000013200	3844.898378	149.278238
0.0000013300	3990.146713	155.385677
0.0000013400	4134.883124	161.428820
0.0000013500	4279.079530	167.405814
0.0000013600	4422.161564	173.314881
0.0000013700	4565.181155	179.154319
0.0000013800	4707.538995	184.922505
0.0000013900	4849.956138	190.617895
0.0000014000	4991.989384	196.239022
0.0000014100	5129.986542	201.784502
0.0000014200	5264.877796	207.253031
0.0000014300	5399.918876	212.643386
0.0000014400	5533.452267	217.954427
0.0000014500	5664.160746	223.185095
0.0000014600	5792.852753	228.334414
0.0000014700	5919.765496	233.401490
0.0000014800	6045.320376	238.385509
0.0000014900	6169.430008	243.285741
0.0000015000	6293.118242	248.101534
0.0000015100	6416.594205	252.832319
0.0000015200	6539.289812	257.477605
0.0000015300	6659.341557	262.036979
0.0000015400	6776.134430	266.510106
0.0000015500	6893.105211	270.896728
0.0000015600	7010.200879	275.196659
0.0000015700	7125.217629	279.409791
0.0000015800	7238.367733	283.536084
0.0000015900	7349.682412	287.575569
0.0000016000	7460.091849	291.528346
0.0000016100	7568.756384	295.394582
0.0000016200	7674.290075	299.174507
0.0000016300	7778.163108	302.868413
0.0000016400	7881.886314	306.476654
0.0000016500	7985.097596	309.999640
0.0000016600	8087.225728	313.437836
0.0000016700	8188.664028	316.791762
0.0000016800	8288.441671	320.061985
0.0000016900	8386.202840	323.249123
0.0000017000	8481.860152	326.353837
0.0000017100	8573.965219	329.376829
0.0000017200	8663.326478	332.318842
0.0000017300	8752.534769	335.180655
0.0000017400	8840.903403	337.963081
0.0000017500	8928.001556	340.666961
0.0000017600	9012.727420	343.293167
0.0000017700	9093.810515	345.842592
0.0000017800	9172.752250	348.316153
0.0000017900	9249.499604	350.714784
0.0000018000	9324.555078	353.039434
0.0000018100	9397.896874	355.291065
0.0000018200	9468.950623	357.470648
0.0000018300	9537.775628	359.579159
0.0000018400	9603.138913	361.617580
0.0000018500	9665.998741	363.586888
0.0000018600	9728.346645	365.488063
0.0000018700	9789.461572	367.322074
0.0000018800	9849.942830	369.089884
0.0000018900	9907.867609	370.792443
0.0000019000	9961.821885	372.430687
0.0000019100	10011.559024	374.005536
0.0000019200	10056.835536	375.517888
0.0000019300	10099.911385	376.968619
0.0000019400	10142.294262	378.358581
0.0000019500	10184.255739	379.688598
0.0000019600	10224.141441	380.959463
0.0000019700	10262.038749	382.171939
0.0000019800	10298.131855	383.326752
0.0000019900	10331.003590	384.424594
0.0000020000	10361.343788	385.466117
0.0000020100	10390.085772	386.451933
0.0000020200	10416.870585	387.382612
0.0000020300	10441.551540	388.258681
0.0000020400	10464.362708	389.080622
0.0000020500	10485.697408	389.848867
0.0000020600	10505.437033	390.563805
0.0000020700	10522.108257	391.225772
0.0000020800	10534.265831	391.835056
0.0000020900	10542.384177	392.391893
0.0000021000	10547.549585	392.896466
0.0000021100	10550.186597	393.348909
0.0000021200	10551.013124	393.749301
0.0000021300	10551.177900	394.097666
0.0000021400	10550.980579	394.393977
0.0000021500	10549.428536	394.638152
0.0000021600	10546.312640	394.830057
0.0000021700	10541.810800	394.969503
0.0000021800	10534.811783	395.056248
0.0000021900	10523.629993	395.089998
0.0000022000	10510.094573	395.070408
0.0000022100	10494.180583	394.997079
0.0000022200	10473.000669	394.869564
0.0000022300	10450.878009	394.687366
0.0000022400	10431.043396	394.449940
0.0000022500	10410.884189	394.156692
0.0000022600	10387.834487	393.806986
0.0000022700	10359.971482	393.400138
0.0000022800	10327.978725	392.935425
0.0000022900	10293.395128	392.412081
0.0000023000	10255.743128	391.829301
0.0000023100	10214.323474	391.186244
0.0000023200	10171.695782	390.482035
0.0000023300	10130.482116	389.715765
0.0000023400	10087.742100	388.886494
0.0000023500	10040.753727	387.993255
0.0000023600	9991.080849	387.035056
0.0000023700	9940.746219	386.010880
0.0000023800	9888.004939	384.919691
0.0000023900	9831.199489	383.760435
0.0000024000	9773.635484	382.532042
0.0000024100	9715.050772	381.233432
0.0000024200	9653.819057	379.863512
0.0000024300	9589.543881	378.421185
0.0000024400	9523.249090	376.905351
0.0000024500	9453.349033	375.314908
0.0000024600	9376.584838	373.648757
0.0000024700	9297.157937	371.905804
0.0000024800	9218.964013	370.084964
0.0000024900	9140.292528	368.185165
0.0000025000	9058.674386	366.205348
0.0000025100	8975.907511	364.144471
0.0000025200	8893.259241	362.001517
0.0000025300	8808.297984	359.775488
0.0000025400	8719.871866	357.465417
0.0000025500	8629.666484	355.070366
0.0000025600	8538.921099	352.589430
0.0000025700	8447.089422	350.021738
0.0000025800	8352.673186	347.366463
0.0000025900	8256.446465	344.622815
0.0000026000	8158.712054	341.790051
0.0000026100	8058.633435	338.867476
0.0000026200	7957.646433	335.854445
0.0000026300	7856.209951	332.750364
0.0000026400	7753.627875	329.554697
0.0000026500	7649.241595	326.266965
0.0000026600	7541.069001	322.886748
0.0000026700	7430.505274	319.413691
0.0000026800	7319.429624	315.847501
0.0000026900	7204.689404	312.187954
0.0000027000	7086.268912	308.434895
0.0000027100	6966.584222	304.588238
0.0000027200	6846.056733	300.647970
0.0000027300	6724.864353	296.614154
0.0000027400	6602.919698	292.486927
0.0000027500	6480.494340	288.266504
0.0000027600	6357.313568	283.953176
0.0000027700	6232.899818	279.547317
0.0000027800	6108.454846	275.049380
0.0000027900	5982.898644	270.459899
0.0000028000	5854.845265	265.779490
0.0000028100	5725.792980	261.008854
0.0000028200	5595.538939	256.148772
0.0000028300	5462.996852	251.200111
0.0000028400	5329.277950	246.163820
0.0000028500	5194.987821	241.040934
0.0000028600	5058.740522	235.832570
0.0000028700	4921.737807	230.539928
0.0000028800	4784.466660	225.164293
0.0000028900	4645.029213	219.707030
0.0000029000	4503.993551	214.169587
0.0000029100	4362.773700	208.553494
0.0000029200	4221.856644	202.860358
0.0000029300	4080.490107	197.091868
0.0000029400	3938.399376	191.249790
0.0000029500	3795.525148	185.335963
0.0000029600	3652.110916	179.352306
0.0000029700	3507.672836	173.300806
0.0000029800	3362.782136	167.183525
0.0000029900	3218.128645	161.002591
0.0000030000	3073.687425	154.760203
0.0000030100	2928.650038	148.458622
0.0000030200	2782.223565	142.100174
0.0000030300	2634.710803	135.687244
0.0000030400	2486.027506	129.222277
0.0000030500	2335.839659	122.707770
0.0000030600	2183.060972	116.146277
0.0000030700	2029.077389	109.540398
0.0000030800	1874.516298	102.892784
0.0000030900	1720.080094	96.206127
0.0000031000	1565.946684	89.483163
0.0000031100	1412.858922	82.726662
0.0000031200	1258.575685	75.939434
0.0000031300	1100.949333	69.124316
0.0000031400	943.678797	62.284177
0.0000031500	786.832801	55.421908
0.0000031600	629.833837	48.540424
0.0000031700	473.708894	41.642657
0.0000031800	317.855524	34.731555
0.0000031900	161.821105	27.810076
0.0000032000	5.427730	20.881187
0.0000032100	-151.898968	13.947857
0.0000032200	-308.688802	7.013060
0.0000032300	-464.092692	0.079763
