Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-41408.068839	-1026.205718
0.0000000100	-41407.020246	-1025.913565
0.0000000200	-41405.971654	-1025.585064
0.0000000300	-41404.867413	-1025.220588
0.0000000400	-41401.282863	-1024.820569
0.0000000500	-41397.670488	-1024.385489
0.0000000600	-41391.480420	-1023.915882
0.0000000700	-41380.246261	-1023.412336
0.0000000800	-41366.517881	-1022.875483
0.0000000900	-41351.507611	-1022.306006
0.0000001000	-41333.961382	-1021.704631
0.0000001100	-41315.175000	-1021.072127
0.0000001200	-41298.855014	-1020.409306
0.0000001300	-41280.040807	-1019.717015
0.0000001400	-41258.704555	-1018.996140
0.0000001500	-41237.312654	-1018.247598
0.0000001600	-41212.116817	-1017.472336
0.0000001700	-41184.426759	-1016.671331
0.0000001800	-41155.468722	-1015.845582
0.0000001900	-41124.002553	-1014.996111
0.0000002000	-41095.058429	-1014.123956
0.0000002100	-41064.832413	-1013.230173
0.0000002200	-41033.282770	-1012.315827
0.0000002300	-40997.998752	-1011.381994
0.0000002400	-40961.516317	-1010.429752
0.0000002500	-40928.698695	-1009.460184
0.0000002600	-40890.823070	-1008.474368
0.0000002700	-40850.467138	-1007.473378
0.0000002800	-40810.097292	-1006.458281
0.0000002900	-40768.403820	-1005.430129
0.0000003000	-40720.440014	-1004.389962
0.0000003100	-40672.545770	-1003.338798
0.0000003200	-40629.570407	-1002.277635
0.0000003300	-40579.056732	-1001.207446
0.0000003400	-40527.302902	-1000.129174
0.0000003500	-40477.945908	-999.043733
0.0000003600	-40421.050603	-997.952000
0.0000003700	-40360.462659	-996.854817
0.0000003800	-40303.595178	-995.752984
0.0000003900	-40244.108267	-994.647262
0.0000004000	-40178.406671	-993.538363
0.0000004100	-40114.000880	-992.426954
0.0000004200	-40049.483790	-991.313650
0.0000004300	-39979.908697	-990.199018
0.0000004400	-39909.121275	-989.083567
0.0000004500	-39838.278203	-987.967754
0.0000004600	-39762.418866	-986.851978
0.0000004700	-39686.629090	-985.736579
0.0000004800	-39615.758194	-984.621838
0.0000004900	-39539.871033	-983.507976
0.0000005000	-39460.166023	-982.395152
0.0000005100	-39377.855494	-981.283462
0.0000005200	-39289.358106	-980.172942
0.0000005300	-39202.128697	-979.063562
0.0000005400	-39116.069881	-977.955233
0.0000005500	-39026.221041	-976.847800
0.0000005600	-38933.877980	-975.741047
0.0000005700	-38841.521007	-974.634696
0.0000005800	-38749.122298	-973.528408
0.0000005900	-38654.187631	-972.421784
0.0000006000	-38555.560325	-971.314366
0.0000006100	-38458.131438	-970.205638
0.0000006200	-38359.378922	-969.095027
0.0000006300	-38256.892032	-967.981907
0.0000006400	-38155.673120	-966.865597
0.0000006500	-38054.398559	-965.745367
0.0000006600	-37949.375711	-964.620437
0.0000006700	-37844.352863	-963.489982
0.0000006800	-37739.316103	-962.353131
0.0000006900	-37631.757298	-961.208973
0.0000007000	-37522.874865	-960.056557
0.0000007100	-37411.498211	-958.894899
0.0000007200	-37300.135470	-957.722978
0.0000007300	-37188.772728	-956.539746
0.0000007400	-37076.142008	-955.344127
0.0000007500	-36962.229397	-954.135020
0.0000007600	-36845.794740	-952.911307
0.0000007700	-36729.360084	-951.671849
0.0000007800	-36614.123845	-950.415497
0.0000007900	-36495.097582	-949.141088
0.0000008000	-36372.323032	-947.847454
0.0000008100	-36249.548482	-946.533424
0.0000008200	-36126.760019	-945.197826
0.0000008300	-36001.449512	-943.839491
0.0000008400	-35876.097268	-942.457258
0.0000008500	-35750.786760	-941.049974
0.0000008600	-35624.208274	-939.616502
0.0000008700	-35497.615875	-938.155720
0.0000008800	-35369.797235	-936.666527
0.0000008900	-35239.303514	-935.147842
0.0000009000	-35103.793528	-933.598613
0.0000009100	-34965.803233	-932.017817
0.0000009200	-34826.489311	-930.404460
0.0000009300	-34684.681168	-928.757584
0.0000009400	-34541.618958	-927.076268
0.0000009500	-34397.288770	-925.359629
0.0000009600	-34252.958581	-923.606827
0.0000009700	-34108.628393	-921.817064
0.0000009800	-33964.298204	-919.989590
0.0000009900	-33819.968016	-918.123698
0.0000010000	-33674.300288	-916.218734
0.0000010100	-33524.884272	-914.274092
0.0000010200	-33374.214190	-912.289218
0.0000010300	-33223.488459	-910.263609
0.0000010400	-33070.268507	-908.196817
0.0000010500	-32915.794489	-906.088447
0.0000010600	-32761.264822	-903.938158
0.0000010700	-32604.185285	-901.745662
0.0000010800	-32443.427022	-899.510728
0.0000010900	-32283.881089	-897.233176
0.0000011000	-32123.011528	-894.912882
0.0000011100	-31959.661659	-892.549773
0.0000011200	-31797.579768	-890.143827
0.0000011300	-31635.497878	-887.695077
0.0000011400	-31472.148009	-885.203600
0.0000011500	-31308.728578	-882.669524
0.0000011600	-31141.574773	-880.093024
0.0000011700	-30973.152988	-877.474317
0.0000011800	-30804.661643	-874.813663
0.0000011900	-30632.435923	-872.111363
0.0000012000	-30457.618596	-869.367754
0.0000012100	-30278.997333	-866.583208
0.0000012200	-30099.149828	-863.758130
0.0000012300	-29918.034344	-860.892954
0.0000012400	-29734.396815	-857.988139
0.0000012500	-29550.759286	-855.044167
0.0000012600	-29367.121757	-852.061540
0.0000012700	-29183.484229	-849.040776
0.0000012800	-28999.846700	-845.982405
0.0000012900	-28816.209171	-842.886966
0.0000013000	-28632.571642	-839.755002
0.0000013100	-28448.934113	-836.587059
0.0000013200	-28263.972956	-833.383679
0.0000013300	-28076.517579	-830.145399
0.0000013400	-27887.849872	-826.872744
0.0000013500	-27699.098692	-823.566224
0.0000013600	-27509.079532	-820.226335
0.0000013700	-27317.834131	-816.853544
