Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-41431.315765	-1625.433930
0.0000000100	-41425.559981	-1625.224849
0.0000000200	-41408.999588	-1624.802627
0.0000000300	-41383.969140	-1624.182989
0.0000000400	-41352.208034	-1623.384018
0.0000000500	-41312.279150	-1622.425919
0.0000000600	-41263.949229	-1621.330716
0.0000000700	-41205.791089	-1620.121920
0.0000000800	-41137.710595	-1618.824145
0.0000000900	-41059.068144	-1617.462701
0.0000001000	-40967.177760	-1616.063157
0.0000001100	-40864.022034	-1614.650888
0.0000001200	-40755.409620	-1613.250604
0.0000001300	-40644.532212	-1611.885894
0.0000001400	-40527.146924	-1610.578758
0.0000001500	-40395.165476	-1609.349165
0.0000001600	-40255.581594	-1608.214633
0.0000001700	-40111.040962	-1607.189837
0.0000001800	-39952.018177	-1606.286257
0.0000001900	-39785.650788	-1605.511872
0.0000002000	-39613.786418	-1604.870904
0.0000002100	-39428.798062	-1604.363620
0.0000002200	-39238.328443	-1603.986192
0.0000002300	-39043.680260	-1603.730621
0.0000002400	-38835.690009	-1603.584731
0.0000002500	-38620.216031	-1603.532226
0.0000002600	-38400.177014	-1603.552811
0.0000002700	-38166.890065	-1603.622383
0.0000002800	-37925.836987	-1603.713282
0.0000002900	-37681.651294	-1603.794601
0.0000003000	-37425.773496	-1603.832547
0.0000003100	-37157.059352	-1603.790852
0.0000003200	-36879.513253	-1603.631227
0.0000003300	-36592.535344	-1603.313846
0.0000003400	-36297.389656	-1602.797855
0.0000003500	-35996.841664	-1602.041901
0.0000003600	-35689.449005	-1601.004665
0.0000003700	-35371.677959	-1599.645398
0.0000003800	-35045.853142	-1597.924439
0.0000003900	-34713.381864	-1595.803722
0.0000004000	-34371.558276	-1593.247243
0.0000004100	-34024.163989	-1590.221501
0.0000004200	-33672.720323	-1586.695884
0.0000004300	-33313.029379	-1582.643011
0.0000004400	-32943.956312	-1578.039009
0.0000004500	-32567.860249	-1572.863729
0.0000004600	-32184.637118	-1567.100897
0.0000004700	-31793.910385	-1560.738186
0.0000004800	-31397.087358	-1553.767228
0.0000004900	-30993.201586	-1546.183543
0.0000005000	-30581.480123	-1537.986400
0.0000005100	-30163.484037	-1529.178609
0.0000005200	-29738.851427	-1519.766244
0.0000005300	-29304.504606	-1509.758312
0.0000005400	-28862.113951	-1499.166356
0.0000005500	-28415.847550	-1488.004018
0.0000005600	-27965.051162	-1476.286554
0.0000005700	-27509.685039	-1464.030327
0.0000005800	-27048.346569	-1451.252263
0.0000005900	-26581.467213	-1437.969309
0.0000006000	-26110.360147	-1424.197876
0.0000006100	-25633.791152	-1409.953296
0.0000006200	-25151.269684	-1395.249295
0.0000006300	-24660.882713	-1380.097496
0.0000006400	-24164.062664	-1364.506953
0.0000006500	-23664.645533	-1348.483744
0.0000006600	-23160.574470	-1332.030604
0.0000006700	-22651.225049	-1315.146639
0.0000006800	-22137.846122	-1297.827090
0.0000006900	-21618.921070	-1280.063194
0.0000007000	-21094.821730	-1261.842105
0.0000007100	-20564.051357	-1243.146910
0.0000007200	-20026.922164	-1223.956725
0.0000007300	-19487.215764	-1204.246878
0.0000007400	-18943.802010	-1183.989174
0.0000007500	-18394.891818	-1163.152235
0.0000007600	-17842.418092	-1141.701929
0.0000007700	-17285.280496	-1119.601860
0.0000007800	-16724.430849	-1096.813926
0.0000007900	-16162.946837	-1073.298931
0.0000008000	-15599.252217	-1049.017248
0.0000008100	-15032.162456	-1023.929520
0.0000008200	-14459.824148	-997.997384
0.0000008300	-13881.949651	-971.184213
0.0000008400	-13300.075462	-943.455861
0.0000008500	-12716.109913	-914.781407
0.0000008600	-12131.386053	-885.133867
0.0000008700	-11545.427975	-854.490886
0.0000008800	-10957.784883	-822.835379
0.0000008900	-10367.326631	-790.156128
0.0000009000	-9773.909397	-756.448303
0.0000009100	-9178.589070	-721.713920
0.0000009200	-8582.738450	-685.962213
0.0000009300	-7984.821042	-649.209920
0.0000009400	-7384.068598	-611.481472
0.0000009500	-6781.517133	-572.809087
0.0000009600	-6178.207357	-533.232761
0.0000009700	-5574.441548	-492.800157
0.0000009800	-4968.970850	-451.566391
0.0000009900	-4362.731905	-409.593720
0.0000010000	-3756.086613	-366.951128
0.0000010100	-3149.689213	-323.713824
0.0000010200	-2544.124382	-279.962655
0.0000010300	-1938.311659	-235.783436
0.0000010400	-1331.314404	-191.266211
0.0000010500	-722.528064	-146.504460
0.0000010600	-114.395964	-101.594249
0.0000010700	494.866284	-56.633347
0.0000010800	1104.971039	-11.720319
0.0000010900	1712.904934	33.046398
0.0000011000	2320.526616	77.569416
0.0000011100	2927.900406	121.753306
0.0000011200	3534.441627	165.505484
0.0000011300	4140.660697	208.737052
0.0000011400	4747.077972	251.363607
0.0000011500	5352.528795	293.305971
0.0000011600	5957.553396	334.490865
0.0000011700	6563.108290	374.851502
0.0000011800	7167.146563	414.328091
0.0000011900	7769.782225	452.868254
0.0000012000	8371.317551	490.427346
0.0000012100	8970.225983	526.968669
0.0000012200	9565.684891	562.463596
0.0000012300	10158.442646	596.891580
0.0000012400	10748.291106	630.240073
0.0000012500	11335.032067	662.504343
0.0000012600	11920.806575	693.687193
0.0000012700	12505.728640	723.798605
0.0000012800	13088.648238	752.855284
0.0000012900	13667.672214	780.880148
0.0000013000	14242.686559	807.901738
0.0000013100	14812.620751	833.953586
0.0000013200	15377.202325	859.073528
0.0000013300	15939.736985	883.302992
0.0000013400	16500.839222	906.686262
0.0000013500	17058.452183	929.269730
0.0000013600	17611.366766	951.101152
0.0000013700	18162.006419	972.228915
0.0000013800	18709.905169	992.701326
0.0000013900	19253.407817	1012.565938
0.0000014000	19793.431127	1031.868916
0.0000014100	20328.200651	1050.654455
0.0000014200	20855.218680	1068.964257
0.0000014300	21376.789958	1086.837074
0.0000014400	21896.076368	1104.308323
0.0000014500	22411.125130	1121.409772
0.0000014600	22921.673719	1138.169307
0.0000014700	23429.491343	1154.610774
0.0000014800	23932.000796	1170.753904
0.0000014900	24430.029949	1186.614313
0.0000015000	24924.207928	1202.203574
0.0000015100	25410.544976	1217.529362
0.0000015200	25888.317835	1232.595666
0.0000015300	26360.252230	1247.403059
0.0000015400	26828.271129	1261.949019
0.0000015500	27291.135615	1276.228296
0.0000015600	27748.295519	1290.233318
0.0000015700	28201.539927	1303.954624
0.0000015800	28649.882512	1317.381310
0.0000015900	29090.339718	1330.501495
0.0000016000	29523.397394	1343.302781
0.0000016100	29951.260907	1355.772701
0.0000016200	30373.652553	1367.899161
0.0000016300	30788.708990	1379.670848
0.0000016400	31196.316209	1391.077608
0.0000016500	31594.843581	1402.110786
0.0000016600	31986.075492	1412.763518
0.0000016700	32372.321383	1423.030980
0.0000016800	32751.152566	1432.910576
0.0000016900	33122.242192	1442.402072
0.0000017000	33486.328696	1451.507677
0.0000017100	33843.050178	1460.232062
0.0000017200	34192.238246	1468.582321
0.0000017300	34535.369770	1476.567877
0.0000017400	34871.874708	1484.200343
0.0000017500	35201.292328	1491.493323
0.0000017600	35525.049814	1498.462178
0.0000017700	35839.583632	1505.123751
0.0000017800	36143.922632	1511.496062
0.0000017900	36441.788805	1517.597976
0.0000018000	36733.142399	1523.448857
0.0000018100	37017.121034	1529.068211
0.0000018200	37290.899612	1534.475324
0.0000018300	37553.675376	1539.688912
0.0000018400	37807.326845	1544.726779
0.0000018500	38052.988866	1549.605499
0.0000018600	38292.812422	1554.340121
0.0000018700	38524.606781	1558.943912
0.0000018800	38746.667053	1563.428134
0.0000018900	38960.985769	1567.801873
0.0000019000	39167.077081	1572.071902
0.0000019100	39365.302891	1576.242605
0.0000019200	39555.965474	1580.315950
0.0000019300	39737.072301	1584.291510
0.0000019400	39910.095546	1588.166541
0.0000019500	40075.907527	1591.936109
0.0000019600	40233.938201	1595.593264
0.0000019700	40385.030076	1599.129264
0.0000019800	40526.670266	1602.533828
0.0000019900	40656.911232	1605.795438
0.0000020000	40779.172686	1608.901662
0.0000020100	40893.424817	1611.839499
0.0000020200	40999.489294	1614.595749
0.0000020300	41097.911046	1617.157380
0.0000020400	41185.339921	1619.511903
0.0000020500	41262.524291	1621.647740
0.0000020600	41331.273116	1623.554574
0.0000020700	41389.841758	1625.223681
0.0000020800	41437.853682	1626.648232
0.0000020900	41476.909705	1627.823559
0.0000021000	41507.530183	1628.747383
0.0000021100	41531.375556	1629.419990
0.0000021200	41546.601814	1629.844364
0.0000021300	41551.395300	1630.026259
0.0000021400	41547.594785	1629.974220
0.0000021500	41537.157747	1629.699544
0.0000021600	41519.737461	1629.216184
0.0000021700	41493.717935	1628.540595
0.0000021800	41457.870189	1627.691525
0.0000021900	41414.548653	1626.689757
0.0000022000	41364.436835	1625.557799
0.0000022100	41304.070575	1624.319534
0.0000022200	41234.872360	1622.999830
0.0000022300	41155.622606	1621.624121
0.0000022400	41061.132389	1620.217966
0.0000022500	40952.720126	1618.806589
0.0000022600	40836.110815	1617.414414
0.0000022700	40721.692238	1616.064600
0.0000022800	40601.389664	1614.778583
0.0000022900	40462.159692	1613.575640
0.0000023000	40321.859739	1612.472476
0.0000023100	40178.034916	1611.482843
0.0000023200	40014.043235	1610.617199
0.0000023300	39843.906660	1609.882422
0.0000023400	39670.770810	1609.281566
0.0000023500	39482.300365	1608.813679
0.0000023600	39287.615464	1608.473687
0.0000023700	39090.947428	1608.252338
0.0000023800	38880.139265	1608.136210
0.0000023900	38660.618396	1608.107789
0.0000024000	38435.660171	1608.145618
0.0000024100	38200.527002	1608.224496
0.0000024200	37959.743637	1608.315755
0.0000024300	37708.676018	1608.387580
0.0000024400	37450.332813	1608.405392
0.0000024500	37184.079117	1608.332268
0.0000024600	36906.619703	1608.129405
0.0000024700	36625.214981	1607.756613
0.0000024800	36331.776128	1607.172833
0.0000024900	36026.898843	1606.336666
0.0000025000	35718.284392	1605.206910
0.0000025100	35400.416461	1603.743086
0.0000025200	35075.406828	1601.905961
0.0000025300	34742.214239	1599.658040
0.0000025400	34398.569003	1596.964025
0.0000025500	34048.877160	1593.791243
0.0000025600	33690.809397	1590.110019
0.0000025700	33327.745676	1585.893998
0.0000025800	32955.472922	1581.120403
0.0000025900	32571.702113	1575.770237
0.0000026000	32185.894327	1569.828404
0.0000026100	31794.044633	1563.283769
0.0000026200	31394.785470	1556.129139
0.0000026300	30989.271558	1548.361177
0.0000026400	30577.597031	1539.980239
0.0000026500	30158.309590	1530.990147
0.0000026600	29729.868044	1521.397893
0.0000026700	29296.698307	1511.213287
0.0000026800	28856.703778	1500.448550
0.0000026900	28410.226483	1489.117861
0.0000027000	27959.209265	1477.236864
0.0000027100	27501.045105	1464.822146
0.0000027200	27034.901434	1451.890699
0.0000027300	26562.978922	1438.459366
0.0000027400	26088.033108	1424.544292
0.0000027500	25608.373737	1410.160380
0.0000027600	25122.449680	1395.320777
0.0000027700	24630.964863	1380.036381
0.0000027800	24135.262273	1364.315396
0.0000027900	23635.312099	1348.162930
0.0000028000	23128.953417	1331.580658
0.0000028100	22615.373535	1314.566547
0.0000028200	22095.776858	1297.114649
0.0000028300	21571.015831	1279.214979
0.0000028400	21042.711145	1260.853467
0.0000028500	20510.679230	1242.011993
0.0000028600	19973.254947	1222.668516
0.0000028700	19432.648906	1202.797275
0.0000028800	18888.191690	1182.369078
0.0000028900	18339.506763	1161.351675
0.0000029000	17786.529805	1139.710201
0.0000029100	17228.274489	1117.407685
0.0000029200	16666.911672	1094.405630
0.0000029300	16103.680272	1070.664640
