Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-20827.180232	-768.081037
0.0000000100	-20827.423475	-768.458587
0.0000000200	-20824.775954	-768.789870
0.0000000300	-20818.639728	-769.076752
0.0000000400	-20809.600846	-769.321011
0.0000000500	-20796.751693	-769.524328
0.0000000600	-20778.746067	-769.688278
0.0000000700	-20757.041481	-769.814318
0.0000000800	-20730.589040	-769.903779
0.0000000900	-20696.873775	-769.957857
0.0000001000	-20659.306378	-769.977603
0.0000001100	-20622.856850	-769.963914
0.0000001200	-20585.698070	-769.917526
0.0000001300	-20543.875632	-769.839004
0.0000001400	-20498.402278	-769.728735
0.0000001500	-20451.666921	-769.586922
0.0000001600	-20398.440783	-769.413573
0.0000001700	-20336.728823	-769.208500
0.0000001800	-20270.566790	-768.971310
0.0000001900	-20204.576005	-768.701398
0.0000002000	-20135.069401	-768.397949
0.0000002100	-20060.944329	-768.059926
0.0000002200	-19985.500170	-767.686074
0.0000002300	-19904.220255	-767.274912
0.0000002400	-19818.376101	-766.824734
0.0000002500	-19728.977120	-766.333608
0.0000002600	-19636.062320	-765.799374
0.0000002700	-19539.845285	-765.219649
0.0000002800	-19441.392510	-764.591821
0.0000002900	-19337.972588	-763.913060
0.0000003000	-19228.512838	-763.180313
0.0000003100	-19119.666252	-762.390313
0.0000003200	-19009.987209	-761.539584
0.0000003300	-18894.451479	-760.624442
0.0000003400	-18776.977792	-759.641006
0.0000003500	-18659.657276	-758.585203
0.0000003600	-18535.494445	-757.452778
0.0000003700	-18405.165730	-756.239299
0.0000003800	-18275.945846	-754.940170
0.0000003900	-18143.086939	-753.550643
0.0000004000	-18005.345081	-752.065822
0.0000004100	-17868.691125	-750.480682
0.0000004200	-17727.196078	-748.790078
0.0000004300	-17577.263254	-746.988758
0.0000004400	-17424.719372	-745.071379
0.0000004500	-17272.016134	-743.032518
0.0000004600	-17116.884978	-740.866688
0.0000004700	-16959.611317	-738.568354
0.0000004800	-16802.148332	-736.131949
0.0000004900	-16640.580623	-733.551886
0.0000005000	-16473.619074	-730.822580
0.0000005100	-16304.626331	-727.938459
0.0000005200	-16132.733786	-724.893985
0.0000005300	-15957.172250	-721.683670
0.0000005400	-15780.366786	-718.302089
0.0000005500	-15603.666449	-714.743903
0.0000005600	-15421.905729	-711.003872
0.0000005700	-15234.721200	-707.076874
0.0000005800	-15044.709174	-702.957921
0.0000005900	-14851.001041	-698.642173
0.0000006000	-14654.182852	-694.124960
0.0000006100	-14455.618884	-689.401793
0.0000006200	-14255.681600	-684.468384
0.0000006300	-14053.743091	-679.320656
0.0000006400	-13851.083437	-673.954764
0.0000006500	-13646.936303	-668.367103
0.0000006600	-13440.171926	-662.554327
0.0000006700	-13231.084758	-656.513360
0.0000006800	-13019.551596	-650.241407
0.0000006900	-12805.449236	-643.735969
0.0000007000	-12588.588353	-636.994851
0.0000007100	-12369.849450	-630.016175
0.0000007200	-12149.953669	-622.798386
0.0000007300	-11928.284995	-615.340263
0.0000007400	-11705.582648	-607.640927
0.0000007500	-11482.396525	-599.699845
0.0000007600	-11254.814081	-591.516839
0.0000007700	-11022.480928	-583.092089
0.0000007800	-10788.068537	-574.426136
0.0000007900	-10551.279126	-565.519886
0.0000008000	-10311.929556	-556.374613
0.0000008100	-10070.284309	-546.991956
0.0000008200	-9828.335572	-537.373924
0.0000008300	-9585.960142	-527.522890
