Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-31107.819944	-944.531407
0.0000000100	-31105.185599	-944.456472
0.0000000200	-31097.267577	-944.284590
0.0000000300	-31083.107907	-944.022277
0.0000000400	-31063.402832	-943.676746
0.0000000500	-31039.804525	-943.255844
0.0000000600	-31012.967307	-942.767970
0.0000000700	-30980.055089	-942.221988
0.0000000800	-30941.563729	-941.627123
0.0000000900	-30897.027015	-940.992859
0.0000001000	-30843.309301	-940.328813
0.0000001100	-30780.648807	-939.644624
0.0000001200	-30714.791325	-938.949815
0.0000001300	-30649.856031	-938.253670
0.0000001400	-30579.565491	-937.565104
0.0000001500	-30499.405890	-936.892525
0.0000001600	-30415.785528	-936.243716
0.0000001700	-30327.761753	-935.625704
0.0000001800	-30230.069306	-935.044645
0.0000001900	-30129.479432	-934.505715
0.0000002000	-30026.469571	-934.013007
0.0000002100	-29915.934973	-933.569442
0.0000002200	-29802.927234	-933.176692
0.0000002300	-29685.028411	-932.835112
0.0000002400	-29559.334938	-932.543692
0.0000002500	-29430.186842	-932.300023
0.0000002600	-29298.582974	-932.100272
0.0000002700	-29157.966800	-931.939187
0.0000002800	-29012.378789	-931.810104
0.0000002900	-28868.686261	-931.704978
0.0000003000	-28712.685270	-931.614434
0.0000003100	-28549.328239	-931.527824
0.0000003200	-28386.988474	-931.433308
0.0000003300	-28216.659809	-931.317948
0.0000003400	-28042.669994	-931.167809
0.0000003500	-27868.053459	-930.968083
0.0000003600	-27686.988747	-930.703213
0.0000003700	-27499.791789	-930.357036
0.0000003800	-27310.083857	-929.912928
0.0000003900	-27113.068946	-929.353954
0.0000004000	-26906.260639	-928.663026
0.0000004100	-26698.561837	-927.823061
0.0000004200	-26489.936755	-926.817140
0.0000004300	-26275.331751	-925.628660
0.0000004400	-26055.377641	-924.241493
0.0000004500	-25831.500651	-922.640126
0.0000004600	-25605.239459	-920.809802
0.0000004700	-25372.377765	-918.736651
0.0000004800	-25134.232395	-916.407805
0.0000004900	-24893.411448	-913.811505
0.0000005000	-24645.892874	-910.937189
0.0000005100	-24394.937046	-907.775574
0.0000005200	-24140.516363	-904.318708
0.0000005300	-23881.008301	-900.560018
0.0000005400	-23616.482384	-896.494334
0.0000005500	-23348.031542	-892.117897
0.0000005600	-23077.561490	-887.428344
0.0000005700	-22801.218873	-882.424688
0.0000005800	-22522.994049	-877.107264
0.0000005900	-22241.329925	-871.477676
0.0000006000	-21951.613516	-865.538709
0.0000006100	-21657.866871	-859.294247
0.0000006200	-21359.566535	-852.749158
0.0000006300	-21057.569263	-845.909186
0.0000006400	-20751.672620	-838.780812
0.0000006500	-20441.287717	-831.371130
0.0000006600	-20128.263022	-823.687692
0.0000006700	-19813.522770	-815.738372
0.0000006800	-19496.368669	-807.531207
0.0000006900	-19175.319290	-799.074252
0.0000007000	-18851.366344	-790.375432
0.0000007100	-18522.786090	-781.442393
0.0000007200	-18187.835369	-772.282368
0.0000007300	-17850.476938	-762.902044
0.0000007400	-17511.964237	-753.307444
