Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-41400.987297	-1270.037210
0.0000000100	-41399.755533	-1269.716508
0.0000000200	-41393.347825	-1269.202475
0.0000000300	-41377.169957	-1268.502945
0.0000000400	-41354.728777	-1267.627483
0.0000000500	-41329.723124	-1266.587287
0.0000000600	-41295.058415	-1265.395068
0.0000000700	-41252.499182	-1264.064898
0.0000000800	-41205.690714	-1262.612043
0.0000000900	-41149.787814	-1261.052771
0.0000001000	-41083.105719	-1259.404141
0.0000001100	-41006.075731	-1257.683779
0.0000001200	-40919.082153	-1255.909643
0.0000001300	-40825.565169	-1254.099776
0.0000001400	-40731.774986	-1252.272052
0.0000001500	-40631.933146	-1250.443928
0.0000001600	-40521.651972	-1248.632185
0.0000001700	-40407.239219	-1246.852687
0.0000001800	-40285.083491	-1245.120140
0.0000001900	-40153.443911	-1243.447863
0.0000002000	-40019.662049	-1241.847582
0.0000002100	-39877.499371	-1240.329231
0.0000002200	-39724.910468	-1238.900786
0.0000002300	-39570.928225	-1237.568112
0.0000002400	-39408.793926	-1236.334842
0.0000002500	-39237.644966	-1235.202283
0.0000002600	-39064.166846	-1234.169352
0.0000002700	-38882.707879	-1233.232538
0.0000002800	-38692.361020	-1232.385900
0.0000002900	-38497.895689	-1231.621095
0.0000003000	-38298.447845	-1230.927434
0.0000003100	-38088.382903	-1230.291975
0.0000003200	-37871.654679	-1229.699638
0.0000003300	-37651.584265	-1229.133352
0.0000003400	-37420.747764	-1228.574229
0.0000003500	-37183.730277	-1228.001758
0.0000003600	-36943.688242	-1227.394024
0.0000003700	-36695.745129	-1226.727942
0.0000003800	-36441.347832	-1225.979509
0.0000003900	-36181.572047	-1225.124066
0.0000004000	-35915.617836	-1224.136566
0.0000004100	-35640.144446	-1222.991854
0.0000004200	-35359.270347	-1221.664936
0.0000004300	-35074.489433	-1220.131257
0.0000004400	-34778.935877	-1218.366960
0.0000004500	-34475.465578	-1216.349147
0.0000004600	-34168.441432	-1214.056112
0.0000004700	-33855.647943	-1211.467569
0.0000004800	-33532.868643	-1208.564852
0.0000004900	-33204.175004	-1205.331089
0.0000005000	-32873.205760	-1201.751359
0.0000005100	-32536.026756	-1197.812814
0.0000005200	-32193.802573	-1193.504766
0.0000005300	-31847.224606	-1188.818759
0.0000005400	-31495.512576	-1183.748587
0.0000005500	-31140.351249	-1178.290298
0.0000005600	-30780.087193	-1172.442151
0.0000005700	-30411.677635	-1166.204552
0.0000005800	-30037.331517	-1159.579947
0.0000005900	-29660.367374	-1152.572696
0.0000006000	-29277.684882	-1145.188908
0.0000006100	-28889.570348	-1137.436261
0.0000006200	-28498.466594	-1129.323786
0.0000006300	-28103.120158	-1120.861642
0.0000006400	-27703.619921	-1112.060867
0.0000006500	-27295.551992	-1102.933119
0.0000006600	-26878.529509	-1093.490400
0.0000006700	-26457.781969	-1083.744786
0.0000006800	-26033.962880	-1073.708145
0.0000006900	-25607.436883	-1063.391862
0.0000007000	-25176.696979	-1052.806565
0.0000007100	-24740.683136	-1041.961875
0.0000007200	-24299.001939	-1030.866149
0.0000007300	-23851.882146	-1019.526265
0.0000007400	-23401.357497	-1007.947408
0.0000007500	-22946.834592	-996.132898
0.0000007600	-22488.691179	-984.084033
0.0000007700	-22027.891853	-971.799969
0.0000007800	-21563.843214	-959.277637
0.0000007900	-21097.183103	-946.511685
0.0000008000	-20628.082730	-933.494464
0.0000008100	-20155.777485	-920.216046
0.0000008200	-19680.460800	-906.664286
0.0000008300	-19201.145857	-892.824913
0.0000008400	-18718.105859	-878.681662
0.0000008500	-18232.930131	-864.216442
0.0000008600	-17743.562717	-849.409537
0.0000008700	-17251.190415	-834.239834
0.0000008800	-16756.875816	-818.685089
0.0000008900	-16256.633770	-802.722210
0.0000009000	-15751.635412	-786.327568
0.0000009100	-15245.716899	-769.477327
0.0000009200	-14739.227207	-752.147780
0.0000009300	-14231.084084	-734.315711
0.0000009400	-13719.447223	-715.958750
0.0000009500	-13204.767587	-697.055734
0.0000009600	-12689.538992	-677.587065
0.0000009700	-12172.812509	-657.535061
0.0000009800	-11652.919042	-636.884295
0.0000009900	-11129.893919	-615.621910
0.0000010000	-10606.475380	-593.737925
0.0000010100	-10081.358969	-571.225507
0.0000010200	-9553.570979	-548.081213
0.0000010300	-9026.109742	-524.305209
0.0000010400	-8496.817311	-499.901441
0.0000010500	-7963.384187	-474.877775
0.0000010600	-7428.453176	-449.246099
0.0000010700	-6891.193006	-423.022374
0.0000010800	-6351.178928	-396.226648
0.0000010900	-5810.958311	-368.883026
0.0000011000	-5269.424126	-341.019594
0.0000011100	-4728.216694	-312.668296
0.0000011200	-4186.875939	-283.864777
0.0000011300	-3643.190358	-254.648175
0.0000011400	-3097.806905	-225.060879
0.0000011500	-2552.230022	-195.148252
0.0000011600	-2006.281944	-164.958315
0.0000011700	-1458.464783	-134.541402
0.0000011800	-909.134069	-103.949792
0.0000011900	-359.698806	-73.237314
0.0000012000	187.822934	-42.458936
0.0000012100	733.571027	-11.670340
0.0000012200	1279.496885	19.072510
0.0000012300	1824.191502	49.713810
0.0000012400	2367.594770	80.198351
0.0000012500	2912.200504	110.471945
0.0000012600	3456.917341	140.481853
0.0000012700	4001.485189	170.177185
0.0000012800	4545.186436	199.509284
0.0000012900	5085.371724	228.432091
0.0000013000	5622.603120	256.902471
0.0000013100	6160.123383	284.880518
0.0000013200	6698.617353	312.329820
0.0000013300	7234.150877	339.217685
0.0000013400	7766.330539	365.515331
0.0000013500	8296.107827	391.198030
0.0000013600	8823.806935	416.245213
0.0000013700	9351.157069	440.640528
0.0000013800	9877.536054	464.371856
0.0000013900	10402.690352	487.431282
0.0000014000	10927.489122	509.815025
0.0000014100	11450.634461	531.523324
0.0000014200	11969.832538	552.560288
0.0000014300	12486.685789	572.933703
0.0000014400	13004.021338	592.654813
0.0000014500	13520.496841	611.738063
0.0000014600	14033.167518	630.200814
0.0000014700	14541.713169	648.063042
0.0000014800	15048.596276	665.347006
0.0000014900	15554.952645	682.076910
0.0000015000	16060.560071	698.278550
0.0000015100	16563.460588	713.978952
0.0000015200	17061.969434	729.206010
0.0000015300	17557.057756	743.988131
0.0000015400	18048.779109	758.353880
0.0000015500	18535.648713	772.331634
0.0000015600	19018.920030	785.949264
0.0000015700	19499.602095	799.233820
0.0000015800	19978.110545	812.211247
0.0000015900	20453.274246	824.906129
0.0000016000	20922.672599	837.341449
0.0000016100	21390.246310	849.538395
0.0000016200	21855.928718	861.516186
0.0000016300	22318.072947	873.291936
0.0000016400	22776.203252	884.880555
0.0000016500	23230.446404	896.294682
0.0000016600	23681.084714	907.544654
0.0000016700	24126.566742	918.638509
0.0000016800	24567.368232	929.582026
0.0000016900	25004.764864	940.378788
0.0000017000	25438.207682	951.030292
0.0000017100	25865.723053	961.536066
0.0000017200	26287.666506	971.893831
0.0000017300	26707.569666	982.099672
0.0000017400	27124.305842	992.148238
0.0000017500	27534.114648	1002.032951
0.0000017600	27936.415792	1011.746232
0.0000017700	28333.373777	1021.279734
0.0000017800	28728.440460	1030.624582
0.0000017900	29119.613434	1039.771611
0.0000018000	29504.281229	1048.711607
0.0000018100	29881.930214	1057.435537
0.0000018200	30255.143085	1065.934772
0.0000018300	30624.773336	1074.201298
0.0000018400	30987.378222	1082.227911
0.0000018500	31342.586549	1090.008389
0.0000018600	31694.374353	1097.537652
0.0000018700	32042.750746	1104.811892
0.0000018800	32384.710842	1111.828680
0.0000018900	32720.001102	1118.587046
0.0000019000	33050.728479	1125.087536
0.0000019100	33378.971154	1131.332237
0.0000019200	33703.260013	1137.324776
0.0000019300	34020.256861	1143.070292
0.0000019400	34330.361669	1148.575380
0.0000019500	34635.963702	1153.848015
0.0000019600	34934.993893	1158.897445
0.0000019700	35227.376469	1163.734065
0.0000019800	35514.291675	1168.369273
0.0000019900	35793.381579	1172.815309
0.0000020000	36063.050297	1177.085075
0.0000020100	36325.062364	1181.191951
0.0000020200	36581.769159	1185.149593
0.0000020300	36834.233272	1188.971739
0.0000020400	37081.379005	1192.671997
0.0000020500	37322.930599	1196.263651
0.0000020600	37559.290583	1199.759458
0.0000020700	37786.102613	1203.171464
0.0000020800	38005.518083	1206.510821
0.0000020900	38219.221758	1209.787629
0.0000021000	38426.715675	1213.010783
0.0000021100	38629.729037	1216.187846
0.0000021200	38827.312916	1219.324946
0.0000021300	39016.922504	1222.426683
0.0000021400	39196.984136	1225.496075
0.0000021500	39369.982518	1228.534523
0.0000021600	39538.084709	1231.541796
0.0000021700	39700.601875	1234.516053
0.0000021800	39857.020384	1237.453886
0.0000021900	40008.269503	1240.350382
0.0000022000	40151.173134	1243.199224
0.0000022100	40285.433299	1245.992801
0.0000022200	40412.534775	1248.722348
