Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-20875.062765	-797.338609
0.0000000100	-20874.896617	-797.630584
0.0000000200	-20873.348105	-797.882302
0.0000000300	-20870.527436	-798.093603
0.0000000400	-20867.582386	-798.264339
0.0000000500	-20862.750363	-798.394369
0.0000000600	-20857.019324	-798.483563
0.0000000700	-20850.168859	-798.531800
0.0000000800	-20836.122381	-798.538969
0.0000000900	-20820.007844	-798.504968
0.0000001000	-20808.843383	-798.429703
0.0000001100	-20792.128207	-798.313093
0.0000001200	-20781.454180	-798.155061
0.0000001300	-20769.806373	-797.955543
0.0000001400	-20750.436677	-797.714482
0.0000001500	-20728.661221	-797.431830
0.0000001600	-20707.756430	-797.107546
0.0000001700	-20686.236824	-796.741600
0.0000001800	-20663.569440	-796.333965
0.0000001900	-20635.234049	-795.884625
0.0000002000	-20605.487944	-795.393569
0.0000002100	-20579.149730	-794.860792
0.0000002200	-20550.931632	-794.286296
0.0000002300	-20518.669563	-793.670089
0.0000002400	-20480.842603	-793.012182
0.0000002500	-20447.038350	-792.312591
0.0000002600	-20411.865910	-791.571338
0.0000002700	-20376.306153	-790.788444
0.0000002800	-20338.479193	-789.963938
0.0000002900	-20299.138402	-789.097847
0.0000003000	-20255.497790	-788.190202
0.0000003100	-20210.585021	-787.241032
0.0000003200	-20163.149199	-786.250371
0.0000003300	-20115.706289	-785.218248
0.0000003400	-20066.756636	-784.144694
0.0000003500	-20016.534825	-783.029737
0.0000003600	-19964.674802	-781.873402
0.0000003700	-19912.807692	-780.675713
0.0000003800	-19858.936315	-779.436688
0.0000003900	-19800.882411	-778.156343
0.0000004000	-19743.070180	-776.834688
0.0000004100	-19684.877719	-775.471725
0.0000004200	-19625.061222	-774.067455
0.0000004300	-19563.336489	-772.621866
0.0000004400	-19501.604667	-771.134943
0.0000004500	-19436.859359	-769.606659
0.0000004600	-19369.583911	-768.036981
0.0000004700	-19300.275845	-766.425865
0.0000004800	-19230.594637	-764.773258
0.0000004900	-19158.127440	-763.079094
0.0000005000	-19084.768315	-761.343299
0.0000005100	-19009.529305	-759.565784
0.0000005200	-18932.389146	-757.746450
0.0000005300	-18853.852448	-755.885183
0.0000005400	-18774.935521	-753.981858
0.0000005500	-18694.248913	-752.036335
0.0000005600	-18613.057694	-750.048461
0.0000005700	-18528.845902	-748.018066
0.0000005800	-18442.725872	-745.944967
0.0000005900	-18357.110452	-743.828967
0.0000006000	-18270.610193	-741.669850
0.0000006100	-18182.347341	-739.467387
0.0000006200	-18092.183340	-737.221332
0.0000006300	-18000.374039	-734.931424
0.0000006400	-17908.191596	-732.597384
0.0000006500	-17813.361721	-730.218917
0.0000006600	-17715.365626	-727.795712
0.0000006700	-17617.230975	-725.327442
0.0000006800	-17517.962723	-722.813763
0.0000006900	-17417.941099	-720.254313
0.0000007000	-17316.778785	-717.648717
0.0000007100	-17214.482871	-714.996580
0.0000007200	-17109.027825	-712.297493
0.0000007300	-17002.936700	-709.551033
0.0000007400	-16896.209496	-706.756757
0.0000007500	-16789.482292	-703.914210
0.0000007600	-16682.001716	-701.022921
0.0000007700	-16574.009442	-698.082405
0.0000007800	-16466.148637	-695.092163
0.0000007900	-16358.031982	-692.051682
0.0000008000	-16248.906107	-688.960436
0.0000008100	-16137.395737	-685.817886
0.0000008200	-16022.456210	-682.623482
0.0000008300	-15906.493286	-679.376663
0.0000008400	-15790.924768	-676.076855
0.0000008500	-15674.851639	-672.723478
0.0000008600	-15557.381972	-669.315940
0.0000008700	-15438.771616	-665.853641
0.0000008800	-15320.168347	-662.335975
0.0000008900	-15200.548770	-658.762329
0.0000009000	-15079.927060	-655.132083
0.0000009100	-14956.146219	-651.444613
0.0000009200	-14830.581521	-647.699293
0.0000009300	-14706.413362	-643.895492
0.0000009400	-14581.616212	-640.032578
0.0000009500	-14454.537683	-636.109919
0.0000009600	-14326.823075	-632.126883
0.0000009700	-14198.991175	-628.082840
0.0000009800	-14070.654664	-623.977161
0.0000009900	-13941.301845	-619.809223
0.0000010000	-13811.327122	-615.578408
0.0000010100	-13677.813039	-611.284103
0.0000010200	-13543.648700	-606.925704
0.0000010300	-13410.880900	-602.502614
0.0000010400	-13275.728605	-598.014247
0.0000010500	-13137.527383	-593.460029
0.0000010600	-12998.185472	-588.839397
0.0000010700	-12856.839295	-584.151802
0.0000010800	-12712.831510	-579.396712
0.0000010900	-12568.436407	-574.573609
0.0000011000	-12424.545914	-569.681994
0.0000011100	-12280.282279	-564.721386
0.0000011200	-12133.744354	-559.691325
0.0000011300	-11985.685509	-554.591372
0.0000011400	-11836.990586	-549.421111
0.0000011500	-11688.171281	-544.180149
0.0000011600	-11538.847367	-538.868119
0.0000011700	-11390.028062	-533.484681
0.0000011800	-11240.959997	-528.029522
0.0000011900	-11091.255852	-522.502357
0.0000012000	-10940.666868	-516.902933
0.0000012100	-10790.077883	-511.231025
0.0000012200	-10639.869128	-505.486444
0.0000012300	-10488.278011	-499.669032
0.0000012400	-10334.529895	-493.778665
0.0000012500	-10180.650310	-487.815257
0.0000012600	-10027.282424	-481.778754
0.0000012700	-9871.896097	-475.669144
0.0000012800	-9714.615708	-469.486452
