Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-10556.275616	-389.767350
0.0000000100	-10557.179333	-389.765390
0.0000000200	-10559.227039	-389.742061
0.0000000300	-10561.830659	-389.697355
0.0000000400	-10564.421415	-389.631263
0.0000000500	-10564.148981	-389.543773
0.0000000600	-10560.425285	-389.434871
0.0000000700	-10553.864128	-389.304540
0.0000000800	-10545.848865	-389.152758
0.0000000900	-10537.284119	-388.979505
0.0000001000	-10531.601860	-388.784756
0.0000001100	-10526.462649	-388.568483
0.0000001200	-10522.208767	-388.330656
0.0000001300	-10515.040239	-388.071243
0.0000001400	-10503.289323	-387.790210
0.0000001500	-10490.704536	-387.487520
0.0000001600	-10480.439888	-387.163133
0.0000001700	-10471.015543	-386.817007
0.0000001800	-10461.591198	-386.449101
0.0000001900	-10450.990702	-386.059366
0.0000002000	-10437.546316	-385.647755
0.0000002100	-10423.242329	-385.214218
0.0000002200	-10408.072310	-384.758703
0.0000002300	-10393.193113	-384.281156
0.0000002400	-10376.310327	-383.781520
0.0000002500	-10358.858762	-383.259737
0.0000002600	-10342.260365	-382.715748
0.0000002700	-10325.668400	-382.149492
0.0000002800	-10307.066415	-381.560904
0.0000002900	-10287.895651	-380.949922
0.0000003000	-10267.283644	-380.316477
0.0000003100	-10246.102859	-379.660503
0.0000003200	-10224.353295	-378.981931
0.0000003300	-10202.603732	-378.280691
0.0000003400	-10179.406494	-377.556711
0.0000003500	-10155.071699	-376.809918
0.0000003600	-10130.743336	-376.040239
0.0000003700	-10104.980163	-375.247599
0.0000003800	-10079.514243	-374.431924
0.0000003900	-10055.185880	-373.593136
0.0000004000	-10029.416275	-372.731160
0.0000004100	-10003.368712	-371.845917
0.0000004200	-9976.726643	-370.937330
0.0000004300	-9947.809460	-370.005321
0.0000004400	-9917.451034	-369.049811
0.0000004500	-9885.095452	-368.070721
0.0000004600	-9852.461912	-367.067972
0.0000004700	-9819.233866	-366.041487
0.0000004800	-9784.874695	-364.991185
0.0000004900	-9751.090734	-363.916990
0.0000005000	-9717.591163	-362.818821
0.0000005100	-9682.947603	-361.696602
0.0000005200	-9648.000357	-360.550256
0.0000005300	-9611.055954	-359.379706
0.0000005400	-9573.555637	-358.184876
0.0000005500	-9537.774520	-356.965692
0.0000005600	-9502.277792	-355.722078
0.0000005700	-9464.758179	-354.453963
0.0000005800	-9425.519366	-353.161275
0.0000005900	-9385.705343	-351.843942
0.0000006000	-9344.760195	-350.501897
0.0000006100	-9303.524225	-349.135071
0.0000006200	-9261.706613	-347.743399
0.0000006300	-9219.048698	-346.326816
0.0000006400	-9176.668739	-344.885261
0.0000006500	-9134.566738	-343.418672
0.0000006600	-9092.186780	-341.926991
0.0000006700	-9049.800389	-340.410163
0.0000006800	-9005.979188	-338.868132
0.0000006900	-8961.886462	-337.300848
0.0000007000	-8919.222115	-335.708262
0.0000007100	-8874.263357	-334.090327
0.0000007200	-8829.020210	-332.446999
0.0000007300	-8784.908188	-330.778238
0.0000007400	-8739.076966	-329.084005
0.0000007500	-8690.654080	-327.364265
0.0000007600	-8639.393735	-325.618987
0.0000007700	-8588.120525	-323.848141
0.0000007800	-8537.416093	-322.051703
0.0000007900	-8484.152159	-320.229650
0.0000008000	-8428.865339	-318.381963
0.0000008100	-8372.447395	-316.508629
0.0000008200	-8316.313840	-314.609636
0.0000008300	-8260.755496	-312.684977
0.0000008400	-8203.193563	-310.734648
0.0000008500	-8145.618765	-308.758650
0.0000008600	-8087.462325	-306.756987
0.0000008700	-8026.442696	-304.729668
0.0000008800	-7963.710299	-302.676707
0.0000008900	-7900.699946	-300.598120
0.0000009000	-7837.689593	-298.493929
0.0000009100	-7774.976493	-296.364162
0.0000009200	-7712.825739	-294.208847
0.0000009300	-7650.377732	-292.028022
0.0000009400	-7586.229822	-289.821726
0.0000009500	-7522.353437	-287.590005
0.0000009600	-7458.464187	-285.332907
0.0000009700	-7392.875035	-283.050488
0.0000009800	-7327.292314	-280.742808
0.0000009900	-7260.546308	-278.409931
0.0000010000	-7192.940702	-276.051927
0.0000010100	-7126.789203	-273.668872
0.0000010200	-7060.049629	-271.260846
0.0000010300	-6991.868813	-268.827934
0.0000010400	-6923.410040	-266.370227
0.0000010500	-6855.823730	-263.887822
0.0000010600	-6787.655778	-261.380820
0.0000010700	-6717.174119	-258.849329
0.0000010800	-6646.142979	-256.293460
