Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-41395.086855	-1181.144249
0.0000000100	-41388.680521	-1181.043433
0.0000000200	-41373.404077	-1180.855003
0.0000000300	-41351.147413	-1180.587702
0.0000000400	-41325.167784	-1180.250877
0.0000000500	-41293.439003	-1179.854364
0.0000000600	-41254.840914	-1179.408350
0.0000000700	-41211.597806	-1178.923242
0.0000000800	-41160.617439	-1178.409511
0.0000000900	-41096.392879	-1177.877537
0.0000001000	-41020.284840	-1177.337456
0.0000001100	-40935.183086	-1176.798992
0.0000001200	-40843.297550	-1176.271298
0.0000001300	-40750.022588	-1175.762803
0.0000001400	-40651.320181	-1175.281052
0.0000001500	-40540.834177	-1174.832569
0.0000001600	-40426.745487	-1174.422719
0.0000001700	-40309.268233	-1174.055583
0.0000001800	-40181.298590	-1173.733854
0.0000001900	-40049.038725	-1173.458743
0.0000002000	-39912.124476	-1173.229902
0.0000002100	-39763.710259	-1173.045370
0.0000002200	-39609.567284	-1172.901535
0.0000002300	-39450.095085	-1172.793119
0.0000002400	-39280.608898	-1172.713183
0.0000002500	-39106.892629	-1172.653158
0.0000002600	-38929.531219	-1172.602889
0.0000002700	-38743.518199	-1172.550710
0.0000002800	-38553.842352	-1172.483529
0.0000002900	-38359.550201	-1172.386945
0.0000003000	-38151.815756	-1172.245374
0.0000003100	-37937.248420	-1172.042193
0.0000003200	-37719.216360	-1171.759902
0.0000003300	-37491.983117	-1171.380299
0.0000003400	-37259.046504	-1170.884664
0.0000003500	-37022.890716	-1170.253948
0.0000003600	-36779.501457	-1169.468979
0.0000003700	-36527.680748	-1168.510655
0.0000003800	-36270.540180	-1167.360154
0.0000003900	-36008.166942	-1165.999129
0.0000004000	-35735.779717	-1164.409905
0.0000004100	-35456.093891	-1162.575663
0.0000004200	-35171.541222	-1160.480621
0.0000004300	-34880.146295	-1158.110192
0.0000004400	-34582.165689	-1155.451132
0.0000004500	-34277.181139	-1152.491675
0.0000004600	-33965.796318	-1149.221636
0.0000004700	-33645.810660	-1145.632505
0.0000004800	-33318.759255	-1141.717512
0.0000004900	-32988.266850	-1137.471665
0.0000005000	-32653.118397	-1132.891774
0.0000005100	-32312.502756	-1127.976436
0.0000005200	-31966.554562	-1122.726004
0.0000005300	-31615.470254	-1117.142530
0.0000005400	-31260.588485	-1111.229680
0.0000005500	-30901.530735	-1104.992623
0.0000005600	-30534.290410	-1098.437909
0.0000005700	-30160.684567	-1091.573309
0.0000005800	-29784.166900	-1084.407653
0.0000005900	-29403.275150	-1076.950640
0.0000006000	-29018.009316	-1069.212634
0.0000006100	-28627.829193	-1061.204459
0.0000006200	-28232.156495	-1052.937168
0.0000006300	-27831.533092	-1044.421822
0.0000006400	-27424.078461	-1035.669256
0.0000006500	-27009.263426	-1026.689851
0.0000006600	-26590.798259	-1017.493307
0.0000006700	-26169.679508	-1008.088424
0.0000006800	-25743.979207	-998.482892
0.0000006900	-25314.517860	-988.683098
0.0000007000	-24881.591790	-978.693940
0.0000007100	-24441.590607	-968.518675
0.0000007200	-23994.412766	-958.158774
0.0000007300	-23543.621209	-947.613807
0.0000007400	-23089.599446	-936.881358
0.0000007500	-22632.309399	-925.956958
0.0000007600	-22170.829013	-914.834057
0.0000007700	-21706.018539	-903.504017
0.0000007800	-21239.660281	-891.956143
0.0000007900	-20769.948211	-880.177743
0.0000008000	-20296.353155	-868.154212
0.0000008100	-19819.993603	-855.869158
0.0000008200	-19339.887363	-843.304546
0.0000008300	-18855.345236	-830.440877
0.0000008400	-18368.664346	-817.257389
0.0000008500	-17881.725215	-803.732285
0.0000008600	-17393.754781	-789.842981
0.0000008700	-16903.339896	-775.566372
0.0000008800	-16407.470517	-760.879113
0.0000008900	-15904.437171	-745.757918
0.0000009000	-15397.704584	-730.179864
0.0000009100	-14889.276884	-714.122697
0.0000009200	-14379.619779	-697.565150
0.0000009300	-13868.414889	-680.487247
0.0000009400	-13354.225342	-662.870614
0.0000009500	-12837.933448	-644.698767
0.0000009600	-12321.088655	-625.957400
0.0000009700	-11802.917902	-606.634650
0.0000009800	-11282.166398	-586.721338
0.0000009900	-10759.510649	-566.211195
0.0000010000	-10234.630611	-545.101061
0.0000010100	-9707.453450	-523.391048
0.0000010200	-9178.175605	-501.084678
0.0000010300	-8647.508333	-478.188991
0.0000010400	-8116.546405	-454.714610
0.0000010500	-7584.786028	-430.675776
0.0000010600	-7052.558279	-406.090351
0.0000010700	-6520.379639	-380.979770
