Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-10532.568139	-380.302282
0.0000000100	-10532.128111	-380.285753
0.0000000200	-10531.688083	-380.258643
0.0000000300	-10531.248056	-380.220946
0.0000000400	-10530.834600	-380.172657
0.0000000500	-10531.659034	-380.113766
0.0000000600	-10532.456896	-380.044266
0.0000000700	-10531.910580	-379.964148
0.0000000800	-10528.941628	-379.873402
0.0000000900	-10524.814503	-379.772016
0.0000001000	-10521.845552	-379.659978
0.0000001100	-10520.141062	-379.537277
0.0000001200	-10518.436572	-379.403898
0.0000001300	-10516.705511	-379.259827
0.0000001400	-10513.497411	-379.105048
0.0000001500	-10504.232722	-378.939546
0.0000001600	-10497.603245	-378.763304
0.0000001700	-10493.369831	-378.576303
0.0000001800	-10487.978244	-378.378526
0.0000001900	-10486.167467	-378.169952
0.0000002000	-10483.171943	-377.950562
0.0000002100	-10477.674068	-377.720335
0.0000002200	-10472.202764	-377.479249
0.0000002300	-10467.916207	-377.227282
0.0000002400	-10459.783120	-376.964410
0.0000002500	-10449.253969	-376.690609
0.0000002600	-10441.227170	-376.405855
0.0000002700	-10434.358545	-376.110123
0.0000002800	-10422.511788	-375.803386
0.0000002900	-10409.533430	-375.485618
0.0000003000	-10400.109308	-375.156791
0.0000003100	-10386.891802	-374.816877
0.0000003200	-10370.040342	-374.465848
0.0000003300	-10353.295170	-374.103673
0.0000003400	-10340.210523	-373.730324
0.0000003500	-10326.993016	-373.345770
0.0000003600	-10310.194700	-372.949979
0.0000003700	-10293.316668	-372.542920
0.0000003800	-10276.332348	-372.124561
0.0000003900	-10256.925392	-371.694869
0.0000004000	-10236.253974	-371.253810
0.0000004100	-10216.847018	-370.801352
0.0000004200	-10197.466635	-370.337460
0.0000004300	-10179.430429	-369.862098
0.0000004400	-10163.790286	-369.375233
0.0000004500	-10145.541504	-368.876829
0.0000004600	-10124.870086	-368.366850
0.0000004700	-10104.198669	-367.845259
0.0000004800	-10083.553823	-367.312020
0.0000004900	-10064.146867	-366.767096
0.0000005000	-10044.713339	-366.210451
