Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-20827.915666	-734.369704
0.0000000100	-20825.881135	-734.698433
0.0000000200	-20819.478696	-734.980008
0.0000000300	-20807.207780	-735.218032
0.0000000400	-20789.202186	-735.415972
0.0000000500	-20767.184154	-735.577135
0.0000000600	-20741.486192	-735.704645
0.0000000700	-20714.070582	-735.801423
0.0000000800	-20682.033244	-735.870159
0.0000000900	-20640.212050	-735.913299
0.0000001000	-20593.667170	-735.933015
0.0000001100	-20548.802891	-735.931191
0.0000001200	-20500.729887	-735.909398
0.0000001300	-20443.856465	-735.868882
0.0000001400	-20380.989644	-735.810539
0.0000001500	-20316.797694	-735.734903
0.0000001600	-20248.224058	-735.642127
0.0000001700	-20169.751137	-735.531975
0.0000001800	-20087.685852	-735.403805
0.0000001900	-20001.885219	-735.256557
0.0000002000	-19908.701762	-735.088749
0.0000002100	-19813.440287	-734.898466
0.0000002200	-19715.861060	-734.683355
0.0000002300	-19613.147566	-734.440623
0.0000002400	-19507.132575	-734.167032
0.0000002500	-19397.760976	-733.858905
0.0000002600	-19281.084935	-733.512122
0.0000002700	-19159.486806	-733.122129
0.0000002800	-19037.560762	-732.683943
0.0000002900	-18910.606696	-732.192162
0.0000003000	-18779.058457	-731.640973
0.0000003100	-18646.914399	-731.024168
0.0000003200	-18509.202223	-730.335156
0.0000003300	-18365.118217	-729.566984
0.0000003400	-18218.540713	-728.712351
0.0000003500	-18068.602007	-727.763633
0.0000003600	-17912.342297	-726.712901
0.0000003700	-17752.545640	-725.551953
0.0000003800	-17589.632417	-724.272331
0.0000003900	-17422.120429	-722.865356
0.0000004000	-17253.477120	-721.322152
0.0000004100	-17083.956617	-719.633681
0.0000004200	-16907.464179	-717.790771
0.0000004300	-16723.570240	-715.784150
0.0000004400	-16536.813555	-713.604482
0.0000004500	-16346.787827	-711.242399
0.0000004600	-16153.534697	-708.688539
0.0000004700	-15958.217635	-705.933576
0.0000004800	-15760.721211	-702.968267
0.0000004900	-15558.090520	-699.783477
0.0000005000	-15350.824017	-696.370225
0.0000005100	-15142.878722	-692.719713
0.0000005200	-14933.308244	-688.823368
0.0000005300	-14719.716143	-684.672877
0.0000005400	-14503.658407	-680.260220
0.0000005500	-14283.218984	-675.577705
0.0000005600	-14056.232292	-670.618004
0.0000005700	-13826.793742	-665.374185
0.0000005800	-13595.683777	-659.839742
0.0000005900	-13361.009310	-654.008628
0.0000006000	-13123.402900	-647.875280
0.0000006100	-12883.257067	-641.434651
0.0000006200	-12640.945649	-634.682231
0.0000006300	-12395.471433	-627.614074
0.0000006400	-12147.753252	-620.226816
0.0000006500	-11899.928828	-612.517701
0.0000006600	-11650.372979	-604.484591
0.0000006700	-11397.834362	-596.125987
0.0000006800	-11142.590067	-587.441038
0.0000006900	-10884.233798	-578.429556
0.0000007000	-10620.637020	-569.092020
0.0000007100	-10352.570683	-559.429584
0.0000007200	-10082.103313	-549.444081
0.0000007300	-9809.451989	-539.138021
0.0000007400	-9534.210415	-528.514594
0.0000007500	-9256.267757	-517.577661
0.0000007600	-8976.436603	-506.331749
0.0000007700	-8695.571188	-494.782044
0.0000007800	-8413.616091	-482.934377
0.0000007900	-8130.215843	-470.795211
0.0000008000	-7846.653935	-458.371626
0.0000008100	-7562.801159	-445.671297
0.0000008200	-7275.485531	-432.702477
0.0000008300	-6984.734608	-419.473975
0.0000008400	-6693.014026	-405.995128
0.0000008500	-6401.118004	-392.275776
0.0000008600	-6108.704851	-378.326235
0.0000008700	-5815.312853	-364.157266
0.0000008800	-5522.216315	-349.780045
0.0000008900	-5229.756929	-335.206128
0.0000009000	-4935.894032	-320.447420
0.0000009100	-4639.163797	-305.516138
0.0000009200	-4338.578192	-290.424778
0.0000009300	-4033.384637	-275.186075
0.0000009400	-3727.253570	-259.812968
0.0000009500	-3421.168737	-244.318563
0.0000009600	-3113.347885	-228.716095
0.0000009700	-2805.771667	-213.018886
0.0000009800	-2498.135439	-197.240317
0.0000009900	-2188.883214	-181.393778
0.0000010000	-1878.772165	-165.492643
0.0000010100	-1569.533717	-149.550224
0.0000010200	-1260.110646	-133.579740
0.0000010300	-949.824158	-117.594279
0.0000010400	-639.255988	-101.606769
0.0000010500	-327.995247	-85.629937
0.0000010600	-16.392814	-69.676285
0.0000010700	295.149608	-53.758056
0.0000010800	606.054878	-37.887202
0.0000010900	915.002458	-22.075366
0.0000011000	1224.199266	-6.333844
0.0000011100	1534.776621	9.326428
0.0000011200	1845.104749	24.894903
0.0000011300	2155.040360	40.361439
0.0000011400	2465.035980	55.716320
0.0000011500	2774.676131	70.950270
0.0000011600	3083.346622	86.054469
0.0000011700	3391.153696	101.020562
0.0000011800	3697.404783	115.840672
0.0000011900	4002.035281	130.507406
0.0000012000	4303.156695	145.013861
0.0000012100	4601.955456	159.353626
0.0000012200	4899.932441	173.520786
0.0000012300	5196.002561	187.509918
0.0000012400	5490.248791	201.316092
0.0000012500	5782.823605	214.934864
0.0000012600	6075.061319	228.362270
0.0000012700	6367.068177	241.594815
0.0000012800	6658.673331	254.629470
0.0000012900	6949.470487	267.463653
0.0000013000	7238.420789	280.095217
