Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-41400.026405	-1214.260354
0.0000000100	-41387.630236	-1214.081576
0.0000000200	-41364.071392	-1213.749774
0.0000000300	-41331.707307	-1213.277567
0.0000000400	-41291.066176	-1212.678539
0.0000000500	-41238.686716	-1211.966932
0.0000000600	-41174.131060	-1211.157306
0.0000000700	-41098.363277	-1210.264174
0.0000000800	-41009.019352	-1209.301626
0.0000000900	-40906.870141	-1208.282942
0.0000001000	-40790.884978	-1207.220210
0.0000001100	-40661.993637	-1206.123955
0.0000001200	-40521.218212	-1205.002791
0.0000001300	-40373.982423	-1203.863106
0.0000001400	-40223.594613	-1202.708781
0.0000001500	-40060.832804	-1201.540960
0.0000001600	-39886.019420	-1200.357873
0.0000001700	-39703.323989	-1199.154718
0.0000001800	-39506.884925	-1197.923603
0.0000001900	-39300.848629	-1196.653564
0.0000002000	-39089.169681	-1195.330638
0.0000002100	-38862.533784	-1193.938011
0.0000002200	-38625.957100	-1192.456228
0.0000002300	-38380.695208	-1190.863469
0.0000002400	-38116.199365	-1189.135877
0.0000002500	-37840.251330	-1187.247937
0.0000002600	-37556.504994	-1185.172902
0.0000002700	-37261.765465	-1182.883249
0.0000002800	-36961.422168	-1180.351159
0.0000002900	-36651.354420	-1177.549011
0.0000003000	-36327.098590	-1174.449883
0.0000003100	-35991.377404	-1171.028035
0.0000003200	-35646.657764	-1167.259381
0.0000003300	-35291.230465	-1163.121923
0.0000003400	-34924.238909	-1158.596146
0.0000003500	-34551.693035	-1153.665360
0.0000003600	-34172.641331	-1148.315984
0.0000003700	-33781.516316	-1142.537754
0.0000003800	-33379.831992	-1136.323868
0.0000003900	-32967.180196	-1129.671040
0.0000004000	-32541.229216	-1122.579475
0.0000004100	-32106.310094	-1115.052767
0.0000004200	-31664.455847	-1107.097702
0.0000004300	-31215.541854	-1098.723989
0.0000004400	-30759.155968	-1089.943913
0.0000004500	-30293.999136	-1080.771915
0.0000004600	-29821.059158	-1071.224113
0.0000004700	-29338.744868	-1061.317766
0.0000004800	-28848.237277	-1051.070703
0.0000004900	-28351.707190	-1040.500713
0.0000005000	-27848.720723	-1029.624925
0.0000005100	-27339.235008	-1018.459181
0.0000005200	-26820.709962	-1007.017417
0.0000005300	-26292.357581	-995.311076
0.0000005400	-25757.136674	-983.348552
0.0000005500	-25216.799316	-971.134686
0.0000005600	-24670.909633	-958.670334
0.0000005700	-24119.184084	-945.951996
0.0000005800	-23561.111623	-932.971550
0.0000005900	-22993.823766	-919.716061
0.0000006000	-22418.467232	-906.167709
0.0000006100	-21840.006134	-892.303807
0.0000006200	-21257.151985	-878.096944
0.0000006300	-20667.942349	-863.515225
0.0000006400	-20073.180388	-848.522624
0.0000006500	-19474.057680	-833.079445
0.0000006600	-18867.632561	-817.142879
0.0000006700	-18252.393628	-800.667645
0.0000006800	-17632.985168	-783.606727
0.0000006900	-17010.540735	-765.912161
0.0000007000	-16383.585210	-747.535893
0.0000007100	-15751.096499	-728.430672
0.0000007200	-15114.169877	-708.550964
0.0000007300	-14474.190133	-687.853881
0.0000007400	-13831.041220	-666.300097
0.0000007500	-13184.001730	-643.854744
0.0000007600	-12532.032421	-620.488258
