Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-41539.923820	-1125.681238
0.0000000100	-41541.943603	-1125.913598
0.0000000200	-41540.122411	-1126.131859
0.0000000300	-41534.249685	-1126.338085
0.0000000400	-41526.989093	-1126.534356
0.0000000500	-41515.218496	-1126.722763
0.0000000600	-41498.950345	-1126.905390
0.0000000700	-41480.835857	-1127.084304
0.0000000800	-41459.140759	-1127.261540
0.0000000900	-41435.376313	-1127.439088
0.0000001000	-41405.466083	-1127.618879
0.0000001100	-41365.891716	-1127.802769
0.0000001200	-41325.029096	-1127.992528
0.0000001300	-41289.791531	-1128.189825
0.0000001400	-41253.301948	-1128.396213
0.0000001500	-41207.148229	-1128.613116
0.0000001600	-41158.851571	-1128.841816
0.0000001700	-41116.997299	-1129.083441
0.0000001800	-41065.354374	-1129.338950
0.0000001900	-41006.810592	-1129.609125
0.0000002000	-40949.221108	-1129.894556
0.0000002100	-40894.406238	-1130.195636
0.0000002200	-40827.722034	-1130.512545
0.0000002300	-40759.662416	-1130.845247
0.0000002400	-40691.317530	-1131.193480
0.0000002500	-40614.423557	-1131.556749
0.0000002600	-40536.179073	-1131.934324
0.0000002700	-40452.991016	-1132.325232
0.0000002800	-40366.989872	-1132.728255
0.0000002900	-40273.418841	-1133.141930
0.0000003000	-40180.913054	-1133.564547
0.0000003100	-40083.438790	-1133.994151
0.0000003200	-39984.874380	-1134.428541
0.0000003300	-39885.839047	-1134.865280
0.0000003400	-39783.408758	-1135.301691
0.0000003500	-39679.194390	-1135.734871
0.0000003600	-39574.942667	-1136.161695
0.0000003700	-39465.003632	-1136.578824
0.0000003800	-39350.629301	-1136.982717
0.0000003900	-39238.931089	-1137.369641
0.0000004000	-39124.011125	-1137.735683
0.0000004100	-39001.929940	-1138.076766
0.0000004200	-38880.976257	-1138.388659
0.0000004300	-38758.126429	-1138.666999
0.0000004400	-38627.210890	-1138.907299
0.0000004500	-38496.320253	-1139.104974
0.0000004600	-38366.246947	-1139.255353
0.0000004700	-38227.166082	-1139.353701
