Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51603.526952	-1177.162269
0.0000000100	-51591.980417	-1177.503733
0.0000000200	-51566.258993	-1177.743384
0.0000000300	-51530.081155	-1177.859355
0.0000000400	-51481.681884	-1177.827360
0.0000000500	-51419.891492	-1177.621467
0.0000000600	-51342.520845	-1177.214959
0.0000000700	-51250.027657	-1176.581243
0.0000000800	-51147.339311	-1175.694784
0.0000000900	-51030.717036	-1174.532035
0.0000001000	-50895.142383	-1173.072313
0.0000001100	-50742.164307	-1171.298613
0.0000001200	-50574.645035	-1169.198311
0.0000001300	-50395.133699	-1166.763732
0.0000001400	-50206.989462	-1163.992575
0.0000001500	-50010.714540	-1160.888152
0.0000001600	-49798.565193	-1157.459452
0.0000001700	-49572.777115	-1153.721009
0.0000001800	-49335.453314	-1149.692587
0.0000001900	-49078.582487	-1145.398672
0.0000002000	-48808.445545	-1140.867801
0.0000002100	-48527.295735	-1136.131736
0.0000002200	-48229.539914	-1131.224518
0.0000002300	-47920.720072	-1126.181417
0.0000002400	-47600.318976	-1121.037824
0.0000002500	-47263.527595	-1115.828113
0.0000002600	-46915.090159	-1110.584516
0.0000002700	-46554.503427	-1105.336040
0.0000002800	-46180.258009	-1100.107472
0.0000002900	-45795.157300	-1094.918503
0.0000003000	-45397.573900	-1089.782997
0.0000003100	-44984.782519	-1084.708433
0.0000003200	-44558.646234	-1079.695552
0.0000003300	-44121.589516	-1074.738200
0.0000003400	-43673.402947	-1069.823397
0.0000003500	-43212.668545	-1064.931622
0.0000003600	-42739.863291	-1060.037300
0.0000003700	-42255.353149	-1055.109493
0.0000003800	-41758.857253	-1050.112760
0.0000003900	-41249.885317	-1045.008163
0.0000004000	-40729.025683	-1039.754386
0.0000004100	-40196.846737	-1034.308934
0.0000004200	-39652.838926	-1028.629363
0.0000004300	-39099.858170	-1022.674507
0.0000004400	-38537.989223	-1016.405651
0.0000004500	-37965.676480	-1009.787623
0.0000004600	-37379.593693	-1002.789748
0.0000004700	-36780.440560	-995.386635
0.0000004800	-36172.589041	-987.558780
0.0000004900	-35557.006058	-979.292938
0.0000005000	-34932.404255	-970.582259
0.0000005100	-34298.554949	-961.426186
0.0000005200	-33654.798004	-951.830090
0.0000005300	-33001.845739	-941.804681
0.0000005400	-32339.201559	-931.365177
0.0000005500	-31667.401625	-920.530283
0.0000005600	-30987.942019	-909.320994
0.0000005700	-30299.202338	-897.759257
0.0000005800	-29603.502344	-885.866557
0.0000005900	-28897.855489	-873.662441
0.0000006000	-28182.242505	-861.163060
0.0000006100	-27459.963377	-848.379763
0.0000006200	-26730.639181	-835.317793
0.0000006300	-25994.648843	-821.975143
0.0000006400	-25250.469670	-808.341612
0.0000006500	-24498.657433	-794.398099
0.0000006600	-23741.649560	-780.116163
0.0000006700	-22978.276022	-765.457896
0.0000006800	-22208.217073	-750.376098
0.0000006900	-21433.269618	-734.814781
0.0000007000	-20652.564451	-718.709992
0.0000007100	-19864.546309	-701.990948
0.0000007200	-19070.718271	-684.581457
0.0000007300	-18271.302372	-666.401596
0.0000007400	-17465.926337	-647.369606
0.0000007500	-16656.289360	-627.403960
0.0000007600	-15843.155941	-606.425550
0.0000007700	-15027.441161	-584.359934
0.0000007800	-14207.791838	-561.139584
0.0000007900	-13380.607164	-536.706070
0.0000008000	-12547.259933	-511.012126
