Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-20831.420484	-765.836100
0.0000000100	-20830.578619	-765.977640
0.0000000200	-20829.421096	-766.080078
0.0000000300	-20828.263572	-766.143354
0.0000000400	-20824.841774	-766.167415
0.0000000500	-20819.406111	-766.152223
0.0000000600	-20812.021832	-766.097744
0.0000000700	-20799.412436	-766.003956
0.0000000800	-20784.397682	-765.870847
0.0000000900	-20772.093359	-765.698410
0.0000001000	-20754.824916	-765.486652
0.0000001100	-20742.118512	-765.235584
0.0000001200	-20730.641254	-764.945227
0.0000001300	-20711.293697	-764.615611
0.0000001400	-20691.184324	-764.246770
0.0000001500	-20669.180998	-763.838750
0.0000001600	-20646.241282	-763.391599
0.0000001700	-20622.278754	-762.905375
0.0000001800	-20595.877376	-762.380140
0.0000001900	-20567.386298	-761.815961
0.0000002000	-20540.528178	-761.212911
0.0000002100	-20512.548506	-760.571067
0.0000002200	-20481.227084	-759.890510
0.0000002300	-20446.258841	-759.171324
0.0000002400	-20411.900743	-758.413595
0.0000002500	-20377.748978	-757.617413
0.0000002600	-20344.087446	-756.782866
0.0000002700	-20307.551495	-755.910046
0.0000002800	-20267.663208	-754.999043
0.0000002900	-20223.681942	-754.049949
0.0000003000	-20179.254519	-753.062852
0.0000003100	-20133.705545	-752.037839
0.0000003200	-20086.698188	-750.974996
0.0000003300	-20039.124763	-749.874402
0.0000003400	-19990.168790	-748.736136
0.0000003500	-19940.461588	-747.560270
0.0000003600	-19888.414276	-746.346872
0.0000003700	-19834.984416	-745.096002
0.0000003800	-19780.041511	-743.807714
0.0000003900	-19725.098607	-742.482057
0.0000004000	-19670.220951	-741.119067
0.0000004100	-19613.710338	-739.718776
0.0000004200	-19553.291907	-738.281203
0.0000004300	-19492.492568	-736.806359
0.0000004400	-19428.677725	-735.294242
0.0000004500	-19360.519493	-733.744842
0.0000004600	-19290.151650	-732.158134
0.0000004700	-19221.155767	-730.534081
0.0000004800	-19148.654146	-728.872634
0.0000004900	-19072.865438	-727.173728
0.0000005000	-18998.208868	-725.437288
0.0000005100	-18924.499275	-723.663219
0.0000005200	-18847.643679	-721.851415
0.0000005300	-18768.077652	-720.001751
0.0000005400	-18687.564648	-718.114090
0.0000005500	-18607.617712	-716.188276
0.0000005600	-18525.667498	-714.224135
0.0000005700	-18441.061515	-712.221479
0.0000005800	-18356.705942	-710.180100
0.0000005900	-18269.084455	-708.099775
0.0000006000	-18178.121218	-705.980261
0.0000006100	-18087.027483	-703.821299
0.0000006200	-17994.681699	-701.622609
0.0000006300	-17899.494986	-699.383897
0.0000006400	-17805.560321	-697.104846
0.0000006500	-17711.886652	-694.785125
0.0000006600	-17616.329617	-692.424382
0.0000006700	-17518.062150	-690.022249
0.0000006800	-17416.768592	-687.578338
0.0000006900	-17314.212399	-685.092244
0.0000007000	-17212.472684	-682.563545
0.0000007100	-17109.546170	-679.991801
0.0000007200	-17005.226521	-677.376555
0.0000007300	-16900.090395	-674.717333
0.0000007400	-16794.072540	-672.013645
0.0000007500	-16686.606890	-669.264985
0.0000007600	-16578.760331	-666.470831
0.0000007700	-16470.848524	-663.630646
0.0000007800	-16363.001965	-660.743881
0.0000007900	-16253.772859	-657.809968
0.0000008000	-16142.910797	-654.828331
0.0000008100	-16030.405190	-651.798380
0.0000008200	-15915.820470	-648.719510
0.0000008300	-15800.734930	-645.591110
0.0000008400	-15685.018073	-642.412555
0.0000008500	-15568.419488	-639.183211
0.0000008600	-15451.124336	-635.902438
0.0000008700	-15334.460502	-632.569586
0.0000008800	-15217.230599	-629.183999
0.0000008900	-15096.985192	-625.745014
0.0000009000	-14975.346651	-622.251965
0.0000009100	-14854.459340	-618.704182
0.0000009200	-14732.004321	-615.100992
0.0000009300	-14608.166754	-611.441721
0.0000009400	-14483.883031	-607.725692
0.0000009500	-14358.401921	-603.952233
0.0000009600	-14230.351464	-600.120671
0.0000009700	-14099.579989	-596.230337
0.0000009800	-13968.993674	-592.280565
0.0000009900	-13839.419586	-588.270696
0.0000010000	-13708.648111	-584.200078
0.0000010100	-13578.192294	-580.068065
0.0000010200	-13446.604341	-575.874023
0.0000010300	-13312.316542	-571.617327
0.0000010400	-13176.319950	-567.297363
0.0000010500	-13040.192860	-562.913532
0.0000010600	-12903.379790	-558.465248
0.0000010700	-12761.156443	-553.951942
0.0000010800	-12616.908645	-549.373061
0.0000010900	-12473.792984	-544.728070
0.0000011000	-12327.977477	-540.016455
0.0000011100	-12181.955637	-535.237722
0.0000011200	-12037.642590	-530.391399
0.0000011300	-11890.694946	-525.477038
0.0000011400	-11741.722851	-520.494216
0.0000011500	-11592.435097	-515.442534
0.0000011600	-11443.713412	-510.321622
0.0000011700	-11295.307385	-505.131138
0.0000011800	-11145.333651	-499.870770
0.0000011900	-10994.282442	-494.540235
0.0000012000	-10844.232872	-489.139283
0.0000012100	-10694.063390	-483.667696
0.0000012200	-10542.075791	-478.125292
0.0000012300	-10389.010717	-472.511922
0.0000012400	-10236.566374	-466.827473
0.0000012500	-10082.815320	-461.071871
0.0000012600	-9926.103424	-455.245077
0.0000012700	-9768.248804	-449.347092
0.0000012800	-9611.025502	-443.377959
0.0000012900	-9452.985721	-437.337758
0.0000013000	-9293.182486	-431.226611
0.0000013100	-9134.130479	-425.044683
0.0000013200	-8975.143722	-418.792182
0.0000013300	-8814.458759	-412.469358
0.0000013400	-8653.708547	-406.076504
0.0000013500	-8493.589652	-399.613960
0.0000013600	-8332.839440	-393.082109
0.0000013700	-8172.339637	-386.481379
0.0000013800	-8012.471153	-379.812244
0.0000013900	-7851.720940	-373.075225
0.0000014000	-7689.969089	-366.270888
0.0000014100	-7527.335510	-359.399845
0.0000014200	-7364.060026	-352.462755
0.0000014300	-7200.915041	-345.460324
0.0000014400	-7036.703168	-338.393304
0.0000014500	-6873.492933	-331.262495
0.0000014600	-6709.161148	-324.068740
0.0000014700	-6541.052043	-316.812931
0.0000014800	-6371.734965	-309.496007
0.0000014900	-6203.615273	-302.118951
0.0000015000	-6036.126899	-294.682791
0.0000015100	-5866.875070	-287.188601
0.0000015200	-5696.741513	-279.637500
0.0000015300	-5527.174025	-272.030651
0.0000015400	-5356.604898	-264.369260
0.0000015500	-5184.642637	-256.654576
0.0000015600	-5014.879402	-248.887891
0.0000015700	-4846.824960	-241.070537
0.0000015800	-4677.573131	-233.203887
0.0000015900	-4507.123915	-225.289356
0.0000016000	-4336.674700	-217.328396
0.0000016100	-4165.409006	-209.322496
0.0000016200	-3994.078063	-201.273184
0.0000016300	-3823.563598	-193.182023
0.0000016400	-3653.114383	-185.050610
0.0000016500	-3481.663528	-176.880578
0.0000016600	-3308.884789	-168.673589
0.0000016700	-3136.541620	-160.431340
0.0000016800	-2964.013290	-152.155553
0.0000016900	-2791.049390	-143.847983
0.0000017000	-2618.020241	-135.510410
0.0000017100	-2443.347549	-127.144640
0.0000017200	-2270.187901	-118.752503
0.0000017300	-2098.791709	-110.335851
0.0000017400	-1927.460766	-101.896561
0.0000017500	-1756.761141	-93.436524
0.0000017600	-1582.730352	-84.957653
0.0000017700	-1407.241181	-76.461877
0.0000017800	-1232.698987	-67.951139
0.0000017900	-1057.906383	-59.427395
0.0000018000	-884.616237	-50.892613
0.0000018100	-711.837498	-42.348772
0.0000018200	-538.677851	-33.797856
0.0000018300	-366.149521	-25.241859
0.0000018400	-193.436031	-16.682778
0.0000018500	-17.826948	-8.122612
0.0000018600	157.411813	0.436636
0.0000018700	330.821870	8.992967
0.0000018800	504.732747	17.544382
0.0000018900	678.523712	26.088886
0.0000019000	851.052041	34.624491
0.0000019100	1023.014302	43.149215
0.0000019200	1195.226972	51.661087
0.0000019300	1367.875214	60.158146
0.0000019400	1541.851339	68.638442
0.0000019500	1716.458783	77.100042
