Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-10511.053596	-465.773828
0.0000000100	-10509.913622	-465.379365
0.0000000200	-10506.426545	-464.853091
0.0000000300	-10499.679027	-464.208293
0.0000000400	-10488.281057	-463.458852
0.0000000500	-10471.913942	-462.619058
0.0000000600	-10451.736509	-461.703415
0.0000000700	-10429.346122	-460.726439
0.0000000800	-10401.780092	-459.702449
0.0000000900	-10364.744788	-458.645353
0.0000001000	-10324.399668	-457.568441
0.0000001100	-10288.179810	-456.484175
0.0000001200	-10251.452808	-455.403990
0.0000001300	-10206.086115	-454.338105
0.0000001400	-10154.252842	-453.295344
0.0000001500	-10104.549784	-452.282979
0.0000001600	-10050.995384	-451.306591
0.0000001700	-9987.761462	-450.369942
0.0000001800	-9921.316636	-449.474886
0.0000001900	-9854.254348	-448.621296
0.0000002000	-9781.588264	-447.807014
0.0000002100	-9700.910501	-447.027839
0.0000002200	-9618.827572	-446.277534
0.0000002300	-9534.711466	-445.547863
0.0000002400	-9444.983049	-444.828659
0.0000002500	-9354.219568	-444.107914
0.0000002600	-9262.313436	-443.371898
0.0000002700	-9165.574183	-442.605302
0.0000002800	-9065.454638	-441.791403
0.0000002900	-8963.427551	-440.912245
0.0000003000	-8858.877333	-439.948848
0.0000003100	-8749.982074	-438.881417
0.0000003200	-8638.206007	-437.689578
0.0000003300	-8523.571946	-436.352609
0.0000003400	-8405.226477	-434.849685
0.0000003500	-8286.261673	-433.160123
0.0000003600	-8162.814786	-431.263621
0.0000003700	-8033.492055	-429.140495
0.0000003800	-7901.006939	-426.771910
0.0000003900	-7765.885482	-424.140094
0.0000004000	-7629.140954	-421.228540
0.0000004100	-7490.317622	-418.022194
0.0000004200	-7349.276571	-414.507616
0.0000004300	-7205.393698	-410.673125
0.0000004400	-7059.436788	-406.508919
0.0000004500	-6911.498111	-402.007167
0.0000004600	-6759.688171	-397.162081
0.0000004700	-6605.189624	-391.969951
0.0000004800	-6450.459892	-386.429166
0.0000004900	-6293.819724	-380.540197
0.0000005000	-6134.862925	-374.305563
0.0000005100	-5975.996523	-367.729762
0.0000005200	-5815.138822	-360.819186
0.0000005300	-5650.354699	-353.582015
0.0000005400	-5483.958912	-346.028082
0.0000005500	-5313.273241	-338.168731
0.0000005600	-5137.209338	-330.016650
0.0000005700	-4959.784023	-321.585703
0.0000005800	-4782.143693	-312.890741
0.0000005900	-4604.450079	-303.947415
0.0000006000	-4425.489196	-294.771982
0.0000006100	-4244.169805	-285.381112
0.0000006200	-4061.389071	-275.791695
0.0000006300	-3878.023221	-266.020658
0.0000006400	-3693.239781	-256.084788
0.0000006500	-3506.678181	-246.000566
0.0000006600	-3319.321218	-235.784014
0.0000006700	-3131.319214	-225.450557
0.0000006800	-2941.716952	-215.014902
0.0000006900	-2750.003541	-204.490940
0.0000007000	-2557.945733	-193.891660
0.0000007100	-2365.936443	-183.229085
0.0000007200	-2173.379150	-172.514238
0.0000007300	-1979.152141	-161.757111
0.0000007400	-1782.749291	-150.966672
0.0000007500	-1585.673820	-140.150880
0.0000007600	-1389.097835	-129.316722
0.0000007700	-1193.365731	-118.470269
0.0000007800	-997.349155	-107.616743
0.0000007900	-800.021559	-96.760601
0.0000008000	-602.360973	-85.905631
0.0000008100	-405.216045	-75.055051
0.0000008200	-207.872276	-64.211626
0.0000008300	-10.528507	-53.377776
0.0000008400	187.132078	-42.555698
0.0000008500	384.508193	-31.747476
0.0000008600	581.669294	-20.955200
0.0000008700	779.061582	-10.181067
0.0000008800	976.287374	0.572512
0.0000008900	1172.493258	11.302830
0.0000009000	1367.758223	22.006799
0.0000009100	1562.861459	32.680887
0.0000009200	1757.837186	43.321066
0.0000009300	1951.980438	53.922773
0.0000009400	2145.821173	64.480894
0.0000009500	2340.258429	74.989753
0.0000009600	2534.186668	85.443127
0.0000009700	2726.584106	95.834273
0.0000009800	2917.171039	106.155966
0.0000009900	3106.199592	116.400560
0.0000010000	3294.175890	126.560051
0.0000010100	3481.592778	136.626164
0.0000010200	3668.338920	146.590436
0.0000010300	3853.290729	156.444320
0.0000010400	4036.813541	166.179281
0.0000010500	4218.666637	175.786911
0.0000010600	4398.263028	185.259032
0.0000010700	4577.059290	194.587805
0.0000010800	4755.064955	203.765833
0.0000010900	4932.677704	212.786263
0.0000011000	5109.695806	221.642874
0.0000011100	5285.048958	230.330160
0.0000011200	5458.392764	238.843403
0.0000011300	5628.987020	247.178726
0.0000011400	5796.341773	255.333144
0.0000011500	5960.993620	263.304585
0.0000011600	6122.708483	271.091908
0.0000011700	6281.780366	278.694900
0.0000011800	6439.159720	286.114254
0.0000011900	6595.549636	293.351531
0.0000012000	6750.205145	300.409114
0.0000012100	6901.891324	307.290136
0.0000012200	7050.777560	313.998401
0.0000012300	7196.500392	320.538292
0.0000012400	7340.031209	326.914666
0.0000012500	7481.649718	333.132739
0.0000012600	7621.039100	339.197972
0.0000012700	7759.170747	345.115940
0.0000012800	7895.745887	350.892211
0.0000012900	8028.313742	356.532215
0.0000013000	8155.408202	362.041121
0.0000013100	8278.726562	367.423720
0.0000013200	8398.971915	372.684310
0.0000013300	8516.868292	377.826596
0.0000013400	8633.384190	382.853594
0.0000013500	8746.024059	387.767562
0.0000013600	8854.000195	392.569929
0.0000013700	8958.854804	397.261252
0.0000013800	9061.582092	401.841191
0.0000013900	9162.600677	406.308494
0.0000014000	9262.292068	410.661008
0.0000014100	9358.805756	414.895709
0.0000014200	9450.537735	419.008746
0.0000014300	9539.185300	422.995507
0.0000014400	9624.541951	426.850702
0.0000014500	9706.728557	430.568462
0.0000014600	9785.095312	434.142450
0.0000014700	9858.654651	437.565990
0.0000014800	9928.266630	440.832202
0.0000014900	9993.806632	443.934145
0.0000015000	10056.417307	446.864973
0.0000015100	10116.278433	449.618083
0.0000015200	10173.089364	452.187272
0.0000015300	10224.528704	454.566889
0.0000015400	10269.345357	456.751982
0.0000015500	10310.802657	458.738434
0.0000015600	10349.681668	460.523096
0.0000015700	10385.778783	462.103896
0.0000015800	10417.852439	463.479944
0.0000015900	10446.503925	464.651610
0.0000016000	10472.366875	465.620589
0.0000016100	10494.701085	466.389940
0.0000016200	10515.428396	466.964107
0.0000016300	10532.617435	467.348916
0.0000016400	10543.426379	467.551545
0.0000016500	10548.679191	467.580475
0.0000016600	10550.868527	467.445419
0.0000016700	10551.177900	467.157217
0.0000016800	10547.567492	466.727727
0.0000016900	10540.067774	466.169683
0.0000017000	10530.068758	465.496536
0.0000017100	10516.853052	464.722289
0.0000017200	10501.160861	463.861302
0.0000017300	10484.500172	462.928102
0.0000017400	10464.152762	461.937175
0.0000017500	10433.725257	460.902758
0.0000017600	10392.765834	459.838624
0.0000017700	10354.420957	458.757875
0.0000017800	10320.838724	457.672734
0.0000017900	10280.521450	456.594351
0.0000018000	10227.708539	455.532609
0.0000018100	10174.286843	454.495963
0.0000018200	10125.501301	453.491271
0.0000018300	10068.560235	452.523671
0.0000018400	10000.710510	451.596455
0.0000018500	9934.224234	450.710990
0.0000018600	9867.716002	449.866641
0.0000018700	9790.833669	449.060743
0.0000018800	9710.313298	448.288582
0.0000018900	9631.978300	447.543417
0.0000019000	9548.718766	446.816522
0.0000019100	9457.130736	446.097261
0.0000019200	9366.519880	445.373182
0.0000019300	9277.873601	444.630148
0.0000019400	9180.915853	443.852479
