Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-31140.975308	-994.030979
0.0000000100	-31139.435607	-994.397222
0.0000000200	-31132.918143	-994.596683
0.0000000300	-31121.912448	-994.632208
0.0000000400	-31105.177715	-994.507935
0.0000000500	-31082.699408	-994.229258
0.0000000600	-31056.379449	-993.802771
0.0000000700	-31024.303312	-993.236196
0.0000000800	-30987.803897	-992.538294
0.0000000900	-30946.249161	-991.718766
0.0000001000	-30896.259843	-990.788131
0.0000001100	-30837.120553	-989.757597
0.0000001200	-30773.951565	-988.638928
0.0000001300	-30712.209498	-987.444288
0.0000001400	-30643.922165	-986.186087
0.0000001500	-30565.375889	-984.876823
0.0000001600	-30483.988373	-983.528917
0.0000001700	-30399.039341	-982.154549
0.0000001800	-30302.644838	-980.765493
0.0000001900	-30201.731104	-979.372962
0.0000002000	-30100.317164	-977.987449
0.0000002100	-29990.298991	-976.618585
0.0000002200	-29876.117354	-975.274998
0.0000002300	-29759.943634	-973.964191
0.0000002400	-29636.709907	-972.692424
0.0000002500	-29507.345842	-971.464620
0.0000002600	-29377.667685	-970.284276
0.0000002700	-29239.711992	-969.153403
0.0000002800	-29094.401619	-968.072470
0.0000002900	-28952.391019	-967.040374
0.0000003000	-28800.851401	-966.054429
0.0000003100	-28639.423140	-965.110369
0.0000003200	-28478.175205	-964.202372
0.0000003300	-28310.080515	-963.323102
0.0000003400	-28135.976650	-962.463767
0.0000003500	-27960.642653	-961.614194
0.0000003600	-27781.577489	-960.762922
0.0000003700	-27594.772810	-959.897307
0.0000003800	-27404.693568	-959.003639
0.0000003900	-27210.287001	-958.067273
0.0000004000	-27005.832814	-957.072765
0.0000004100	-26799.119013	-956.004025
0.0000004200	-26590.147527	-954.844463
0.0000004300	-26376.438670	-953.577152
0.0000004400	-26158.028329	-952.184981
0.0000004500	-25935.657102	-950.650816
0.0000004600	-25710.910889	-948.957657
0.0000004700	-25477.966627	-947.088785
0.0000004800	-25241.258270	-945.027912
0.0000004900	-25001.896718	-942.759316
0.0000005000	-24753.401658	-940.267971
0.0000005100	-24501.167713	-937.539661
0.0000005200	-24246.820523	-934.561084
0.0000005300	-23988.554122	-931.319944
0.0000005400	-23726.075768	-927.805025
0.0000005500	-23460.666011	-924.006253
0.0000005600	-23192.339387	-919.914734
0.0000005700	-22915.419205	-915.522789
0.0000005800	-22632.452033	-910.823959
0.0000005900	-22346.777389	-905.813002
0.0000006000	-22056.020283	-900.485871
0.0000006100	-21762.714681	-894.839677
0.0000006200	-21466.333234	-888.872637
0.0000006300	-21166.361203	-882.584010
0.0000006400	-20863.035121	-875.974018
0.0000006500	-20555.630851	-869.043761
0.0000006600	-20244.608858	-861.795115
0.0000006700	-19930.760159	-854.230631
0.0000006800	-19615.459329	-846.353420
0.0000006900	-19297.030307	-838.167040
0.0000007000	-18974.299168	-829.675376
0.0000007100	-18645.217623	-820.882523
0.0000007200	-18310.840363	-811.792672
0.0000007300	-17975.142808	-802.409992
0.0000007400	-17637.873890	-792.738524
0.0000007500	-17299.615233	-782.782084
0.0000007600	-16957.845479	-772.544165
0.0000007700	-16611.943259	-762.027860
0.0000007800	-16264.218608	-751.235786
0.0000007900	-15912.851023	-740.170034
0.0000008000	-15557.773622	-728.832116
0.0000008100	-15200.714813	-717.222941
0.0000008200	-14841.728875	-705.342801
0.0000008300	-14480.617088	-693.191365
0.0000008400	-14116.416853	-680.767702
0.0000008500	-13749.866840	-668.070308
0.0000008600	-13381.929649	-655.097154
0.0000008700	-13008.673464	-641.845744
0.0000008800	-12630.347423	-628.313193
0.0000008900	-12251.069458	-614.496309
0.0000009000	-11870.841497	-600.391692
0.0000009100	-11489.134266	-585.995844
0.0000009200	-11106.608877	-571.305282
0.0000009300	-10723.238190	-556.316664
0.0000009400	-10338.810881	-541.026911
0.0000009500	-9952.945975	-525.433344
0.0000009600	-9565.668681	-509.533812
0.0000009700	-9175.803146	-493.326825
0.0000009800	-8783.600438	-476.811679
0.0000009900	-8390.579571	-459.988583
0.0000010000	-7995.895249	-442.858773
0.0000010100	-7599.085077	-425.424621
0.0000010200	-7202.063582	-407.689732
0.0000010300	-6804.052348	-389.659030
0.0000010400	-6404.034496	-371.338833
0.0000010500	-6003.382672	-352.736905
0.0000010600	-5601.713970	-333.862505
0.0000010700	-5199.451038	-314.726407
0.0000010800	-4796.924433	-295.340912
0.0000010900	-4393.763855	-275.719835
0.0000011000	-3990.352209	-255.878481
0.0000011100	-3587.746117	-235.833597
0.0000011200	-3184.704770	-215.603312
0.0000011300	-2779.696551	-195.207052
0.0000011400	-2374.462474	-174.665448
0.0000011500	-1970.126042	-154.000222
0.0000011600	-1565.883633	-133.234062
0.0000011700	-1159.885675	-112.390482
0.0000011800	-752.209726	-91.493670
0.0000011900	-345.655354	-70.568334
0.0000012000	60.700300	-49.639526
0.0000012100	466.844629	-28.732475
0.0000012200	872.064172	-7.872408
0.0000012300	1278.380081	12.915630
0.0000012400	1683.865228	33.606954
0.0000012500	2088.134776	54.177413
0.0000012600	2492.100908	74.603566
0.0000012700	2895.987551	94.862839
0.0000012800	3300.811585	114.933687
0.0000012900	3705.240109	134.795736
0.0000013000	4108.691499	154.429917
0.0000013100	4511.416824	173.818583
0.0000013200	4913.679756	192.945616
0.0000013300	5315.388202	211.796511
0.0000013400	5715.882980	230.358447
0.0000013500	6113.948493	248.620337
0.0000013600	6512.633445	266.572865
0.0000013700	6911.305791	284.208495
0.0000013800	7306.479646	301.521468
0.0000013900	7702.655844	318.507778
0.0000014000	8099.744222	335.165130
0.0000014100	8493.875989	351.492879
0.0000014200	8885.854768	367.491952
0.0000014300	9277.159830	383.164758
0.0000014400	9667.159132	398.515079
0.0000014500	10054.848399	413.547951
0.0000014600	10439.131267	428.269536
0.0000014700	10821.037218	442.686975
0.0000014800	11202.229707	456.808246
0.0000014900	11582.643783	470.642011
0.0000015000	11962.727302	484.197455
0.0000015100	12341.557409	497.484131
0.0000015200	12718.156970	510.511804
0.0000015300	13091.454829	523.290295
0.0000015400	13462.007401	535.829331
0.0000015500	13830.421519	548.138403
0.0000015600	14194.862147	560.226633
0.0000015700	14555.369030	572.102649
0.0000015800	14913.735529	583.774472
0.0000015900	15270.993058	595.249420
0.0000016000	15626.482433	606.534019
0.0000016100	15978.222248	617.633937
