Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-31094.010554	-1198.849679
0.0000000100	-31086.418217	-1198.907437
0.0000000200	-31067.921328	-1198.892757
0.0000000300	-31041.637015	-1198.814139
0.0000000400	-31007.912158	-1198.677645
0.0000000500	-30966.290860	-1198.486817
0.0000000600	-30913.167355	-1198.242637
0.0000000700	-30847.503306	-1197.943532
0.0000000800	-30771.017621	-1197.585412
0.0000000900	-30682.778859	-1197.161750
0.0000001000	-30579.067904	-1196.663703
0.0000001100	-30455.432584	-1196.080257
0.0000001200	-30315.234252	-1195.398413
0.0000001300	-30167.881013	-1194.603394
0.0000001400	-30021.773258	-1193.678873
0.0000001500	-29872.938978	-1192.607225
0.0000001600	-29705.471751	-1191.369785
0.0000001700	-29527.939638	-1189.947116
0.0000001800	-29345.495217	-1188.319282
0.0000001900	-29147.351714	-1186.466110
0.0000002000	-28943.975025	-1184.367454
0.0000002100	-28733.860320	-1182.003435
0.0000002200	-28506.718037	-1179.354676
0.0000002300	-28273.413343	-1176.402499
0.0000002400	-28029.703809	-1173.129112
0.0000002500	-27767.828013	-1169.517755
0.0000002600	-27498.686081	-1165.552822
0.0000002700	-27218.689864	-1161.219945
0.0000002800	-26928.615759	-1156.506045
0.0000002900	-26635.236929	-1151.399352
0.0000003000	-26329.686296	-1145.889378
0.0000003100	-26010.711639	-1139.966871
0.0000003200	-25683.181734	-1133.623725
0.0000003300	-25346.767228	-1126.852868
0.0000003400	-25002.098516	-1119.648117
0.0000003500	-24647.925686	-1112.004014
0.0000003600	-24285.884730	-1103.915642
0.0000003700	-23916.760994	-1095.378423
0.0000003800	-23535.873300	-1086.387912
0.0000003900	-23144.698354	-1076.939581
0.0000004000	-22743.827358	-1067.028608
0.0000004100	-22334.364039	-1056.649671
0.0000004200	-21918.775480	-1045.796752
0.0000004300	-21495.796552	-1034.462959
0.0000004400	-21065.488310	-1022.640372
0.0000004500	-20627.599887	-1010.319914
0.0000004600	-20184.087961	-997.491247
0.0000004700	-19734.466107	-984.142716
0.0000004800	-19277.364419	-970.261315
0.0000004900	-18812.778562	-955.832707
0.0000005000	-18340.538370	-940.841270
0.0000005100	-17862.179488	-925.270202
0.0000005200	-17377.592898	-909.101660
0.0000005300	-16885.700976	-892.316935
0.0000005400	-16388.715601	-874.896681
0.0000005500	-15885.626846	-856.821173
0.0000005600	-15375.365848	-838.070600
0.0000005700	-14860.454198	-818.625392
0.0000005800	-14340.894111	-798.466575
0.0000005900	-13816.541613	-777.576140
0.0000006000	-13288.382654	-755.937436
0.0000006100	-12755.326603	-733.535570
0.0000006200	-12217.676623	-710.357808
0.0000006300	-11676.128596	-686.393974
0.0000006400	-11128.677884	-661.636839
0.0000006500	-10575.584023	-636.082496
0.0000006600	-10018.770952	-609.730704
0.0000006700	-9459.089406	-582.585207
0.0000006800	-8896.465234	-554.654019
0.0000006900	-8331.284513	-525.949659
0.0000007000	-7763.767583	-496.489345
0.0000007100	-7193.720299	-466.295137
