Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-41436.260854	-1043.180551
0.0000000100	-41427.058600	-1043.028830
0.0000000200	-41409.278378	-1042.732906
0.0000000300	-41383.525100	-1042.302113
0.0000000400	-41350.487728	-1041.747437
0.0000000500	-41309.986245	-1041.081373
0.0000000600	-41259.549380	-1040.317755
0.0000000700	-41199.556364	-1039.471554
0.0000000800	-41129.660396	-1038.558644
0.0000000900	-41047.190995	-1037.595553
0.0000001000	-40952.121690	-1036.599186
0.0000001100	-40847.907891	-1035.586537
0.0000001200	-40738.699930	-1034.574392
0.0000001300	-40626.976356	-1033.579029
0.0000001400	-40506.798571	-1032.615912
0.0000001500	-40372.296155	-1031.699400
0.0000001600	-40231.197289	-1030.842465
0.0000001700	-40081.734221	-1030.056422
0.0000001800	-39918.873084	-1029.350688
0.0000001900	-39753.661796	-1028.732560
0.0000002000	-39583.175722	-1028.207034
0.0000002100	-39398.623130	-1027.776644
0.0000002200	-39207.698450	-1027.441351
0.0000002300	-39010.455944	-1027.198464
0.0000002400	-38801.430892	-1027.042602
0.0000002500	-38586.523505	-1026.965704
0.0000002600	-38365.066652	-1026.957077
0.0000002700	-38131.647235	-1027.003484
0.0000002800	-37890.833203	-1027.089276
0.0000002900	-37643.121584	-1027.196561
0.0000003000	-37381.800769	-1027.305412
0.0000003100	-37109.539918	-1027.394100
0.0000003200	-36830.284195	-1027.439365
0.0000003300	-36541.376353	-1027.416703
0.0000003400	-36245.016315	-1027.300675
0.0000003500	-35946.056611	-1027.065231
0.0000003600	-35639.111936	-1026.684042
0.0000003700	-35321.060443	-1026.130832
0.0000003800	-34995.962454	-1025.379709
0.0000003900	-34663.329538	-1024.405482
0.0000004000	-34321.636181	-1023.183975
0.0000004100	-33972.149785	-1021.692304
0.0000004200	-33617.464058	-1019.909141
0.0000004300	-33255.815887	-1017.814944
0.0000004400	-32887.012018	-1015.392151
0.0000004500	-32511.992249	-1012.625342
0.0000004600	-32129.546754	-1009.501350
0.0000004700	-31737.866758	-1006.009341
0.0000004800	-31338.207747	-1002.140843
0.0000004900	-30933.330212	-997.889728
0.0000005000	-30519.656304	-993.252157
0.0000005100	-30094.657173	-988.226477
0.0000005200	-29662.816717	-982.813074
0.0000005300	-29226.111814	-977.014193
0.0000005400	-28782.212827	-970.833715
0.0000005500	-28334.567889	-964.276908
0.0000005600	-27885.012249	-957.350150
0.0000005700	-27429.253943	-950.060626
0.0000005800	-26966.217501	-942.416016
0.0000005900	-26498.805046	-934.424163
0.0000006000	-26025.833223	-926.092749
0.0000006100	-25544.869151	-917.428959
0.0000006200	-25058.210038	-908.439170
0.0000006300	-24566.744060	-899.128641
0.0000006400	-24070.419593	-889.501231
0.0000006500	-23570.639716	-879.559148
0.0000006600	-23065.268043	-869.302718
0.0000006700	-22554.432970	-858.730208
0.0000006800	-22040.110057	-847.837675
0.0000006900	-21520.633477	-836.618875
0.0000007000	-20992.952201	-825.065208
0.0000007100	-20459.903492	-813.165722
0.0000007200	-19925.284924	-800.907166
0.0000007300	-19386.213567	-788.274093
0.0000007400	-18842.425354	-775.249019
0.0000007500	-18294.686020	-761.812631
0.0000007600	-17742.834741	-747.944036
0.0000007700	-17187.920516	-733.621068
0.0000007800	-16629.480065	-718.820622
0.0000007900	-16066.998485	-703.519031
0.0000008000	-15500.044923	-687.692473
0.0000008100	-14927.788786	-671.317401
0.0000008200	-14352.424038	-654.370990
0.0000008300	-13776.274361	-636.831598
0.0000008400	-13198.053157	-618.679221
0.0000008500	-12615.346736	-599.895962
0.0000008600	-12030.155810	-580.466466
0.0000008700	-11444.643234	-560.378357
0.0000008800	-10856.364211	-539.622634
0.0000008900	-10264.738979	-518.194040
0.0000009000	-9671.414172	-496.091395
0.0000009100	-9078.263425	-473.317874
0.0000009200	-8483.523625	-449.881244
0.0000009300	-7886.402565	-425.794042
0.0000009400	-7288.728215	-401.073689
0.0000009500	-6689.432382	-375.742554
0.0000009600	-6088.823482	-349.827939
0.0000009700	-5487.571283	-323.362014
0.0000009800	-4882.162794	-296.381677
0.0000009900	-4272.648318	-268.928354
0.0000010000	-3662.226475	-241.047735
0.0000010100	-3051.167291	-212.789457
0.0000010200	-2440.326511	-184.206725
0.0000010300	-1829.460580	-155.355883
0.0000010400	-1217.398061	-126.295946
0.0000010500	-603.005904	-97.088091
0.0000010600	11.592742	-67.795109
0.0000010700	624.158248	-38.480843
0.0000010800	1235.307442	-9.209606
0.0000010900	1847.337532	19.954419
0.0000011000	2461.356418	48.947762
0.0000011100	3074.031126	77.708261
0.0000011200	3685.245177	106.175628
0.0000011300	4295.892703	134.291995
0.0000011400	4903.278072	162.002435
0.0000011500	5507.039927	189.255437
0.0000011600	6110.550949	216.003344
0.0000011700	6712.736987	242.202739
0.0000011800	7311.634396	267.814771
0.0000011900	7909.180350	292.805433
0.0000012000	8506.957945	317.145770
0.0000012100	9103.577338	340.812022
0.0000012200	9697.931951	363.785709
0.0000012300	10289.776907	386.053641
0.0000012400	10879.420621	407.607871
0.0000012500	11468.421036	428.445575
0.0000012600	12055.085855	448.568882
0.0000012700	12638.597719	467.984635
0.0000012800	13218.814997	486.704111
0.0000012900	13795.814462	504.742678
0.0000013000	14371.533287	522.119424
0.0000013100	14944.594867	538.856739
0.0000013200	15513.808571	554.979873
0.0000013300	16078.466243	570.516469
0.0000013400	16637.319673	585.496082
0.0000013500	17192.704456	599.949690
0.0000013600	17745.985282	613.909203
0.0000013700	18294.137594	627.406984
0.0000013800	18837.862270	640.475375
0.0000013900	19378.556428	653.146256
0.0000014000	19915.370281	665.450618
0.0000014100	20449.140382	677.418180
0.0000014200	20979.757528	689.077034
0.0000014300	21504.518809	700.453342
0.0000014400	22022.903365	711.571071
0.0000014500	22536.873519	722.451778
0.0000014600	23045.914370	733.114451
0.0000014700	23550.039152	743.575394
0.0000014800	24048.147245	753.848164
0.0000014900	24541.930946	763.943571
0.0000015000	25033.758280	773.869706
0.0000015100	25520.399519	783.632038
0.0000015200	25999.023357	793.233540
0.0000015300	26470.889920	802.674859
0.0000015400	26937.717977	811.954528
0.0000015500	27399.346703	821.069196
0.0000015600	27856.522641	830.013901
0.0000015700	28307.984346	838.782341
0.0000015800	28752.772827	847.367181
0.0000015900	29191.094574	855.760353
0.0000016000	29623.508833	863.953363
0.0000016100	30051.097033	871.937593
0.0000016200	30470.275367	879.704597
0.0000016300	30881.268198	887.246376
0.0000016400	31287.691761	894.555637
0.0000016500	31688.517571	901.626026
0.0000016600	32079.942095	908.452336
0.0000016700	32463.110301	915.030673
0.0000016800	32839.689335	921.358601
0.0000016900	33208.739399	927.435241
0.0000017000	33572.094422	933.261333
0.0000017100	33928.892703	938.839267
0.0000017200	34276.308891	944.173067
0.0000017300	34615.127919	949.268341
0.0000017400	34947.376967	954.132202
0.0000017500	35273.789343	958.773145
0.0000017600	35594.024205	963.200902
0.0000017700	35906.331676	967.426271
0.0000017800	36210.434449	971.460915
0.0000017900	36507.523157	975.317155
0.0000018000	36796.954499	979.007737
0.0000018100	37078.606038	982.545600
0.0000018200	37351.866905	985.943638
0.0000018300	37613.538480	989.214463
0.0000018400	37864.193247	992.370171
0.0000018500	38107.859098	995.422132
0.0000018600	38346.055591	998.380781
0.0000018700	38576.106287	1001.255441
0.0000018800	38795.339386	1004.054160
0.0000018900	39006.296973	1006.783586
0.0000019000	39210.575378	1009.448868
0.0000019100	39407.363200	1012.053580
0.0000019200	39596.738534	1014.599695
0.0000019300	39775.786021	1017.087582
0.0000019400	39945.154919	1019.516040
0.0000019500	40106.738056	1021.882366
0.0000019600	40260.013252	1024.182459
0.0000019700	40407.310146	1026.410947
0.0000019800	40546.210409	1028.561349
0.0000019900	40674.357932	1030.626259
0.0000020000	40793.000925	1032.597551
0.0000020100	40902.943513	1034.466603
0.0000020200	41007.332692	1036.224529
0.0000020300	41104.431819	1037.862428
0.0000020400	41190.893367	1039.371626
0.0000020500	41269.839181	1040.743921
0.0000020600	41340.085909	1041.971825
0.0000020700	41398.138433	1043.048786
0.0000020800	41444.465992	1043.969398
0.0000020900	41482.608047	1044.729594
0.0000021000	41513.215176	1045.326807
0.0000021100	41535.045125	1045.760107
0.0000021200	41548.078700	1046.030304
0.0000021300	41551.395300	1046.140022
0.0000021400	41546.861281	1046.093729
0.0000021500	41534.045792	1045.897737
0.0000021600	41513.527274	1045.560162
0.0000021700	41485.969538	1045.090848
0.0000021800	41447.479044	1044.501246
0.0000021900	41400.899014	1043.804275
0.0000022000	41348.598792	1043.014132
0.0000022100	41287.109733	1042.146084
0.0000022200	41216.181001	1041.216230
0.0000022300	41131.302231	1040.241239
0.0000022400	41030.284094	1039.238074
0.0000022500	40917.881834	1038.223699
0.0000022600	40802.698572	1037.214779
0.0000022700	40690.643113	1036.227377
0.0000022800	40567.625107	1035.276660
0.0000022900	40428.183152	1034.376597
0.0000023000	40289.924550	1033.539692
0.0000023100	40142.994652	1032.776713
0.0000023200	39975.857788	1032.096463
0.0000023300	39805.681809	1031.505569
0.0000023400	39630.070221	1031.008300
0.0000023500	39441.016219	1030.606431
0.0000023600	39248.241417	1030.299131
0.0000023700	39048.911191	1030.082907
0.0000023800	38836.041265	1029.951569
0.0000023900	38615.307484	1029.896261
0.0000024000	38385.913004	1029.905515
0.0000024100	38148.325743	1029.965353
0.0000024200	37904.883936	1030.059436
0.0000024300	37651.654338	1030.169238
0.0000024400	37393.179745	1030.274264
0.0000024500	37123.735326	1030.352298
0.0000024600	36841.638062	1030.379675
0.0000024700	36556.066193	1030.331575
0.0000024800	36258.263054	1030.182344
0.0000024900	35951.513312	1029.905813
0.0000025000	35641.225429	1029.475634
0.0000025100	35321.195418	1028.865610
0.0000025200	34994.157299	1028.050028
0.0000025300	34657.911148	1027.003971
0.0000025400	34313.125416	1025.703619
0.0000025500	33961.815369	1024.126530
0.0000025600	33601.952505	1022.251889
0.0000025700	33236.047800	1020.060731
0.0000025800	32859.667660	1017.536119
0.0000025900	32475.332338	1014.663300
0.0000026000	32089.189557	1011.429802
0.0000026100	31696.560849	1007.825496
0.0000026200	31296.763207	1003.842618
0.0000026300	30891.109701	999.475735
0.0000026400	30479.381924	994.721677
0.0000026500	30057.886869	989.579419
0.0000026600	29627.111648	984.049926
0.0000026700	29191.548754	978.135957
0.0000026800	28749.094231	971.841839
0.0000026900	28301.999625	965.173202
0.0000027000	27851.206052	958.136699
0.0000027100	27391.120397	950.739696
0.0000027200	26923.530924	942.989959
0.0000027300	26451.990330	934.895315
0.0000027400	25975.746115	926.463332
0.0000027500	25493.929298	917.700986
0.0000027600	25007.414817	908.614348
0.0000027700	24517.766574	899.208288
0.0000027800	24022.494107	889.486194
0.0000027900	23520.253238	879.449730
0.0000028000	23011.834855	869.098624
0.0000028100	22498.403117	858.430492
0.0000028200	21981.104310	847.440710
0.0000028300	21459.230277	836.122327
0.0000028400	20931.088721	824.466039
0.0000028500	20397.110493	812.460193
0.0000028600	19859.772821	800.090867
0.0000028700	19320.099553	787.341985
0.0000028800	18777.215750	774.195490
0.0000028900	18228.012802	760.631566
0.0000029000	17673.243209	746.628904
0.0000029100	17116.228029	732.165019
0.0000029200	16556.651570	717.216597
0.0000029300	15993.638893	701.759881
0.0000029400	15426.475885	685.771085
0.0000029500	14856.179115	669.226831
0.0000029600	14282.072856	652.104600
0.0000029700	13704.587960	634.383193
0.0000029800	13125.784038	616.043192
0.0000029900	12545.364591	597.067414
0.0000030000	11964.591067	577.441355
0.0000030100	11382.544180	557.153611
0.0000030200	10796.507787	536.196267
0.0000030300	10206.327019	514.565256
0.0000030400	9613.759034	492.260678
0.0000030500	9018.629769	469.287062
0.0000030600	8422.245016	445.653592
0.0000030700	7825.925122	421.374258
0.0000030800	7227.141235	396.467965
0.0000030900	6625.338747	370.958563
0.0000031000	6022.268855	344.874827
0.0000031100	5416.116823	318.250361
0.0000031200	4807.068628	291.123446
0.0000031300	4197.717978	263.536818
0.0000031400	3587.994055	235.537388
0.0000031500	2978.270133	207.175903
0.0000031600	2368.224561	178.506558
0.0000031700	1756.699139	149.586550
0.0000031800	1143.931464	120.475598
0.0000031900	532.180360	91.235420
0.0000032000	-78.933404	61.929185
0.0000032100	-690.954536	32.620937
0.0000032200	-1302.885659	3.375013
0.0000032300	-1913.639387	-25.744555
0.0000032400	-2523.131669	-54.674631
0.0000032500	-3132.643144	-83.353553
0.0000032600	-3743.042794	-111.721704
0.0000032700	-4352.567505	-139.722046
0.0000032800	-4959.113321	-167.300628
0.0000032900	-5562.634578	-194.407052
0.0000033000	-6164.938733	-220.994895
0.0000033100	-6768.581108	-247.022076
0.0000033200	-7372.173181	-272.451174
0.0000033300	-7969.568546	-297.249677
0.0000033400	-8562.999555	-321.390176
0.0000033500	-9156.340555	-344.850491
0.0000033600	-9746.760240	-367.613729
0.0000033700	-10335.101120	-389.668281
0.0000033800	-10923.267941	-411.007752
0.0000033900	-11509.395663	-431.630826
0.0000034000	-12091.784712	-451.541073
0.0000034100	-12671.116773	-470.746699
0.0000034200	-13248.364071	-489.260243
0.0000034300	-13822.831685	-507.098234
0.0000034400	-14394.847224	-524.280793
0.0000034500	-14964.739613	-540.831217
0.0000034600	-15531.800696	-556.775523
0.0000034700	-16095.213115	-572.141979
0.0000034800	-16653.941106	-586.960618
0.0000034900	-17209.058819	-601.262749
0.0000035000	-17761.274411	-615.080469
0.0000035100	-18310.047828	-628.446181
0.0000035200	-18852.212879	-641.392137
0.0000035300	-19388.405584	-653.949992
0.0000035400	-19922.481099	-666.150393
0.0000035500	-20453.577718	-678.022607
0.0000035600	-20980.259937	-689.594178
0.0000035700	-21503.081044	-700.890634
0.0000035800	-22021.983459	-711.935239
0.0000035900	-22537.043957	-722.748795
0.0000036000	-23050.128895	-733.349494
0.0000036100	-23558.594262	-743.752819
0.0000036200	-24058.154054	-753.971503
0.0000036300	-24550.634922	-764.015532
0.0000036400	-25039.080618	-773.892201
0.0000036500	-25523.691674	-783.606213
0.0000036600	-26001.462724	-793.159825
0.0000036700	-26473.010595	-802.553026
0.0000036800	-26941.437940	-811.783757
0.0000036900	-27403.829402	-820.848157
0.0000037000	-27858.460255	-829.740828
0.0000037100	-28306.662760	-838.455131
0.0000037200	-28749.562689	-846.983475
0.0000037300	-29186.066700	-855.317634
0.0000037400	-29616.289952	-863.449045
0.0000037500	-30041.583900	-871.369111
0.0000037600	-30459.285340	-879.069492
0.0000037700	-30868.531251	-886.542375
0.0000037800	-31271.033122	-893.780726
0.0000037900	-31666.250900	-900.778514
0.0000038000	-32054.512192	-907.530909
0.0000038100	-32438.803170	-914.034442
0.0000038200	-32815.430825	-920.287135
0.0000038300	-33182.039048	-926.288590
0.0000038400	-33541.671591	-932.040042
0.0000038500	-33894.927409	-937.544372
0.0000038600	-34241.973283	-942.806087
0.0000038700	-34582.893266	-947.831258
0.0000038800	-34915.866663	-952.627424
0.0000038900	-35239.965594	-957.203470
0.0000039000	-35558.028642	-961.569465
0.0000039100	-35868.569999	-965.736490
0.0000039200	-36170.211738	-969.716428
0.0000039300	-36463.005482	-973.521751
0.0000039400	-36746.043863	-977.165288
0.0000039500	-37022.022513	-980.659991
0.0000039600	-37292.242585	-984.018692
0.0000039700	-37551.363116	-987.253872
0.0000039800	-37798.867885	-990.377434
0.0000039900	-38039.950263	-993.400486
0.0000040000	-38275.961707	-996.333146
0.0000040100	-38506.092134	-999.184372
0.0000040200	-38728.706828	-1001.961804
0.0000040300	-38942.756789	-1004.671650
0.0000040400	-39146.549719	-1007.318590
0.0000040500	-39341.552235	-1009.905721
0.0000040600	-39529.952342	-1012.434534
0.0000040700	-39710.250998	-1014.904920
0.0000040800	-39881.270806	-1017.315221
0.0000040900	-40042.265225	-1019.662301
0.0000041000	-40194.057570	-1021.941663
0.0000041100	-40337.767656	-1024.147583
0.0000041200	-40473.221423	-1026.273284
0.0000041300	-40601.571115	-1028.311121
0.0000041400	-40721.440125	-1030.252796
0.0000041500	-40831.251317	-1032.089580
0.0000041600	-40931.647988	-1033.812560
0.0000041700	-41023.659944	-1035.412875
0.0000041800	-41106.033018	-1036.881968
0.0000041900	-41178.084203	-1038.211826
0.0000042000	-41241.789060	-1039.395219
0.0000042100	-41296.375895	-1040.425917
0.0000042200	-41341.741464	-1041.298899
0.0000042300	-41377.828185	-1042.010530
0.0000042400	-41404.467957	-1042.558721
0.0000042500	-41423.559567	-1042.943056
0.0000042600	-41435.064627	-1043.164883
0.0000042700	-41438.397420	-1043.227376
