Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51882.318557	-1446.355027
0.0000000100	-51882.328303	-1446.424304
0.0000000200	-51881.302991	-1446.444292
0.0000000300	-51876.867219	-1446.416983
0.0000000400	-51867.949439	-1446.344529
0.0000000500	-51856.254884	-1446.229233
0.0000000600	-51838.543370	-1446.073530
0.0000000700	-51816.325523	-1445.879974
0.0000000800	-51793.060457	-1445.651220
0.0000000900	-51765.520152	-1445.390007
0.0000001000	-51732.681712	-1445.099140
0.0000001100	-51692.718281	-1444.781466
0.0000001200	-51643.096336	-1444.439858
0.0000001300	-51594.010776	-1444.077194
0.0000001400	-51550.930011	-1443.696332
0.0000001500	-51508.092501	-1443.300091
0.0000001600	-51448.105382	-1442.891229
0.0000001700	-51381.456677	-1442.472421
0.0000001800	-51320.618165	-1442.046236
0.0000001900	-51252.300717	-1441.615116
0.0000002000	-51180.220089	-1441.181357
0.0000002100	-51107.153054	-1440.747085
0.0000002200	-51034.098183	-1440.314239
0.0000002300	-50947.267674	-1439.884551
0.0000002400	-50863.421931	-1439.459530
0.0000002500	-50777.152131	-1439.040440
0.0000002600	-50677.862009	-1438.628292
0.0000002700	-50585.027927	-1438.223824
0.0000002800	-50484.678422	-1437.827490
0.0000002900	-50375.413555	-1437.439449
0.0000003000	-50266.782373	-1437.059559
0.0000003100	-50154.740730	-1436.687362
0.0000003200	-50033.101388	-1436.322084
0.0000003300	-49916.273669	-1435.962631
0.0000003400	-49798.787939	-1435.607582
0.0000003500	-49670.108744	-1435.255195
0.0000003600	-49545.291255	-1434.903405
0.0000003700	-49421.508823	-1434.549830
0.0000003800	-49282.306337	-1434.191773
0.0000003900	-49141.691749	-1433.826238
0.0000004000	-49001.941939	-1433.449930
0.0000004100	-48851.863442	-1433.059273
0.0000004200	-48698.837890	-1432.650424
0.0000004300	-48545.800176	-1432.219284
0.0000004400	-48389.279024	-1431.761520
0.0000004500	-48228.324516	-1431.272579
0.0000004600	-48066.371439	-1430.747712
0.0000004700	-47900.947087	-1430.181996
0.0000004800	-47728.604510	-1429.570353
0.0000004900	-47554.252634	-1428.907578
0.0000005000	-47380.631744	-1428.188364
0.0000005100	-47202.784267	-1427.407327
0.0000005200	-47017.092972	-1426.559031
0.0000005300	-46828.551924	-1425.638019
0.0000005400	-46638.159693	-1424.638842
0.0000005500	-46442.530142	-1423.556079
0.0000005600	-46246.766800	-1422.384376
0.0000005700	-46047.617322	-1421.118466
0.0000005800	-45842.317095	-1419.753200
0.0000005900	-45634.191442	-1418.283574
0.0000006000	-45425.152359	-1416.704756
0.0000006100	-45213.482453	-1415.012110
0.0000006200	-44999.084422	-1413.201223
0.0000006300	-44781.263767	-1411.267930
0.0000006400	-44558.948943	-1409.208331
0.0000006500	-44330.422556	-1407.018819
0.0000006600	-44096.646686	-1404.696092
0.0000006700	-43861.823596	-1402.237176
0.0000006800	-43625.246625	-1399.639441
0.0000006900	-43386.867121	-1396.900610
0.0000007000	-43145.808143	-1394.018774
0.0000007100	-42898.707880	-1390.992402
0.0000007200	-42647.125611	-1387.820345
0.0000007300	-42392.754403	-1384.501843
0.0000007400	-42135.703722	-1381.036528
0.0000007500	-41878.592227	-1377.424420
0.0000007600	-41619.787664	-1373.665930
0.0000007700	-41359.131916	-1369.761849
0.0000007800	-41092.507861	-1365.713344
0.0000007900	-40819.623592	-1361.521945
0.0000008000	-40543.853083	-1357.189536
0.0000008100	-40265.524727	-1352.718336
0.0000008200	-39981.922563	-1348.110882
0.0000008300	-39694.666682	-1343.370012
0.0000008400	-39407.349987	-1338.498839
0.0000008500	-39116.586343	-1333.500730
0.0000008600	-38822.241958	-1328.379275
0.0000008700	-38526.095040	-1323.138267
0.0000008800	-38228.961717	-1317.781663
0.0000008900	-37929.294873	-1312.313558
0.0000009000	-37628.678111	-1306.738151
0.0000009100	-37327.099270	-1301.059710
0.0000009200	-37020.392573	-1295.282538
0.0000009300	-36709.228195	-1289.410936
0.0000009400	-36393.606135	-1283.449167
0.0000009500	-36073.502070	-1277.401418
0.0000009600	-35752.375110	-1271.271764
0.0000009700	-35431.248150	-1265.064128
0.0000009800	-35107.551181	-1258.782247
0.0000009900	-34779.445182	-1252.429633
0.0000010000	-34448.623221	-1246.009538
0.0000010100	-34117.740446	-1239.524916
0.0000010200	-33782.521618	-1232.978394
0.0000010300	-33443.685561	-1226.372233
0.0000010400	-33107.395188	-1219.708300
0.0000010500	-32768.619945	-1212.988039
0.0000010600	-32426.251799	-1206.212440
0.0000010700	-32082.056795	-1199.382017
0.0000010800	-31730.931402	-1192.496781
0.0000010900	-31377.833198	-1185.556220
0.0000011000	-31027.305003	-1178.559282
0.0000011100	-30673.451486	-1171.504360
0.0000011200	-30313.398569	-1164.389274
0.0000011300	-29949.704097	-1157.211268
0.0000011400	-29585.900161	-1149.966998
0.0000011500	-29221.243609	-1142.652533
0.0000011600	-28855.661466	-1135.263350
0.0000011700	-28490.054997	-1127.794340
0.0000011800	-28121.927170	-1120.239817
0.0000011900	-27751.984647	-1112.593521
0.0000012000	-27380.239591	-1104.848637
0.0000012100	-27005.851550	-1096.997811
0.0000012200	-26628.808361	-1089.033167
0.0000012300	-26249.097861	-1080.946333
0.0000012400	-25867.560502	-1072.728467
0.0000012500	-25483.392320	-1064.370284
0.0000012600	-25097.421606	-1055.862094
0.0000012700	-24711.390078	-1047.193831
0.0000012800	-24325.395038	-1038.355099
0.0000012900	-23939.363510	-1029.335205
0.0000013000	-23550.688996	-1020.123206
0.0000013100	-23159.468799	-1010.707958
0.0000013200	-22768.090486	-1001.078156
0.0000013300	-22371.584318	-991.222392
0.0000013400	-21970.632632	-981.129198
0.0000013500	-21567.671645	-970.787106
0.0000013600	-21163.894532	-960.184696
0.0000013700	-20760.105256	-949.310655
0.0000013800	-20353.685157	-938.153829
0.0000013900	-19946.351629	-926.703279
0.0000014000	-19536.448092	-914.948339
0.0000014100	-19123.852918	-902.878672
0.0000014200	-18710.307827	-890.484319
0.0000014300	-18295.861470	-877.755764
0.0000014400	-17882.206914	-864.683976
0.0000014500	-17468.601009	-851.260471
0.0000014600	-17053.302036	-837.477358
0.0000014700	-16636.200530	-823.327388
0.0000014800	-16219.915152	-808.804004
0.0000014900	-15801.973193	-793.901381
0.0000015000	-15380.438332	-778.614474
0.0000015100	-14955.334893	-762.939055
0.0000015200	-14527.600632	-746.871748
0.0000015300	-14098.940778	-730.410066
0.0000015400	-13670.341738	-713.552440
0.0000015500	-13241.669722	-696.298243
0.0000015600	-12811.183010	-678.647820
0.0000015700	-12378.991067	-660.602501
0.0000015800	-11945.885695	-642.164619
0.0000015900	-11512.670859	-623.337523
0.0000016000	-11080.393777	-604.125583
0.0000016100	-10647.349219	-584.534195
0.0000016200	-10213.245278	-564.569781
0.0000016300	-9780.858731	-544.239784
0.0000016400	-9346.925070	-523.552654
0.0000016500	-8912.029328	-502.517844
0.0000016600	-8476.244482	-481.145784
0.0000016700	-8037.853139	-459.447864
0.0000016800	-7601.081887	-437.436408
0.0000016900	-7166.113169	-415.124642
0.0000017000	-6729.463545	-392.526665
0.0000017100	-6292.740945	-369.657408
0.0000017200	-5856.919611	-346.532598
0.0000017300	-5420.221336	-323.168709
0.0000017400	-4980.880075	-299.582920
0.0000017500	-4541.563141	-275.793061
0.0000017600	-4102.173229	-251.817563
0.0000017700	-3658.483752	-227.675404
0.0000017800	-3216.450855	-203.386048
0.0000017900	-2775.173272	-178.969387
0.0000018000	-2333.140375	-154.445681
0.0000018100	-1891.168292	-129.835494
0.0000018200	-1448.270617	-105.159632
0.0000018300	-1007.894300	-80.439073
0.0000018400	-565.849240	-55.694909
0.0000018500	-122.975890	-30.948273
0.0000018600	317.315288	-6.220278
0.0000018700	759.360347	18.468052
0.0000018800	1203.183614	43.095846
0.0000018900	1646.117778	67.642449
0.0000019000	2086.445444	92.087491
0.0000019100	2525.835355	116.410940
0.0000019200	2965.200941	140.593174
0.0000019300	3404.566527	164.615027
0.0000019400	3843.980764	188.457858
0.0000019500	4284.259779	212.103596
0.0000019600	4726.207537	235.534795
0.0000019700	5167.399981	258.734684
0.0000019800	5607.691159	281.687213
0.0000019900	6043.658446	304.377091
0.0000020000	6479.516268	326.789831
0.0000020100	6918.760227	348.911784
0.0000020200	7358.125813	370.730170
0.0000020300	7796.675271	392.233108
0.0000020400	8231.692641	413.409639
0.0000020500	8667.477487	434.249748
0.0000020600	9103.335309	454.744383
0.0000020700	9536.550146	474.885461
0.0000020800	9972.274178	494.665884
0.0000020900	10407.255059	514.079540
0.0000021000	10839.665931	533.121303
0.0000021100	11271.053910	551.787033
0.0000021200	11701.504133	570.073564
0.0000021300	12131.978682	587.978697
0.0000021400	12559.846734	605.501184
0.0000021500	12986.837845	622.640708
0.0000021600	13414.693735	639.397862
0.0000021700	13842.561786	655.774124
0.0000021800	14266.045134	671.771828
0.0000021900	14685.935578	687.394132
0.0000022000	15107.470440	702.644983
0.0000022100	15529.005301	717.529082
0.0000022200	15948.055293	732.051841
0.0000022300	16365.314914	746.219345
0.0000022400	16781.600293	760.038304
0.0000022500	17197.861346	773.516012
0.0000022600	17613.294109	786.660296
0.0000022700	18026.083887	799.479468
0.0000022800	18437.010318	811.982278
0.0000022900	18846.243681	824.177862
0.0000023000	19253.711000	836.075691
0.0000023100	19661.921469	847.685522
0.0000023200	20070.180589	859.017342
0.0000023300	20475.894025	870.081326
0.0000023400	20881.485834	880.887776
0.0000023500	21286.237191	891.447082
0.0000023600	21685.714739	901.769664
0.0000023700	22079.906316	911.865930
0.0000023800	22474.816718	921.746231
0.0000023900	22868.886668	931.420810
0.0000024000	23257.804436	940.899768
0.0000024100	23644.785882	950.193014
0.0000024200	24030.866061	959.310235
0.0000024300	24415.143708	968.260853
0.0000024400	24799.397028	977.053996
0.0000024500	25183.674675	985.698461
0.0000024600	25566.186277	994.202691
0.0000024700	25948.624902	1002.574748
0.0000024800	26329.358296	1010.822285
0.0000024900	26704.951673	1018.952532
0.0000025000	27077.780436	1026.972274
0.0000025100	27449.561980	1034.887840
0.0000025200	27818.785677	1042.705090
0.0000025300	28184.513774	1050.429405
0.0000025400	28548.390687	1058.065687
0.0000025500	28912.194623	1065.618348
0.0000025600	29275.998560	1073.091318
0.0000025700	29638.949880	1080.488045
0.0000025800	30000.147320	1087.811500
0.0000025900	30359.542226	1095.064187
0.0000026000	30717.158925	1102.248152
0.0000026100	31073.046067	1109.364999
0.0000026200	31423.720215	1116.415903
0.0000026300	31768.170638	1123.401630
0.0000026400	32110.696899	1130.322553
0.0000026500	32452.321895	1137.178679
0.0000026600	32793.033461	1143.969665
0.0000026700	33132.843761	1150.694849
0.0000026800	33468.354495	1157.353271
0.0000026900	33801.161431	1163.943703
0.0000027000	34133.846738	1170.464676
0.0000027100	34465.642942	1176.914505
0.0000027200	34794.028685	1183.291324
0.0000027300	35120.575406	1189.593109
0.0000027400	35444.466979	1195.817712
0.0000027500	35763.949522	1201.962889
0.0000027600	36084.126564	1208.026326
0.0000027700	36403.450991	1214.005674
0.0000027800	36715.905844	1219.898570
0.0000027900	37023.001749	1225.702669
0.0000028000	37327.345204	1231.415668
0.0000028100	37628.180895	1237.035333
0.0000028200	37928.005855	1242.559522
0.0000028300	38226.905223	1247.986207
0.0000028400	38522.418455	1253.313498
0.0000028500	38814.326621	1258.539658
0.0000028600	39104.347115	1263.663125
0.0000028700	39391.785438	1268.682528
0.0000028800	39677.384739	1273.596699
0.0000028900	39960.389705	1278.404686
0.0000029000	40239.874746	1283.105766
0.0000029100	40515.742557	1287.699452
0.0000029200	40789.003872	1292.185496
0.0000029300	41057.027867	1296.563901
0.0000029400	41317.025603	1300.834916
0.0000029500	41575.087015	1304.999043
0.0000029600	41833.087614	1309.057031
0.0000029700	42089.358657	1313.009874
0.0000029800	42340.428868	1316.858806
0.0000029900	42587.017072	1320.605294
0.0000030000	42833.459323	1324.251031
0.0000030100	43079.901574	1327.797923
0.0000030200	43323.761654	1331.248077
0.0000030300	43564.101807	1334.603791
0.0000030400	43801.750323	1337.867538
0.0000030500	44035.842425	1341.041947
0.0000030600	44268.144157	1344.129793
0.0000030700	44495.245057	1347.133973
0.0000030800	44714.380512	1350.057490
0.0000030900	44928.924496	1352.903434
0.0000031000	45141.617295	1355.674965
0.0000031100	45354.297932	1358.375288
0.0000031200	45564.445049	1361.007636
0.0000031300	45770.134484	1363.575249
0.0000031400	45973.059306	1366.081355
0.0000031500	46172.561504	1368.529151
0.0000031600	46367.581695	1370.921779
0.0000031700	46560.689888	1373.262314
0.0000031800	46751.228073	1375.553740
0.0000031900	46938.185517	1377.798934
0.0000032000	47122.439162	1380.000654
0.0000032100	47302.356753	1382.161517
0.0000032200	47476.988374	1384.283988
0.0000032300	47649.744485	1386.370366
0.0000032400	47822.391131	1388.422776
0.0000032500	47992.443442	1390.443151
0.0000032600	48157.270597	1392.433230
0.0000032700	48318.480523	1394.394548
0.0000032800	48478.728368	1396.328427
0.0000032900	48634.652323	1398.235979
0.0000033000	48786.094272	1400.118096
0.0000033100	48936.525489	1401.975455
0.0000033200	49084.350208	1403.808511
0.0000033300	49226.949771	1405.617508
0.0000033400	49362.545969	1407.402478
0.0000033500	49492.698080	1409.163245
0.0000033600	49620.926031	1410.899436
0.0000033700	49746.547484	1412.610485
0.0000033800	49869.489464	1414.295647
0.0000033900	49989.800621	1415.954006
0.0000034000	50105.690585	1417.584489
0.0000034100	50219.729365	1419.185876
0.0000034200	50331.125159	1420.756820
0.0000034300	50437.210657	1422.295859
0.0000034400	50539.751903	1423.801432
0.0000034500	50639.589350	1425.271896
0.0000034600	50735.005604	1426.705546
0.0000034700	50825.111562	1428.100629
0.0000034800	50912.477232	1429.455365
0.0000034900	50996.347300	1430.767966
0.0000035000	51076.697443	1432.036651
0.0000035100	51153.503334	1433.259668
0.0000035200	51227.508123	1434.435310
0.0000035300	51298.029474	1435.561934
0.0000035400	51364.166120	1436.637978
0.0000035500	51425.845086	1437.661976
0.0000035600	51482.250243	1438.632577
0.0000035700	51535.013846	1439.548557
0.0000035800	51583.319768	1440.408835
0.0000035900	51627.984136	1441.212487
0.0000036000	51669.993355	1441.958753
0.0000036100	51705.949128	1442.647053
0.0000036200	51737.398568	1443.276994
0.0000036300	51766.095558	1443.848376
0.0000036400	51792.990016	1444.361200
0.0000036500	51818.094103	1444.815674
0.0000036600	51839.702589	1445.212213
0.0000036700	51859.496379	1445.551441
0.0000036800	51874.065013	1445.834193
0.0000036900	51881.569468	1446.061512
0.0000037000	51884.543265	1446.234642
0.0000037100	51884.801100	1446.355027
0.0000037200	51883.195589	1446.424304
0.0000037300	51878.106639	1446.444292
0.0000037400	51869.546414	1446.416983
0.0000037500	51859.122842	1446.344529
0.0000037600	51847.737190	1446.229233
0.0000037700	51832.051973	1446.073530
0.0000037800	51812.786016	1445.879974
0.0000037900	51793.386268	1445.651220
0.0000038000	51770.539570	1445.390007
0.0000038100	51739.836893	1445.099140
0.0000038200	51696.016590	1444.781466
0.0000038300	51638.859732	1444.439858
0.0000038400	51582.117630	1444.077194
0.0000038500	51535.679889	1443.696332
0.0000038600	51486.172244	1443.300091
0.0000038700	51418.455606	1442.891229
0.0000038800	51359.594740	1442.472421
0.0000038900	51305.422646	1442.046236
0.0000039000	51233.248328	1441.615116
0.0000039100	51153.632786	1441.181357
0.0000039200	51079.827435	1440.747085
0.0000039300	51003.598029	1440.314239
0.0000039400	50910.073059	1439.884551
0.0000039500	50834.039479	1439.459530
0.0000039600	50752.670055	1439.040440
0.0000039700	50649.559549	1438.628292
