Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51877.855722	-1233.080897
0.0000000100	-51865.563100	-1232.494238
0.0000000200	-51839.422961	-1231.599126
0.0000000300	-51802.268682	-1230.453359
0.0000000400	-51750.931237	-1229.125240
0.0000000500	-51683.191246	-1227.690927
0.0000000600	-51599.349341	-1226.231391
0.0000000700	-51501.123730	-1224.829092
0.0000000800	-51392.723984	-1223.564522
0.0000000900	-51270.565849	-1222.512765
0.0000001000	-51129.095392	-1221.740208
0.0000001100	-50971.044131	-1221.301555
0.0000001200	-50798.516851	-1221.237265
0.0000001300	-50614.576121	-1221.571531
0.0000001400	-50425.238847	-1222.310882
0.0000001500	-50226.080772	-1223.443469
0.0000001600	-50008.568158	-1224.939076
0.0000001700	-49779.875878	-1226.749847
0.0000001800	-49538.686808	-1228.811702
0.0000001900	-49276.971566	-1231.046393
0.0000002000	-49006.076400	-1233.364104
0.0000002100	-48724.028804	-1235.666491
0.0000002200	-48426.460048	-1237.850038
0.0000002300	-48117.835771	-1239.809593
0.0000002400	-47793.434265	-1241.441933
0.0000002500	-47453.735835	-1242.649213
0.0000002600	-47100.490520	-1243.342171
0.0000002700	-46734.621087	-1243.442947
0.0000002800	-46358.704846	-1242.887417
0.0000002900	-45970.726141	-1241.626952
0.0000003000	-45570.107402	-1239.629538
0.0000003100	-45153.172062	-1236.880229
0.0000003200	-44721.390041	-1233.380917
0.0000003300	-44278.169104	-1229.149459
0.0000003400	-43824.064538	-1224.218202
0.0000003500	-43360.325209	-1218.631983
0.0000003600	-42886.238440	-1212.445712
0.0000003700	-42401.309423	-1205.721632
0.0000003800	-41901.804294	-1198.526405
0.0000003900	-41387.934559	-1190.928138
0.0000004000	-40862.603625	-1182.993484
0.0000004100	-40327.267265	-1174.784935
0.0000004200	-39783.206176	-1166.358429
0.0000004300	-39228.344221	-1157.761353
0.0000004400	-38661.356139	-1149.031019
0.0000004500	-38083.094665	-1140.193661
