Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-31108.065840	-1177.177232
0.0000000100	-31107.016094	-1177.295336
0.0000000200	-31098.843971	-1177.299654
0.0000000300	-31082.170762	-1177.196937
0.0000000400	-31060.620994	-1176.994151
0.0000000500	-31034.983928	-1176.698429
0.0000000600	-31001.732496	-1176.317030
0.0000000700	-30960.944545	-1175.857287
0.0000000800	-30916.775611	-1175.326560
0.0000000900	-30865.913151	-1174.732184
0.0000001000	-30801.312634	-1174.081414
0.0000001100	-30726.574071	-1173.381369
0.0000001200	-30647.572709	-1172.638980
0.0000001300	-30567.426576	-1171.860929
0.0000001400	-30479.924328	-1171.053595
0.0000001500	-30379.979783	-1170.222998
0.0000001600	-30276.464244	-1169.374739
0.0000001700	-30167.716636	-1168.513947
0.0000001800	-30049.220811	-1167.645226
0.0000001900	-29926.730044	-1166.772599
0.0000002000	-29800.960853	-1165.899457
0.0000002100	-29665.263240	-1165.028513
0.0000002200	-29521.751245	-1164.161751
0.0000002300	-29376.928980	-1163.300388
0.0000002400	-29222.046716	-1162.444829
0.0000002500	-29059.798332	-1161.594630
0.0000002600	-28897.540342	-1160.748466
0.0000002700	-28724.228569	-1159.904103
0.0000002800	-28544.461711	-1159.058369
0.0000002900	-28365.074876	-1158.207136
0.0000003000	-28175.818251	-1157.345303
0.0000003100	-27975.439405	-1156.466783
0.0000003200	-27772.931610	-1155.564499
0.0000003300	-27565.761780	-1154.630381
0.0000003400	-27350.543831	-1153.655370
0.0000003500	-27133.922860	-1152.629427
0.0000003600	-26911.261144	-1151.541546
0.0000003700	-26676.946395	-1150.379776
0.0000003800	-26436.985235	-1149.131245
0.0000003900	-26194.135280	-1147.782187
0.0000004000	-25943.607623	-1146.317982
0.0000004100	-25686.196228	-1144.723193
0.0000004200	-25426.344103	-1142.981613
0.0000004300	-25160.446331	-1141.076312
0.0000004400	-24884.902702	-1138.989698
0.0000004500	-24601.968639	-1136.703569
0.0000004600	-24314.167822	-1134.199179
0.0000004700	-24020.647651	-1131.457307
0.0000004800	-23723.775715	-1128.458326
0.0000004900	-23425.008767	-1125.182277
0.0000005000	-23118.228018	-1121.608949
0.0000005100	-22802.595379	-1117.717953
0.0000005200	-22482.953288	-1113.488812
0.0000005300	-22160.354163	-1108.901039
0.0000005400	-21832.912598	-1103.934226
0.0000005500	-21501.870822	-1098.568132
0.0000005600	-21167.589446	-1092.782768
0.0000005700	-20828.528966	-1086.558487
0.0000005800	-20485.712385	-1079.876072
0.0000005900	-20138.379854	-1072.716824
0.0000006000	-19783.301380	-1065.062650
0.0000006100	-19423.273205	-1056.896147
0.0000006200	-19061.900440	-1048.200688
0.0000006300	-18697.288076	-1038.960501
0.0000006400	-18327.521488	-1029.160752
0.0000006500	-17954.067038	-1018.787621
0.0000006600	-17577.051400	-1007.828372
0.0000006700	-17195.602561	-996.271427
0.0000006800	-16811.055305	-984.106431
0.0000006900	-16424.320667	-971.324310
0.0000007000	-16032.509851	-957.917332
0.0000007100	-15633.069961	-943.879158
0.0000007200	-15230.278306	-929.204886
0.0000007300	-14825.835182	-913.891097
0.0000007400	-14417.991664	-897.935887
0.0000007500	-14006.270271	-881.338897
0.0000007600	-13591.484582	-864.101339
0.0000007700	-13174.263064	-846.226013
0.0000007800	-12754.893186	-827.717317
0.0000007900	-12331.650336	-808.581252
0.0000008000	-11903.496807	-788.825424
0.0000008100	-11472.566449	-768.459032
0.0000008200	-11039.166142	-747.492856
0.0000008300	-10603.826899	-725.939235
0.0000008400	-10167.113850	-703.812045
0.0000008500	-9728.651875	-681.126659
0.0000008600	-9288.158408	-657.899911
0.0000008700	-8846.291136	-634.150054
0.0000008800	-8402.928287	-609.896703
0.0000008900	-7956.939598	-585.160786
0.0000009000	-7509.635538	-559.964476
0.0000009100	-7062.112249	-534.331128
0.0000009200	-6614.057948	-508.285208
0.0000009300	-6164.917310	-481.852217
0.0000009400	-5712.741593	-455.058609
0.0000009500	-5259.313841	-427.931713
0.0000009600	-4805.798438	-400.499641
0.0000009700	-4350.621760	-372.791200
0.0000009800	-3894.227169	-344.835804
0.0000009900	-3438.329468	-316.663372
0.0000010000	-2982.465888	-288.304239
0.0000010100	-2525.106731	-259.789055
0.0000010200	-2067.274996	-231.148690
0.0000010300	-1609.224033	-202.414129
0.0000010400	-1151.173070	-173.616384
0.0000010500	-693.122107	-144.786384
0.0000010600	-234.545035	-115.954886
0.0000010700	225.629974	-87.152379
0.0000010800	685.994994	-58.408985
0.0000010900	1145.789980	-29.754369
0.0000011000	1605.935772	-1.217653
0.0000011100	2065.399563	27.172676
0.0000011200	2524.288418	55.388844
0.0000011300	2983.961633	83.403875
0.0000011400	3442.582630	111.191661
0.0000011500	3899.449799	138.727040
0.0000011600	4355.128270	165.985856
0.0000011700	4810.241611	192.945024
0.0000011800	5265.452408	219.582590
0.0000011900	5719.011737	245.877777
0.0000012000	6170.071900	271.811035
0.0000012100	6618.818006	297.364080
0.0000012200	7066.843089	322.519929
0.0000012300	7514.712281	347.262930
0.0000012400	7961.772798	371.578784
0.0000012500	8407.459510	395.454561
0.0000012600	8851.426513	418.878714
0.0000012700	9293.147699	441.841082
0.0000012800	9732.243045	464.332889
0.0000012900	10167.406985	486.346739
0.0000013000	10599.720954	507.876600
0.0000013100	11031.099575	528.917792
0.0000013200	11460.549064	549.466958
0.0000013300	11888.298256	569.522037
0.0000013400	12313.967327	589.082233
0.0000013500	12735.641656	608.147971
0.0000013600	13153.715774	626.720860
0.0000013700	13569.544074	644.803640
0.0000013800	13982.030415	662.400134
0.0000013900	14391.389121	679.515193
0.0000014000	14798.404554	696.154635
0.0000014100	15202.769831	712.325187
0.0000014200	15604.290041	728.034416
0.0000014300	16001.070170	743.290669
0.0000014400	16391.351488	758.103000
0.0000014500	16778.880291	772.481102
0.0000014600	17163.568929	786.435235
0.0000014700	17543.132562	799.976156
0.0000014800	17920.007017	813.115046
0.0000014900	18292.886729	825.863435
0.0000015000	18660.738893	838.233138
0.0000015100	19025.492640	850.236176
0.0000015200	19388.034690	861.884710
0.0000015300	19745.734299	873.190973
0.0000015400	20098.036143	884.167203
0.0000015500	20444.901199	894.825576
0.0000015600	20787.099117	905.178149
0.0000015700	21127.928133	915.236798
0.0000015800	21464.640634	925.013161
0.0000015900	21795.765359	934.518589
0.0000016000	22121.511729	943.764092
0.0000016100	22442.815093	952.760297
0.0000016200	22760.844738	961.517404
0.0000016300	23074.231759	970.045152
0.0000016400	23379.931272	978.352782
0.0000016500	23679.404734	986.449009
0.0000016600	23975.882139	994.342001
0.0000016700	24267.580440	1002.039353
0.0000016800	24554.470422	1009.548077
0.0000016900	24836.147747	1016.874589
0.0000017000	25111.828055	1024.024700
0.0000017100	25379.479854	1031.003619
0.0000017200	25639.882602	1037.815954
0.0000017300	25895.788813	1044.465717
0.0000017400	26145.727223	1050.956334
0.0000017500	26390.355520	1057.290664
0.0000017600	26629.985485	1063.471018
0.0000017700	26864.831445	1069.499175
0.0000017800	27095.624228	1075.376415
0.0000017900	27319.703873	1081.103546
0.0000018000	27536.592901	1086.680934
0.0000018100	27748.361827	1092.108543
0.0000018200	27955.259096	1097.385965
0.0000018300	28156.286021	1102.512466
0.0000018400	28351.686147	1107.487026
0.0000018500	28541.371821	1112.308377
0.0000018600	28723.379793	1116.975054
0.0000018700	28898.382256	1121.485435
0.0000018800	29068.513062	1125.837787
0.0000018900	29232.276634	1130.030314
0.0000019000	29389.507274	1134.061200
0.0000019100	29542.173138	1137.928655
0.0000019200	29689.446138	1141.630958
0.0000019300	29828.378848	1145.166502
0.0000019400	29959.775037	1148.533833
0.0000019500	30085.646786	1151.731692
0.0000019600	30205.648193	1154.759052
0.0000019700	30319.243343	1157.615154
0.0000019800	30427.211692	1160.299538
0.0000019900	30530.094059	1162.812076
0.0000020000	30625.634820	1165.152997
0.0000020100	30713.746324	1167.322911
0.0000020200	30794.735451	1169.322829
0.0000020300	30869.503430	1171.154182
0.0000020400	30937.811620	1172.818832
0.0000020500	30997.063399	1174.319080
0.0000020600	31047.161309	1175.657674
0.0000020700	31090.166059	1176.837808
