Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-41451.118712	-1407.746600
0.0000000100	-41441.520605	-1407.449019
0.0000000200	-41421.023670	-1406.934020
0.0000000300	-41390.298997	-1406.216125
0.0000000400	-41349.587717	-1405.311889
0.0000000500	-41299.020703	-1404.239533
0.0000000600	-41235.357000	-1403.018535
0.0000000700	-41158.235915	-1401.669161
0.0000000800	-41070.000316	-1400.211977
0.0000000900	-40969.343360	-1398.667322
0.0000001000	-40855.163997	-1397.054781
0.0000001100	-40727.054885	-1395.392652
0.0000001200	-40586.793820	-1393.697433
0.0000001300	-40439.833750	-1391.983333
0.0000001400	-40289.984939	-1390.261822
0.0000001500	-40129.430368	-1388.541231
0.0000001600	-39957.382213	-1386.826422
0.0000001700	-39776.756892	-1385.118513
0.0000001800	-39579.817961	-1383.414696
0.0000001900	-39372.306148	-1381.708126
0.0000002000	-39160.996201	-1379.987909
0.0000002100	-38935.977845	-1378.239169
0.0000002200	-38700.762851	-1376.443212
0.0000002300	-38457.383687	-1374.577773
0.0000002400	-38195.111157	-1372.617344
0.0000002500	-37921.122287	-1370.533583
0.0000002600	-37638.373078	-1368.295783
0.0000002700	-37343.034887	-1365.871407
0.0000002800	-37039.857061	-1363.226664
0.0000002900	-36728.592813	-1360.327117
0.0000003000	-36406.659558	-1357.138316
0.0000003100	-36073.608962	-1353.626430
0.0000003200	-35728.812341	-1349.758874
0.0000003300	-35373.778087	-1345.504909
0.0000003400	-35009.167395	-1340.836202
0.0000003500	-34636.742513	-1335.727341
0.0000003600	-34257.497055	-1330.156272
0.0000003700	-33864.538950	-1324.104670
0.0000003800	-33459.430304	-1317.558218
0.0000003900	-33044.924154	-1310.506793
0.0000004000	-32619.324693	-1302.944551
0.0000004100	-32185.915282	-1294.869906
0.0000004200	-31747.284158	-1286.285404
0.0000004300	-31302.524755	-1277.197493
0.0000004400	-30848.184674	-1267.616189
0.0000004500	-30384.465465	-1257.554649
0.0000004600	-29911.385505	-1247.028651
0.0000004700	-29430.487114	-1236.056003
0.0000004800	-28942.831759	-1224.655881
0.0000004900	-28448.002205	-1212.848118
0.0000005000	-27946.608758	-1200.652458
0.0000005100	-27435.404810	-1188.087783
0.0000005200	-26915.081242	-1175.171351
0.0000005300	-26387.801988	-1161.918037
0.0000005400	-25854.201386	-1148.339609
0.0000005500	-25315.159144	-1134.444066
0.0000005600	-24770.686572	-1120.235026
0.0000005700	-24219.844588	-1105.711210
0.0000005800	-23660.080295	-1090.866021
0.0000005900	-23093.592966	-1075.687227
0.0000006000	-22521.451137	-1060.156773
