Unit:(mV)
                     CH1         CH2
Frequency              ?  97.849 kHz
00001              -0.20    -1600.00
00002              -5.40    -1600.00
00003               1.80    -1800.00
00004               2.60    -1800.00
00005              -4.20    -1800.00
00006              -1.40    -1800.00
00007               3.40    -2000.00
00008              -2.00    -1800.00
00009              -4.00    -1800.00
00010               2.80    -1800.00
00011               1.00    -2000.00
00012              -3.80    -2000.00
00013               0.20    -2000.00
00014               1.80    -2000.00
00015              -2.40    -2000.00
00016              -2.20    -2000.00
00017               2.20    -2000.00
00018              -0.60    -2200.00
00019              -2.80    -2000.00
00020               0.60    -2000.00
00021               0.60    -2000.00
00022              -2.40    -2000.00
00023              -0.80    -2000.00
00024               1.00    -2200.00
00025              -1.20    -2000.00
00026              -1.40    -2400.00
00027               0.60    -2200.00
00028              -0.40    -2400.00
00029              -1.40    -2400.00
00030              -0.60    -2400.00
00031               0.40    -2400.00
00032              -1.00    -2400.00
00033              -0.80    -2400.00
00034              -0.20    -2400.00
00035              -0.60    -2400.00
00036              -1.00    -2400.00
00037              -0.20    -2400.00
00038              -0.20    -2400.00
00039              -0.80    -2600.00
00040              -0.20    -2400.00
00041              -0.40    -2400.00
00042              -0.80    -2400.00
00043              -0.40    -2600.00
00044              -0.20    -2400.00
00045              -0.80    -2600.00
00046              -0.60    -2600.00
00047               0.20    -2600.00
00048              -0.60    -2600.00
00049              -1.00    -2600.00
00050              -0.20    -2800.00
00051              -0.40    -2600.00
00052              -0.60    -2600.00
00053              -0.40    -2600.00
00054               0.20    -2800.00
00055              -0.60    -2600.00
00056              -0.60    -2800.00
00057               0.20    -2800.00
00058              -0.40    -2600.00
00059              -1.20    -2600.00
00060              -0.20    -2800.00
00061              -0.20    -2800.00
00062              -1.20    -2800.00
00063              -1.00    -2800.00
00064               0.20    -3000.00
00065              -0.40    -2800.00
00066              -1.00    -3000.00
00067              -0.60    -2800.00
00068              -0.20    -2800.00
00069              -0.40    -3000.00
00070              -1.20    -3200.00
00071              -0.60    -3000.00
00072               0.20    -3000.00
00073              -1.40    -2800.00
00074              -1.00    -3000.00
00075               0.40    -3000.00
00076              -0.60    -3000.00
00077              -1.40    -3000.00
00078              -0.40    -3200.00
00079               0.60    -3200.00
00080              -2.00    -3200.00
00081              -1.00    -3200.00
00082               0.60    -3200.00
00083              -1.60    -3200.00
00084              -1.00    -3200.00
00085               1.20    -3200.00
00086              -1.80    -3200.00
00087              -1.80    -3400.00
00088               0.60    -3200.00
00089              -0.40    -3400.00
00090              -2.00    -3200.00
00091               0.00    -3200.00
00092               0.20    -3200.00
00093              -1.20    -3400.00
00094              -1.00    -3400.00
00095               0.40    -3400.00
00096              -0.60    -3200.00
00097              -1.40    -3400.00
00098               0.40    -3400.00
00099               0.00    -3200.00
00100              -1.00    -3400.00
00101               0.00    -3400.00
00102              -0.40    -3400.00
00103               0.00    -3400.00
00104              -1.20    -3400.00
00105              -0.60    -3400.00
00106               0.60    -3400.00
00107              -0.60    -3400.00
00108              -1.40    -3400.00
00109               0.60    -3400.00
00110              -0.40    -3400.00
00111              -1.20    -3400.00
00112              -0.20    -3600.00
00113               0.40    -3600.00
00114              -1.20    -3600.00
00115              -0.40    -3600.00
00116               0.40    -3600.00
00117              -1.20    -3600.00
00118              -0.60    -3400.00
00119               0.20    -3600.00
00120              -0.20    -3600.00
00121              -1.20    -3600.00
00122              -0.40    -3400.00
00123               0.20    -3600.00
00124              -1.00    -3600.00
00125              -0.60    -3600.00
00126              -0.60    -3600.00
