Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51826.300356	-1134.441454
0.0000000100	-51828.196550	-1134.579172
0.0000000200	-51827.329210	-1134.672922
0.0000000300	-51822.284242	-1134.723694
0.0000000400	-51814.750166	-1134.732616
0.0000000500	-51805.443660	-1134.700952
0.0000000600	-51788.731048	-1134.630088
0.0000000700	-51766.365499	-1134.521524
0.0000000800	-51742.818330	-1134.376865
0.0000000900	-51716.782053	-1134.197807
0.0000001000	-51686.019294	-1133.986129
0.0000001100	-51647.892385	-1133.743672
0.0000001200	-51601.833210	-1133.472335
0.0000001300	-51552.209911	-1133.174051
0.0000001400	-51506.554461	-1132.850781
0.0000001500	-51463.555942	-1132.504489
0.0000001600	-51407.262477	-1132.137136
0.0000001700	-51342.891616	-1131.750658
0.0000001800	-51283.227975	-1131.346950
0.0000001900	-51218.095050	-1130.927855
0.0000002000	-51141.930679	-1130.495142
0.0000002100	-51066.231250	-1130.050495
0.0000002200	-50991.690749	-1129.595496
0.0000002300	-50907.213079	-1129.131610
0.0000002400	-50821.576481	-1128.660172
0.0000002500	-50730.664548	-1128.182372
0.0000002600	-50630.848506	-1127.699242
0.0000002700	-50531.436188	-1127.211647
0.0000002800	-50429.954320	-1126.720271
0.0000002900	-50323.620103	-1126.225609
0.0000003000	-50215.029250	-1125.727956
0.0000003100	-50102.154165	-1125.227401
0.0000003200	-49982.993377	-1124.723821
0.0000003300	-49867.442100	-1124.216873
0.0000003400	-49749.165811	-1123.705996
0.0000003500	-49621.543165	-1123.190400
0.0000003600	-49492.868195	-1122.669073
0.0000003700	-49363.728283	-1122.140777
0.0000003800	-49227.224220	-1121.604052
0.0000003900	-49088.928465	-1121.057218
0.0000004000	-48948.162864	-1120.498379
0.0000004100	-48798.767582	-1119.925430
0.0000004200	-48646.589503	-1119.336068
0.0000004300	-48493.504230	-1118.727794
0.0000004400	-48337.274390	-1118.097928
0.0000004500	-48175.285008	-1117.443620
0.0000004600	-48010.532092	-1116.761861
0.0000004700	-47844.788070	-1116.049499
0.0000004800	-47675.457232	-1115.303252
0.0000004900	-47502.265150	-1114.519725
0.0000005000	-47326.625916	-1113.695425
0.0000005100	-47148.813956	-1112.826782
0.0000005200	-46967.773519	-1111.910163
0.0000005300	-46780.382729	-1110.941892
0.0000005400	-46587.506825	-1109.918272
0.0000005500	-46391.360487	-1108.835602
0.0000005600	-46194.097177	-1107.690194
0.0000005700	-45993.731256	-1106.478400
0.0000005800	-45788.829370	-1105.196623
0.0000005900	-45582.219701	-1103.841344
0.0000006000	-45374.428413	-1102.409138
0.0000006100	-45163.450601	-1100.896692
0.0000006200	-44947.936824	-1099.300824
0.0000006300	-44730.166411	-1097.618501
0.0000006400	-44511.488805	-1095.846855
0.0000006500	-44289.224381	-1093.983202
0.0000006600	-44062.549859	-1092.025052
0.0000006700	-43830.558045	-1089.970123
0.0000006800	-43592.364440	-1087.816358
0.0000006900	-43352.188625	-1085.561933
0.0000007000	-43109.142671	-1083.205266
0.0000007100	-42863.375137	-1080.745025
0.0000007200	-42615.076540	-1078.180138
0.0000007300	-42363.191126	-1075.509793
0.0000007400	-42110.314607	-1072.733445
0.0000007500	-41855.665658	-1069.850816
0.0000007600	-41597.239376	-1066.861894
0.0000007700	-41334.002701	-1063.766931
0.0000007800	-41067.095297	-1060.566443
0.0000007900	-40796.875505	-1057.261196
0.0000008000	-40521.212553	-1053.852208
0.0000008100	-40240.296958	-1050.340732
0.0000008200	-39956.301445	-1046.728249
0.0000008300	-39670.301030	-1043.016455
0.0000008400	-39380.397416	-1039.207244
0.0000008500	-39087.920782	-1035.302695
0.0000008600	-38794.536955	-1031.305054
0.0000008700	-38499.971507	-1027.216712
0.0000008800	-38203.991968	-1023.040190
0.0000008900	-37902.927608	-1018.778111
0.0000009000	-37597.792225	-1014.433184
0.0000009100	-37293.205698	-1010.008177
0.0000009200	-36985.474603	-1005.505890
0.0000009300	-36673.165587	-1000.929135
0.0000009400	-36358.916317	-996.280709
0.0000009500	-36042.029380	-991.563363
0.0000009600	-35720.099578	-986.779783
0.0000009700	-35393.591854	-981.932555
0.0000009800	-35066.325498	-977.024148
0.0000009900	-34738.784714	-972.056879
0.0000010000	-34409.513456	-967.032890
0.0000010100	-34077.520618	-961.954124
0.0000010200	-33743.945865	-956.822300
0.0000010300	-33407.965916	-951.638884
0.0000010400	-33068.757489	-946.405075
0.0000010500	-32728.199618	-941.121772
0.0000010600	-32386.776510	-935.789563
0.0000010700	-32043.348500	-930.408699
0.0000010800	-31696.756660	-924.979083
0.0000010900	-31347.443241	-919.500247
0.0000011000	-30996.124920	-913.971341
0.0000011100	-30642.043064	-908.391122
0.0000011200	-30282.834431	-902.757942
0.0000011300	-29921.769457	-897.069742
0.0000011400	-29562.076619	-891.324044
0.0000011500	-29198.732316	-885.517947
0.0000011600	-28832.224182	-879.648129
0.0000011700	-28465.906565	-873.710846
0.0000011800	-28097.351574	-867.701936
0.0000011900	-27726.581903	-861.616826
0.0000012000	-27355.770276	-855.450538
0.0000012100	-26983.270129	-849.197704
0.0000012200	-26607.773976	-842.852578
0.0000012300	-26228.565139	-836.409049
0.0000012400	-25846.909150	-829.860666
0.0000012500	-25464.113496	-823.200651
0.0000012600	-25078.912645	-816.421929
0.0000012700	-24692.404307	-809.517147
0.0000012800	-24303.216345	-802.478708
0.0000012900	-23912.088131	-795.298793
0.0000013000	-23522.183492	-787.969397
0.0000013100	-23131.223099	-780.482362
0.0000013200	-22738.680792	-772.829408
0.0000013300	-22346.096530	-765.002173
0.0000013400	-21950.958510	-756.992245
0.0000013500	-21554.471048	-748.791206
0.0000013600	-21156.527538	-740.390670
0.0000013700	-20753.034264	-731.782317
0.0000013800	-20344.753291	-722.957943
0.0000013900	-19934.109077	-713.909494
0.0000014000	-19521.376049	-704.629111
0.0000014100	-19108.982097	-695.109169
0.0000014200	-18697.346779	-685.342318
0.0000014300	-18284.339324	-675.321526
0.0000014400	-17869.749954	-665.040116
0.0000014500	-17452.713432	-654.491807
0.0000014600	-17035.867426	-643.670752
0.0000014700	-16620.877763	-632.571573
0.0000014800	-16205.613671	-621.189400
0.0000014900	-15787.205013	-609.519901
0.0000015000	-15366.623630	-597.559318
0.0000015100	-14945.009187	-585.304495
0.0000015200	-14522.529506	-572.752906
0.0000015300	-14099.142632	-559.902682
0.0000015400	-13673.624989	-546.752635
0.0000015500	-13248.614245	-533.302277
0.0000015600	-12824.278222	-519.551840
0.0000015700	-12399.076962	-505.502291
0.0000015800	-11972.968509	-491.155345
0.0000015900	-11546.818100	-476.513475
0.0000016000	-11119.444115	-461.579920
0.0000016100	-10687.743943	-446.358684
0.0000016200	-10255.010710	-430.854544
0.0000016300	-9820.463091	-415.073040
0.0000016400	-9382.961422	-399.020475
0.0000016500	-8943.477543	-382.703905
0.0000016600	-8503.993664	-366.131124
0.0000016700	-8065.416978	-349.310653
0.0000016800	-7625.193729	-332.251720
0.0000016900	-7185.751806	-314.964241
0.0000017000	-6745.593206	-297.458791
0.0000017100	-6303.829997	-279.746585
0.0000017200	-5861.750406	-261.839442
0.0000017300	-5419.586903	-243.749757
0.0000017400	-4976.474252	-225.490464
0.0000017500	-4533.087173	-207.075004
0.0000017600	-4090.565332	-188.517278
0.0000017700	-3647.220209	-169.831614
0.0000017800	-3204.381985	-151.032722
0.0000017900	-2761.269334	-132.135647
0.0000018000	-2319.380259	-113.155727
0.0000018100	-1877.533139	-94.108543
0.0000018200	-1433.090307	-75.009875
0.0000018300	-990.442599	-55.875650
0.0000018400	-550.325954	-36.721892
0.0000018500	-108.013891	-17.564676
0.0000018600	336.280381	1.579927
0.0000018700	778.295323	20.695893
0.0000018800	1219.235249	39.767301
0.0000018900	1660.724030	58.778381
0.0000019000	2104.385536	77.713559
0.0000019100	2547.582099	96.557508
0.0000019200	2988.563981	115.295192
0.0000019300	3430.685528	133.911912
0.0000019400	3872.700470	152.393353
0.0000019500	4313.872868	170.725619
0.0000019600	4755.719988	188.895278
0.0000019700	5197.418547	206.889400
0.0000019800	5638.316518	224.695590
0.0000019900	6078.791501	242.302024
0.0000020000	6515.721623	259.697479
0.0000020100	6950.902008	276.871360
0.0000020200	7388.213162	293.813729
0.0000020300	7826.938408	310.515326
0.0000020400	8265.747565	326.967587
0.0000020500	8703.184586	343.162664
0.0000020600	9140.495740	359.093440
0.0000020700	9575.485609	374.753536
0.0000020800	10006.339806	390.137321
0.0000020900	10436.793709	405.239917
