Unit:(mV)
                     CH1         CH2
Frequency              ?  97.878 kHz
00001               9.00    -2200.00
00002             -11.80    -2400.00
00003              -5.20    -2200.00
00004              11.60    -2400.00
00005              -3.80    -2400.00
00006             -11.60    -2400.00
00007               7.00    -2400.00
00008               3.80    -2400.00
00009             -11.80    -2400.00
00010              -1.00    -2400.00
00011               7.80    -2400.00
00012              -5.40    -2600.00
00013              -7.40    -2400.00
00014               5.20    -2600.00
00015               0.60    -2400.00
00016              -9.00    -2600.00
00017               0.40    -2600.00
00018               4.20    -2600.00
00019              -5.80    -2800.00
00020              -4.20    -2800.00
00021               3.40    -2800.00
00022              -1.40    -2600.00
00023              -6.00    -2800.00
00024               0.20    -2800.00
00025               1.20    -2800.00
00026              -4.40    -2800.00
00027              -2.80    -2800.00
00028               1.20    -3000.00
00029              -2.00    -2800.00
00030              -4.20    -3000.00
00031              -1.00    -2800.00
00032              -0.60    -3000.00
00033              -3.80    -3200.00
00034              -2.20    -3000.00
00035               0.20    -3200.00
00036              -2.20    -3200.00
00037              -3.00    -3200.00
00038              -1.40    -3200.00
00039              -1.40    -3200.00
00040              -2.80    -3200.00
00041              -2.60    -3200.00
00042              -1.20    -3400.00
00043              -1.40    -3200.00
00044              -2.80    -3200.00
00045              -2.80    -3400.00
00046              -1.60    -3400.00
00047              -2.20    -3400.00
00048              -2.80    -3600.00
00049              -2.20    -3400.00
00050              -1.80    -3400.00
00051              -2.20    -3600.00
00052              -2.60    -3400.00
00053              -2.20    -3600.00
00054              -2.20    -3600.00
00055              -2.60    -3600.00
00056              -2.20    -3600.00
00057              -2.00    -3600.00
00058              -2.80    -3600.00
00059              -2.60    -3600.00
00060              -1.80    -3600.00
00061              -2.40    -3600.00
00062              -3.00    -3600.00
00063              -2.80    -3600.00
00064              -2.40    -3600.00
00065              -2.80    -3800.00
00066              -2.80    -3800.00
00067              -2.20    -3800.00
00068              -2.20    -3600.00
00069              -3.00    -3800.00
00070              -2.40    -4000.00
00071              -2.20    -3800.00
00072              -3.00    -4000.00
00073              -3.00    -4000.00
00074              -2.60    -4000.00
00075              -2.80    -4000.00
00076              -2.80    -4000.00
00077              -3.00    -4000.00
00078              -3.00    -4000.00
00079              -2.80    -4200.00
00080              -3.00    -4000.00
00081              -2.60    -4200.00
00082              -2.60    -4000.00
00083              -3.80    -4000.00
00084              -2.80    -4200.00
00085              -2.60    -4000.00
00086              -3.80    -4200.00
00087              -3.00    -4200.00
00088              -3.20    -4200.00
00089              -3.00    -4200.00
00090              -3.00    -4200.00
00091              -3.60    -4200.00
00092              -2.60    -4200.00
00093              -1.40    -4200.00
00094              -9.20    -4400.00
00095               0.20    -4400.00
00096              -6.20    -4200.00
00097              -9.00    -4400.00
00098               1.40    -4400.00
00099              -3.80    -4400.00
00100               1.20    -4400.00
00101              -0.20    -4200.00
00102              -9.00    -4600.00
00103              -3.80    -4400.00
00104              -6.20    -4600.00
00105              -8.20    -4400.00
00106              -2.00    -4400.00
00107              -7.20    -4400.00
00108               3.60    -4200.00
00109              -4.20    -4400.00
00110              -3.00    -4400.00
00111              -1.00    -4600.00
00112             -12.40    -4600.00
00113              -3.00    -4800.00
00114              -9.40    -4400.00
00115              -3.40    -4400.00
00116              -0.40    -4600.00
00117              -3.80    -4600.00
00118              -3.80    -4600.00
00119              -2.60    -4600.00
00120              -5.40    -4800.00
00121              -9.40    -4600.00
00122              -3.40    -4800.00
00123              -7.60    -4600.00
00124              -3.80    -4800.00
00125              -4.40    -4600.00
00126              -3.80    -4600.00
00127              -2.80    -4800.00
00128              -7.20    -4800.00
00129              -3.80    -4600.00
00130              -7.00    -4800.00
00131              -5.40    -4600.00
00132              -5.80    -4800.00
00133              -5.80    -4600.00
