Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-31177.318629	-1105.254361
0.0000000100	-31173.191009	-1105.472639
0.0000000200	-31159.737892	-1105.570223
0.0000000300	-31138.485259	-1105.555634
0.0000000400	-31110.590769	-1105.437581
0.0000000500	-31075.323115	-1105.224890
0.0000000600	-31033.906594	-1104.926434
0.0000000700	-30984.768219	-1104.551050
0.0000000800	-30925.710796	-1104.107469
0.0000000900	-30856.482925	-1103.604225
0.0000001000	-30773.280500	-1103.049578
0.0000001100	-30675.787543	-1102.451424
0.0000001200	-30570.662265	-1101.817212
0.0000001300	-30464.141010	-1101.153859
0.0000001400	-30355.436859	-1100.467663
0.0000001500	-30237.045437	-1099.764223
0.0000001600	-30109.025623	-1099.048357
0.0000001700	-29975.900958	-1098.324022
0.0000001800	-29831.817714	-1097.594241
0.0000001900	-29676.298046	-1096.861033
0.0000002000	-29517.849878	-1096.125348
0.0000002100	-29350.938735	-1095.387001
0.0000002200	-29175.889197	-1094.644625
0.0000002300	-28998.293775	-1093.895617
0.0000002400	-28808.119778	-1093.136099
0.0000002500	-28608.109726	-1092.360885
0.0000002600	-28403.416692	-1091.563451
0.0000002700	-28186.738633	-1090.735921
0.0000002800	-27964.443952	-1089.869053
0.0000002900	-27739.986003	-1088.952241
0.0000003000	-27504.248167	-1087.973520
0.0000003100	-27258.643622	-1086.919586
0.0000003200	-27008.503666	-1085.775817
0.0000003300	-26748.750828	-1084.526310
0.0000003400	-26476.851098	-1083.153924
0.0000003500	-26198.244934	-1081.640334
0.0000003600	-25912.883268	-1079.966089
0.0000003700	-25619.319842	-1078.110684
0.0000003800	-25320.261193	-1076.052636
0.0000003900	-25014.336669	-1073.769572
0.0000004000	-24698.352069	-1071.238320
0.0000004100	-24376.838324	-1068.435011
0.0000004200	-24052.684676	-1065.335183
0.0000004300	-23722.889449	-1061.913897
0.0000004400	-23384.845453	-1058.145852
0.0000004500	-23040.260161	-1054.005510
0.0000004600	-22688.000023	-1049.467223
0.0000004700	-22325.642615	-1044.505362
0.0000004800	-21958.373722	-1039.094449
0.0000004900	-21589.253057	-1033.209296
0.0000005000	-21214.987074	-1026.825136
0.0000005100	-20834.471663	-1019.917763
0.0000005200	-20448.535422	-1012.463666
0.0000005300	-20053.897888	-1004.440165
0.0000005400	-19651.856537	-995.825542
0.0000005500	-19248.020237	-986.599172
0.0000005600	-18840.947213	-976.741651
0.0000005700	-18426.487941	-966.234911
0.0000005800	-18002.998313	-955.062346
0.0000005900	-17573.128043	-943.208916
0.0000006000	-17139.836284	-930.661252
0.0000006100	-16702.294439	-917.407758
0.0000006200	-16261.944284	-903.438693
0.0000006300	-15819.393665	-888.746258
0.0000006400	-15372.620342	-873.324665
0.0000006500	-14921.070020	-857.170200
0.0000006600	-14466.104751	-840.281276
0.0000006700	-14006.983415	-822.658478
0.0000006800	-13543.430499	-804.304591
0.0000006900	-13078.119829	-785.224623
0.0000007000	-12610.219538	-765.425820
0.0000007100	-12138.703179	-744.917659
0.0000007200	-11663.624304	-723.711841
0.0000007300	-11183.165064	-701.822269
0.0000007400	-10697.824993	-679.265011
0.0000007500	-10210.163058	-656.058262
0.0000007600	-9721.857291	-632.222281
0.0000007700	-9231.253772	-607.779336
0.0000007800	-8737.530447	-582.753619
0.0000007900	-8241.556377	-557.171172
0.0000008000	-7742.892126	-531.059783
0.0000008100	-7243.117223	-504.448892
0.0000008200	-6742.667836	-477.369476
0.0000008300	-6239.756770	-449.853933
0.0000008400	-5734.698792	-421.935958
0.0000008500	-5228.040444	-393.650410
0.0000008600	-4719.520511	-365.033178
0.0000008700	-4210.668242	-336.121040
0.0000008800	-3702.114384	-306.951517
0.0000008900	-3192.966976	-277.562727
0.0000009000	-2683.128727	-247.993232
0.0000009100	-2172.170014	-218.281892
0.0000009200	-1659.855789	-188.467706
0.0000009300	-1147.632312	-158.589667
0.0000009400	-634.915844	-128.686606
0.0000009500	-121.622182	-98.797045
0.0000009600	390.936902	-68.959052
0.0000009700	902.130661	-39.210096
0.0000009800	1414.307129	-9.586912
0.0000009900	1926.966774	19.874638
0.0000010000	2437.281656	49.139687
0.0000010100	2947.549530	78.174488
0.0000010200	3457.270862	106.946527
0.0000010300	3965.482571	135.424631
0.0000010400	4473.455963	163.579067
0.0000010500	4981.379074	191.381631
0.0000010600	5488.121627	218.805730
0.0000010700	5992.911846	245.826456
0.0000010800	6495.360575	272.420646
0.0000010900	6995.706131	298.566934
0.0000011000	7494.884212	324.245798
0.0000011100	7992.844538	349.439588
0.0000011200	8489.037297	374.132551
0.0000011300	8982.496137	398.310840
0.0000011400	9473.418906	421.962520
0.0000011500	9961.949904	445.077556
0.0000011600	10448.679411	467.647798
0.0000011700	10934.671068	489.666953
0.0000011800	11418.220674	511.130547
0.0000011900	11897.164960	532.035880
0.0000012000	12369.705707	552.381973
0.0000012100	12836.700952	572.169506
0.0000012200	13301.747135	591.400746
0.0000012300	13764.203696	610.079474
0.0000012400	14223.530637	628.210902
0.0000012500	14680.076649	645.801581
0.0000012600	15133.248181	662.859313
0.0000012700	15581.975049	679.393049
0.0000012800	16027.149213	695.412789
0.0000012900	16469.328243	710.929478
0.0000013000	16904.909153	725.954899
0.0000013100	17334.689888	740.501565
0.0000013200	17759.784370	754.582610
0.0000013300	18180.289890	768.211680
0.0000013400	18597.474480	781.402825
0.0000013500	19009.721417	794.170392
0.0000013600	19415.574627	806.528921
0.0000013700	19816.355697	818.493040
0.0000013800	20211.266685	830.077373
0.0000013900	20598.553107	841.296436
0.0000014000	20980.824213	852.164555
0.0000014100	21359.532801	862.695777
0.0000014200	21731.348132	872.903789
0.0000014300	22096.132448	882.801850
0.0000014400	22455.804157	892.402716
0.0000014500	22810.877089	901.718588
0.0000014600	23158.607511	910.761050
0.0000014700	23498.196267	919.541031
0.0000014800	23832.424286	928.068759
0.0000014900	24161.315679	936.353734
0.0000015000	24483.474468	944.404703
0.0000015100	24800.366538	952.229643
0.0000015200	25112.867496	959.835755
0.0000015300	25417.790897	967.229458
0.0000015400	25714.009734	974.416402
0.0000015500	26003.063072	981.401475
0.0000015600	26284.592405	988.188826
0.0000015700	26558.305865	994.781891
0.0000015800	26823.321303	1001.183425
0.0000015900	27079.218909	1007.395541
0.0000016000	27328.578490	1013.419755
0.0000016100	27571.245934	1019.257030
0.0000016200	27807.522924	1024.907835
0.0000016300	28036.608243	1030.372196
0.0000016400	28255.781059	1035.649757
0.0000016500	28467.888935	1040.739846
0.0000016600	28674.914858	1045.641533
0.0000016700	28874.024347	1050.353699
0.0000016800	29065.660112	1054.875104
0.0000016900	29247.668698	1059.204448
0.0000017000	29420.170294	1063.340441
0.0000017100	29586.090127	1067.281869
0.0000017200	29745.066421	1071.027652
0.0000017300	29897.702541	1074.576906
0.0000017400	30043.143720	1077.929005
0.0000017500	30178.424264	1081.083629
0.0000017600	30304.100527	1084.040819
0.0000017700	30422.205777	1086.801020
0.0000017800	30532.950949	1089.365122
0.0000017900	30637.732019	1091.734499
0.0000018000	30734.593383	1093.911032
0.0000018100	30823.105418	1095.897140
0.0000018200	30902.929245	1097.695793
0.0000018300	30972.595708	1099.310525
0.0000018400	31032.587984	1100.745436
0.0000018500	31083.019717	1102.005194
0.0000018600	31126.135109	1103.095022
0.0000018700	31162.212945	1104.020683
0.0000018800	31190.139300	1104.788456
0.0000018900	31209.116233	1105.405109
0.0000019000	31217.647204	1105.877862
0.0000019100	31217.989500	1106.214340
0.0000019200	31212.323957	1106.422533
0.0000019300	31199.878800	1106.510732
0.0000019400	31180.490105	1106.487479
0.0000019500	31151.175821	1106.361494
0.0000019600	31112.894545	1106.141610
0.0000019700	31068.222814	1105.836698
0.0000019800	31016.365957	1105.455592
0.0000019900	30958.903503	1105.007009
0.0000020000	30894.044986	1104.499463
0.0000020100	30813.719862	1103.941187
0.0000020200	30716.276266	1103.340042
0.0000020300	30606.319519	1102.703438
0.0000020400	30496.659970	1102.038242
0.0000020500	30390.131254	1101.350698
0.0000020600	30268.686955	1100.646342
0.0000020700	30136.851093	1099.929924
0.0000020800	30007.468308	1099.205325
0.0000020900	29863.301153	1098.475488
0.0000021000	29701.265440	1097.742345
0.0000021100	29542.419441	1097.006753
0.0000021200	29375.142333	1096.268432
0.0000021300	29192.587499	1095.525912
0.0000021400	29012.413410	1094.776487
0.0000021500	28823.992977	1094.016170
0.0000021600	28619.191922	1093.239664
0.0000021700	28410.387700	1092.440334
0.0000021800	28194.701245	1091.610190
0.0000021900	27968.877053	1090.739876
0.0000022000	27739.999691	1089.818673
0.0000022100	27504.592059	1088.834503
0.0000022200	27259.479586	1087.773952
0.0000022300	27006.893389	1086.622288
0.0000022400	26744.780574	1085.363505
0.0000022500	26475.361232	1083.980360
0.0000022600	26197.482185	1082.454433
0.0000022700	25913.906795	1080.766181
0.0000022800	25624.790386	1078.895014
0.0000022900	25322.876712	1076.819374
0.0000023000	25015.540994	1074.516815
0.0000023100	24704.559767	1071.964105
0.0000023200	24384.642202	1069.137319
0.0000023300	24057.807268	1066.011954
0.0000023400	23724.508700	1062.563034
0.0000023500	23383.893792	1058.765234
0.0000023600	23035.912262	1054.593003
0.0000023700	22682.425697	1050.020688
0.0000023800	22325.558109	1045.022668
0.0000023900	21960.378387	1039.573485
0.0000024000	21589.022416	1033.647979
0.0000024100	21214.621029	1027.221426
0.0000024200	20832.209190	1020.269673
0.0000024300	20444.838857	1012.769271
0.0000024400	20054.282081	1004.697618
0.0000024500	19658.311017	996.033080
0.0000024600	19256.372579	986.755130
0.0000024700	18847.245744	976.844470
0.0000024800	18431.104250	966.283151
0.0000024900	18008.421460	955.054692
0.0000025000	17580.958399	943.144188
0.0000025100	17150.865250	930.538415
0.0000025200	16717.008463	917.225928
0.0000025300	16278.851310	903.197145
0.0000025400	15838.261919	888.444432
0.0000025500	15394.583374	872.962171
0.0000025600	14942.978582	856.746825
0.0000025700	14484.114272	839.796985
0.0000025800	14022.817724	822.113418
0.0000025900	13558.448378	803.699094
0.0000026000	13091.006234	784.559208
0.0000026100	12621.752785	764.701191
0.0000026200	12149.030838	744.134707
0.0000026300	11671.371237	722.871641
0.0000026400	11189.860521	700.926078
0.0000026500	10706.309997	678.314264
0.0000026600	10221.632466	655.054569
0.0000026700	9735.589610	631.167423
0.0000026800	9246.259750	606.675255
0.0000026900	8750.969060	581.602418
0.0000027000	8251.001931	555.975099
0.0000027100	7748.894432	529.821231
0.0000027200	7245.082732	503.170385
