Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-10545.452412	-400.553525
0.0000000100	-10544.108836	-400.705782
0.0000000200	-10541.036035	-400.809755
0.0000000300	-10537.052830	-400.865271
0.0000000400	-10529.856435	-400.872131
0.0000000500	-10519.305592	-400.830115
0.0000000600	-10509.314341	-400.738980
0.0000000700	-10496.552296	-400.598463
0.0000000800	-10483.088626	-400.408278
0.0000000900	-10470.339774	-400.168118
0.0000001000	-10452.609702	-399.877657
0.0000001100	-10431.446792	-399.536547
0.0000001200	-10408.619078	-399.144425
0.0000001300	-10383.385351	-398.700907
0.0000001400	-10356.110394	-398.205590
0.0000001500	-10330.019039	-397.658059
0.0000001600	-10304.018493	-397.057880
0.0000001700	-10276.378754	-396.404603
0.0000001800	-10246.450198	-395.697767
0.0000001900	-10213.622009	-394.936897
0.0000002000	-10178.842623	-394.121504
0.0000002100	-10142.424819	-393.251091
0.0000002200	-10103.691811	-392.325148
0.0000002300	-10064.322372	-391.343160
0.0000002400	-10024.991741	-390.304600
0.0000002500	-9982.357112	-389.208938
0.0000002600	-9937.694447	-388.055637
0.0000002700	-9892.498579	-386.844155
0.0000002800	-9847.302710	-385.573950
0.0000002900	-9799.570439	-384.244475
0.0000003000	-9748.885759	-382.855184
0.0000003100	-9696.589050	-381.405533
0.0000003200	-9641.378737	-379.894978
0.0000003300	-9581.850797	-378.322981
0.0000003400	-9519.384416	-376.689007
0.0000003500	-9456.878454	-374.992528
0.0000003600	-9392.239677	-373.233023
0.0000003700	-9325.715674	-371.409980
0.0000003800	-9259.790068	-369.522898
0.0000003900	-9193.408873	-367.571285
0.0000004000	-9124.803281	-365.554666
0.0000004100	-9052.166454	-363.472577
0.0000004200	-8976.591187	-361.324569
0.0000004300	-8901.262730	-359.110214
0.0000004400	-8824.737476	-356.829097
0.0000004500	-8747.016201	-354.480827
0.0000004600	-8669.294927	-352.065030
0.0000004700	-8590.012848	-349.581356
0.0000004800	-8506.997571	-347.029478
0.0000004900	-8419.209851	-344.409094
0.0000005000	-8329.003701	-341.719926
0.0000005100	-8238.420350	-338.961724
0.0000005200	-8147.368990	-336.134265
0.0000005300	-8055.120834	-333.237357
0.0000005400	-7960.466665	-330.270836
0.0000005500	-7863.419678	-327.234571
0.0000005600	-7765.163476	-324.128460
0.0000005700	-7666.634075	-320.952439
0.0000005800	-7567.337854	-317.706475
0.0000005900	-7468.509642	-314.390569
0.0000006000	-7370.097437	-311.004760
0.0000006100	-7270.215236	-307.549124
0.0000006200	-7166.951424	-304.023773
0.0000006300	-7061.152761	-300.428857
0.0000006400	-6956.550119	-296.764565
0.0000006500	-6850.633485	-293.031127
0.0000006600	-6742.194417	-289.228812
0.0000006700	-6633.312954	-285.357928
0.0000006800	-6522.897076	-281.418827
0.0000006900	-6412.351583	-277.411900
0.0000007000	-6302.534103	-273.337581
0.0000007100	-6192.209033	-269.196345
0.0000007200	-6079.568758	-264.988712
0.0000007300	-5964.692443	-260.715242
0.0000007400	-5850.284136	-256.376538
0.0000007500	-5734.080634	-251.973247
0.0000007600	-5615.887903	-247.506059
0.0000007700	-5496.953965	-242.975705
0.0000007800	-5378.761234	-238.382960
0.0000007900	-5260.607309	-233.728643
0.0000008000	-5140.307377	-229.013614
0.0000008100	-5018.199832	-224.238774
0.0000008200	-4894.857458	-219.405069
0.0000008300	-4772.204290	-214.513483
0.0000008400	-4649.212728	-209.565045
0.0000008500	-4524.152772	-204.560822
0.0000008600	-4397.740793	-199.501922
0.0000008700	-4271.238005	-194.389493
0.0000008800	-4144.891220	-189.224721
0.0000008900	-4019.949236	-184.008831
0.0000009000	-3894.252075	-178.743085
0.0000009100	-3765.420889	-173.428783
0.0000009200	-3635.680075	-168.067260
0.0000009300	-3506.186071	-162.659885
0.0000009400	-3376.184476	-157.208064
0.0000009500	-3245.454868	-151.713234
0.0000009600	-3114.257252	-146.176864
0.0000009700	-2982.630434	-140.600455
0.0000009800	-2850.977229	-134.985538
0.0000009900	-2718.232003	-129.333672
0.0000010000	-2585.590780	-123.646443
0.0000010100	-2453.105559	-117.925467
0.0000010200	-2320.594726	-112.172380
0.0000010300	-2189.318720	-106.388845
0.0000010400	-2056.131099	-100.576548
0.0000010500	-1922.332661	-94.737195
0.0000010600	-1788.013439	-88.872510
0.0000010700	-1650.156602	-82.984239
0.0000010800	-1511.546139	-77.074142
0.0000010900	-1374.522868	-71.143996
0.0000011000	-1239.059625	-65.195591
0.0000011100	-1103.400797	-59.230730
0.0000011200	-966.285943	-53.251227
0.0000011300	-829.977490	-47.258906
0.0000011400	-692.927056	-41.255597
