Unit:(mV)
                     CH1         CH2
Frequency              ?  98.084 kHz
00001               1.40    -6400.00
00002               1.60    -6400.00
00003              -0.40    -7200.00
00004               1.80    -6400.00
00005               2.00    -7200.00
00006              -0.20    -6400.00
00007               0.80    -6400.00
00008               0.60    -7200.00
00009              -0.40    -7200.00
00010               1.20    -7200.00
00011               1.00    -7200.00
00012               0.20    -6400.00
00013               1.80    -7200.00
00014               1.80    -7200.00
00015               1.00    -7200.00
00016               1.60    -7200.00
00017               1.00    -7200.00
00018               0.40    -7200.00
00019               1.00    -7200.00
00020               1.20    -7200.00
00021               0.40    -7200.00
00022               1.20    -7200.00
00023               1.80    -7200.00
00024               1.20    -7200.00
00025               1.00    -8000.00
00026               1.20    -8000.00
00027               1.20    -8000.00
00028               1.00    -7200.00
00029               1.80    -8000.00
00030               1.40    -8000.00
00031               1.20    -8000.00
00032               1.40    -8000.00
00033               1.60    -8000.00
00034               1.00    -8000.00
00035               1.00    -8000.00
00036               1.40    -8000.00
00037               1.20    -8000.00
00038               1.20    -8000.00
00039               1.40    -8000.00
00040               1.20    -8000.00
00041               1.80    -8000.00
00042               1.80    -8000.00
00043               1.60    -8000.00
00044               1.80    -8000.00
00045               1.80    -8000.00
00046               1.40    -8800.00
00047               1.80    -8000.00
00048               1.00    -8800.00
00049               1.20    -8800.00
00050               1.80    -8800.00
00051               1.20    -8800.00
00052               1.80    -8800.00
00053               1.80    -9600.00
00054               1.20    -9600.00
00055               1.80    -8800.00
00056               1.80    -8800.00
00057               1.40    -8800.00
00058               1.80    -9600.00
00059               1.40    -8800.00
00060               1.80    -9600.00
00061               1.80    -9600.00
00062               2.00    -9600.00
00063               1.40    -9600.00
00064               2.00    -9600.00
00065               2.00    -9600.00
00066               1.40    -8800.00
00067               2.00    -9600.00
00068               1.80    -8000.00
00069               1.40    -9600.00
00070               2.00    -9600.00
00071               2.00    -9600.00
00072               1.40    -9600.00
00073               2.40    -9600.00
00074               2.00    -9600.00
00075               1.80    -9600.00
00076               2.00    -9600.00
00077               2.00    -9600.00
00078               2.00    -9600.00
00079               2.60    -9600.00
00080               2.20    -9600.00
00081               2.00    -9600.00
00082               2.20    -9600.00
00083               2.60   -10400.00
00084               2.00    -9600.00
00085               2.00   -10400.00
00086               2.20    -9600.00
00087               2.60   -10400.00
00088               2.00   -10400.00
00089               2.20   -10400.00
00090               2.60    -9600.00
00091               2.80   -10400.00
00092               2.20    -9600.00
00093               3.00   -10400.00
00094               2.80    -9600.00
00095               2.00   -10400.00
00096               2.80    -9600.00
00097               2.60   -10400.00
00098               2.40   -10400.00
00099               3.00   -10400.00
00100               1.80   -10400.00
00101               3.00   -10400.00
00102               2.80    -9600.00
00103               2.20   -10400.00
00104               3.40   -10400.00
00105               2.60   -10400.00
00106               2.20   -10400.00
00107               3.60   -10400.00
00108               3.00   -10400.00
00109               2.80   -10400.00
00110               3.60   -10400.00
00111               2.60    -9600.00
00112               2.60   -10400.00
00113               3.40   -10400.00
00114               2.80   -11200.00
00115               3.00   -11200.00
00116               3.20   -10400.00
00117               2.80   -10400.00
00118               2.80   -10400.00
00119               2.80   -11200.00
00120               3.40   -10400.00
00121               3.60   -10400.00
00122               3.60   -11200.00
00123               3.80   -10400.00
00124               3.40   -10400.00
00125               2.80   -10400.00
00126               2.80   -11200.00
00127               3.00   -10400.00
00128               3.40   -10400.00
00129               3.40   -10400.00
00130               3.60   -10400.00
00131               3.40   -10400.00
00132               3.20   -10400.00
00133               3.60   -10400.00
00134               3.40   -11200.00
00135               3.20   -10400.00
00136               3.80   -11200.00
00137               3.60   -10400.00
00138               3.20   -10400.00
00139               4.20   -11200.00
00140               4.20   -11200.00
00141               3.40   -10400.00
00142               3.80   -10400.00
00143               3.00   -10400.00
00144               3.00   -10400.00
00145               3.40   -11200.00
00146               4.20   -11200.00
00147               4.20   -10400.00
00148               3.40   -10400.00
00149               5.20   -10400.00
00150               3.60   -11200.00
00151               3.00   -11200.00
00152               4.40   -10400.00
00153               3.20   -11200.00
00154               4.20   -10400.00
00155               4.80   -11200.00
00156               3.00   -10400.00
00157               3.80   -10400.00
00158               5.00   -11200.00
00159               3.00   -11200.00
00160               3.60   -10400.00
00161               4.60   -11200.00
00162               3.00   -10400.00
00163               3.80   -11200.00
00164               4.20   -10400.00
00165               3.40   -11200.00
00166               4.40   -11200.00
00167               4.20   -10400.00
00168               3.60   -10400.00
00169               4.20   -11200.00
00170               3.60   -10400.00
00171               3.40   -11200.00
00172               3.80   -10400.00
00173               3.40   -11200.00
00174               3.40   -10400.00
00175               4.40   -10400.00
00176               3.40   -10400.00
00177               3.40   -10400.00
00178               4.00   -10400.00
00179               2.80   -10400.00
00180               3.00   -10400.00
00181               3.80   -10400.00
00182               3.20   -10400.00
00183               3.00   -10400.00
00184               3.60   -10400.00
00185               3.20   -10400.00
00186               3.00   -10400.00
00187               3.40   -10400.00
00188               3.00   -11200.00
00189               2.80    -9600.00
00190               3.00   -10400.00
00191               2.80   -10400.00
00192               2.60   -10400.00
00193               3.00   -10400.00
00194               2.80   -10400.00
00195               2.60   -10400.00
00196               3.00   -10400.00
00197               2.80   -10400.00
00198               2.80   -10400.00
00199               3.40   -10400.00
00200               2.60   -10400.00
00201               3.00    -9600.00
00202               2.80   -10400.00
00203               2.20   -10400.00
00204               2.80   -10400.00
00205               2.60   -10400.00
00206               2.20   -10400.00
00207               2.80   -10400.00
00208               2.60   -10400.00
00209               2.20    -9600.00
00210               3.00    -9600.00
00211               2.20   -10400.00
00212               2.40    -9600.00
00213               2.80    -9600.00
00214               2.60    -9600.00
00215               2.40    -9600.00
00216               2.60   -10400.00
00217               2.60    -9600.00
00218               2.20    -9600.00
00219               2.20    -9600.00
00220               2.20    -9600.00
00221               2.00    -9600.00
00222               2.00    -9600.00
00223               2.20    -9600.00
00224               2.20    -9600.00
00225               2.00    -9600.00
00226               2.40    -9600.00
00227               2.20    -9600.00
00228               2.20    -9600.00
00229               2.20    -9600.00
00230               2.00    -9600.00
00231               2.20    -9600.00
00232               2.60    -9600.00
00233               2.00    -9600.00
00234               2.00    -9600.00
00235               2.00    -9600.00
00236               1.80    -9600.00
00237               1.80    -9600.00
00238               2.20    -9600.00
00239               1.40    -8800.00
00240               2.00    -9600.00
00241               2.00    -9600.00
00242               2.00    -9600.00
00243               1.80    -8000.00
00244               2.20    -9600.00
00245               2.00    -8800.00
00246               1.80    -8800.00
00247               2.00    -9600.00
00248               1.40    -8800.00
00249               1.40    -8000.00
00250               1.80    -8800.00
00251               1.40    -8800.00
00252               1.20    -8800.00
00253               1.80    -8800.00
00254               1.20    -8000.00
00255               1.20    -8800.00
00256               1.60    -8000.00
00257               1.20    -8000.00
00258               1.40    -8800.00
00259               1.60    -8000.00
00260               1.20    -8000.00
00261               1.20    -8000.00
00262               1.20    -8000.00
00263               1.00    -8000.00
00264               1.20    -8000.00
00265               1.40    -8000.00
00266               1.00    -8000.00
00267               1.20    -8000.00
00268               1.00    -8000.00
00269               1.20    -8000.00
00270               1.40    -7200.00
00271               1.00    -7200.00
00272               1.00    -8000.00
00273               1.20    -8000.00
00274               1.00    -8000.00
00275               1.20    -8000.00
00276               1.00    -8000.00
00277               1.20    -8000.00
00278               1.20    -8000.00
00279               1.00    -7200.00
00280               1.00    -7200.00
00281               1.20    -7200.00
00282               1.00    -8000.00
00283               1.00    -8000.00
00284               1.20    -7200.00
00285               0.60    -7200.00
00286               0.60    -7200.00
00287               1.00    -7200.00
00288               0.60    -7200.00
00289               1.00    -7200.00
00290               1.00    -7200.00
00291               1.00    -7200.00
00292               1.20    -7200.00
00293               1.00    -7200.00
00294               1.00    -6400.00
00295               1.00    -7200.00
00296               1.00    -6400.00
00297               0.60    -6400.00
00298               0.80    -7200.00
00299               0.40    -6400.00
00300               0.60    -6400.00
00301               0.60    -6400.00
00302               1.00    -6400.00
00303               0.60    -6400.00
00304               1.00    -7200.00
00305               1.00    -6400.00
00306               0.60    -6400.00
00307               0.80    -6400.00
00308               1.00    -6400.00
00309               0.60    -5600.00
00310               1.00    -6400.00
00311               0.40    -6400.00
00312               0.20    -6400.00
00313               1.00    -5600.00
00314              -0.40    -5600.00
00315               0.40    -5600.00
00316               1.00    -4800.00
00317              -0.60    -5600.00
00318               1.40    -5600.00
00319               0.80    -6400.00
00320              -0.60    -5600.00
00321               1.60    -4800.00
00322               0.40    -5600.00
00323              -0.20    -4800.00
00324               1.20    -5600.00
00325               0.20    -4800.00
00326              -0.20    -4800.00
00327               1.00    -4800.00
00328              -0.20    -4800.00
00329              -0.20    -4800.00
00330               0.60    -4800.00
00331              -0.20    -4800.00
00332              -0.20    -4000.00
00333               0.60    -4000.00
00334               0.20    -4800.00
00335              -0.20    -4000.00
00336               0.60    -4800.00
00337               0.40    -4000.00
00338              -0.40    -4000.00
00339               0.80    -4000.00
00340               0.40    -4000.00
00341              -0.60    -4000.00
00342               0.40    -4000.00
00343               0.60    -4000.00
00344              -1.00    -3200.00
00345               0.60    -3200.00
00346               0.40    -3200.00
00347              -0.60    -4000.00
00348               0.40    -3200.00
00349               0.40    -3200.00
00350              -0.60    -4000.00
00351               0.40    -4000.00
00352               0.40    -3200.00
00353              -0.40    -3200.00
00354               0.40    -3200.00
