Unit:(mV)
                     CH1         CH2
Frequency              ?           ?
00001             280.00    -1600.00
00002             760.00    -1800.00
00003             640.00    -2200.00
00004            -200.00    -2400.00
00005            -680.00    -2600.00
00006            -800.00    -2800.00
00007            -520.00    -2600.00
00008             440.00    -3000.00
00009             200.00    -3400.00
00010            -240.00    -3000.00
00011             320.00    -3800.00
00012               0.00    -3600.00
00013             -40.00    -3600.00
00014             200.00    -4400.00
00015             -40.00    -4200.00
00016             200.00    -4400.00
00017             200.00    -4600.00
00018            -160.00    -4800.00
00019             -80.00    -5200.00
00020               0.00    -4800.00
00021             120.00    -5400.00
00022               0.00    -5400.00
00023              40.00    -5600.00
00024              40.00    -5800.00
00025             -40.00    -5800.00
00026             160.00    -6200.00
00027              40.00    -6000.00
00028               0.00    -6400.00
00029              80.00    -6600.00
00030              80.00    -6600.00
00031              40.00    -7000.00
00032               0.00    -7000.00
00033              80.00    -7000.00
00034             120.00    -7000.00
00035              40.00    -7400.00
00036              40.00    -7600.00
00037              40.00    -7600.00
00038              40.00    -7800.00
00039             120.00    -8000.00
00040             120.00    -8000.00
00041              40.00    -8200.00
00042             120.00    -8400.00
00043             120.00    -8400.00
00044             120.00    -8400.00
00045             120.00    -8800.00
00046             120.00    -8600.00
00047             120.00    -8800.00
00048             120.00    -8800.00
00049             120.00    -9000.00
00050             120.00    -9000.00
00051             120.00    -9200.00
00052             120.00    -9400.00
00053              40.00    -9200.00
00054             120.00    -9400.00
00055             120.00    -9400.00
00056             160.00    -9400.00
00057             160.00    -9600.00
00058             120.00    -9600.00
00059             120.00    -9800.00
00060             120.00    -9800.00
00061             120.00    -9800.00
00062             160.00    -9800.00
00063             160.00   -10000.00
00064             160.00   -10000.00
00065             160.00   -10000.00
00066             120.00   -10000.00
00067             120.00    -9800.00
00068             160.00   -10000.00
00069             160.00   -10000.00
00070             160.00   -10200.00
00071             160.00   -10200.00
00072             120.00   -10200.00
00073             160.00   -10000.00
00074             120.00   -10200.00
00075             120.00   -10000.00
00076             160.00   -10200.00
00077             160.00   -10000.00
00078             160.00   -10200.00
00079             160.00   -10200.00
00080             160.00   -10200.00
00081             160.00   -10000.00
00082             160.00   -10200.00
00083             160.00   -10000.00
00084             160.00   -10000.00
00085             120.00   -10000.00
00086             160.00   -10000.00
00087             120.00    -9800.00
00088             160.00    -9800.00
00089             160.00    -9800.00
00090             160.00    -9800.00
00091             160.00    -9800.00
00092             160.00    -9800.00
00093             120.00    -9600.00
00094             160.00    -9600.00
00095             160.00    -9400.00
00096             160.00    -9400.00
00097             160.00    -9200.00
00098             160.00    -9200.00
00099             160.00    -9200.00
00100             120.00    -9200.00
00101             160.00    -9000.00
