Unit:(mV)
                     CH1         CH2
Frequency              ?           ?
00001              20.00     -160.00
00002              20.00     -240.00
00003              20.00     -320.00
00004               0.00     -400.00
00005               0.00     -480.00
00006               0.00     -560.00
00007              80.00     -560.00
00008             420.00     -720.00
00009             640.00     -880.00
00010             -20.00     -960.00
00011           -1280.00     -800.00
00012            -880.00     -880.00
00013             660.00    -1120.00
00014             780.00    -1120.00
00015            -480.00    -1040.00
00016            -240.00    -1440.00
00017             740.00    -1600.00
00018              60.00    -1040.00
00019            -420.00    -1440.00
00020             100.00    -2000.00
00021             340.00    -1440.00
00022              80.00    -1360.00
00023             -20.00    -2160.00
00024             -20.00    -2080.00
00025              20.00    -1360.00
00026              80.00    -2080.00
00027              60.00    -2480.00
00028             180.00    -1760.00
00029             120.00    -2080.00
00030            -160.00    -2560.00
00031             160.00    -2240.00
00032             460.00    -2080.00
00033            -180.00    -2640.00
00034             -80.00    -2640.00
00035             500.00    -2320.00
00036             100.00    -2400.00
00037            -240.00    -2880.00
00038             300.00    -2720.00
00039             260.00    -2480.00
00040             -40.00    -2960.00
00041             180.00    -3040.00
00042             240.00    -2640.00
00043              80.00    -2880.00
00044             120.00    -3280.00
00045             260.00    -2880.00
00046             160.00    -2960.00
00047              60.00    -3360.00
00048             180.00    -3200.00
00049             300.00    -3040.00
00050             140.00    -3360.00
00051             140.00    -3440.00
00052             300.00    -3200.00
00053             180.00    -3360.00
00054             140.00    -3600.00
00055             280.00    -3440.00
00056             280.00    -3440.00
00057             160.00    -3600.00
00058             240.00    -3520.00
00059             300.00    -3440.00
00060             180.00    -3680.00
00061             240.00    -3760.00
00062             340.00    -3600.00
00063             260.00    -3680.00
00064             220.00    -3760.00
00065             300.00    -3680.00
00066             320.00    -3760.00
00067             260.00    -3920.00
00068             320.00    -3840.00
00069             340.00    -3760.00
00070             300.00    -3920.00
00071             320.00    -3920.00
00072             380.00    -3760.00
00073             320.00    -3840.00
00074             320.00    -4000.00
00075             400.00    -3920.00
00076             400.00    -3920.00
00077             320.00    -4000.00
00078             400.00    -3920.00
00079             420.00    -3920.00
00080             380.00    -3920.00
00081             400.00    -4000.00
00082             480.00    -3920.00
00083             460.00    -3920.00
00084             420.00    -4000.00
00085             480.00    -3920.00
00086             480.00    -3840.00
00087             460.00    -3920.00
00088             480.00    -3920.00
00089             540.00    -3920.00
00090             500.00    -3920.00
00091             480.00    -3920.00
00092             540.00    -3840.00
00093             540.00    -3920.00
00094             520.00    -3840.00
00095             540.00    -3760.00
00096             560.00    -3760.00
00097             540.00    -3760.00
00098             540.00    -3760.00
00099             560.00    -3760.00
00100             540.00    -3680.00
00101             540.00    -3680.00
00102             580.00    -3680.00
00103             560.00    -3680.00
00104             540.00    -3520.00
00105             540.00    -3600.00
00106             540.00    -3520.00
00107             540.00    -3440.00
00108             540.00    -3520.00
00109             560.00    -3360.00
00110             540.00    -3360.00
00111             540.00    -3360.00
00112             540.00    -3280.00
00113             540.00    -3280.00
00114             500.00    -3280.00
00115             540.00    -3200.00
00116             520.00    -3120.00
00117             480.00    -3040.00
00118             480.00    -3040.00
00119             480.00    -2880.00
00120             460.00    -2960.00
00121             460.00    -2880.00
00122             460.00    -2800.00
00123             440.00    -2800.00
00124             420.00    -2720.00
00125             400.00    -2640.00
00126             420.00    -2640.00
00127             400.00    -2560.00
00128             380.00    -2480.00
00129             380.00    -2480.00
00130             380.00    -2400.00
00131             340.00    -2320.00
00132             340.00    -2320.00
00133             320.00    -2240.00
00134             320.00    -2160.00
00135             320.00    -2080.00
00136             320.00    -2000.00
00137             300.00    -2000.00
00138             260.00    -1920.00
00139             260.00    -1840.00
00140             240.00    -1760.00
00141             260.00    -1680.00
00142             240.00    -1680.00
00143             240.00    -1520.00
00144             200.00    -1520.00
00145             200.00    -1360.00
00146             220.00    -1360.00
00147             180.00    -1280.00
00148             160.00    -1200.00
00149             180.00    -1120.00
00150             160.00    -1040.00
00151             160.00    -1040.00
00152             140.00     -880.00
00153             160.00     -800.00
00154             140.00     -800.00
00155             140.00     -720.00
00156             140.00     -640.00
00157             120.00     -560.00
00158             100.00     -480.00
00159             100.00     -320.00
00160             100.00     -320.00
00161              80.00     -240.00
00162              80.00     -160.00
00163              80.00      -80.00
00164              80.00        0.00
00165              60.00       80.00
00166              80.00       80.00
00167              80.00      240.00
00168             100.00      240.00
00169             140.00      240.00
00170             100.00      400.00
00171              60.00      480.00
00172              60.00      480.00
00173              60.00      640.00
00174             220.00      720.00
00175             720.00      880.00
00176             580.00     1040.00
00177            -880.00      880.00
00178           -1460.00      800.00
00179            -140.00      960.00
