Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
6.200000e-07	-2.712907e+04	2.711227e+02
6.300000e-07	-2.640128e+04	2.644615e+02
6.400000e-07	-2.566530e+04	2.580916e+02
6.500000e-07	-2.492017e+04	2.516906e+02
6.600000e-07	-2.416614e+04	2.448434e+02
6.700000e-07	-2.340495e+04	2.376170e+02
6.800000e-07	-2.263896e+04	2.305162e+02
6.900000e-07	-2.186974e+04	2.238655e+02
7.000000e-07	-2.109724e+04	2.174175e+02
7.100000e-07	-2.032010e+04	2.106810e+02
7.200000e-07	-1.953679e+04	2.035215e+02
7.300000e-07	-1.874661e+04	1.962619e+02
7.400000e-07	-1.794982e+04	1.892080e+02
7.500000e-07	-1.714704e+04	1.822676e+02
7.600000e-07	-1.633862e+04	1.751489e+02
7.700000e-07	-1.552457e+04	1.678054e+02
7.800000e-07	-1.470498e+04	1.604847e+02
7.900000e-07	-1.388044e+04	1.533339e+02
8.000000e-07	-1.305209e+04	1.461560e+02
8.100000e-07	-1.222104e+04	1.386933e+02
8.200000e-07	-1.138771e+04	1.310437e+02
8.300000e-07	-1.055167e+04	1.235940e+02
8.400000e-07	-9.712208e+03	1.165077e+02
8.500000e-07	-8.869138e+03	1.094563e+02
8.600000e-07	-8.023140e+03	1.020007e+02
8.700000e-07	-7.175433e+03	9.415955e+01
8.800000e-07	-6.327090e+03	8.641398e+01
8.900000e-07	-5.478600e+03	7.911499e+01
9.000000e-07	-4.629923e+03	7.204492e+01
9.100000e-07	-3.780820e+03	6.469647e+01
9.200000e-07	-2.931166e+03	5.690515e+01
9.300000e-07	-2.081133e+03	4.902382e+01
9.400000e-07	-1.231180e+03	4.144082e+01
9.500000e-07	-3.817649e+02	3.409495e+01
9.600000e-07	4.671768e+02	2.661070e+01
9.700000e-07	1.316493e+03	1.883497e+01
9.800000e-07	2.167307e+03	1.103894e+01
9.900000e-07	3.019887e+03	3.530308e+00
1.000000e-06	3.872949e+03	-3.775053e+00
1.010000e-06	4.724307e+03	-1.123366e+01
1.020000e-06	5.572515e+03	-1.897830e+01
1.030000e-06	6.417947e+03	-2.673062e+01
1.040000e-06	7.262182e+03	-3.418271e+01
1.050000e-06	8.106294e+03	-4.142745e+01
1.060000e-06	8.949773e+03	-4.884388e+01
1.070000e-06	9.791096e+03	-5.657638e+01
1.080000e-06	1.062911e+04	-6.430174e+01
1.090000e-06	1.146371e+04	-7.161069e+01
1.100000e-06	1.229536e+04	-7.852909e+01
1.110000e-06	1.312427e+04	-8.551994e+01
1.120000e-06	1.395029e+04	-9.296662e+01
1.130000e-06	1.477309e+04	-1.007698e+02
1.140000e-06	1.559204e+04	-1.085055e+02
1.150000e-06	1.640579e+04	-1.158852e+02
1.160000e-06	1.721256e+04	-1.229594e+02
1.170000e-06	1.801147e+04	-1.299185e+02
1.180000e-06	1.880359e+04	-1.368511e+02
1.190000e-06	1.959127e+04	-1.437558e+02
1.200000e-06	2.037593e+04	-1.506758e+02
1.210000e-06	2.115672e+04	-1.576786e+02
1.220000e-06	2.193147e+04	-1.647159e+02
1.230000e-06	2.269926e+04	-1.716330e+02
1.240000e-06	2.346148e+04	-1.783745e+02
1.250000e-06	2.422009e+04	-1.850874e+02
1.260000e-06	2.497494e+04	-1.919187e+02
1.270000e-06	2.572311e+04	-1.987580e+02
1.280000e-06	2.646117e+04	-2.053211e+02
1.290000e-06	2.718814e+04	-2.115292e+02
1.300000e-06	2.790610e+04	-2.176835e+02
1.310000e-06	2.861815e+04	-2.241390e+02
1.320000e-06	2.932568e+04	-2.308465e+02
1.330000e-06	3.002748e+04	-2.373650e+02
1.340000e-06	3.072089e+04	-2.433752e+02
1.350000e-06	3.140365e+04	-2.490637e+02
1.360000e-06	3.207520e+04	-2.548840e+02
1.370000e-06	3.273672e+04	-2.609961e+02
1.380000e-06	3.339031e+04	-2.671035e+02
1.390000e-06	3.403755e+04	-2.728795e+02
1.400000e-06	3.467820e+04	-2.783978e+02
1.410000e-06	3.531002e+04	-2.839927e+02
1.420000e-06	3.593044e+04	-2.897556e+02
1.430000e-06	3.653867e+04	-2.953735e+02
1.440000e-06	3.713633e+04	-3.005497e+02
1.450000e-06	3.772577e+04	-3.054366e+02
1.460000e-06	3.830768e+04	-3.104698e+02
1.470000e-06	3.888045e+04	-3.157968e+02
1.480000e-06	3.944184e+04	-3.210613e+02
1.490000e-06	3.999120e+04	-3.258512e+02
1.500000e-06	4.052963e+04	-3.302315e+02
1.510000e-06	4.105830e+04	-3.346570e+02
1.520000e-06	4.157680e+04	-3.393781e+02
1.530000e-06	4.208349e+04	-3.441270e+02
1.540000e-06	4.257716e+04	-3.484949e+02
1.550000e-06	4.305807e+04	-3.524832e+02
1.560000e-06	4.352724e+04	-3.564850e+02
1.570000e-06	4.398518e+04	-3.607300e+02
1.580000e-06	4.443150e+04	-3.649582e+02
1.590000e-06	4.486566e+04	-3.687720e+02
1.600000e-06	4.528781e+04	-3.721844e+02
1.610000e-06	4.569852e+04	-3.756059e+02
1.620000e-06	4.609795e+04	-3.792773e+02
1.630000e-06	4.648545e+04	-3.829313e+02
1.640000e-06	4.685993e+04	-3.861650e+02
1.650000e-06	4.722062e+04	-3.890265e+02
1.660000e-06	4.756737e+04	-3.919940e+02
1.670000e-06	4.790034e+04	-3.953307e+02
1.680000e-06	4.821970e+04	-3.986738e+02
1.690000e-06	4.852554e+04	-4.014474e+02
1.700000e-06	4.881801e+04	-4.035985e+02
1.710000e-06	4.909740e+04	-4.056900e+02
1.720000e-06	4.936410e+04	-4.082057e+02
1.730000e-06	4.961830e+04	-4.109569e+02
1.740000e-06	4.985974e+04	-4.133588e+02
1.750000e-06	5.008764e+04	-4.152013e+02
1.760000e-06	5.030109e+04	-4.168910e+02
1.770000e-06	5.049988e+04	-4.188576e+02
1.780000e-06	5.068483e+04	-4.209416e+02
1.790000e-06	5.085735e+04	-4.225996e+02
1.800000e-06	5.101820e+04	-4.236515e+02
1.810000e-06	5.116689e+04	-4.245489e+02
1.820000e-06	5.130221e+04	-4.257847e+02
1.830000e-06	5.142341e+04	-4.272449e+02
1.840000e-06	5.153069e+04	-4.283948e+02
1.850000e-06	5.162451e+04	-4.290545e+02
1.860000e-06	5.170466e+04	-4.296713e+02
1.870000e-06	5.177033e+04	-4.306619e+02
1.880000e-06	5.182095e+04	-4.317056e+02
1.890000e-06	5.185665e+04	-4.320401e+02
1.900000e-06	5.187790e+04	-4.314842e+02
1.910000e-06	5.188480e+04	-4.308298e+02
1.920000e-06	5.187723e+04	-4.309438e+02
1.930000e-06	5.185562e+04	-4.316293e+02
1.940000e-06	5.182113e+04	-4.317758e+02
1.950000e-06	5.177488e+04	-4.307759e+02
1.960000e-06	5.171730e+04	-4.294659e+02
1.970000e-06	5.164857e+04	-4.292395e+02
1.980000e-06	5.156924e+04	-4.302148e+02
1.990000e-06	5.147960e+04	-4.306966e+02
2.000000e-06	5.137746e+04	-4.288451e+02
2.010000e-06	5.125739e+04	-4.248386e+02
2.020000e-06	5.111353e+04	-4.210416e+02
2.030000e-06	5.094480e+04	-4.198047e+02
2.040000e-06	5.075729e+04	-4.211819e+02
2.050000e-06	5.056075e+04	-4.229847e+02
2.060000e-06	5.036145e+04	-4.230478e+02
2.070000e-06	5.015788e+04	-4.212519e+02
2.080000e-06	4.994322e+04	-4.192883e+02
2.090000e-06	4.971188e+04	-4.186937e+02
2.100000e-06	4.946366e+04	-4.193902e+02
2.110000e-06	4.920214e+04	-4.200909e+02
2.120000e-06	4.892990e+04	-4.197562e+02
2.130000e-06	4.864584e+04	-4.183565e+02
2.140000e-06	4.834706e+04	-4.163383e+02
2.150000e-06	4.803227e+04	-4.137913e+02
2.160000e-06	4.770304e+04	-4.104766e+02
2.170000e-06	4.736191e+04	-4.066065e+02
2.180000e-06	4.700992e+04	-4.032593e+02
2.190000e-06	4.664618e+04	-4.017368e+02
2.200000e-06	4.626946e+04	-4.024407e+02
2.210000e-06	4.587967e+04	-4.044107e+02
2.220000e-06	4.547788e+04	-4.059621e+02
2.230000e-06	4.506501e+04	-4.057661e+02
2.240000e-06	4.464086e+04	-4.034490e+02
2.250000e-06	4.420425e+04	-3.994585e+02
2.260000e-06	4.375406e+04	-3.946659e+02
2.270000e-06	4.329025e+04	-3.901422e+02
2.280000e-06	4.281390e+04	-3.870068e+02
2.290000e-06	4.232638e+04	-3.860066e+02
2.300000e-06	4.182810e+04	-3.868977e+02
2.310000e-06	4.131833e+04	-3.882312e+02
2.320000e-06	4.079618e+04	-3.880304e+02
2.330000e-06	4.026193e+04	-3.850471e+02
2.340000e-06	3.971706e+04	-3.796026e+02
2.350000e-06	3.916262e+04	-3.732481e+02
2.360000e-06	3.859792e+04	-3.675076e+02
2.370000e-06	3.802121e+04	-3.627976e+02
2.380000e-06	3.743210e+04	-3.584225e+02
2.390000e-06	3.683281e+04	-3.535005e+02
2.400000e-06	3.622656e+04	-3.478351e+02
2.410000e-06	3.561413e+04	-3.419367e+02
2.420000e-06	3.499264e+04	-3.363431e+02
2.430000e-06	3.435805e+04	-3.310598e+02
2.440000e-06	3.370913e+04	-3.256741e+02
2.450000e-06	3.304861e+04	-3.198903e+02
2.460000e-06	3.238047e+04	-3.138242e+02
2.470000e-06	3.170624e+04	-3.077774e+02
2.480000e-06	3.102436e+04	-3.018500e+02
2.490000e-06	3.033269e+04	-2.958741e+02
2.500000e-06	2.963106e+04	-2.896885e+02
2.510000e-06	2.892109e+04	-2.833539e+02
2.520000e-06	2.820412e+04	-2.770449e+02
2.530000e-06	2.748003e+04	-2.708024e+02
2.540000e-06	2.674831e+04	-2.644925e+02
2.550000e-06	2.600943e+04	-2.580112e+02
2.560000e-06	2.526474e+04	-2.514351e+02
2.570000e-06	2.451475e+04	-2.449127e+02
2.580000e-06	2.375849e+04	-2.384519e+02
2.590000e-06	2.299465e+04	-2.319006e+02
2.600000e-06	2.222344e+04	-2.251441e+02
2.610000e-06	2.144657e+04	-2.182480e+02
2.620000e-06	2.066559e+04	-2.113573e+02
2.630000e-06	1.988032e+04	-2.044994e+02
2.640000e-06	1.908939e+04	-1.975659e+02
2.650000e-06	1.829211e+04	-1.904868e+02
2.660000e-06	1.748964e+04	-1.833426e+02
2.670000e-06	1.668412e+04	-1.762503e+02
2.680000e-06	1.587674e+04	-1.691894e+02
2.690000e-06	1.506664e+04	-1.620287e+02
2.700000e-06	1.425163e+04	-1.547315e+02
2.710000e-06	1.342996e+04	-1.474459e+02
2.720000e-06	1.260165e+04	-1.403244e+02
2.730000e-06	1.176855e+04	-1.332928e+02
2.740000e-06	1.093302e+04	-1.260932e+02
2.750000e-06	1.009630e+04	-1.185853e+02
2.760000e-06	9.257894e+03	-1.109365e+02
2.770000e-06	8.416420e+03	-1.034469e+02
2.780000e-06	7.571367e+03	-9.620971e+01
2.790000e-06	6.723911e+03	-8.901954e+01
2.800000e-06	5.875886e+03	-8.163374e+01
2.810000e-06	5.027877e+03	-7.405518e+01
2.820000e-06	4.178581e+03	-6.649735e+01
2.830000e-06	3.326316e+03	-5.910394e+01
2.840000e-06	2.471141e+03	-5.178792e+01
2.850000e-06	1.615201e+03	-4.436974e+01
2.860000e-06	7.608347e+02	-3.680326e+01
2.870000e-06	-9.150851e+01	-2.919706e+01
2.880000e-06	-9.433074e+02	-2.164023e+01
2.890000e-06	-1.796113e+03	-1.409467e+01
2.900000e-06	-2.649974e+03	-6.490904e+00
2.910000e-06	-3.503678e+03	1.134190e+00
2.920000e-06	-4.356051e+03	8.668418e+00
2.930000e-06	-5.206585e+03	1.608027e+01
2.940000e-06	-6.054973e+03	2.347160e+01
2.950000e-06	-6.900733e+03	3.094475e+01
2.960000e-06	-7.743725e+03	3.846637e+01
2.970000e-06	-8.584696e+03	4.591628e+01
2.980000e-06	-9.424626e+03	5.325057e+01
2.990000e-06	-1.026322e+04	6.055045e+01
3.000000e-06	-1.109843e+04	6.789411e+01
3.010000e-06	-1.192786e+04	7.523958e+01
3.020000e-06	-1.275080e+04	8.248670e+01
3.030000e-06	-1.356862e+04	8.962615e+01
3.040000e-06	-1.438310e+04	9.675599e+01
3.050000e-06	-1.519487e+04	1.039378e+02
3.060000e-06	-1.600335e+04	1.111016e+02
3.070000e-06	-1.680804e+04	1.181460e+02
3.080000e-06	-1.760914e+04	1.250956e+02
3.090000e-06	-1.840688e+04	1.320791e+02
3.100000e-06	-1.920082e+04	1.391375e+02
3.110000e-06	-1.999019e+04	1.461290e+02
3.120000e-06	-2.077481e+04	1.528880e+02
3.130000e-06	-2.155504e+04	1.594498e+02
3.140000e-06	-2.233063e+04	1.660344e+02
3.150000e-06	-2.310001e+04	1.727881e+02
3.160000e-06	-2.386120e+04	1.796054e+02
3.170000e-06	-2.461341e+04	1.862654e+02
3.180000e-06	-2.535755e+04	1.927102e+02
3.190000e-06	-2.609495e+04	1.991093e+02
3.200000e-06	-2.682610e+04	2.056335e+02
3.210000e-06	-2.755064e+04	2.122367e+02
3.220000e-06	-2.826828e+04	2.187189e+02
3.230000e-06	-2.897907e+04	2.249648e+02
3.240000e-06	-2.968260e+04	2.310402e+02
3.250000e-06	-3.037779e+04	2.370503e+02
3.260000e-06	-3.106373e+04	2.429938e+02
3.270000e-06	-3.174083e+04	2.488212e+02
3.280000e-06	-3.241027e+04	2.545809e+02
3.290000e-06	-3.307222e+04	2.603946e+02
3.300000e-06	-3.372507e+04	2.662650e+02
3.310000e-06	-3.436701e+04	2.720038e+02
3.320000e-06	-3.499814e+04	2.774410e+02
3.330000e-06	-3.562041e+04	2.826717e+02
3.340000e-06	-3.623509e+04	2.879892e+02
3.350000e-06	-3.684087e+04	2.935361e+02
3.360000e-06	-3.743511e+04	2.991025e+02
3.370000e-06	-3.801682e+04	3.043501e+02
3.380000e-06	-3.858778e+04	3.092070e+02
3.390000e-06	-3.915032e+04	3.139435e+02
3.400000e-06	-3.970455e+04	3.188354e+02
3.410000e-06	-4.024848e+04	3.238398e+02
3.420000e-06	-4.078075e+04	3.286811e+02
3.430000e-06	-4.130226e+04	3.332087e+02
3.440000e-06	-4.181471e+04	3.375551e+02
3.450000e-06	-4.231779e+04	3.419163e+02
3.460000e-06	-4.280891e+04	3.462836e+02
3.470000e-06	-4.328565e+04	3.504911e+02
3.480000e-06	-4.374796e+04	3.544838e+02
3.490000e-06	-4.419726e+04	3.584052e+02
3.500000e-06	-4.463402e+04	3.623779e+02
3.510000e-06	-4.505708e+04	3.662996e+02
3.520000e-06	-4.546574e+04	3.699690e+02
3.530000e-06	-4.586166e+04	3.733778e+02
3.540000e-06	-4.624775e+04	3.767465e+02
3.550000e-06	-4.662515e+04	3.802192e+02
3.560000e-06	-4.699205e+04	3.836287e+02
3.570000e-06	-4.734573e+04	3.866807e+02
3.580000e-06	-4.768530e+04	3.893432e+02
3.590000e-06	-4.801185e+04	3.919187e+02
3.600000e-06	-4.832622e+04	3.946761e+02
3.610000e-06	-4.862758e+04	3.975147e+02
3.620000e-06	-4.891458e+04	4.001078e+02
3.630000e-06	-4.918730e+04	4.023409e+02
3.640000e-06	-4.944717e+04	4.044566e+02
3.650000e-06	-4.969504e+04	4.067104e+02
3.660000e-06	-4.993010e+04	4.090086e+02
3.670000e-06	-5.015119e+04	4.110298e+02
3.680000e-06	-5.035855e+04	4.126705e+02
3.690000e-06	-5.055344e+04	4.141937e+02
3.700000e-06	-5.073607e+04	4.158584e+02
3.710000e-06	-5.090471e+04	4.175315e+02
3.720000e-06	-5.105745e+04	4.188430e+02
3.730000e-06	-5.119447e+04	4.197017e+02
3.740000e-06	-5.131776e+04	4.204614e+02
3.750000e-06	-5.142855e+04	4.214594e+02
3.760000e-06	-5.152606e+04	4.225270e+02
3.770000e-06	-5.160902e+04	4.231702e+02
3.780000e-06	-5.167797e+04	4.232496e+02
3.790000e-06	-5.173489e+04	4.232539e+02
3.800000e-06	-5.178040e+04	4.237226e+02
3.810000e-06	-5.181249e+04	4.245049e+02
3.820000e-06	-5.182892e+04	4.248621e+02
