Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
0.000000e+00	-5.178348e+04	-1.176722e+02
1.000000e-08	-5.177461e+04	-1.141939e+02
2.000000e-08	-5.175245e+04	-1.166411e+02
3.000000e-08	-5.171590e+04	-1.220729e+02
4.000000e-08	-5.166373e+04	-1.222544e+02
5.000000e-08	-5.159640e+04	-1.149943e+02
6.000000e-08	-5.151658e+04	-1.090867e+02
7.000000e-08	-5.142683e+04	-1.144851e+02
8.000000e-08	-5.132642e+04	-1.284803e+02
9.000000e-08	-5.121092e+04	-1.359827e+02
1.000000e-07	-5.107564e+04	-1.261078e+02
1.100000e-07	-5.092014e+04	-1.063809e+02
1.200000e-07	-5.074893e+04	-9.661097e+01
1.300000e-07	-5.056777e+04	-1.078323e+02
1.400000e-07	-5.037905e+04	-1.300072e+02
1.500000e-07	-5.018089e+04	-1.426950e+02
1.600000e-07	-4.997002e+04	-1.364229e+02
1.700000e-07	-4.974482e+04	-1.206999e+02
1.800000e-07	-4.950543e+04	-1.111557e+02
1.900000e-07	-4.925198e+04	-1.124672e+02
2.000000e-07	-4.898389e+04	-1.166328e+02
2.100000e-07	-4.870122e+04	-1.160156e+02
2.200000e-07	-4.840566e+04	-1.133828e+02
2.300000e-07	-4.809924e+04	-1.171630e+02
2.400000e-07	-4.778165e+04	-1.296547e+02
2.500000e-07	-4.744976e+04	-1.436991e+02
2.600000e-07	-4.710045e+04	-1.511074e+02
2.700000e-07	-4.673390e+04	-1.512529e+02
2.800000e-07	-4.635380e+04	-1.495233e+02
2.900000e-07	-4.596386e+04	-1.492709e+02
3.000000e-07	-4.556451e+04	-1.483856e+02
3.100000e-07	-4.515300e+04	-1.439141e+02
3.200000e-07	-4.472662e+04	-1.371218e+02
3.300000e-07	-4.428547e+04	-1.318949e+02
3.400000e-07	-4.383217e+04	-1.294353e+02
3.500000e-07	-4.336925e+04	-1.271502e+02
3.600000e-07	-4.289714e+04	-1.230572e+02
3.700000e-07	-4.241430e+04	-1.189505e+02
3.800000e-07	-4.191889e+04	-1.175864e+02
3.900000e-07	-4.141006e+04	-1.181009e+02
4.000000e-07	-4.088806e+04	-1.166783e+02
4.100000e-07	-4.035369e+04	-1.119624e+02
4.200000e-07	-3.980763e+04	-1.075170e+02
4.300000e-07	-3.925019e+04	-1.073122e+02
4.400000e-07	-3.868138e+04	-1.100319e+02
4.500000e-07	-3.810141e+04	-1.102207e+02
4.600000e-07	-3.751124e+04	-1.052949e+02
4.700000e-07	-3.691247e+04	-9.921231e+01
4.800000e-07	-3.630633e+04	-9.759686e+01
4.900000e-07	-3.569253e+04	-1.004330e+02
5.000000e-07	-3.506932e+04	-1.019405e+02
5.100000e-07	-3.443491e+04	-9.796758e+01
5.200000e-07	-3.378914e+04	-9.132895e+01
5.300000e-07	-3.313369e+04	-8.814419e+01
5.400000e-07	-3.247057e+04	-8.998840e+01
5.500000e-07	-3.180049e+04	-9.204385e+01
5.600000e-07	-3.112256e+04	-8.945558e+01
5.700000e-07	-3.043536e+04	-8.343488e+01
5.800000e-07	-2.973822e+04	-7.930719e+01
5.900000e-07	-2.903157e+04	-7.945468e+01
6.000000e-07	-2.831662e+04	-8.054848e+01
6.100000e-07	-2.759475e+04	-7.836257e+01
6.200000e-07	-2.686698e+04	-7.337979e+01
6.300000e-07	-2.613344e+04	-6.977616e+01
6.400000e-07	-2.539296e+04	-6.955751e+01
6.500000e-07	-2.464367e+04	-6.996564e+01
6.600000e-07	-2.388456e+04	-6.746900e+01
6.700000e-07	-2.311669e+04	-6.263749e+01
6.800000e-07	-2.234275e+04	-5.924847e+01
6.900000e-07	-2.156494e+04	-5.903353e+01
7.000000e-07	-2.078327e+04	-5.933690e+01
